GEO_ID,C17001H_001E,C17001H_001M,C17001H_002E,C17001H_002M,C17001H_003E,C17001H_003M,C17001H_004E,C17001H_004M,C17001H_005E,C17001H_005M,C17001H_006E,C17001H_006M,C17001H_007E,C17001H_007M,C17001H_008E,C17001H_008M,C17001H_009E,C17001H_009M,C17001H_010E,C17001H_010M,C17001H_011E,C17001H_011M,C17001H_012E,C17001H_012M,C17001H_013E,C17001H_013M,C17001H_014E,C17001H_014M,C17001H_015E,C17001H_015M,C17001H_016E,C17001H_016M,C17001H_017E,C17001H_017M,C17001H_018E,C17001H_018M,C17001H_019E,C17001H_019M,NAME,C17001H_001MA,C17001H_001EA,C17001H_002MA,C17001H_002EA,C17001H_003MA,C17001H_003EA,C17001H_004EA,C17001H_004MA,C17001H_005EA,C17001H_005MA,C17001H_006EA,C17001H_006MA,C17001H_007EA,C17001H_007MA,C17001H_008MA,C17001H_008EA,C17001H_009EA,C17001H_009MA,C17001H_010EA,C17001H_010MA,C17001H_011EA,C17001H_011MA,C17001H_012EA,C17001H_012MA,C17001H_013MA,C17001H_013EA,C17001H_014MA,C17001H_014EA,C17001H_015EA,C17001H_015MA,C17001H_016EA,C17001H_016MA,C17001H_017MA,C17001H_017EA,C17001H_018MA,C17001H_018EA,C17001H_019MA,C17001H_019EA,state
0400000US13,5322786,5363,666632,25633,293905,12844,84833,5999,192588,9121,16484,2232,372727,16103,83575,7412,245806,10473,43346,2875,4656154,25383,2318548,12998,509896,6502,1482372,9124,326280,2318,2337606,15968,470914,7755,1473075,10237,393617,3025,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,302830,1579,33899,3771,16176,2649,3309,1179,11890,2123,977,441,17723,2322,2485,845,13231,1787,2007,651,268931,3876,145126,2919,17777,1340,103893,2502,23456,558,123805,2435,17870,1074,83983,1823,21952,840,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1297713,3180,179753,10526,81351,5793,24375,3135,53345,4650,3631,740,98402,6561,24542,3394,65648,3871,8212,1383,1117960,11311,561983,6392,138950,3576,340075,4856,82958,880,555977,7048,130947,3727,332779,4248,92251,1417,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7948851,6224,751484,20478,341423,11863,95055,6882,224299,8690,22069,2279,410061,11375,88184,5835,267715,8314,54162,2944,7197367,21867,3548534,13020,728525,7385,2302969,9563,517040,2701,3648833,12094,695532,6063,2296351,9065,656950,3272,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5149132,5131,638577,25774,279875,11979,94716,6484,170770,6963,14389,1725,358702,16179,96649,7834,228806,9198,33247,2876,4510555,25390,2248208,11557,497426,6516,1437797,6939,312985,2000,2262347,16480,465603,7959,1407176,9368,389568,3136,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2625568,2129,275343,10149,121334,5409,37184,3913,75870,3638,8280,1034,154009,6399,35761,3498,98792,4444,19456,1520,2350225,9969,1174814,5753,260709,4022,738261,3908,175844,1405,1175411,6607,244990,3534,713123,4303,217298,1841,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2170423,2537,226759,9829,98159,6023,28104,2754,63605,4365,6450,1058,128600,6322,29633,3284,83799,4278,15168,1608,1943664,9809,970631,6227,219449,3195,611250,4466,139932,1312,973033,6359,206270,3744,596382,4115,170381,1913,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3660935,4451,629211,19778,275864,9530,97221,5625,158417,5904,20226,2001,353347,12956,95591,6407,218521,7665,39235,2950,3031724,20440,1514754,9761,317169,5654,983827,6269,213758,2311,1516970,13579,296041,6893,963405,7823,257524,3019,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2689248,3512,343294,15059,142251,7730,41268,3770,88817,5906,12166,1419,201043,9400,44944,4650,131740,6110,24359,2109,2345954,15887,1175716,9194,252409,4996,756921,6369,166386,1556,1170238,9674,238705,4879,730004,6419,201529,2181,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1220157,1829,161919,7825,73901,3854,21738,2276,46534,3096,5629,891,88018,5316,18872,1946,59026,3765,10120,1336,1058238,8319,522451,4089,101127,2229,335399,3383,85925,1062,535787,5805,94536,2564,338068,3804,103183,1405,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3089825,3981,199083,11880,84393,6579,20373,3376,54227,4613,9793,1381,114690,7353,21433,3416,75699,5154,17558,1814,2890742,12939,1422242,7078,291648,3696,921755,4878,208839,1665,1468500,8127,276780,3951,930386,5336,261334,2162,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4832866,6319,383257,17177,161239,9178,39056,4826,105480,5671,16703,1798,222018,10122,39605,4387,141009,6532,41404,3096,4449609,17866,2183389,9658,437596,5078,1428019,6326,317774,1932,2266220,10695,413873,4344,1443727,7031,408620,3615,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7393166,3820,974672,18661,447262,12075,137652,6761,283928,7883,25682,1844,527410,11633,129773,6487,342104,7479,55533,3198,6418494,18731,3191837,11779,657253,6399,2044304,8159,490280,2201,3226657,11778,621023,6579,2009446,7773,596188,3262,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4327833,2232,375577,10629,169118,6533,42218,2798,111994,5625,14906,1284,206459,6061,41419,3003,133513,4774,31527,2073,3952256,10901,1973757,7289,430629,2942,1274603,6410,268525,1665,1978499,6515,408046,2981,1247684,5082,322769,2467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1676773,2764,219755,12954,93666,6862,28443,3582,56286,4761,8937,1464,126089,8016,28142,3170,82049,6191,15898,1846,1457018,13198,727875,7702,157729,4254,457960,5010,112186,1532,729143,7855,148318,3443,440839,5836,139986,1972,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4726992,4837,610671,18987,268990,10370,91387,6286,159056,6382,18547,1678,341681,11445,84827,6064,220456,7625,36398,2383,4116321,19640,2043950,11013,436443,6525,1302811,6773,304696,1971,2072371,11962,418798,6239,1277847,7504,375726,2612,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,853471,1351,105416,7420,51910,4237,15380,2312,33238,2990,3292,842,53506,4398,11459,2036,34787,3182,7260,1111,748055,7520,375888,4478,74698,2535,238837,3039,62353,916,372167,4288,72947,2074,232648,3122,66572,1280,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1466955,1848,143611,8103,59623,4036,18150,2226,36382,2750,5091,832,83988,5323,19087,2778,53367,3485,11534,1325,1323344,7959,665523,4029,149134,2257,422983,2847,93406,1042,657821,5566,140154,3098,403167,3657,114500,1395,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1438185,2030,159182,9372,72363,5935,17555,2836,47451,4615,7357,1565,86819,5586,17942,2918,57291,4444,11586,1763,1279003,9481,655536,6203,112005,2844,427886,4752,115645,1719,623467,5940,107900,3012,395219,4607,120348,1821,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1177796,1926,96551,7318,43592,4284,13358,2193,26989,3126,3245,765,52959,4607,12817,2385,32965,2940,7177,1246,1081245,8023,539155,4626,109792,2505,354921,3223,74442,928,542090,5072,104558,2578,350219,3127,87313,1284,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5078740,6461,299457,13922,131681,7680,36981,4489,79473,4653,15227,1787,167776,8092,34173,4231,97541,5549,36062,2624,4779283,15260,2338723,8608,490385,4600,1484523,5641,363815,1893,2440560,8664,464772,4347,1500194,5914,475594,2912,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,821307,1851,95700,7894,45039,4516,10150,2193,31759,3301,3130,931,50661,4703,9848,2010,35105,3362,5708,1083,725607,8376,359617,5460,59780,2743,225706,3934,74131,1199,365990,4518,54310,2163,227316,3407,84364,1229,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10972095,8241,1110970,22423,498084,11568,143675,5829,308154,9566,46255,3027,612886,16504,138032,7001,377335,10705,97519,4684,9861125,23788,4858543,12388,951795,6532,3157493,9464,749255,3627,5002582,16726,899473,6949,3143788,11270,959321,4674,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6125699,5157,741204,25695,325965,13725,95487,7149,206580,9090,23898,2511,415239,15339,90410,6875,274605,9899,50224,3460,5384495,26112,2648525,14632,538305,7466,1694121,9143,416099,2745,2735970,15628,518043,7336,1709752,10094,508175,3671,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,585431,765,54572,4251,24384,2458,5218,1149,16179,1951,2987,573,30188,2720,5051,1108,18954,1957,6183,818,530859,4367,271518,2738,55933,1347,178100,2099,37485,637,259341,2585,54466,1195,162030,1925,42845,970,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9121814,5543,1173683,28950,525561,16599,181335,9330,316511,10218,27715,2636,648122,15468,164012,7380,417014,10667,67096,3724,7948131,31239,3935822,17291,825695,10361,2526894,9945,583233,2979,4012309,16380,794424,8005,2489071,10894,728814,3775,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2517367,2698,328354,11888,145342,6776,43483,3629,90409,4421,11450,1459,183012,7207,40635,3562,120129,4872,22248,2013,2189013,12053,1084219,6571,218386,3835,689305,4363,176528,1488,1104794,7375,209061,3858,681393,5083,214340,2265,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2960351,4572,437623,15315,205692,8397,54339,4903,140321,6191,11032,1355,231931,9205,50702,4413,159105,6699,22124,2188,2522728,15294,1244761,8652,228653,4839,802655,6417,213453,1615,1277967,9358,216724,4516,806216,6930,255027,2322,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9795640,5899,968486,24200,424518,13430,121498,7586,267798,8560,35222,2235,543968,13797,115734,6216,347626,10534,80608,3665,8827154,25365,4352901,14618,864344,8104,2789461,9559,699096,2609,4474253,14616,821354,6721,2761363,11208,891536,4263,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,768144,2318,75222,7661,32279,4298,8382,2176,20495,2958,3402,835,42943,4340,7870,1830,26673,3086,8400,1230,692922,8129,337873,5131,61743,2443,223180,3564,52950,1037,355049,4650,58167,1992,228151,3240,68731,1268,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2915366,3892,368047,16536,163877,9863,50172,6006,105097,6374,8608,1308,204170,9928,48804,5041,131262,6142,24104,2277,2547319,16303,1258080,9669,252511,6022,790084,6063,215485,1497,1289239,9795,237788,5371,803018,6198,248433,2520,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,673994,1833,65769,4982,29437,2789,7821,1519,17866,2022,3750,724,36332,3156,6913,1260,21948,2316,7471,1294,608225,5396,306654,3312,69021,1800,193542,2266,44091,906,301571,3327,67021,1533,183493,2270,51057,1281,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4724784,5296,682962,23123,303037,13095,100870,6983,181511,8718,20656,2021,379925,13220,93219,5871,238394,8905,48312,3051,4041822,23491,1997521,13810,408220,7629,1278719,9500,310582,1950,2044301,13782,390352,6049,1285685,9326,368264,2943,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11224614,8715,1058273,32462,462891,17201,129443,9140,293732,10672,39716,3628,595382,19472,119206,8711,398326,12640,77850,4675,10166341,34228,5059966,17833,1046767,9876,3265168,11437,748031,3865,5106375,20593,994170,10482,3226795,13539,885410,4872,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2218443,2923,227438,13832,104868,7658,36876,4479,64846,4839,3146,666,122570,7808,33696,4097,80291,5079,8583,1478,1991005,13595,1000919,7793,297734,4639,598727,5026,104458,752,990086,7744,285664,3974,585811,5141,118611,1621,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567477,1117,62249,4500,27589,2303,7301,1197,18233,1761,2055,513,34660,3108,8301,1597,22228,1932,4131,705,505228,4524,251694,2356,49986,1206,163634,1810,38074,608,253534,3146,45823,1629,163137,1954,44574,768,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5074847,4278,434331,13958,183758,7639,45516,4046,123807,5394,14435,1665,250573,9556,47714,3690,170899,7328,31960,2179,4640516,14622,2305827,8793,484196,5238,1492277,6004,329354,2020,2334689,9360,452476,4145,1485181,7149,397032,2538,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4817009,5630,512802,13873,233453,9520,59081,4536,158398,7384,15974,1988,279349,8489,56061,4588,188628,6511,34660,2859,4304207,14843,2156140,9990,415385,5302,1420921,7422,319834,2227,2148067,9113,395530,4744,1383678,6733,368859,2924,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1687011,2768,298172,13088,134597,7490,42373,3680,83490,5132,8734,1340,163575,7224,40708,3476,105721,5219,17146,1842,1388839,13459,693222,7999,132837,4612,444340,5151,116045,1461,695617,7875,123928,3981,432168,5345,139521,1778,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4625255,4396,449863,16081,201431,9249,57951,4398,128065,6467,15415,1455,248432,9511,53260,4343,160966,6903,34206,2309,4175392,17579,2090013,10242,430212,4799,1356908,7178,302893,1792,2085379,10315,412146,5000,1307820,7000,365413,2639,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,475570,1174,47922,4941,20154,2517,7034,1264,12116,1975,1004,425,27768,3217,6499,1728,18360,2195,2909,636,427648,4988,220573,2587,45695,1488,144803,1971,30075,428,207075,3438,44612,1831,131220,2323,31243,717,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,27760,3827,10803,1891,5301,1264,1557,809,3481,889,263,198,5502,1231,1042,508,4233,1005,227,174,16957,3146,10237,2046,1860,1046,6956,1506,1421,477,6720,1597,1027,631,4584,1132,1109,477,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
