GEO_ID,C17019_001E,C17019_001M,C17019_002E,C17019_002M,C17019_003E,C17019_003M,C17019_004E,C17019_004M,C17019_005E,C17019_005M,C17019_006E,C17019_006M,C17019_007E,C17019_007M,NAME,C17019_001MA,C17019_001EA,C17019_002EA,C17019_002MA,C17019_003EA,C17019_003MA,C17019_004EA,C17019_004MA,C17019_005MA,C17019_005EA,C17019_006MA,C17019_006EA,C17019_007EA,C17019_007MA,state
0400000US01,1251795,13646,185909,6956,75886,4247,110023,5175,1065886,12576,869820,11299,196066,6814,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173279,4602,12024,1704,4566,1030,7458,1284,161255,4646,115539,4252,45716,3190,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1543923,17041,217603,9605,82539,5810,135064,6987,1326320,15922,988190,14136,338130,11242,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757205,8841,112534,5422,39071,2832,73463,4773,644671,9383,514731,8189,129940,6942,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8518518,30469,1056152,15484,250253,8335,805899,13194,7462366,32642,4906426,27697,2555940,24968,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1256471,12018,114546,5172,34863,2691,79683,4699,1141925,11786,880372,10232,261553,7359,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,893101,9280,70551,4637,15223,2129,55328,4308,822550,9225,657252,7088,165298,6787,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,227101,3932,18261,1977,6381,1230,11880,1753,208840,3727,167756,3464,41084,3371,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,114045,3666,17608,2027,1855,619,15753,2000,96437,3750,57987,2960,38450,2753,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4559858,26881,564395,15175,218519,10227,345876,10510,3995463,26744,3067001,26521,928462,20245,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2376008,17596,349145,12059,117901,6159,231244,9038,2026863,18425,1560133,17466,466730,12137,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,26678,2586,6723,1373,19955,2129,285111,5942,189858,4742,95253,4416,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,46241,3273,18311,2441,27930,2516,352441,7686,282441,7308,70000,4530,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,104652,4248,235592,6609,2758620,16709,2225292,16560,533328,10515,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
