GEO_ID,B10057_001E,B10057_001M,B10057_002E,B10057_002M,B10057_003E,B10057_003M,B10057_004E,B10057_004M,B10057_005E,B10057_005M,B10057_006E,B10057_006M,B10057_007E,B10057_007M,B10057_008E,B10057_008M,B10057_009E,B10057_009M,B10057_010E,B10057_010M,B10057_011E,B10057_011M,NAME,B10057_001MA,B10057_001EA,B10057_002MA,B10057_002EA,B10057_003EA,B10057_003MA,B10057_004EA,B10057_004MA,B10057_005EA,B10057_005MA,B10057_006MA,B10057_006EA,B10057_007MA,B10057_007EA,B10057_008MA,B10057_008EA,B10057_009EA,B10057_009MA,B10057_010EA,B10057_010MA,B10057_011MA,B10057_011EA,state
0400000US01,119988,5433,75872,4947,47459,3790,32088,3060,15371,2284,28413,3535,44116,3576,19187,1867,12894,1688,6293,1175,24929,3075,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,15120,1947,9772,1577,4263,905,2619,710,1644,529,5509,1303,5348,1035,1784,496,641,276,1143,481,3564,844,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,167100,9264,107035,7649,43169,3967,28326,2955,14843,2632,63866,6068,60065,5322,20854,2896,14177,2599,6677,1821,39211,4589,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,66271,5143,41561,4181,24831,2687,16509,2296,8322,1263,16730,3100,24710,2860,11561,1878,7453,1451,4108,1060,13149,2341,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1117387,21494,756689,21323,235251,12721,157821,10214,77430,5855,521438,17406,360698,10470,81123,4816,47630,3782,33493,3151,279575,8610,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,92500,6540,59216,5396,25434,3224,17531,2811,7903,1706,33782,3932,33284,3705,11755,2056,8124,1565,3631,1102,21529,2931,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,62737,4835,35115,3660,12883,2229,8175,1789,4708,1396,22232,2963,27622,2755,8561,1653,5336,1243,3225,923,19061,2383,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,22515,2980,14720,2480,6305,1535,4116,1140,2189,773,8415,1865,7795,1415,2075,679,1155,540,920,409,5720,1199,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,10592,1468,3896,1158,1836,707,952,502,884,419,2060,942,6696,1191,2348,874,1745,730,603,343,4348,953,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,450430,17448,258350,12792,112360,7103,73015,5939,39345,3992,145990,10924,192080,10721,52648,4406,31117,3451,21531,2530,139432,9603,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,264875,12510,165698,9991,82885,7607,55327,6045,27558,3848,82813,7275,99177,6938,34469,3323,21531,2761,12938,1648,64708,5300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,55428,4158,36989,4009,11080,2073,6035,1467,5045,1340,25909,3070,18439,2429,2478,686,929,482,1549,464,15961,2278,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,28322,2910,16416,2282,7591,1505,4986,1220,2605,991,8825,2017,11906,2047,3919,1102,2827,987,1092,485,7987,1729,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,273239,9257,166123,7349,63426,4976,43313,4080,20113,2784,102697,6560,107116,6021,35142,3212,21012,2255,14130,1982,71974,4740,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,135610,7386,87647,6223,48473,4649,34701,3660,13772,2229,39174,4459,47963,3796,19282,2354,12799,1962,6483,1183,28681,2992,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36181,2855,23849,2684,11439,1987,7476,1558,3963,1003,12410,1846,12332,1615,4062,1094,2533,900,1529,454,8270,1380,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,46063,3829,31235,3532,14621,2168,10479,1941,4142,991,16614,2561,14828,1754,4840,1002,3033,809,1807,511,9988,1533,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,97429,6026,65321,5108,38408,3417,26368,3179,12040,1716,26913,3372,32108,2663,16263,1828,9692,1392,6571,1127,15845,2084,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,119156,7065,67647,6079,41953,4222,27880,3903,14073,2149,25694,3515,51509,3250,22569,2040,14739,1686,7830,1250,28940,2955,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16669,2391,11251,2161,6115,1611,4739,1537,1376,538,5136,1448,5418,1117,1185,488,905,432,280,194,4233,971,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,139181,7571,82709,6301,32080,3634,20825,3260,11255,1979,50629,5238,56472,3921,16212,2254,10813,1819,5399,1159,40260,3527,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,121429,6469,78402,6344,25432,3341,16456,2484,8976,1810,52970,4783,43027,3077,12395,1705,6844,1284,5551,1116,30632,2692,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,169478,6403,97508,5798,41915,3832,28186,3331,13729,1542,55593,4236,71970,4464,23234,2391,15020,2060,8214,1184,48736,3786,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
