GEO_ID,B25099_001E,B25099_001M,B25099_002E,B25099_002M,B25099_003E,B25099_003M,NAME,B25099_001MA,B25099_001EA,B25099_002EA,B25099_002MA,B25099_003EA,B25099_003MA,state
0400000US01,51832,657,65045,1052,35243,918,Alabama,null,null,null,null,null,null,01
0400000US02,82866,2283,94966,3072,58321,3193,Alaska,null,null,null,null,null,null,02
0400000US04,57217,863,66790,1181,38623,993,Arizona,null,null,null,null,null,null,04
0400000US05,49668,960,60340,1033,35580,937,Arkansas,null,null,null,null,null,null,05
0400000US06,78413,569,89279,615,47942,633,California,null,null,null,null,null,null,06
0400000US08,71623,797,80076,1314,46995,1250,Colorado,null,null,null,null,null,null,08
0400000US09,85610,1261,96239,1615,57283,1937,Connecticut,null,null,null,null,null,null,09
0400000US10,71138,2017,80856,1894,49628,2373,Delaware,null,null,null,null,null,null,10
0400000US11,103193,2367,108425,4260,72303,8716,District of Columbia,null,null,null,null,null,null,11
0400000US12,53730,519,63474,733,39086,626,Florida,null,null,null,null,null,null,12
0400000US13,59759,642,68998,877,39052,832,Georgia,null,null,null,null,null,null,13
0400000US15,80187,2034,90916,2304,55974,2557,Hawaii,null,null,null,null,null,null,15
0400000US16,53344,1223,60854,1124,38780,1402,Idaho,null,null,null,null,null,null,16
0400000US17,67767,594,77246,601,46716,603,Illinois,null,null,null,null,null,null,17
0400000US18,57586,621,65849,767,39779,788,Indiana,null,null,null,null,null,null,18
0400000US19,60375,663,70433,913,43180,882,Iowa,null,null,null,null,null,null,19
0400000US20,61674,752,72387,1114,43197,1289,Kansas,null,null,null,null,null,null,20
0400000US21,51919,576,64806,944,34499,886,Kentucky,null,null,null,null,null,null,21
0400000US22,54499,1069,70365,1249,36902,812,Louisiana,null,null,null,null,null,null,22
0400000US23,57435,1157,67548,1732,38985,1364,Maine,null,null,null,null,null,null,23
0400000US24,87668,1211,97939,1458,55852,1392,Maryland,null,null,null,null,null,null,24
0400000US25,85588,878,97523,1196,51868,1146,Massachusetts,null,null,null,null,null,null,25
0400000US26,56894,386,67704,585,39052,450,Michigan,null,null,null,null,null,null,26
0400000US27,69705,667,78480,843,48012,814,Minnesota,null,null,null,null,null,null,27
0400000US28,45821,879,57051,1119,34111,1152,Mississippi,null,null,null,null,null,null,28
0400000US29,56688,616,67780,977,38972,749,Missouri,null,null,null,null,null,null,29
0400000US30,53022,1455,62611,1875,40576,1662,Montana,null,null,null,null,null,null,30
0400000US31,63891,1128,74979,1206,44036,1412,Nebraska,null,null,null,null,null,null,31
0400000US32,63000,1582,70462,1396,43560,1695,Nevada,null,null,null,null,null,null,32
0400000US33,77166,1656,87967,2645,48637,2052,New Hampshire,null,null,null,null,null,null,33
0400000US34,88785,931,100979,649,57307,1272,New Jersey,null,null,null,null,null,null,34
0400000US35,52711,1393,65698,1553,35452,1271,New Mexico,null,null,null,null,null,null,35
0400000US36,76726,515,89840,787,53721,806,New York,null,null,null,null,null,null,36
0400000US37,55864,624,65803,807,36664,690,North Carolina,null,null,null,null,null,null,37
0400000US38,66491,1334,78423,2328,49833,1846,North Dakota,null,null,null,null,null,null,38
0400000US39,59427,415,68599,533,40107,492,Ohio,null,null,null,null,null,null,39
0400000US40,53873,721,65792,1083,38567,1183,Oklahoma,null,null,null,null,null,null,40
0400000US41,62142,714,71650,827,40553,1038,Oregon,null,null,null,null,null,null,41
0400000US42,62203,403,74597,681,41926,430,Pennsylvania,null,null,null,null,null,null,42
0400000US44,74362,2088,85772,2489,45912,2647,Rhode Island,null,null,null,null,null,null,44
0400000US45,52786,781,63143,1457,36167,880,South Carolina,null,null,null,null,null,null,45
0400000US46,60565,1496,70300,1609,44420,2387,South Dakota,null,null,null,null,null,null,46
0400000US47,52931,674,63288,916,37365,784,Tennessee,null,null,null,null,null,null,47
0400000US48,63593,510,76873,724,44030,605,Texas,null,null,null,null,null,null,48
0400000US49,67201,943,72089,918,51074,1323,Utah,null,null,null,null,null,null,49
0400000US50,64058,1998,74419,2159,44484,1912,Vermont,null,null,null,null,null,null,50
0400000US51,75995,746,88389,1232,46467,971,Virginia,null,null,null,null,null,null,51
0400000US53,72547,680,82029,747,47573,1039,Washington,null,null,null,null,null,null,53
0400000US54,45915,987,61318,1281,34022,932,West Virginia,null,null,null,null,null,null,54
0400000US55,63560,558,72203,460,44635,1029,Wisconsin,null,null,null,null,null,null,55
0400000US56,66130,2357,77660,3483,47512,2895,Wyoming,null,null,null,null,null,null,56
0400000US72,23559,482,36333,891,17012,370,Puerto Rico,null,null,null,null,null,null,72
