GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002EA,C21007_002MA,C21007_003MA,C21007_003EA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006EA,C21007_006MA,C21007_007MA,C21007_007EA,C21007_008MA,C21007_008EA,C21007_009EA,C21007_009MA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012EA,C21007_012MA,C21007_013MA,C21007_013EA,C21007_014MA,C21007_014EA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017EA,C21007_017MA,C21007_018MA,C21007_018EA,C21007_019MA,C21007_019EA,C21007_020EA,C21007_020MA,C21007_021EA,C21007_021MA,C21007_022EA,C21007_022MA,C21007_023MA,C21007_023EA,C21007_024MA,C21007_024EA,C21007_025MA,C21007_025EA,C21007_026EA,C21007_026MA,C21007_027MA,C21007_027EA,C21007_028EA,C21007_028MA,C21007_029MA,C21007_029EA,C21007_030EA,C21007_030MA,C21007_031MA,C21007_031EA,state
0400000US13,7063766,4844,6017679,6600,440444,12259,44639,3947,13662,1787,30977,3741,395805,12128,61142,5444,334663,11619,5577235,14409,1020977,24468,182663,9186,838314,23804,4556258,29534,404231,13575,4152027,30956,1046087,4355,232561,5613,10528,1874,3987,1026,6541,1523,222033,5550,82670,4077,139363,5411,813526,6810,103515,6257,54348,3942,49167,4642,710011,6849,258407,7986,451604,7936,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1014488,2427,816208,2498,66160,3896,4766,1325,1351,631,3415,1108,61394,3575,7138,1541,54256,3407,750048,4548,88785,6701,16076,2649,72709,5479,661263,8335,38399,3686,622864,8674,198280,861,40581,2595,1848,763,898,556,950,443,38733,2477,14233,1335,24500,1924,157699,2585,14506,2049,6983,1405,7523,1532,143193,3007,45891,2251,97302,3415,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1131382,1401,931332,1955,67465,4502,7496,1438,2468,791,5028,1199,59969,4290,10729,1734,49240,4072,863867,4811,148775,7736,25415,2657,123360,7379,715092,9783,62119,4035,652973,9451,200050,1785,51557,2382,2401,693,1397,469,1004,450,49156,2349,21979,2151,27177,2004,148493,2848,11150,1680,5794,1239,5356,1041,137343,2852,50522,3398,86821,3636,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9503537,2377,7921513,3833,381013,9882,36288,3386,9721,1509,26567,3330,344725,9080,49566,2855,295159,8225,7540500,10609,1055158,20946,167079,5634,888079,19852,6485342,22897,430012,11494,6055330,24343,1582024,3046,324294,5392,13226,1528,6343,1018,6883,1189,311068,5512,114638,4489,196430,5030,1257730,5943,116857,4487,55768,3032,61089,4053,1140873,6587,379391,7183,761482,9254,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4748877,2625,3929539,3353,263848,8022,23866,2795,7390,1379,16476,2445,239982,8196,44165,3214,195817,7814,3665691,8524,567551,13624,116302,6821,451249,11136,3098140,16350,289198,8757,2808942,18369,819338,2356,187644,4245,7007,1347,3165,936,3842,839,180637,4422,71857,3339,108780,3521,631694,5123,51668,3824,24871,2398,26797,2747,580026,5185,210403,5474,369623,7177,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2251548,2276,1817055,2324,120771,4737,9651,1420,2515,741,7136,1148,111120,4376,16050,1782,95070,3815,1696284,5435,216602,7298,43026,3525,173576,6478,1479682,8911,106104,4151,1373578,9586,434493,1295,100675,2447,3542,748,1616,497,1926,517,97133,2406,35707,1922,61426,2415,333818,2807,26235,1748,13338,1386,12897,1365,307583,3420,94885,3574,212698,3815,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2064677,2109,1700807,2683,118426,4910,8908,1211,3299,742,5609,950,109518,4757,19684,2047,89834,4258,1582381,5628,214838,8667,43976,3201,170862,8059,1367543,9533,114549,5407,1252994,9872,363870,1887,85770,2292,3111,680,1474,456,1637,460,82659,2384,33777,2191,48882,2165,278100,2666,23038,2090,12436,1229,10602,1530,255062,3573,86472,3180,168590,3974,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3225863,3400,2654484,3571,185254,5600,17214,2076,5708,1088,11506,1860,168040,5758,36717,3216,131323,5791,2469230,6250,450791,13140,130379,6142,320412,10470,2018439,14580,246824,6707,1771615,16191,571379,2575,121127,3645,7846,1332,4307,721,3539,982,113281,3629,48399,2850,64882,3070,450252,4210,59848,4044,34689,2899,25159,2433,390404,5137,157730,5562,232674,4417,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3331333,2535,2780638,2924,188180,6844,24429,2673,8038,1332,16391,2436,163751,6509,30577,2667,133174,5888,2592458,6887,496162,13474,109554,6472,386608,11572,2096296,14365,234923,8606,1861373,14738,550695,2172,118196,3472,6863,1100,3747,826,3116,686,111333,3484,45538,2914,65795,3288,432499,4223,63058,3691,35131,2877,27927,2469,369441,5042,150730,4513,218711,5417,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1027065,1274,816866,1673,71440,3690,6664,1381,2038,773,4626,1140,64776,3386,12030,1275,52746,3184,745426,3799,109258,5795,31955,2795,77303,4711,636168,5955,61567,3921,574601,7011,210199,1108,55562,2074,2683,703,1616,632,1067,371,52879,2166,22095,1612,30784,1861,154637,2076,14223,1629,6696,1088,7527,1155,140414,2336,47542,2531,92872,2857,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4345198,2457,3637646,3112,260936,8162,13455,1967,5063,1285,8392,1573,247481,8157,25586,2923,221895,8205,3376710,8382,326669,11865,62694,4470,263975,10712,3050041,13403,211543,8096,2838498,14144,707552,2069,157918,4240,5141,1065,2814,667,2327,745,152777,4311,49872,2468,102905,3846,549634,4335,47651,3405,25510,2726,22141,2174,501983,4969,155797,5129,346186,5580,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4971477,1759,4088893,2532,184765,5981,11256,1581,4381,1021,6875,1148,173509,6120,23493,2449,150016,6023,3904128,6856,432993,13531,95791,4707,337202,13092,3471135,14064,244786,9084,3226349,17010,882584,1873,193663,4461,9194,1448,4375,980,4819,966,184469,4205,65885,3544,118584,3977,688921,4630,73282,4239,35743,2499,37539,3372,615639,6873,194961,5235,420678,8261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7396855,2544,6046833,2915,358017,6949,36958,2417,12195,1403,24763,2153,321059,7088,55991,3496,265068,6429,5688816,7713,984754,14274,215802,6648,768952,13743,4704062,16876,463778,11115,4240284,18560,1350022,2099,301756,4245,12221,1375,5498,909,6723,1107,289535,3963,108405,3164,181130,3739,1048266,4597,98820,4225,50427,3052,48393,3147,949446,5966,330905,5941,618541,7793,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3960373,2710,3290013,3073,191479,4587,13851,1801,5154,1186,8697,1217,177628,4715,26481,2215,151147,4592,3098534,5370,360254,10887,71404,4155,288850,10250,2738280,11453,164687,6072,2573593,13254,670360,1576,167991,3126,8256,1190,3687,857,4569,802,159735,3095,55016,2202,104719,3074,502369,3362,45349,2686,22432,2117,22917,2103,457020,4553,133155,3993,323865,5488,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2136064,2480,1762037,2697,118966,5053,14873,2439,5061,1305,9812,2048,104093,4803,19520,2444,84573,4105,1643071,6160,349485,12578,78850,4547,270635,10636,1293586,13251,160823,7161,1132763,14608,374027,1661,78938,2516,4390,939,2100,694,2290,688,74548,2504,34985,1930,39563,2475,295089,2985,45991,3501,24118,1878,21873,2614,249098,3986,111668,4775,137430,5371,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4437642,3902,3619004,4467,276919,8765,24767,2366,7585,1247,17182,1994,252152,8912,46032,3330,206120,8095,3342085,9774,522028,12270,122235,6336,399793,10566,2820057,13664,271955,8149,2548102,14061,818638,2904,202881,4076,9677,1390,5390,1095,4287,901,193204,3999,75753,3552,117451,3840,615757,4405,57589,2822,31180,2245,26409,2121,558168,5115,197128,4729,361040,5990,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,752780,1535,606474,1751,53657,3513,5684,1110,2010,794,3674,965,47973,3554,9240,1675,38733,3242,552817,3596,83426,5590,15680,2193,67746,5201,469391,6713,40614,3550,428777,7032,146306,974,39704,2078,1843,604,1280,539,563,266,37861,2076,15954,1570,21907,1890,106602,2236,9991,1338,5093,810,4898,1196,96611,2515,32380,2093,64231,2699,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1333209,1885,1095312,2116,83237,3563,5887,1243,2154,749,3733,909,77350,3236,10106,1155,67244,3074,1012075,4289,128211,5801,21597,2011,106614,5265,883864,7202,59139,3560,824725,7922,237897,1267,59499,1796,3054,637,1754,540,1300,389,56445,1853,22988,1559,33457,1969,178398,2113,15576,1524,7240,1060,8336,932,162822,2360,48036,2444,114786,2775,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2021294,2204,1685130,2915,130921,6388,10254,1898,1960,694,8294,1823,120667,6443,16985,2443,103682,6372,1554209,6899,240235,12382,37276,4492,202959,11532,1313974,13810,110074,7334,1203900,16163,336164,1524,94451,3445,5601,1234,2909,1005,2692,754,88850,3396,32842,2762,56008,3142,241713,3663,26015,3476,10360,2187,15655,2587,215698,4484,69619,3993,146079,4807,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1002173,1020,825249,1292,65100,3857,3081,1065,668,343,2413,1151,62019,3792,8472,1087,53547,3738,760149,4081,65704,4922,14929,2172,50775,4255,694445,6264,53273,4218,641172,7885,176924,920,47975,2310,1465,498,832,375,633,320,46510,2325,17906,1644,28604,2020,128949,2370,9434,1698,5119,1272,4315,1062,119515,2855,36878,2647,82637,3073,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6619995,1947,5452118,2600,201303,6734,11382,1906,3844,1185,7538,1487,189921,6265,24764,2060,165157,5992,5250815,7071,499170,13729,86009,5216,413161,13062,4751645,13717,297262,9527,4454383,15517,1167877,1792,236905,4514,9800,1342,3323,788,6477,1062,227105,4329,74294,3365,152811,4712,930972,5116,80794,4762,38880,3252,41914,3366,850178,6337,271832,6258,578346,6493,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1522143,2347,1243937,2708,105882,4962,11683,2243,3638,1448,8045,1606,94199,5060,17240,2272,76959,4704,1138055,5452,237798,9893,40496,4411,197302,8931,900257,11449,85381,4981,814876,11790,278206,1510,68054,2882,4321,1164,2243,878,2078,719,63733,3063,26199,1923,37534,2825,210152,2814,28549,2482,16328,2071,12221,1850,181603,3605,67250,3664,114353,3790,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14722743,3703,12159008,4840,454537,8729,43244,3278,14965,2016,28279,2753,411293,8749,59286,3637,352007,8036,11704471,10719,1732170,25439,303069,9625,1429101,23466,9972301,25698,675515,13899,9296786,26816,2563735,2965,441830,7131,18753,1762,6753,1038,12000,1510,423077,7151,142652,4719,280425,7349,2121905,7483,281769,9320,136189,5763,145580,7178,1840136,11817,586110,11849,1254026,13298,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7085013,5793,5850355,6832,454721,11405,40395,3830,12395,2208,28000,3262,414326,11660,61751,3902,352575,11917,5395634,12737,939962,19068,185118,8100,754844,18425,4455672,23478,424686,11197,4030986,25174,1234658,3484,275298,6343,13355,2220,6319,1551,7036,1521,261943,6303,98409,4198,163534,5382,959360,7357,105837,5332,58812,4061,47025,3594,853523,9338,307124,8025,546399,9085,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,508002,1273,415595,1397,33295,2283,2090,827,534,290,1556,750,31205,2165,4916,800,26289,2120,382300,2502,47135,3558,7654,1491,39481,2885,335165,4262,20348,1833,314817,4551,92407,519,21195,1464,1355,431,700,341,655,279,19840,1445,7769,996,12071,1233,71212,1575,8355,898,4220,673,4135,628,62857,1777,19945,1527,42912,1939,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8575694,2971,6996018,3554,492187,10221,46246,2956,15675,1711,30571,2610,445941,9708,73544,3763,372397,9874,6503831,10029,1036414,18904,240493,8138,795921,17052,5467417,21132,483860,11426,4983557,20727,1579676,2823,366916,5722,14545,1835,6987,1197,7558,1139,352371,5865,128310,3884,224061,5594,1212760,5778,107590,4606,55014,2861,52576,3205,1105170,6680,382519,6317,722651,8022,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2746552,1823,2247813,2530,188716,5859,20137,2553,8399,1398,11738,1947,168579,5634,38076,2299,130503,5285,2059097,5857,349584,10144,85364,4705,264220,8641,1709513,10801,189434,6663,1520079,12788,498739,1794,124104,3349,7796,1024,4352,728,3444,702,116308,3286,51690,2469,64618,2881,374635,3492,39508,2791,23355,2062,16153,1619,335127,4295,131292,3744,203835,5082,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
