GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001EA,B25125_001MA,B25125_002MA,B25125_002EA,B25125_003MA,B25125_003EA,B25125_004EA,B25125_004MA,B25125_005EA,B25125_005MA,B25125_006EA,B25125_006MA,B25125_007MA,B25125_007EA,B25125_008MA,B25125_008EA,B25125_009EA,B25125_009MA,B25125_010EA,B25125_010MA,B25125_011EA,B25125_011MA,B25125_012EA,B25125_012MA,B25125_013MA,B25125_013EA,B25125_014EA,B25125_014MA,B25125_015EA,B25125_015MA,B25125_016EA,B25125_016MA,B25125_017EA,B25125_017MA,B25125_018MA,B25125_018EA,B25125_019MA,B25125_019EA,B25125_020MA,B25125_020EA,B25125_021EA,B25125_021MA,B25125_022EA,B25125_022MA,B25125_023EA,B25125_023MA,B25125_024EA,B25125_024MA,B25125_025MA,B25125_025EA,B25125_026EA,B25125_026MA,B25125_027EA,B25125_027MA,B25125_028EA,B25125_028MA,B25125_029EA,B25125_029MA,B25125_030MA,B25125_030EA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033EA,B25125_033MA,B25125_034EA,B25125_034MA,B25125_035MA,B25125_035EA,B25125_036MA,B25125_036EA,B25125_037EA,B25125_037MA,B25125_038EA,B25125_038MA,B25125_039MA,B25125_039EA,B25125_040EA,B25125_040MA,B25125_041MA,B25125_041EA,B25125_042EA,B25125_042MA,B25125_043MA,B25125_043EA,B25125_044MA,B25125_044EA,B25125_045EA,B25125_045MA,state
0400000US13,3494542,15336,2256703,18001,252911,8638,211450,7870,2351,1001,4101,1316,1831,1041,3656,942,29522,3198,1474709,15561,1318734,14155,5012,1250,9149,1730,1961,694,5340,1291,134513,5876,529083,7376,478687,7137,2864,827,2728,726,1045,473,1310,517,42449,3116,1237839,18123,466264,10608,148317,8754,67506,4605,141447,7236,39322,3525,29951,3219,39721,3946,648919,14126,303115,10999,78601,5516,145920,7407,30534,3715,29070,3506,61679,5267,122656,5704,44791,3705,18854,2058,17069,2447,8657,1606,24738,2887,8547,1476,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,17205,2068,10705,1686,942,444,2269,1031,583,339,2571,729,135,172,153040,4236,125807,3896,3917,962,7943,1460,3740,1039,11443,1668,190,194,84455,2659,67605,2423,2923,763,2874,740,2203,695,8566,1202,284,201,193863,5082,64712,3451,29677,2500,8628,1583,11922,1770,4062,1157,10423,2117,0,187,101550,3901,50702,3131,12608,1644,17035,2052,7396,1530,13537,1680,272,193,27601,2173,9976,1412,2352,659,3740,834,2801,798,8732,1525,0,187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,51015,3457,46212,3324,524,335,102,173,0,195,0,195,4177,931,240818,5774,221787,6095,1357,678,395,304,214,187,370,450,16695,1849,106983,2608,93367,2725,674,385,349,329,366,339,266,329,11961,1442,181377,6700,77229,4315,31759,2685,21245,2738,13040,1965,4642,1252,1985,687,4558,1143,83135,5253,44259,3684,15776,2726,8425,1725,3485,1099,2419,973,8771,1760,21013,2103,6844,1132,3866,916,2711,874,2410,906,3480,1097,1702,692,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,354238,8692,277644,7493,16761,1878,23670,2533,8933,1377,15140,2370,12090,1722,2020752,14073,1781313,12257,77280,4448,51127,3599,23365,2781,38064,3411,49603,3574,815292,7905,690779,6724,39679,3063,17679,2078,15418,2114,26140,3129,25597,2052,1546926,16631,580490,9348,128238,5646,158116,5710,158628,5636,49934,3734,76247,4731,9327,1663,755000,14127,229672,7547,219748,6812,165751,6907,48883,3547,73891,5642,17055,2327,211436,6644,38185,2863,38864,2683,34511,2142,20811,2110,76295,3879,2770,842,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,213946,6681,198635,6326,1218,583,1550,824,383,390,218,144,11942,1836,1070842,9182,1013778,9539,5197,1055,1781,469,440,338,485,338,49161,3394,435274,5392,402376,4931,5890,1089,1880,561,362,252,1195,591,23571,2135,747049,12479,288767,8043,109483,5686,48296,3930,91549,5513,18638,3141,8718,1287,12083,2046,359370,9413,168563,6777,67832,3641,77405,4928,16953,1994,12844,1832,15773,1982,98912,4606,28463,2107,16243,2189,19154,1864,12088,1771,20125,2112,2839,734,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,123089,4608,116723,4336,154,140,1146,578,203,312,132,153,4731,1152,523510,5759,496705,6093,2877,767,2188,806,472,265,191,151,21077,2085,233769,3271,214235,3573,3751,723,2857,823,1849,475,1117,503,9960,1231,336397,7489,144354,5094,49735,3616,25396,2284,43094,2957,16939,2419,5007,1209,4183,953,138146,5558,63476,3875,25624,2358,29683,3024,9921,1368,5668,1139,3774,998,53897,2760,13823,1485,10664,1384,8775,1141,10914,1387,9108,1161,613,290,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,96519,3702,88511,3521,580,399,188,215,0,168,78,129,7162,1160,457569,6413,435150,6257,1708,575,546,290,182,170,77,131,19906,2090,192991,3803,181678,3789,1571,501,610,292,221,142,597,263,8314,1266,354622,5979,151080,4680,64905,3319,24391,2672,42013,3433,10319,1684,4316,839,5136,1064,156016,5534,82318,3700,25341,2613,28319,3178,7633,1346,6610,1435,5795,1138,47526,2614,13289,1398,8421,1045,7340,1222,7079,1154,10530,1476,867,314,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,133120,4844,108025,4323,1476,564,2060,858,804,451,336,324,20419,2093,704934,8476,604144,8296,3939,906,3922,860,646,292,919,516,91364,4079,313425,4470,275897,4615,2680,677,3061,953,996,404,657,228,30134,2404,520655,11195,190000,6167,64020,4995,42598,3392,49114,3643,10062,1883,5967,1113,18239,2315,263095,8499,115398,4854,49361,4009,49358,4300,8063,1495,8798,1485,32117,3128,67560,3864,22367,2141,12812,1595,11776,1607,6345,1135,10050,1497,4210,925,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,138009,5453,104358,4802,1162,679,771,475,206,156,501,356,31011,2815,692515,8449,575955,7747,6789,1303,1821,551,474,278,1053,419,106423,5459,300170,4518,265501,4490,3755,775,1226,467,482,268,1164,352,28042,2511,571336,10145,230499,6850,79468,4787,51448,3907,50705,4058,10238,1746,12259,1628,26381,3187,277028,7159,130052,5771,56682,3801,38696,3526,10748,1703,13859,1469,26991,3095,63809,3712,29579,2633,9719,1490,6889,1245,4880,1040,8111,1030,4631,955,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,33280,2373,27123,2218,1147,430,364,338,33,56,0,157,4613,847,255295,3500,223342,3800,6305,1130,942,423,98,98,0,157,24608,2237,103122,2851,87456,2715,2853,749,760,345,97,162,443,257,11513,1314,160354,5460,55003,3634,13905,1970,22378,2252,11374,1551,1574,621,965,607,4807,1105,74424,3707,20672,1915,23875,2136,16502,2245,3692,1062,1508,510,8175,1220,30927,2304,6638,1112,6679,1081,5389,894,5665,1162,5182,1018,1374,401,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,136281,5519,119683,5138,1183,779,8215,1604,1716,813,2557,914,2927,973,950611,9577,900030,8869,3973,1114,21712,2515,2484,821,6368,1270,16044,2283,350555,5464,310209,4756,3303,1071,13104,1982,5548,1008,11990,1574,6401,1279,697070,9889,236748,7270,78154,4250,21481,2636,94376,5300,10822,1834,28910,2831,3005,848,367825,9110,149136,6023,33298,2879,127822,5407,16633,2653,36978,3187,3958,1093,92497,4251,20462,2094,6402,1191,17533,2173,7813,1300,39096,2980,1191,548,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,126657,5440,92045,4810,19445,2100,7173,1334,3813,1010,3760,940,421,301,1041139,11531,886356,11390,97501,4972,26469,2726,10370,1416,11930,1711,8513,1307,405483,5450,326749,5070,43970,2965,10929,1612,6080,1123,9227,1232,8528,1354,958788,13982,321342,8205,37501,3380,134973,5875,81569,4591,33691,3218,33006,2744,602,468,470822,10975,84383,5089,202241,8304,104830,4859,34328,2997,43202,3477,1838,822,166624,4952,19713,2236,42214,2862,28851,2404,18651,2231,56430,3059,765,393,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,273205,6233,245169,5879,2571,768,3184,950,246,192,813,369,21222,2192,1697685,11914,1579026,11924,15383,1735,10956,1239,1052,398,1209,321,90059,4218,735390,6498,670209,6892,11587,1348,7786,915,2038,538,4043,802,39727,2122,1066153,10655,384760,8235,140167,5589,59252,3975,123524,5064,27820,2436,21137,2196,12860,1546,529744,8942,245728,6242,74369,4009,122670,4997,29661,2580,35168,2314,22148,2206,151649,4712,34180,1901,16710,1524,27584,2428,17033,1847,52760,3020,3382,830,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,207320,5195,186770,4697,3455,1109,2781,775,1233,535,3260,1052,9821,1495,969611,6713,910164,6050,8863,1262,5613,1053,3540,762,7327,1210,34104,2386,348518,4654,313364,4709,5335,912,2720,558,4833,754,10496,1219,11770,1053,571028,8946,232239,6132,62353,3865,35144,2752,47160,3820,40379,3384,43483,3142,3720,723,238615,6665,86578,4046,29647,2403,46192,3013,31867,2673,38232,2996,6099,1146,100174,4233,16120,1918,6835,1061,13468,1271,22876,1852,39368,2787,1507,495,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,81580,4551,61376,3700,311,255,68,85,0,206,0,206,19825,2301,465738,7397,384318,6629,1369,676,522,350,192,209,43,74,79294,4786,207345,3889,184233,4115,760,416,245,216,76,76,0,206,22031,2057,326328,6852,121121,4781,49579,3825,22322,2689,29444,2745,4348,1286,3121,941,12307,1769,167525,5970,89678,4024,24390,2543,27111,3583,3634,909,2620,857,20092,2158,37682,2996,16687,1948,5653,1200,4767,1018,2817,851,4712,1273,3046,867,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
