GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003EA,B23024_003MA,B23024_004EA,B23024_004MA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012MA,B23024_012EA,B23024_013MA,B23024_013EA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019EA,B23024_019MA,B23024_020EA,B23024_020MA,B23024_021MA,B23024_021EA,B23024_022MA,B23024_022EA,B23024_023MA,B23024_023EA,B23024_024MA,B23024_024EA,B23024_025EA,B23024_025MA,B23024_026MA,B23024_026EA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029MA,B23024_029EA,B23024_030EA,B23024_030MA,B23024_031EA,B23024_031MA,state
0400000US13,5786986,9313,990397,22645,189471,9485,49924,4751,0,225,49924,4751,24263,3276,25661,3131,139547,7960,800926,22240,483019,15494,1235,838,481784,15492,316278,13296,165506,9465,317907,12605,4796589,25162,455130,13946,202228,9548,1516,733,200712,9522,169005,8805,31707,3607,252902,10177,4341459,27653,3699260,28262,28818,3450,3670442,28472,3399345,29024,271097,10649,642199,15174,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,812362,1864,88954,6900,16687,2688,3247,891,16,27,3231,890,1886,618,1345,731,13440,2514,72267,5615,40435,4038,535,295,39900,4053,28585,3320,11315,2570,31832,3469,723408,6952,45589,4202,22999,2978,747,554,22252,2858,19749,2715,2503,766,22590,2531,677819,8179,577340,7994,23529,2133,553811,8259,524095,8423,29716,3189,100479,5377,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,890342,3294,140618,7272,27285,2779,7163,1579,0,195,7163,1579,3896,1053,3267,1167,20122,2509,113333,6884,73413,5469,32,61,73381,5469,55207,4158,18174,2852,39920,3814,749724,8427,71026,4541,36154,3340,115,155,36039,3350,31989,2833,4050,1151,34872,3441,678698,9011,573422,9692,1651,588,571771,9743,537558,9305,34213,3282,105276,5465,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7616626,5420,1019837,19002,171294,5632,44896,3261,0,189,44896,3261,22951,2525,21945,2472,126398,4796,848543,17893,524733,14256,96,100,524637,14264,346138,10898,178499,8301,323810,12038,6596789,19140,467313,11926,230319,8425,235,279,230084,8368,198432,7541,31652,2602,236994,7517,6129476,20931,5292945,21604,8453,1702,5284492,21595,4894153,21282,390339,11260,836531,14621,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3779148,4381,555993,13146,119685,6698,32893,3383,0,190,32893,3383,15870,2337,17023,2480,86792,4885,436308,10568,272747,8414,23,42,272724,8418,183730,7214,88994,4746,163561,7854,3223155,13551,324833,9527,158584,6844,273,370,158311,6841,137439,6569,20872,2295,166249,6516,2898322,16602,2514765,17666,3304,1176,2511461,17513,2359008,16631,152453,6807,383557,8730,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1751999,4273,211713,6976,43926,3493,13792,1616,0,155,13792,1616,8543,1325,5249,984,30134,2813,167787,6271,109584,5309,6,10,109578,5310,85724,4750,23854,2633,58203,3915,1540286,8480,119634,4744,65379,3596,70,92,65309,3602,59846,3459,5463,811,54255,3088,1420652,9830,1270724,10638,1483,539,1269241,10689,1226002,10728,43239,3106,149928,4605,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1643655,3970,210532,8584,45855,3226,16034,1900,0,168,16034,1900,9420,1628,6614,1279,29821,2675,164677,7904,111569,6290,16,24,111553,6294,86630,5305,24923,2459,53108,4187,1433123,9297,130925,5731,74311,4293,334,262,73977,4310,65932,4048,8045,1290,56614,3943,1302198,10274,1152080,10126,12017,1405,1140063,10005,1088841,9634,51222,3311,150118,5517,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2561283,4786,441779,12848,133555,6178,28811,2791,0,189,28811,2791,15529,2181,13282,1879,104744,5818,308224,10355,177974,6906,184,206,177790,6891,121763,5863,56027,3817,130250,6708,2119504,14064,279819,7799,104333,5101,322,299,104011,5132,90819,4638,13192,1835,175486,5997,1839685,15709,1562547,14476,7668,1492,1554879,14293,1455987,14233,98892,5838,277138,7053,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2672086,4819,486269,13466,114284,6579,25089,3065,0,198,25089,3065,14114,2260,10975,2168,89195,5304,371985,11735,224715,8693,395,400,224320,8658,163242,7999,61078,3916,147270,7881,2185817,14000,260323,8688,121637,6174,491,369,121146,6151,107982,5700,13164,2063,138686,6453,1925494,14482,1623709,15206,9875,1612,1613834,15210,1528352,15181,85482,4935,301785,8608,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,794268,2193,110955,5759,33423,2869,7701,1482,0,157,7701,1482,4360,1046,3341,1088,25722,2457,77532,4581,51872,3677,59,101,51813,3681,36652,3072,15161,1935,25660,2444,683313,5978,72521,3560,34565,2895,66,117,34499,2889,29134,2519,5365,1274,37956,2559,610792,7088,539242,7065,1360,470,537882,7067,510463,7133,27419,2573,71550,3324,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3518244,4628,320459,10984,66387,4487,16688,2387,129,222,16559,2380,6527,1372,10032,1895,49699,3789,254072,9980,159591,6461,117,170,159474,6493,104052,5604,55422,4784,94481,5812,3197785,11117,232060,8209,121927,6055,279,261,121648,6081,104800,5652,16848,2361,110133,5122,2965725,12912,2610607,14080,16749,2228,2593858,14063,2438849,14632,155009,7497,355118,7904,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3950406,4105,417778,12956,98235,4708,21932,2849,0,204,21932,2849,10509,1902,11423,1944,76303,3961,319543,12071,187857,9142,0,204,187857,9142,130465,6146,57392,5097,131686,7199,3532628,13642,262667,8900,125459,5935,85,142,125374,5926,103962,5158,21412,2429,137208,5684,3269961,16803,2902023,18199,4645,1343,2897378,18046,2712880,18630,184498,7095,367938,8540,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5806202,4639,950197,14580,220806,6630,57344,3567,0,167,57344,3567,27441,2255,29903,2791,163462,6209,729391,13366,469485,10812,432,430,469053,10818,301497,8695,167556,6811,259906,8858,4856005,15418,506523,11266,222203,8004,209,174,221994,8001,184390,7360,37604,2952,284320,7196,4349482,17498,3654332,18181,3084,757,3651248,18253,3354105,19682,297143,6826,695150,10243,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3172063,4027,348644,10046,74497,4363,24040,2569,0,143,24040,2569,13937,1688,10103,1970,50457,3856,274147,9363,181501,7440,0,143,181501,7440,132124,5892,49377,3727,92646,5134,2823419,10785,186986,6635,110908,4834,55,59,110853,4831,98080,4656,12773,1584,76078,3866,2636433,11958,2359330,13331,1741,662,2357589,13295,2242392,13834,115197,4730,277103,7613,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1683862,4932,336269,12410,82331,4345,17988,2350,0,206,17988,2350,9911,1858,8077,1462,64343,3988,253938,10383,150982,7522,58,108,150924,7520,98273,5908,52651,4594,102956,6151,1347593,11864,176276,7168,73439,4827,64,115,73375,4810,65928,4383,7447,1460,102837,5933,1171317,13627,983433,12826,7469,1622,975964,13077,917520,12656,58444,3965,187884,7204,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3488934,5004,512522,12009,125202,6058,34498,3239,0,184,34498,3239,17877,2552,16621,2136,90704,4730,387320,10744,247345,8458,19,33,247326,8460,173069,7719,74257,4811,139975,6422,2976412,12351,312838,9097,144916,6950,177,201,144739,6914,126800,5870,17939,2205,167922,7312,2663574,13608,2318445,15153,7888,1521,2310557,15107,2182683,15273,127874,6506,345129,9087,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,588333,2104,83112,5515,17528,2502,5861,1370,0,165,5861,1370,3513,1062,2348,871,11667,1873,65584,5121,42715,4325,0,165,42715,4325,32951,3801,9764,1917,22869,2773,505221,5994,49331,4009,27770,2783,0,165,27770,2783,25369,2485,2401,877,21561,2566,455890,6651,394422,7097,2378,886,392044,6985,371880,7496,20164,2413,61468,3990,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1058295,2942,125830,5780,23026,2089,7029,1134,0,155,7029,1134,4409,958,2620,653,15997,1752,102804,5132,72632,4671,39,65,72593,4656,54727,3951,17866,2113,30172,2569,932465,6207,68345,3634,39444,2882,0,155,39444,2882,36803,2971,2641,655,28901,2315,864120,6970,778205,7419,4125,1021,774080,7600,747706,7887,26374,2588,85915,4135,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1631451,2875,237154,11939,38439,4577,10295,1802,0,234,10295,1802,5679,1617,4616,1371,28144,3818,198715,11363,124183,8938,196,315,123987,8931,81963,7346,42024,4993,74532,6144,1394297,12389,124803,7722,67239,5555,145,173,67094,5543,54370,5042,12724,3048,57564,5446,1269494,14764,1080013,13803,9135,2134,1070878,13854,979303,13546,91575,5996,189481,8801,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,799261,1852,66089,4999,15488,2253,3305,878,0,184,3305,878,1541,604,1764,616,12183,1955,50601,4371,30334,3377,0,184,30334,3377,21580,2624,8754,1909,20267,2750,733172,5418,60684,4464,30954,2535,0,184,30954,2535,26937,2365,4017,954,29730,3230,672488,7148,595276,7805,759,471,594517,7774,568584,8324,25933,2867,77212,4322,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5260420,3881,482260,12782,88423,5163,23205,2859,0,198,23205,2859,12005,2160,11200,1789,65218,4195,393837,12149,226599,9655,32,55,226567,9658,139500,6333,87067,6173,167238,7863,4778160,13248,315004,9505,157151,7456,0,198,157151,7456,131204,7120,25947,2357,157853,5847,4463156,15349,3856823,16547,6634,1449,3850189,16634,3538037,18247,312152,10025,606333,10631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1195691,3990,232557,9485,42947,4131,9130,1690,0,198,9130,1690,5399,1291,3731,951,33817,3747,189610,8587,115633,6869,180,183,115453,6847,79585,5272,35868,3403,73977,5161,963134,10569,101545,5479,47838,4360,515,430,47323,4330,40834,3749,6489,1545,53707,3981,861589,11363,716843,10364,7203,1680,709640,10369,666220,10017,43420,4038,144746,6547,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11734850,6932,1676645,24169,310028,9430,62149,4174,32,52,62117,4169,34606,2873,27511,2864,247879,8058,1366617,22658,746305,15349,453,333,745852,15301,518118,12655,227734,8129,620312,17787,10058205,23959,717364,13808,338435,9387,441,307,337994,9382,291676,9559,46318,3860,378929,10401,9340841,25295,7963261,25708,16734,2188,7946527,26239,7434957,28018,511570,11019,1377580,18853,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5679799,8335,921430,19014,192904,8118,52742,4515,184,269,52558,4489,26121,2945,26437,3523,140162,7169,728526,18287,471459,13780,1455,677,470004,13776,321230,12140,148774,8291,257067,10434,4758369,20919,479984,11491,210218,7123,3306,1210,206912,7304,175062,7614,31850,3629,269766,10056,4278385,23805,3669418,25720,50456,4002,3618962,25475,3352172,25906,266790,12020,608967,15211,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,403876,1567,45561,3253,7990,1491,2320,694,0,143,2320,694,1378,488,942,563,5670,1287,37571,2546,25526,2345,120,120,25406,2354,22383,2123,3023,875,12045,1562,358315,3525,24818,2021,15318,1632,11,20,15307,1630,14933,1662,374,252,9500,1159,333497,4119,301254,4900,3321,788,297933,4797,292884,4804,5049,1084,32243,2649,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6744084,5476,1019238,18155,250654,8383,65295,4756,0,187,65295,4756,31503,3094,33792,3065,185359,7450,768584,15661,488385,11517,121,189,488264,11485,325134,9027,163130,6070,280199,9510,5724846,19337,547048,11740,266805,8029,207,213,266598,8012,229316,7688,37282,2926,280243,8946,5177798,19371,4468373,20794,8768,1390,4459605,20701,4187261,21867,272344,8245,709425,13586,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2166174,3884,345285,10147,90802,4480,21898,2040,44,79,21854,2028,13486,1671,8368,1183,68904,3957,254483,8661,154555,7484,425,329,154130,7468,116372,6362,37758,2951,99928,5011,1820889,11447,223156,7027,107293,4967,309,280,106984,4987,97593,4843,9391,1231,115863,5138,1597733,13100,1364605,12376,10831,1405,1353774,12531,1296306,12588,57468,3345,233128,5915,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
