GEO_ID,B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,NAME,B27020_001MA,B27020_001EA,B27020_002MA,B27020_002EA,B27020_003EA,B27020_003MA,B27020_004EA,B27020_004MA,B27020_005EA,B27020_005MA,B27020_006MA,B27020_006EA,B27020_007MA,B27020_007EA,B27020_008EA,B27020_008MA,B27020_009EA,B27020_009MA,B27020_010EA,B27020_010MA,B27020_011MA,B27020_011EA,B27020_012MA,B27020_012EA,B27020_013EA,B27020_013MA,B27020_014EA,B27020_014MA,B27020_015EA,B27020_015MA,B27020_016EA,B27020_016MA,B27020_017MA,B27020_017EA,state
0400000US13,9619740,3609,8688921,22194,7247309,40108,5511174,46082,2568959,32303,1441612,33275,930819,22658,369836,16595,273885,13113,233876,11786,65196,6213,95951,8589,560983,18485,215788,12838,188932,11303,34038,5516,345195,15517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,1083112,12078,1012780,12067,826558,14659,330671,10726,70332,6162,242953,11813,135067,6266,128073,6266,106240,5926,43866,3170,6994,1213,107886,9622,90813,8640,70486,7252,25919,3379,17073,3063,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,1470864,5673,1254270,11258,1007024,14048,428249,10968,216594,10329,94781,5771,30919,3570,24926,3082,21016,3092,9378,1588,5993,2035,63862,5780,27355,3514,20099,2601,8232,2482,36507,4584,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,10901123,21044,9817327,29014,7544869,40175,3460891,32031,1083796,21240,1786883,21173,830774,16594,705320,15270,557356,13538,232284,8718,125454,7792,956109,19224,506084,13559,372680,13389,148757,8392,450025,16167,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,6112993,8259,5287658,22406,4182587,29785,1804915,21914,825335,20105,304651,8066,106667,6024,87874,5289,74892,4968,28245,2729,18793,3577,197984,8670,111283,6992,88344,6277,27812,3955,86701,6603,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,2885442,5426,2653128,9294,2197603,15756,874738,13045,232314,8899,132023,5432,49382,3858,43218,3742,36701,3744,12285,1995,6164,1335,82641,4511,51629,4295,43754,4045,9777,1959,31012,3488,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,2616491,7822,2335327,13319,1942848,17194,711367,11775,281164,10500,197039,7798,66694,4320,54975,4379,47719,4202,12209,1778,11719,1983,130345,7607,68598,5741,59930,5376,10179,2313,61747,5880,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,4146622,6824,3570085,15465,2664184,23838,1407259,18444,576537,13754,137735,6746,48972,3831,41683,3511,36038,3330,12640,2268,7289,1592,88763,6482,54131,5328,44711,4668,11112,3001,34632,3767,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,4304248,7691,3599351,18042,2548365,24224,1495131,18130,704897,17420,168820,7604,68460,4311,49689,3690,38338,3417,18062,2023,18771,2707,100360,7178,40013,4240,33448,3970,8152,1781,60347,6016,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,1271512,3340,1136803,7185,836412,12880,479413,11903,134709,6578,42609,3354,23713,2237,21966,2039,17057,1946,10439,1396,1747,629,18896,2508,15187,1977,10562,1730,5829,1238,3709,1353,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,4929790,13936,4558716,18597,3742286,25591,1400270,20105,371074,14951,806798,14000,369984,11035,324772,9766,282613,9110,82330,4712,45212,4214,436814,13854,254656,11313,219854,11062,43364,4816,182158,10983,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,5529621,18167,5346135,21103,4274247,29295,1774336,26357,183486,11204,977975,18266,497655,12454,476109,12032,345862,10731,190467,8206,21546,3174,480320,13396,408412,13033,257588,10156,172516,9903,71908,6165,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,9163166,12591,8144248,21071,6305853,32690,3141503,24783,1018918,21261,599140,12555,304706,8161,263124,7435,211151,6427,104034,5666,41582,4812,294434,9057,205023,8700,156540,7458,60194,5590,89411,6797,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,4900965,9836,4525212,12971,3772720,17502,1359494,16452,375753,11561,385763,9809,177552,7448,156666,7890,118344,6406,52510,5095,20886,2489,208211,8906,137417,7110,98280,5526,42390,4831,70794,5736,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,2852270,4288,2366877,15655,1615028,19895,1045560,15378,485393,14964,59541,4143,20481,2203,14657,1838,12551,1561,5677,1356,5824,1390,39060,4104,13864,2723,12646,2527,2015,714,25196,3374,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,5657772,9692,4925389,20265,3891829,24075,1702374,19138,732383,18099,241196,9769,100116,5192,81974,4454,68390,4081,23401,2099,18142,2604,141080,8386,84191,6410,72461,5821,13672,2801,56889,6623,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,963318,2363,788211,7048,628845,10041,285521,7696,175107,7129,19896,2245,9507,1498,8078,1402,6990,1298,3385,902,1429,632,10389,1890,7350,1365,6726,1252,1193,651,3039,1240,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,1699768,5523,1538123,7853,1281477,12118,467249,10099,161645,7212,114620,5448,40832,3952,31540,3171,26128,2983,8888,1670,9292,2454,73788,5506,37631,4004,31868,3688,7196,1779,36157,4183,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,2168805,14716,1783295,17960,1429463,19495,588811,16968,385510,17532,518184,14802,212394,10175,172654,8653,145510,8724,49319,3564,39740,5017,305790,14702,142246,11441,123627,11025,24017,3601,163544,10987,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,1230428,4511,1107374,6452,937623,10748,315473,7669,123054,5637,73440,4481,37961,3416,34368,3327,29739,3222,9504,1473,3593,1140,35479,3269,25204,2908,21739,2902,4335,1143,10275,2364,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,6832536,22164,6251973,24781,5128464,29001,1894258,20834,580563,16463,1880446,22079,952573,16685,817265,15722,657161,15044,258733,7109,135308,6353,927873,20786,504640,14385,400910,12117,119991,8330,423233,15539,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1840481,10104,1536367,14947,1019089,18380,728461,14328,304114,10900,206761,9920,68044,4731,50790,4262,35978,3210,21437,2498,17254,2949,138717,9087,53901,4448,34198,3248,22370,2877,84816,8390,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,14919275,30163,13742688,31538,10414823,42677,5062278,32608,1176587,23187,4289144,29915,2220745,22795,1961009,22037,1330248,19200,870487,15954,259736,10964,2068399,31438,1309373,27318,751069,21072,622073,16567,759026,23234,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,8761115,14213,7552586,27096,5703137,41884,2876361,30684,1208529,26623,699903,14446,230418,10498,186883,9981,163198,9282,49611,4399,43535,5032,469485,14287,176642,10009,153150,9065,29583,4802,292843,11720,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,653050,2240,590448,4345,516686,6797,162469,5255,62602,4465,16375,2044,5611,1169,4615,874,4028,783,1155,392,996,739,10764,1763,8914,1559,6207,1236,3013,1271,1850,553,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,10918148,12274,9673579,26320,7554073,39196,3455942,25331,1244569,22962,450954,12220,223751,8205,197487,7090,163238,6413,66590,3858,26264,4019,227203,9885,143605,7984,122295,6071,27196,4499,83598,6112,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,3504066,6029,2908781,14322,2183545,18904,1155931,14224,595285,13898,206302,5792,69340,4143,55097,3731,46604,3373,15147,1995,14243,2260,136962,6526,52945,3989,45777,3699,8707,1687,84017,5139,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,3458054,12870,2988659,16320,2321532,22920,1125563,15546,469395,13854,374586,12848,142777,7106,124040,6682,100280,6058,42309,3386,18737,2550,231809,12095,117564,8548,90396,6462,32237,4646,114245,8242,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,11792214,15486,10705629,24943,8576669,41531,3811623,28061,1086585,20006,747543,15473,392707,10089,338796,9643,274007,9886,116373,4713,53911,4663,354836,13202,230784,9216,182849,6954,61026,5795,124052,9770,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,894306,6259,816816,8187,656573,10932,281746,9547,77490,6271,140811,6051,70390,4804,62096,4531,48378,4171,23533,2388,8294,1520,70421,5868,44371,5061,33178,4133,13366,2405,26050,3918,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,4360459,9401,3690298,20315,2754687,24981,1460281,17544,670161,19582,218772,9169,73759,6114,61350,5059,51929,4698,20098,2640,12409,3099,145013,8849,61279,5718,55676,5435,9088,1947,83734,6907,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,783938,2734,695939,5399,568075,7186,228450,5665,87999,4661,21567,2508,6332,1556,5070,1483,4517,1286,1434,491,1262,635,15235,2354,8588,1845,6898,1384,1821,1146,6647,1594,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,5997852,10966,5213747,20292,3856963,31216,2061466,23780,784105,18251,304499,10466,105660,7364,80003,6030,67624,5407,23081,3254,25657,4602,198839,9950,85951,8054,72383,6711,16811,3854,112888,8442,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,21050877,45212,17319961,62364,12891310,63857,6305138,38213,3730916,48598,4146576,44909,1384229,22353,1018798,20393,790957,18369,327713,10605,365431,13345,2762347,45550,1068848,26843,771802,22222,328931,15981,1693499,38174,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,2553105,10295,2223818,16368,1912682,21458,545621,15659,329287,12954,236543,9821,85661,5462,70520,4968,59699,4268,19201,2329,15141,2732,150882,9688,69246,7143,60838,6401,9826,3058,81636,6660,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,596154,2199,557925,4051,409736,6320,229517,6348,38229,3035,24005,2174,14641,1753,13446,1729,10364,1507,6246,1220,1195,648,9364,1649,7579,1338,6110,1216,2297,678,1785,735,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,6996749,16560,6280847,23210,5303570,29199,1794364,19369,715902,17468,890415,15646,417718,11152,354711,9991,319123,9170,79084,4868,63007,6231,472697,14581,268745,11898,241549,11092,35193,4785,203952,8997,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,5815457,18567,5134795,24070,4124681,26222,1733679,21278,680662,19052,901365,18677,412606,11044,342463,10042,277187,9612,114548,5218,70143,5426,488759,15618,286934,12377,222627,10189,77905,6635,201825,9530,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,1804003,2556,1535685,10684,1116682,15653,683422,11092,268318,9995,22482,2469,10462,1750,9375,1809,8075,1666,2470,707,1087,463,12020,1809,9138,1578,8375,1503,1289,595,2882,920,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,5366927,8316,4935462,13741,3887559,24371,1716517,21050,431465,12496,267136,8361,118327,6826,102892,5726,80736,5221,37321,2885,15435,2637,148809,7874,89035,6595,69261,5754,24473,3281,59774,4859,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,540781,2352,463965,5542,388221,8363,137089,5433,76816,5481,18051,2301,5768,1577,4560,1306,4141,1323,1428,578,1208,810,12283,2164,4476,1192,3743,1041,869,519,7807,1780,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,3568082,7287,3316983,13443,1453786,24597,2079776,26361,251099,11514,112257,7155,45813,3986,41768,4005,24777,3260,22909,2643,4045,1153,66444,5857,40947,4109,22068,3163,21175,2466,25497,3665,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
