GEO_ID,B05003_001E,B05003_001M,B05003_002E,B05003_002M,B05003_003E,B05003_003M,B05003_004E,B05003_004M,B05003_005E,B05003_005M,B05003_006E,B05003_006M,B05003_007E,B05003_007M,B05003_008E,B05003_008M,B05003_009E,B05003_009M,B05003_010E,B05003_010M,B05003_011E,B05003_011M,B05003_012E,B05003_012M,B05003_013E,B05003_013M,B05003_014E,B05003_014M,B05003_015E,B05003_015M,B05003_016E,B05003_016M,B05003_017E,B05003_017M,B05003_018E,B05003_018M,B05003_019E,B05003_019M,B05003_020E,B05003_020M,B05003_021E,B05003_021M,B05003_022E,B05003_022M,B05003_023E,B05003_023M,NAME,B05003_001MA,B05003_001EA,B05003_002EA,B05003_002MA,B05003_003EA,B05003_003MA,B05003_004EA,B05003_004MA,B05003_005EA,B05003_005MA,B05003_006MA,B05003_006EA,B05003_007EA,B05003_007MA,B05003_008EA,B05003_008MA,B05003_009EA,B05003_009MA,B05003_010EA,B05003_010MA,B05003_011EA,B05003_011MA,B05003_012MA,B05003_012EA,B05003_013EA,B05003_013MA,B05003_014EA,B05003_014MA,B05003_015MA,B05003_015EA,B05003_016EA,B05003_016MA,B05003_017EA,B05003_017MA,B05003_018EA,B05003_018MA,B05003_019EA,B05003_019MA,B05003_020EA,B05003_020MA,B05003_021EA,B05003_021MA,B05003_022EA,B05003_022MA,B05003_023MA,B05003_023EA,state
0400000US13,9815210,-555555555,4808996,7576,1281182,6762,1245303,7940,35879,4119,7716,1718,28163,3638,3527814,3694,3076732,12847,451082,12848,169392,10019,281690,9861,5006214,7576,1206887,6668,1170559,8234,36328,4617,12308,2875,24020,3255,3799327,3702,3379695,12447,419632,11983,183652,9105,235980,10046,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374810,-555555555,688600,1358,155117,1314,146655,2004,8462,1634,1968,796,6494,1445,533483,841,436087,5346,97396,5232,57373,3091,40023,4309,686210,1358,149240,1289,140837,2268,8403,1785,1509,526,6894,1713,536970,695,405140,6235,131830,6176,76608,3974,55222,4821,Hawaii,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1584985,-555555555,794914,2358,219911,1896,215950,2204,3961,1432,427,298,3534,1480,575003,1833,532137,3570,42866,3269,12342,1925,30524,3089,790071,2358,207742,2021,203680,2262,4062,1057,856,459,3206,914,582329,1537,537832,3766,44497,3239,17394,2435,27103,3135,Idaho,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12869259,-555555555,6309308,4694,1577685,3399,1524217,5320,53468,3680,12654,1958,40814,3432,4731623,3117,3883021,12383,848602,12297,386395,10016,462207,11209,6559951,4694,1518855,3753,1466181,5834,52674,4669,15734,2284,36940,3999,5041096,2737,4197025,12350,844071,12119,422410,10682,421661,10207,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516922,-555555555,3206430,4000,816316,3307,801859,3652,14457,2155,3273,1113,11184,1898,2390114,2996,2248585,4884,141529,4911,46435,3935,95094,5071,3310492,4000,780941,3331,763084,4322,17857,2856,5507,1199,12350,2671,2529551,2650,2396200,4408,133351,4326,52536,3319,80815,4301,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062309,-555555555,1512251,2950,367896,2395,361654,2395,6242,1338,1771,643,4471,1132,1144355,2244,1082321,2808,62034,2971,22599,2293,39435,2571,1550058,2950,355960,2605,349502,2863,6458,1293,1024,429,5434,1236,1194098,2163,1135285,3165,58813,2770,24838,2534,33975,2688,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2871238,-555555555,1423188,2574,370094,2390,359365,2982,10729,1783,1643,585,9086,1712,1053094,2194,960866,5126,92228,4443,31953,3055,60275,4088,1448050,2574,352319,2312,343542,2710,8777,1675,1709,572,7068,1488,1095731,2024,1008698,4173,87033,3743,32106,2214,54927,3660,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4369356,-555555555,2143745,4175,523580,2910,515498,3370,8082,1869,1944,793,6138,1651,1620165,3310,1555742,4193,64423,3567,22174,2494,42249,3520,2225611,4175,501419,3428,492096,3836,9323,2112,3105,975,6218,1743,1724192,2536,1665587,3826,58605,3251,22758,2070,35847,2775,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4574836,-555555555,2236117,4028,572342,3671,566012,3936,6330,1358,1531,594,4799,1313,1663775,2254,1577299,4463,86476,4714,31656,2643,54820,3983,2338719,4028,546906,3697,541212,3764,5694,1299,1190,513,4504,1172,1791813,2040,1716535,4341,75278,4275,35368,2976,39910,3789,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328188,-555555555,651076,1884,140047,1348,138580,1490,1467,606,592,423,875,446,511029,1493,494203,2389,16826,2103,8870,1375,7956,1426,677112,1884,130275,1158,128839,1336,1436,530,1046,481,390,249,546837,1269,523819,2174,23018,1962,13305,1450,9713,1444,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5828289,-555555555,2820212,3160,686034,2204,655184,3860,30850,3114,5818,1354,25032,2959,2134178,2083,1767235,8417,366943,8425,166003,5537,200940,7538,3008077,3160,660598,2445,631912,3989,28686,3204,7710,1404,20976,3138,2347479,1824,1962257,8166,385222,7789,193342,7055,191880,7237,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6587536,-555555555,3187794,2018,717857,1696,690196,3237,27661,2836,7441,1546,20220,2282,2469937,1156,2023603,9977,446334,9722,221881,6658,224453,8043,3399742,2018,687250,1503,658766,3332,28484,2830,10263,1789,18221,2288,2712492,1090,2231582,9364,480910,9364,261554,7374,219356,7954,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9876187,-555555555,4848677,3272,1174901,2830,1150978,3583,23923,2752,8755,1650,15168,2384,3673776,2821,3403039,7621,270737,7027,135126,4230,135611,5783,5027510,3272,1118184,2873,1093387,3795,24797,2568,10322,1663,14475,1920,3909326,2278,3624769,6648,284557,6532,153523,5562,131034,4672,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5344861,-555555555,2656471,3274,654733,2885,634353,3482,20380,2694,7782,1648,12598,2070,2001738,2447,1831371,5263,170367,5024,75290,3964,95077,4558,2688390,3274,622928,2901,601799,3491,21129,2068,8566,1517,12563,1907,2065462,2240,1888499,5176,176963,5198,86931,4144,90032,4605,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2978512,-555555555,1446634,4222,384866,4398,382388,4518,2478,1082,278,246,2200,1046,1061768,2146,1027466,3728,34302,3318,9193,1421,25109,3202,1531878,4222,367075,3772,365030,3849,2045,763,474,330,1571,740,1164803,1669,1138572,2630,26231,2078,10945,1389,15286,1994,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6010688,-555555555,2945756,4369,724377,4520,712440,4622,11937,1876,3253,877,8684,1567,2221379,3218,2112841,5783,108538,5451,43053,3228,65485,4362,3064932,4369,689318,3313,678123,4072,11195,1916,3879,1029,7316,1401,2375614,3147,2264021,6309,111593,5643,50952,3101,60641,4626,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,998199,-555555555,500311,1724,114628,1456,113947,1518,681,368,50,74,631,366,385683,1649,378654,2084,7029,1130,3286,723,3743,1016,497888,1724,108443,1294,107435,1384,1008,659,576,524,432,295,389445,1382,378103,2130,11342,1773,5750,1246,5592,1406,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842641,-555555555,912496,2903,235511,2295,229201,2596,6310,1335,1803,738,4507,1252,676985,1765,622966,2667,54019,2595,19337,1965,34682,2925,930145,2903,225115,2290,219207,2426,5908,1263,1399,556,4509,1207,705030,1665,655143,3094,49887,3025,18720,2161,31167,2643,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723322,-555555555,1372750,2376,338351,2032,322962,3150,15389,2516,2207,905,13182,2322,1034399,1142,794269,8759,240130,8946,95231,7153,144899,8466,1350572,2376,324752,1944,310819,3426,13933,2765,1046,656,12887,2784,1025820,979,772809,7435,253011,7400,115191,6049,137820,7518,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1318194,-555555555,651060,1847,143486,1299,140557,1388,2929,967,1429,657,1500,679,507574,1320,476444,2713,31130,2432,16470,2149,14660,1821,667134,1847,136183,1326,133117,1270,3066,934,783,379,2283,924,530951,1178,494233,2496,36718,2483,19604,1890,17114,1606,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8821155,-555555555,4298542,2384,1044423,2080,988276,4072,56147,3718,15593,2035,40554,3126,3254119,1186,2384275,12078,869844,12236,428447,10044,441397,11208,4522613,2384,998002,2199,944032,4888,53970,4413,13830,1676,40140,3963,3524611,1142,2611386,12171,913225,12080,501472,9666,411753,10340,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2082224,-555555555,1036558,2872,268775,2566,257825,3228,10950,1902,1671,656,9279,1803,767783,2060,672936,5612,94847,5565,29927,2620,64920,5372,1045666,2872,248978,2381,241401,2764,7577,1801,1101,610,6476,1716,796688,1298,698955,4468,97733,4395,35707,2766,62026,3753,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19465197,-555555555,9438007,3858,2192458,3026,2080493,7187,111965,7442,27395,2964,84570,6569,7245549,3313,5309673,18400,1935876,17994,973257,15044,962619,15468,10027190,3858,2087164,2914,1979028,6769,108136,5941,28937,2522,79199,5485,7940026,2701,5778288,16714,2161738,17289,1206718,15857,955020,15822,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9656401,-555555555,4687843,7014,1157949,6544,1129495,6965,28454,3890,5747,1746,22707,3616,3529894,5083,3190384,8079,339510,7489,104889,5672,234621,6852,4968558,7014,1131193,6608,1102121,6535,29072,3040,7737,1695,21335,2926,3837365,4328,3526051,8429,311314,8623,116173,6373,195141,7625,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,683932,-555555555,343944,1591,75853,1100,74366,1176,1487,591,198,218,1289,595,268091,1428,261638,1662,6453,1154,2298,670,4155,894,339988,1591,75425,1284,73866,1273,1559,479,682,495,877,400,264563,1244,257436,1574,7127,995,2659,496,4468,875,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11544951,-555555555,5641528,4404,1378091,3802,1357749,4518,20342,2799,6680,1470,13662,2342,4263437,3267,4058817,7171,204620,6693,97598,4937,107022,4873,5903423,4404,1314281,4024,1292010,4891,22271,3137,9240,1500,13031,2564,4589142,3086,4379953,6423,209189,6491,112252,4801,96937,5202,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3791508,-555555555,1877843,3361,479779,2822,468435,3474,11344,1764,2506,847,8838,1561,1398064,1750,1297122,3652,100942,3411,32049,2411,68893,3414,1913665,3361,455854,2925,447369,3049,8485,1514,1796,667,6689,1458,1457811,1753,1369725,3433,88086,3081,34056,2329,54030,3307,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3871859,-555555555,1914116,3146,441746,2695,424196,3684,17550,2640,3084,930,14466,2422,1472370,2160,1301339,5938,171031,5974,61087,3989,109944,6073,1957743,3146,420274,3263,404525,3680,15749,2809,4236,1120,11513,2554,1537469,1866,1364186,6530,173283,6665,75026,4692,98257,5701,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12742886,-555555555,6216838,4073,1415853,3182,1387190,4146,28663,2987,10253,1773,18410,2518,4800985,2716,4465200,7306,335785,7346,173021,5581,162764,7086,6526048,4073,1345061,2947,1314807,4559,30254,3596,12793,2248,17461,2736,5180987,2437,4819279,10366,361708,10246,199812,6454,161896,7726,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051302,-555555555,508396,1139,112057,786,107062,1553,4995,1268,961,600,4034,1142,396339,808,332114,3199,64225,3059,31242,2700,32983,2846,542906,1139,107017,886,102275,1299,4742,1177,1221,787,3521,1099,435889,700,368281,3076,67608,3120,37506,2666,30102,3037,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4679230,-555555555,2274282,4993,550488,4738,541750,4304,8738,2486,1052,664,7686,2346,1723794,2734,1617153,5785,106641,5586,33708,3832,72933,5055,2404948,4993,531525,4864,522808,5195,8717,2229,1902,1388,6815,1611,1873423,2198,1775586,5103,97837,4947,38156,3541,59681,4482,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824082,-555555555,410505,2116,101962,1369,100660,1499,1302,674,289,315,1013,536,308543,1645,299435,1905,9108,1253,2565,795,6543,1230,413577,2116,99887,1440,98564,1502,1323,569,218,189,1105,523,313690,1443,303408,1572,10282,1616,3614,947,6668,1306,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6403353,-555555555,3118951,5288,760223,4294,744414,4976,15809,2430,3904,1256,11905,2084,2358728,3866,2218356,6392,140372,5344,45387,4369,94985,4849,3284402,5288,730231,4813,713130,5271,17101,3152,4804,1412,12297,2600,2554171,3091,2420777,6278,133394,5797,51940,4217,81454,5567,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25674681,-555555555,12741162,7835,3558482,7039,3393991,10211,164491,8360,23713,3464,140778,7948,9182680,5088,7216153,26122,1966527,25446,635303,14023,1331224,25948,12933519,7835,3399200,6685,3242939,10543,156261,8633,22122,3007,134139,7788,9534319,4605,7619923,23493,1914396,22882,712799,13805,1201597,23242,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2817222,-555555555,1417639,2703,453312,2133,442139,2862,11173,1982,1907,792,9266,1774,964327,1775,857486,5496,106841,5244,38561,3577,68280,4922,1399583,2703,427767,2233,417694,3004,10073,1756,2577,862,7496,1666,971816,1924,861860,5750,109956,5406,43036,3053,66920,5042,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626431,-555555555,308393,1059,64372,944,63718,934,654,300,379,236,275,192,244021,835,234534,1487,9487,1388,5654,988,3833,932,318038,1059,61549,756,60512,731,1037,359,697,296,340,271,256489,799,243424,1314,13065,1227,8106,1142,4959,860,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8096604,-555555555,3978779,6842,952319,5670,918671,6169,33648,3526,7648,1784,26000,3203,3026460,3860,2629042,8817,397418,8949,186125,7359,211293,7965,4117825,6842,900774,5757,868497,6702,32277,3431,10364,1856,21913,2990,3217051,3047,2780151,8728,436900,8397,219208,6595,217692,7256,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6830038,-555555555,3408061,4042,809228,3232,772490,4722,36738,3659,9008,1491,27730,3554,2598833,2670,2204362,9579,394471,9628,180265,6216,214206,8333,3421977,4042,771014,3455,734857,4845,36157,3682,10339,1535,25818,3501,2650963,2301,2209017,9592,441946,9372,217407,7003,224539,7404,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855364,-555555555,914474,3200,199345,2349,198698,2405,647,358,345,261,302,257,715129,2780,702949,2896,12180,1588,4639,1024,7541,1207,940890,3200,187486,2472,186695,2537,791,374,519,258,272,255,753404,2090,743193,2205,10211,1364,5096,1057,5115,1042,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5711767,-555555555,2835132,3485,677935,2420,665491,2752,12444,1917,4827,1226,7617,1640,2157197,2754,2031452,5894,125745,4902,53118,4111,72627,4530,2876635,3485,646465,2593,632455,2937,14010,1531,7196,1529,6814,1188,2230170,2307,2112635,5429,117535,4692,54222,3656,63313,4089,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
