GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,C17002_005E,C17002_005M,C17002_006E,C17002_006M,C17002_007E,C17002_007M,C17002_008E,C17002_008M,NAME,C17002_001MA,C17002_001EA,C17002_002EA,C17002_002MA,C17002_003EA,C17002_003MA,C17002_004EA,C17002_004MA,C17002_005EA,C17002_005MA,C17002_006MA,C17002_006EA,C17002_007EA,C17002_007MA,C17002_008EA,C17002_008MA,state
0400000US23,1291650,1998,66889,5386,115559,7450,67320,4558,67072,6029,94097,7708,35776,3650,844937,13271,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5685412,3670,282607,14808,289280,13780,168711,14388,191557,14059,284401,17226,113291,12136,4355565,32596,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6367148,1879,339193,15996,399321,17322,229394,12380,216377,12527,305037,15653,123354,8911,4754472,32308,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9656260,2885,778040,20134,915254,25783,460387,17657,454891,17410,620445,20793,259880,12346,6167363,31641,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5222556,2179,270011,12432,351959,12257,198850,9446,202557,10503,297555,11302,122229,9346,3779395,21423,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884215,2100,282627,14807,367897,18264,187825,13820,178367,13228,242117,14127,84530,8336,1540852,22278,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5831530,3022,410314,16893,509804,19017,291255,14969,287709,14178,413370,16297,165412,12551,3753666,26941,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,974025,1203,56744,4416,87310,7510,54789,5771,56315,5573,67957,5531,34332,5166,616578,9928,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1789275,1651,99703,8866,135007,8695,83748,7148,86725,7935,116439,7883,46960,5004,1220693,13544,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2684536,3072,194328,14553,232413,16180,135475,13183,157727,16963,198470,19166,91972,11498,1674151,30427,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1279118,1056,56141,5697,56574,6295,40669,5082,41576,5212,67239,6915,30163,4606,986756,11992,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8646606,2810,413568,20260,483808,21738,297692,15272,315925,18167,450252,20331,173922,11111,6511439,35805,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2042530,1334,191938,13652,247976,15351,123118,11780,119073,11742,166405,11678,55071,7436,1138949,19791,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18954044,4586,1352789,32166,1674553,40018,860107,24783,850338,25528,1105155,33417,439784,20837,12671318,63494,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9406091,3155,737380,26271,943583,27018,516184,22518,538117,24441,697090,31343,261853,16293,5711884,49662,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660473,614,38039,4020,42843,3885,23711,2892,27585,3419,44048,5313,15776,2971,468471,6943,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11234071,3988,850622,23772,995178,25241,515607,19723,527297,19319,734625,19699,310468,14456,7300274,45423,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3678924,1966,272029,12293,361269,14031,204961,11835,206823,9565,288199,11297,109812,7602,2235831,20197,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794213,3419,291211,14287,371072,18710,187960,11590,189807,12792,282761,16754,108119,9978,2363283,28156,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12328566,3511,760035,25023,935961,26883,514685,19529,526628,20027,777382,25684,329537,14882,8484338,36771,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1009941,1191,68804,7407,80015,6464,39372,4863,46861,6027,53959,6177,22410,3903,698520,13145,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4538298,2536,383962,16960,472976,18798,264833,15579,243325,15731,349070,17634,138343,14008,2685789,29575,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,794872,1326,46905,4829,63776,4858,38173,4841,35262,4873,53712,4803,24698,4602,532346,9959,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6246380,2905,494999,18067,647300,23838,346792,19099,343908,19669,472550,21213,177650,13219,3763181,32714,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25071125,8108,1912897,42034,2715861,54542,1422204,44514,1346710,41780,1852782,43832,709928,28587,15110743,74009,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2771344,2149,154243,10834,220616,17997,115863,10389,133428,12539,208248,14455,94211,12341,1844735,26597,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601236,821,29383,3342,39692,3900,27387,3023,24161,3024,36804,4108,16251,2469,427558,6968,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7854282,3214,416814,17686,489100,20660,309692,20331,296285,17053,417951,22165,182974,12583,5741466,37942,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6687073,3909,411781,18035,517477,19645,285823,16312,289509,14787,392871,19308,158302,11327,4631310,33922,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802655,2209,141408,9312,193477,10688,100840,8409,94819,7237,134386,9022,58981,5817,1078744,15986,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5554349,4117,320581,16016,405216,14737,249469,11835,241517,11495,353653,12036,154890,9416,3829023,24511,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554314,926,26127,3782,36502,4328,19973,3603,22506,3366,41912,5123,14066,3395,393228,9421,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3672090,1830,928512,21077,745098,24147,313858,14916,277664,16298,307794,15949,117824,9527,981340,25285,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
