GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002MA,B17015_002EA,B17015_003MA,B17015_003EA,B17015_004EA,B17015_004MA,B17015_005EA,B17015_005MA,B17015_006EA,B17015_006MA,B17015_007EA,B17015_007MA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010EA,B17015_010MA,B17015_011EA,B17015_011MA,B17015_012EA,B17015_012MA,B17015_013MA,B17015_013EA,B17015_014MA,B17015_014EA,B17015_015MA,B17015_015EA,B17015_016EA,B17015_016MA,B17015_017EA,B17015_017MA,B17015_018EA,B17015_018MA,B17015_019EA,B17015_019MA,B17015_020MA,B17015_020EA,B17015_021EA,B17015_021MA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024EA,B17015_024MA,B17015_025MA,B17015_025EA,B17015_026MA,B17015_026EA,B17015_027EA,B17015_027MA,B17015_028EA,B17015_028MA,B17015_029MA,B17015_029EA,B17015_030EA,B17015_030MA,B17015_031MA,B17015_031EA,B17015_032EA,B17015_032MA,B17015_033MA,B17015_033EA,B17015_034MA,B17015_034EA,B17015_035EA,B17015_035MA,B17015_036MA,B17015_036EA,B17015_037EA,B17015_037MA,B17015_038MA,B17015_038EA,B17015_039EA,B17015_039MA,B17015_040EA,B17015_040MA,B17015_041MA,B17015_041EA,B17015_042MA,B17015_042EA,B17015_043MA,B17015_043EA,B17015_044MA,B17015_044EA,B17015_045EA,B17015_045MA,B17015_046MA,B17015_046EA,B17015_047MA,B17015_047EA,state
0400000US13,2376008,17596,349145,12059,124409,7749,22820,2720,3614,951,19206,2429,101589,7014,9790,1751,91799,6663,224736,7699,35436,3713,6438,1491,1337,600,5101,1344,28998,3257,5404,1544,23594,2699,189300,7234,31360,3380,7774,1808,23586,3053,157940,6776,26823,2768,131117,6323,2026863,18425,1543289,19299,409836,7891,25228,2598,384608,8322,1133453,17024,35347,3427,1098106,16961,483574,11603,129516,7609,27272,2979,4417,1155,22855,2815,102244,6693,5490,1550,96754,6567,354058,10443,92641,4955,18883,2735,73758,4183,261417,9304,20880,2670,240537,9325,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,26678,2586,12044,1876,3091,1038,668,466,2423,897,8953,1562,1880,774,7073,1408,14634,1743,2446,806,417,294,139,115,278,268,2029,737,508,339,1521,652,12188,1686,1696,696,249,188,1447,700,10492,1641,3151,873,7341,1428,285111,5942,217597,6067,68597,3176,4526,1064,64071,3210,149000,5135,5671,1238,143329,5009,67514,3832,23322,2317,8176,1327,1230,695,6946,1029,15146,1926,792,523,14354,1925,44192,3276,20341,2254,2613,697,17728,2244,23851,2340,2049,769,21802,2321,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,46241,3273,20947,2134,3304,752,670,398,2634,707,17643,1873,1541,515,16102,1935,25294,2591,5017,1476,420,339,9,16,411,337,4597,1422,664,469,3933,1365,20277,2217,1507,571,248,204,1259,506,18770,2119,2400,847,16370,1959,352441,7686,298323,7835,85579,3356,4183,967,81396,3344,212744,7224,9339,1627,203405,6897,54118,4387,20177,2649,4242,1047,555,390,3687,927,15935,2205,861,571,15074,2309,33941,3204,10004,1462,1576,567,8428,1353,23937,2696,2027,731,21910,2692,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,116829,6180,17020,1766,2812,775,14208,1596,99809,5668,10770,1893,89039,5331,223415,6394,31836,2922,4136,1172,493,295,3643,1128,27700,2463,2314,750,25386,2388,191579,5790,24356,2687,5968,1197,18388,2284,167223,5639,35636,2588,131587,5259,2758620,16709,2152414,15822,539422,7849,29112,2346,510310,7088,1612992,14854,49957,3481,1563035,14862,606206,11126,180270,6900,37523,2802,5380,1016,32143,2726,142747,6223,7406,1264,135341,6135,425936,8689,110748,4517,18089,1804,92659,4532,315188,8142,24588,2740,290600,8009,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,60825,4203,12044,1582,2093,726,9951,1348,48781,3820,7148,1483,41633,3291,131950,5949,21522,2725,3185,809,938,392,2247,678,18337,2613,1879,658,16458,2399,110428,5271,11405,1522,2565,711,8840,1608,99023,5253,22427,2337,76596,4608,1448614,12106,1156209,13552,326765,6183,18115,1898,308650,5965,829444,12086,27688,2281,801756,12418,292405,8597,89268,5446,21539,2405,2813,756,18726,2232,67729,4580,2479,735,65250,4382,203137,6690,52392,2895,9134,1353,43258,2680,150745,5877,14389,1435,136356,5900,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,23116,1795,4544,799,1160,402,3384,662,18572,1609,2805,784,15767,1425,40656,2949,6164,987,424,201,21,20,403,201,5740,981,917,445,4823,895,34492,2881,2747,665,693,315,2054,605,31745,2897,8674,1247,23071,2673,721123,8768,602115,7711,170328,3614,8085,923,162243,3658,431787,7048,11474,1535,420313,7139,119008,4824,41067,3089,7773,1090,1167,407,6606,988,33294,2742,1614,549,31680,2633,77941,3456,17632,1504,3179,714,14453,1333,60309,3080,5096,971,55213,2980,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,23275,2196,4319,822,1073,432,3246,667,18956,2080,1959,421,16997,1999,43389,2890,6011,1122,798,360,149,121,649,345,5213,1088,1188,643,4025,956,37378,2696,3279,812,945,496,2334,652,34099,2782,7030,1280,27069,2490,655352,7579,534144,7448,140855,3428,6079,1016,134776,3303,393289,6236,10644,1468,382645,6092,121208,5284,40949,3089,6263,1092,1066,376,5197,996,34686,3016,1633,656,33053,2899,80259,4410,18631,1709,3656,701,14975,1623,61628,3940,5311,1161,56317,3825,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,60437,4224,16338,1898,4117,924,12221,1722,44099,3433,9840,1417,34259,2984,103806,5455,17874,2034,4668,970,1279,551,3389,896,13206,1790,2465,925,10741,1435,85932,4835,13789,1576,4629,1030,9160,1289,72143,4661,17324,1904,54819,4419,955637,11084,767082,12072,243876,4931,17233,1838,226643,5056,523206,10155,19794,2043,503412,10021,188555,6759,57193,3850,14618,1792,3799,1007,10819,1512,42575,3475,2942,955,39633,3352,131362,5708,44777,3008,11284,1508,33493,2935,86585,5158,10348,2032,76237,4371,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,45961,3683,15018,1847,3220,865,11798,1670,30943,3003,5480,1096,25463,2825,133920,5904,17188,1969,4523,1040,883,417,3640,977,12665,1689,2285,780,10380,1609,116732,5350,15238,1812,4492,1080,10746,1671,101494,5026,18463,2022,83031,5081,938336,11018,697177,9370,198193,5138,13765,1846,184428,4963,498984,8010,18166,1984,480818,8312,241159,7959,67404,4126,19393,2006,3645,701,15748,1948,48011,3595,3273,989,44738,3545,173755,6309,50448,3438,13244,1691,37204,2825,123307,5475,13689,1847,109618,5686,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11639,1519,2902,659,919,354,1983,569,8737,1333,1638,587,7099,1180,20856,2363,4282,1125,802,458,141,114,661,459,3480,1007,862,561,2618,859,16574,2027,1725,543,858,435,867,349,14849,1956,5447,1239,9402,1516,315465,6969,259320,6868,84621,2969,4681,903,79940,2880,174699,5775,6267,902,168432,5741,56145,2947,18791,1878,3642,712,844,295,2798,650,15149,1844,877,358,14272,1832,37354,2472,11504,1411,1930,652,9574,1200,25850,2212,2961,670,22889,2137,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,6724,1398,1537,721,5187,1209,19056,2635,2868,885,16188,2355,74044,4689,10410,2061,1374,569,331,305,1043,493,9036,2032,1600,872,7436,1832,63634,3915,7807,1086,1987,645,5820,1051,55827,3900,16065,2145,39762,3553,1315752,12332,969436,11209,239920,5190,13042,2027,226878,4860,729516,10131,22402,2435,707114,9987,346316,9665,91124,5890,20283,1937,2452,752,17831,1911,70841,5635,3349,956,67492,5688,255192,7501,55524,3814,9922,1561,45602,3329,199668,6572,16745,2479,182923,6556,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,10135,1302,2174,621,7961,1187,28789,2858,6571,1247,22218,2718,93087,4800,10286,2008,1490,572,330,237,1160,520,8796,1823,1856,887,6940,1624,82801,4106,10737,1708,3954,789,6783,1395,72064,4090,27739,3077,44325,3409,1465909,13868,1135095,12468,281910,6581,20459,1914,261451,5961,853185,10785,30495,2740,822690,11112,330814,9535,89586,4303,21781,2033,3328,801,18453,1845,67805,3607,5295,1371,62510,3482,241228,7846,63499,3696,12130,1709,51369,3533,177729,6637,21496,2181,156233,6376,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,20872,1841,4656,794,16216,1664,82642,4331,16112,2006,66530,3476,206208,6478,38896,3339,6403,1201,1687,565,4716,1023,32493,2909,6699,1316,25794,2526,167312,6027,24390,2491,8122,1417,16268,1942,142922,5560,44236,2947,98686,4946,2163162,13062,1713940,12467,534613,6147,34257,2046,500356,6255,1179327,10668,49402,3134,1129925,10671,449222,7991,133886,5590,35927,2557,5944,927,29983,2361,97959,5065,8446,1429,89513,4822,315336,7189,100479,3627,20664,1896,79815,3217,214857,6135,24794,2125,190063,6174,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
