GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006MA,C08513_006EA,C08513_007EA,C08513_007MA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011MA,C08513_011EA,C08513_012EA,C08513_012MA,C08513_013MA,C08513_013EA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016MA,C08513_016EA,C08513_017EA,C08513_017MA,C08513_018EA,C08513_018MA,C08513_019MA,C08513_019EA,C08513_020EA,C08513_020MA,C08513_021MA,C08513_021EA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024MA,C08513_024EA,C08513_025EA,C08513_025MA,C08513_026MA,C08513_026EA,C08513_027MA,C08513_027EA,C08513_028EA,C08513_028MA,C08513_029EA,C08513_029MA,C08513_030MA,C08513_030EA,state
0400000US13,4154601,29139,3551279,29320,603322,14678,313022,12816,290300,12611,3300185,26976,2897047,27093,403138,12735,235586,11584,167552,10105,437135,15761,312499,11796,124636,9005,42951,4804,81685,7021,88499,6246,68966,5283,19533,3516,8001,2566,11532,2392,135142,9005,99803,6144,35339,6282,11900,2322,23439,5438,193640,9587,172964,8625,20676,3014,14584,2621,6092,1287,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,480454,8841,169553,8266,89850,6276,79703,5466,436367,7614,339074,7721,97293,5905,55205,4594,42088,4375,92382,4785,63300,4633,29082,3133,14905,2149,14177,2225,38441,3611,18697,2284,19744,3063,6726,1699,13018,2181,53225,4755,36050,3811,17175,2403,8963,1718,8212,1519,29592,2924,23333,2544,6259,1730,4051,1200,2208,969,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,582424,9473,68553,3568,39932,3463,28621,2918,506000,9777,452712,9034,53288,3529,29997,2988,23291,2766,61989,4825,53172,4431,8817,1656,5541,1291,3276,985,4809,1034,4186,888,623,523,173,196,450,467,36708,3953,32777,3665,3931,1066,2483,940,1448,580,41471,4792,39577,4591,1894,873,1738,855,156,132,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,4471739,24408,1340538,17839,746914,17330,593624,13058,4263484,24963,3352031,24381,911453,16986,529030,14217,382423,10733,508876,13404,324717,9641,184159,9629,76167,5427,107992,8217,523276,14182,389582,11841,133694,7220,77719,5653,55975,4757,278291,10288,204272,8840,74019,5722,41276,3864,32743,3609,238350,9003,201137,8730,37213,3034,22722,2212,14491,2131,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,2605744,18215,230536,7716,132602,6223,97934,5659,2368404,19385,2205422,19064,162982,7163,98530,4931,64452,5608,251209,9835,211358,8769,39851,4272,17940,2514,21911,3463,26293,2923,22169,2696,4124,1113,1626,696,2498,977,99580,5181,84107,4249,15473,2353,9610,1818,5863,1269,90794,5194,82688,4763,8106,1498,4896,1084,3210,1054,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,1409889,9942,106882,4396,59973,3814,46909,3595,1219223,10778,1149245,10703,69978,4422,41052,3535,28926,3211,136708,5496,117493,5160,19215,2444,8470,1461,10745,2007,16591,2472,12968,2365,3623,889,1990,846,1633,501,74477,4361,64975,4206,9502,1826,5471,1152,4031,1370,69772,3681,65208,3310,4564,1141,2990,942,1574,815,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,1239150,13813,149310,6113,82397,5503,66913,4245,1134036,14005,1023464,14371,110572,5737,66043,4888,44529,3078,140663,6612,113345,5670,27318,3082,10076,1515,17242,2583,4762,1443,4036,1434,726,401,225,208,501,348,49568,3960,41916,3725,7652,1715,3776,1031,3876,1339,59431,3662,56389,3524,3042,921,2277,804,765,362,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,1732939,13691,101400,5504,54737,4630,46663,4094,1528184,14492,1459167,14071,69017,5068,40326,3884,28691,3076,171533,8430,151766,7372,19767,2985,8317,1418,11450,2498,20543,3065,17384,2769,3159,1081,1273,678,1886,901,61347,5200,54961,4863,6386,1291,2510,739,3876,1037,52732,4271,49661,4113,3071,1069,2311,1011,760,406,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,1777779,17141,176811,6484,108983,6389,67828,5009,1602237,18194,1479224,17021,123013,6530,84782,5804,38231,3587,200680,8528,167571,7036,33109,3845,15201,2490,17908,2969,26140,2875,22369,2591,3771,1218,1550,741,2221,957,83538,5474,69717,4333,13821,2708,4989,1176,8832,2457,41995,3794,38898,3655,3097,989,2461,903,636,321,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,577142,7170,36685,3007,27786,2498,8899,1727,484129,7157,456803,7231,27326,2718,21489,2207,5837,1328,59979,3880,55301,3648,4678,1212,3036,1009,1642,761,2836,628,2708,618,128,108,72,53,56,93,32528,2396,30227,2357,2301,713,1854,651,447,262,34355,2580,32103,2491,2252,752,1335,537,917,496,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,2139040,20345,439457,11200,263690,8944,175767,7679,1963215,18890,1670322,17827,292893,10771,188240,8320,104653,6371,263494,11708,193688,9055,69806,6768,33013,3334,36793,5176,142735,8174,103415,6551,39320,4061,20583,2755,18737,2944,92529,5274,72661,4846,19868,2799,11589,2208,8279,1662,116524,5620,98954,5199,17570,2396,10265,1424,7305,1666,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,2590504,17946,685947,12525,416573,9724,269374,9102,2372110,18115,1955888,18058,416222,9877,271957,7894,144265,6346,268484,10276,173212,8354,95272,6300,43905,3676,51367,4683,293289,10317,193971,8301,99318,5887,54131,4421,45187,4174,198136,7903,143335,6210,54801,3982,32397,2881,22404,2640,144432,6149,124098,5380,20334,2235,14183,2103,6151,1184,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,3684552,20746,368824,10675,243736,8456,125088,6214,3346298,16529,3071341,17108,274957,8874,190883,7512,84074,4583,364175,8798,306899,8817,57276,4343,27344,2958,29932,3283,58049,3443,50617,3299,7432,1291,4840,1062,2592,790,140734,6128,122919,5682,17815,2324,13057,1931,4758,1150,144120,4998,132776,4422,11344,1766,7612,1347,3732,1102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2690486,14684,2424236,14884,266250,6856,157520,6208,108730,4717,2093038,14681,1912478,14536,180560,6460,111767,5123,68793,3831,250969,7840,208516,6758,42453,3658,21404,2603,21049,2534,92178,5038,73372,4578,18806,2118,9444,1623,9362,1658,114637,4844,99059,4482,15578,2251,8389,1470,7189,1631,139664,4396,130811,4379,8853,1185,6516,1063,2337,607,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116963,12403,1066172,12252,50791,3996,25298,3175,25493,2949,932726,12250,898530,12390,34196,3493,19168,2745,15028,2247,119764,6228,106460,5917,13304,2698,4377,1374,8927,2067,4812,1258,4310,1249,502,287,142,126,360,273,33340,3501,31718,3460,1622,637,1036,536,586,412,26321,2757,25154,2660,1167,651,575,488,592,440,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743037,18723,2553864,19690,189173,8298,116972,6008,72201,4606,2233482,20654,2099830,21085,133652,7407,89082,5191,44570,4090,266836,9548,235678,8393,31158,3759,13407,2295,17751,2780,42309,3942,37278,3429,5031,1417,3202,1271,1829,671,86564,5021,74049,4293,12515,2076,6926,1541,5589,1447,113846,5023,107029,4925,6817,1416,4355,1076,2462,716,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,469707,6897,449829,6801,19878,2391,16877,2241,3001,788,355775,7579,341716,7605,14059,1892,12086,1759,1973,669,49480,4183,47098,4168,2382,705,2095,688,287,179,4142,1037,3862,999,280,275,110,158,170,183,33234,3118,31679,3001,1555,648,1204,561,351,337,27076,2304,25474,2316,1602,724,1382,673,220,195,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,949370,8967,862001,9637,87369,4288,43531,3146,43838,3561,772662,9818,710893,9920,61769,3364,32824,2699,28945,2625,88109,5434,71104,4611,17005,2343,5867,1097,11138,1977,6671,1363,5591,1281,1080,540,598,364,482,361,38467,2583,32891,2409,5576,1272,2894,750,2682,959,43461,3037,41522,2973,1939,595,1348,455,591,439,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1198381,13544,831464,12820,366917,12348,202437,11788,164480,8798,940864,16311,668661,14669,272203,12872,160793,11048,111410,7015,133002,8280,72884,6507,60118,5857,26386,3864,33732,4707,41467,4746,25381,3089,16086,3198,6578,2203,9508,2460,50236,4274,36380,3557,13856,2571,5768,1192,8088,2253,32812,3536,28158,3245,4654,1308,2912,943,1742,752,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,627188,8849,578114,8209,49074,3794,32494,2746,16580,2301,502064,8572,466552,7615,35512,3205,24936,2479,10576,1741,55684,4290,48465,4061,7219,1336,3469,958,3750,1058,2803,953,2112,741,691,512,274,272,417,412,26863,2537,23622,2743,3241,909,1685,651,1556,607,39774,2855,37363,2766,2411,747,2130,725,281,218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3794403,21862,2599790,22414,1194613,19613,652099,14517,542514,15706,2884394,22028,2123392,21552,761002,15857,480742,13437,280260,11279,341707,11015,165863,7182,175844,8173,65637,4548,110207,6069,219451,8325,97111,5339,122340,7196,49057,3963,73283,6221,192893,8026,90953,4953,101940,6324,33905,3444,68035,5531,155958,7186,122471,6152,33487,2909,22758,2475,10729,2039,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,859943,10035,561933,10211,298010,8529,217084,7875,80926,5633,682315,10124,449589,9439,232726,7794,170558,7075,62168,4524,86561,5889,51463,4747,35098,4014,22988,2605,12110,2576,8757,1786,6247,1510,2510,844,2052,753,458,321,38897,3061,24387,2684,14510,2037,10169,1932,4341,1047,43413,3993,30247,3075,13166,2082,11317,2035,1849,614,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9097120,33737,6385397,33106,2711723,21997,1524508,18736,1187215,19006,4797346,26984,3892654,24147,904692,16015,579439,13232,325253,9697,594899,12746,388567,9617,206332,8614,100677,5475,105655,6078,2616958,28425,1423379,22406,1193579,18225,638647,15300,554932,14125,745696,16039,427856,11682,317840,11718,154515,7091,163325,8759,342221,9658,252941,7329,89280,5371,51230,3981,38050,3778,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4187840,29483,3709929,29272,477911,10319,245613,9788,232298,9237,3403310,27228,3079908,26035,323402,10467,179888,8704,143514,6898,411797,13980,311497,11210,100300,7695,36022,4344,64278,6652,49206,4789,37204,3750,12002,2214,4787,1533,7215,1755,126343,8017,99919,6594,26424,4076,12430,1960,13994,3091,197184,9085,181401,8521,15783,2658,12486,2421,3297,1576,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,399147,5838,381741,5625,17406,1696,12891,1461,4515,852,313773,5630,301810,5476,11963,1570,9276,1368,2687,697,40075,3118,37595,3124,2480,639,2033,612,447,354,1717,689,1544,667,173,148,64,83,109,127,22389,2659,20372,2524,2017,605,972,478,1045,362,21193,1801,20420,1817,773,307,546,247,227,178,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5115608,24381,4771615,24347,343993,8937,235132,7780,108861,4921,4266811,26158,4020218,26226,246593,8204,177962,7093,68631,4213,415082,10244,360851,9779,54231,4157,30740,3049,23491,3089,83821,4652,76065,4494,7756,1488,3944,953,3812,1041,175069,6430,152739,5782,22330,2295,13641,1651,8689,1609,174825,6103,161742,6135,13083,1955,8845,1631,4238,1190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1652713,12098,1488323,11698,164390,5262,85849,4793,78541,4312,1354541,12677,1237432,12752,117109,5187,65977,4549,51132,3298,180502,6421,145194,5198,35308,3562,11946,1551,23362,3248,8231,1495,6567,1395,1664,631,1392,604,272,179,52246,3285,46324,2998,5922,1169,3495,950,2427,643,57193,3749,52806,3701,4387,1227,3039,1040,1348,792,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1720784,15297,1460167,15019,260617,9927,138362,7281,122255,7318,1241002,15421,1072422,14942,168580,7863,95960,6095,72620,5550,178995,9621,131632,8251,47363,5226,18361,2931,29002,4046,74130,4924,58124,4492,16006,2539,7099,1512,8907,1980,119477,5942,104899,5454,14578,2132,8635,1578,5943,1483,107180,5646,93090,5395,14090,2362,8307,1762,5783,1483,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5676766,24255,5117844,23560,558922,10398,351627,9494,207295,8052,4331013,23143,3986411,22956,344602,9622,227616,7747,116986,6705,511384,13768,423455,11621,87929,5633,46288,3547,41641,3762,315514,9489,265276,9191,50238,4619,30227,3770,20011,2279,298609,9718,248188,8083,50421,4376,29896,3188,20525,2700,220246,7712,194514,7432,25732,3062,17600,2610,8132,1607,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
