GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001EA,B21001_001MA,B21001_002EA,B21001_002MA,B21001_003MA,B21001_003EA,B21001_004EA,B21001_004MA,B21001_005MA,B21001_005EA,B21001_006EA,B21001_006MA,B21001_007EA,B21001_007MA,B21001_008MA,B21001_008EA,B21001_009EA,B21001_009MA,B21001_010MA,B21001_010EA,B21001_011EA,B21001_011MA,B21001_012EA,B21001_012MA,B21001_013MA,B21001_013EA,B21001_014EA,B21001_014MA,B21001_015EA,B21001_015MA,B21001_016MA,B21001_016EA,B21001_017EA,B21001_017MA,B21001_018EA,B21001_018MA,B21001_019EA,B21001_019MA,B21001_020EA,B21001_020MA,B21001_021EA,B21001_021MA,B21001_022MA,B21001_022EA,B21001_023EA,B21001_023MA,B21001_024MA,B21001_024EA,B21001_025EA,B21001_025MA,B21001_026EA,B21001_026MA,B21001_027MA,B21001_027EA,B21001_028EA,B21001_028MA,B21001_029MA,B21001_029EA,B21001_030EA,B21001_030MA,B21001_031EA,B21001_031MA,B21001_032EA,B21001_032MA,B21001_033EA,B21001_033MA,B21001_034MA,B21001_034EA,B21001_035MA,B21001_035EA,B21001_036EA,B21001_036MA,B21001_037EA,B21001_037MA,B21001_038MA,B21001_038EA,B21001_039EA,B21001_039MA,state
0400000US13,7279776,4999,686591,13975,6593185,15329,3486345,4841,613761,12494,2872584,13239,1144852,6405,44170,4810,1100682,7010,1355740,5878,189155,8404,1166585,9319,527128,2842,150632,5945,376496,6305,295767,2757,129443,4593,166324,4589,162858,2342,100361,3394,62497,3751,3793431,3782,72830,5178,3720601,6865,1163625,5491,14826,2401,1148799,5603,1426192,4991,39524,3989,1386668,6004,586344,3181,11061,1760,575283,3537,346938,2844,3191,1225,343747,2905,270332,2724,4228,1173,266104,2808,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1034113,2432,109218,4457,924895,4839,501135,2441,99739,4117,401396,4516,146788,2343,13310,1833,133478,2765,175641,1751,24003,2170,151638,2187,88574,614,22114,2076,66460,2156,51406,550,19493,1801,31913,1773,38726,277,20819,1457,17907,1509,532978,1172,9479,1505,523499,1924,149865,1283,3794,982,146071,1657,179720,1235,3582,1009,176138,1595,90056,613,673,373,89383,762,54966,449,663,492,54303,666,58371,508,767,390,57604,538,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1155068,1387,121382,5114,1033686,5314,573037,1982,113995,5027,459042,5423,186487,2046,9519,2072,176968,3066,199310,1856,26380,3104,172930,3431,92955,952,26475,2052,66480,2157,57007,782,26381,1681,30626,1769,37278,534,25240,1607,12038,1624,582031,1583,7387,1204,574644,1909,177389,1570,1323,542,176066,1504,199716,1424,3694,966,196022,1678,94925,1160,773,435,94152,1236,59944,1120,770,348,59174,1210,50057,765,827,361,49230,879,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9752324,2699,719528,11322,9032796,11308,4713890,3584,681390,10825,4032500,10599,1519887,4566,45726,3507,1474161,5621,1758961,4293,140469,6004,1618492,6910,739965,1676,168563,5120,571402,5416,402587,1517,147873,4133,254714,4085,292490,1245,178759,3432,113731,3616,5038434,2891,38138,3252,5000296,4017,1496128,2733,9189,1717,1486939,3140,1798354,2398,16904,2393,1781450,3156,796434,1840,6316,1265,790118,2225,472722,1551,2474,658,470248,1698,474796,1321,3255,737,471541,1392,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4915722,2579,458943,9175,4456779,9259,2386579,3144,434473,8411,1952106,8865,756862,4122,25875,2447,730987,4853,873998,3259,109692,5853,764306,6155,390403,1514,111751,4262,278652,4436,215052,1189,89616,3011,125436,3268,150264,886,97539,2567,52725,2718,2529143,2662,24470,2762,2504673,3733,736356,2928,4515,1187,731841,3070,888891,3443,11387,1713,877504,3574,412720,1639,4265,988,408455,1969,247278,1192,2157,754,245121,1265,243898,1154,2146,551,241752,1219,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2336891,2242,226737,5292,2110154,6114,1143093,2349,215064,4974,928029,5289,354288,1900,13656,1684,340632,2353,398574,1968,45155,2816,353419,3197,194551,1232,52803,2570,141748,2871,107157,553,44643,1609,62514,1638,88523,499,58807,1693,29716,1706,1193798,2199,11673,1528,1182125,2641,342611,2291,2313,739,340298,2476,393143,1582,5409,1056,387734,1941,195534,1118,2301,486,193233,1125,121177,839,657,279,120520,894,141333,729,993,347,140340,779,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2132796,2221,210240,5422,1922556,5824,1038603,2671,194726,4635,843877,5226,333839,2551,14140,1858,319699,3086,367508,2095,44896,3543,322612,4153,172300,1292,48675,2289,123625,2408,91599,827,38964,1925,52635,1945,73357,764,48051,1596,25306,1645,1094193,2072,15514,2140,1078679,3003,326225,2451,3535,989,322690,2744,376222,2184,7735,1448,368487,2829,174743,1345,1884,535,172859,1407,102985,950,741,369,102244,993,114018,1028,1619,500,112399,1089,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3330313,3389,311073,6942,3019240,7661,1607322,3627,293371,6565,1313951,7255,486864,3516,19695,2360,467169,4445,595546,2756,72712,4132,522834,4721,269820,1849,79733,3421,190087,3636,156537,1433,61440,2687,95097,2547,98555,988,59791,2106,38764,2333,1722991,2526,17702,1973,1705289,2965,489106,2773,3726,1252,485380,2843,607100,2370,9036,1600,598064,2608,287916,1658,2709,648,285207,1826,179369,1205,893,432,178476,1237,159500,1269,1338,485,158162,1349,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3442258,2568,312953,7697,3129305,7934,1652575,2782,288686,7311,1363889,7585,546702,3234,26781,3012,519921,4227,593602,3176,69401,4630,524201,4653,269326,1714,75650,3426,193676,3853,147287,1460,57788,2700,89499,2947,95658,1310,59066,2141,36592,2232,1789683,2331,24267,2792,1765416,4018,558077,3561,7210,1701,550867,4093,613145,3235,9909,1748,603236,3736,290110,1611,3796,1019,286314,1846,173810,1473,1469,502,172341,1572,154541,1407,1883,657,152658,1628,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1056250,1224,128940,4057,927310,4131,509670,1522,121639,3882,388031,4000,131039,1220,6276,1155,124763,1781,185902,1158,30880,2796,155022,2813,96715,483,29940,1854,66775,1876,55976,519,26581,1596,29395,1548,40038,510,27962,1284,12076,1152,546580,1264,7301,1064,539279,1599,128357,1023,1231,514,127126,1104,195234,1337,2782,694,192452,1601,101695,587,1379,410,100316,735,61443,616,738,276,60705,656,59851,442,1171,470,58680,554,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4457846,2548,425963,8323,4031883,8272,2114920,2806,380074,7050,1734846,7043,661937,3357,32624,3583,629313,4512,798971,3096,100583,4328,698388,5217,343354,1653,90556,3904,252798,4046,184673,1237,75486,3102,109187,3220,125985,1265,80825,2496,45160,2693,2342926,2074,45889,3837,2297037,3930,667335,2396,10058,2017,657277,3183,872858,2347,22679,3101,850179,3321,381632,1486,7868,1493,373764,2006,218022,1280,1814,666,216208,1575,203079,1271,3470,872,199609,1507,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5177318,1496,386609,7496,4790709,7591,2465378,1554,365609,7142,2099769,7225,761755,1792,19859,2306,741896,2847,915672,1978,71727,3994,843945,4596,401246,1127,81074,3654,320172,3790,218178,1186,83165,3174,135013,3362,168527,872,109784,3130,58743,3117,2711940,1135,21000,2698,2690940,2920,779132,1420,4590,1404,774542,1756,960931,1585,7638,1299,953293,1905,436673,1051,2197,650,434476,1224,256652,1115,1456,507,255196,1310,278552,1137,5119,1097,273433,1612,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7579088,2477,671051,8205,6908037,8380,3670637,2944,633750,7794,3036887,7872,1090265,3286,31722,2828,1058543,4587,1345032,2658,137663,4911,1207369,5661,634618,1597,164249,4203,470369,4524,350653,1427,139907,3293,210746,3642,250069,1016,160209,2811,89860,2910,3908451,2195,37301,2967,3871150,3650,1070854,2503,5379,1249,1065475,2828,1379438,2401,19021,2322,1360417,3253,671011,1650,5798,975,665213,1846,394173,1146,3207,745,390966,1291,392975,1170,3896,709,389079,1402,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4065374,2713,366790,5562,3698584,5848,2000078,2550,347338,5239,1652740,5710,625954,2429,18324,1831,607630,3043,737528,2334,70533,3642,666995,4345,329056,1180,88699,2956,240357,3152,174757,775,79641,2449,95116,2512,132783,710,90141,1696,42642,1758,2065296,2240,19452,2021,2045844,3006,604864,2582,3018,671,601846,2710,732715,2239,8320,1318,724395,2649,334174,1532,4058,846,330116,1799,192223,951,1109,326,191114,1057,201320,821,2947,839,198373,1202,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2215005,2428,201148,5647,2013857,6672,1052360,2647,184590,5447,867770,6406,337498,4049,14964,2028,322534,3988,379407,3895,44679,3459,334728,4517,172036,1517,47604,3393,124432,3525,101359,1624,38312,2376,63047,2786,62060,1258,39031,1703,23029,2041,1162645,1902,16558,2256,1146087,2853,345646,3232,4124,1194,341522,3345,405032,3011,6940,1601,398092,3374,188363,1259,2667,785,185696,1546,117805,1392,1148,535,116657,1542,105799,1412,1679,812,104120,1701,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4578570,3926,490162,9256,4088408,9932,2206565,3547,455983,7890,1750582,8145,677698,3407,28763,2552,648935,4202,795410,3250,107241,4735,688169,5573,363237,1539,115897,4727,247340,4765,215407,1155,99147,2770,116260,2770,154813,1164,104935,2875,49878,2790,2372005,3078,34179,3265,2337826,4665,680893,2976,6397,1601,674496,3304,813234,2978,17901,2493,795333,3709,393494,1743,4980,1030,388514,2118,245354,1385,2801,811,242553,1572,239030,1174,2100,554,236930,1211,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,772072,1540,94872,3990,677200,4305,383012,1756,88194,3529,294818,4011,112689,1776,6404,1488,106285,2165,126847,1545,19592,2102,107255,2579,72702,746,22472,1821,50230,1969,41930,453,20593,1633,21337,1748,28844,434,19133,918,9711,908,389060,1427,6678,1414,382382,1911,107950,1677,1554,683,106396,1607,128003,1381,2627,843,125376,1500,72905,890,1553,622,71352,1046,41964,606,454,326,41510,637,38238,355,490,310,37748,461,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1377398,1874,146104,3659,1231294,4307,672979,2130,133972,3004,539007,3594,216323,1949,10727,1420,205596,2540,237822,1579,30377,1949,207445,2523,110662,896,32755,1668,77907,1843,59671,604,27170,1403,32501,1507,48501,365,32943,1079,15558,1130,704419,1698,12132,1600,692287,2287,212131,1719,2777,716,209354,1953,237013,1528,5526,1051,231487,1596,113650,869,2128,563,111522,1050,66017,560,586,256,65431,621,75608,616,1115,334,74493,713,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
