GEO_ID,B19301C_001E,B19301C_001M,NAME,B19301C_001MA,B19301C_001EA,state
0400000US01,19575,2090,Alabama,null,null,01
0400000US02,18307,1502,Alaska,null,null,02
0400000US04,11918,756,Arizona,null,null,04
0400000US05,17632,2863,Arkansas,null,null,05
0400000US06,19552,1130,California,null,null,06
0400000US08,16571,1615,Colorado,null,null,08
0400000US09,23923,9663,Connecticut,null,null,09
0400000US10,21269,6038,Delaware,null,null,10
0400000US11,28014,11636,District of Columbia,null,null,11
0400000US12,18086,2732,Florida,null,null,12
0400000US13,16732,2799,Georgia,null,null,13
0400000US15,22364,5594,Hawaii,null,null,15
0400000US16,13428,1950,Idaho,null,null,16
0400000US17,21104,2823,Illinois,null,null,17
0400000US18,14431,2260,Indiana,null,null,18
0400000US19,17825,5404,Iowa,null,null,19
0400000US20,17422,2119,Kansas,null,null,20
0400000US21,16429,3991,Kentucky,null,null,21
0400000US22,18513,3827,Louisiana,null,null,22
0400000US23,14923,3584,Maine,null,null,23
0400000US24,29081,4521,Maryland,null,null,24
0400000US25,21791,5545,Massachusetts,null,null,25
0400000US26,16721,1338,Michigan,null,null,26
0400000US27,15068,1722,Minnesota,null,null,27
0400000US28,17259,6767,Mississippi,null,null,28
0400000US29,18256,2759,Missouri,null,null,29
0400000US30,12292,814,Montana,null,null,30
0400000US31,10833,1532,Nebraska,null,null,31
0400000US32,16368,2231,Nevada,null,null,32
0400000US33,12306,3996,New Hampshire,null,null,33
0400000US34,19364,3165,New Jersey,null,null,34
0400000US35,11962,617,New Mexico,null,null,35
0400000US36,18203,1587,New York,null,null,36
0400000US37,16043,1621,North Carolina,null,null,37
0400000US38,14445,2588,North Dakota,null,null,38
0400000US39,16134,2038,Ohio,null,null,39
0400000US40,15930,657,Oklahoma,null,null,40
0400000US41,14699,1839,Oregon,null,null,41
0400000US42,16515,2834,Pennsylvania,null,null,42
0400000US44,11575,4558,Rhode Island,null,null,44
0400000US45,15325,3697,South Carolina,null,null,45
0400000US46,11596,1639,South Dakota,null,null,46
0400000US47,17096,3249,Tennessee,null,null,47
0400000US48,20485,2265,Texas,null,null,48
0400000US49,11505,1895,Utah,null,null,49
0400000US50,16036,6012,Vermont,null,null,50
0400000US51,23086,3299,Virginia,null,null,51
0400000US53,18904,1972,Washington,null,null,53
0400000US54,11564,2810,West Virginia,null,null,54
0400000US55,15175,1244,Wisconsin,null,null,55
0400000US56,14431,1628,Wyoming,null,null,56
0400000US72,9428,2011,Puerto Rico,null,null,72
