GEO_ID,C16008_001E,C16008_001M,C16008_002E,C16008_002M,C16008_003E,C16008_003M,C16008_004E,C16008_004M,C16008_005E,C16008_005M,C16008_006E,C16008_006M,C16008_007E,C16008_007M,C16008_008E,C16008_008M,C16008_009E,C16008_009M,C16008_010E,C16008_010M,C16008_011E,C16008_011M,C16008_012E,C16008_012M,C16008_013E,C16008_013M,C16008_014E,C16008_014M,C16008_015E,C16008_015M,C16008_016E,C16008_016M,C16008_017E,C16008_017M,C16008_018E,C16008_018M,C16008_019E,C16008_019M,C16008_020E,C16008_020M,C16008_021E,C16008_021M,C16008_022E,C16008_022M,C16008_023E,C16008_023M,NAME,C16008_001EA,C16008_001MA,C16008_002EA,C16008_002MA,C16008_003EA,C16008_003MA,C16008_004MA,C16008_004EA,C16008_005MA,C16008_005EA,C16008_006EA,C16008_006MA,C16008_007EA,C16008_007MA,C16008_008EA,C16008_008MA,C16008_009MA,C16008_009EA,C16008_010MA,C16008_010EA,C16008_011MA,C16008_011EA,C16008_012EA,C16008_012MA,C16008_013EA,C16008_013MA,C16008_014EA,C16008_014MA,C16008_015MA,C16008_015EA,C16008_016MA,C16008_016EA,C16008_017EA,C16008_017MA,C16008_018EA,C16008_018MA,C16008_019EA,C16008_019MA,C16008_020MA,C16008_020EA,C16008_021MA,C16008_021EA,C16008_022MA,C16008_022EA,C16008_023EA,C16008_023MA,state
0400000US13,9141183,5010,8576370,19112,1766899,7268,1541295,10627,225604,9153,187980,9704,37624,4233,6809471,16503,6310946,18178,498525,16984,348758,14453,149767,9110,564813,18226,47143,4973,6589,1877,40554,4692,26958,3436,13596,2766,517670,16048,67570,7943,450100,15335,130567,10313,319533,13693,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,1178900,9683,203692,2819,173905,4132,29787,3038,23313,2909,6474,1296,975208,8070,776860,11092,198348,8160,112604,5904,85744,4955,107890,9590,12645,2729,1533,703,11112,2761,5651,1726,5461,1739,95245,8056,10577,1923,84668,8163,28027,4566,56641,5679,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1403152,5536,303447,2363,271365,3241,32082,3538,28097,3423,3985,1027,1099705,5497,1032750,4810,66955,5126,52615,4397,14340,2664,63347,5685,5720,1907,310,354,5410,1884,2635,1002,2775,1521,57627,5342,9362,2380,48265,4318,11985,1966,36280,3766,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,11087374,19391,2198523,6475,1696688,12000,501835,12023,400119,12083,101716,7378,8888851,17151,7548542,18844,1340309,20067,892863,17212,447446,12831,954915,18861,71047,5463,5328,1616,65719,5493,44224,4930,21495,3184,883868,16931,61294,4796,822574,16750,227657,10755,594917,14460,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5892607,8183,1148851,3874,1048593,6433,100258,5927,77482,5535,22776,2903,4743756,7028,4518042,8926,225714,8097,163769,7120,61945,4814,195991,8324,20082,2957,2573,1586,17509,2658,12116,2409,5393,1525,175909,6920,17679,2496,158230,6815,48390,4395,109840,6788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2782451,5052,517408,2931,473271,4015,44137,3518,34258,2959,9879,1842,2265043,3987,2172777,4994,92266,5147,64683,3775,27583,2874,81656,4113,8246,1517,632,433,7614,1526,3951,1226,3663,953,73410,3650,9361,1294,64049,3422,20098,2726,43951,3261,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2539730,7983,506107,2641,447054,3581,59053,3743,48447,3899,10606,1740,2033623,7006,1906342,7192,127281,5685,91069,5203,36212,3155,129468,7491,14266,2030,1395,606,12871,1980,9241,1563,3630,1294,115202,6391,10296,1747,104906,6030,31630,3179,73276,5241,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,4001421,6288,735160,3603,700525,4367,34635,2809,26530,2601,8105,1605,3266261,5259,3179081,5618,87180,4887,61540,4153,25640,2788,88837,6227,10741,2330,1713,978,9028,2192,4607,1210,4421,1824,78096,5167,11808,2148,66288,4372,21818,2700,44470,3775,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,4158307,7197,797449,3293,753125,3860,44324,3508,38079,3545,6245,1412,3360858,6188,3124141,8745,236717,9034,183984,8446,52733,4218,103554,7235,8824,1944,771,489,8053,1899,4221,1600,3832,1177,94730,6310,11838,2338,82892,5811,23677,2880,59215,5412,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,1243049,2613,202852,1671,193727,2335,9125,2057,8003,1926,1122,500,1040197,2849,978542,4299,61655,3552,50510,3326,11145,1371,18918,2509,1249,590,406,343,843,438,573,340,270,188,17669,2339,5713,1352,11956,1741,5112,1018,6844,1421,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5465168,1520,5030199,14223,941362,5279,811069,7716,130293,6578,111181,6681,19112,3284,4088837,11653,3660444,13246,428393,13175,308765,10667,119628,6368,434969,13707,42149,4825,8627,2187,33522,4545,25029,3722,8493,2160,392820,11235,70918,5655,321902,10707,129693,6746,192209,9095,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,5746306,13290,1007686,3762,816891,7976,190795,7824,161745,7530,29050,3269,4738620,12187,3966105,16689,772515,13904,489892,10983,282623,9165,478673,13320,34864,3300,4315,1193,30549,3089,20129,2889,10420,2010,443809,12246,67219,4500,376590,10976,145441,8038,231149,9115,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,9001141,9469,1684684,3403,1543393,7091,141291,6967,117115,6146,24176,2629,7316457,9025,6854439,14266,462018,11085,332687,8199,129331,6164,291653,8890,25008,2841,3470,966,21538,2675,12219,1628,9319,1898,266645,8388,44237,3251,222408,8780,87009,5287,135399,7798,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,4785016,9336,902925,4238,797182,6692,105743,5416,83013,4770,22730,2477,3882091,7611,3622203,8241,259888,7790,175323,6378,84565,5001,207246,8725,22137,3061,3458,935,18679,2934,10649,2073,8030,1710,185109,7603,28796,2993,156313,7050,58752,4058,97561,5704,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,2729092,5871,542916,2707,526069,3204,16847,2375,11869,2099,4978,1357,2186176,4768,2137635,5109,48541,3610,35361,3226,13180,1942,44023,4732,3628,1242,284,252,3344,1309,2249,952,1095,703,40395,4183,3941,1139,36454,3857,9064,2036,27390,3473,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,5488366,8360,1017499,4491,954347,5926,63152,4374,49584,4138,13568,2201,4470867,7901,4294250,10266,176617,7097,124942,6200,51675,4420,140705,8257,14579,2239,2476,1038,12103,1849,8101,1623,4002,1243,126126,7634,15788,2529,110338,7447,41926,4376,68412,5988,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,927513,2567,161720,1552,154407,2229,7313,1687,6541,1642,772,331,765793,2115,733717,3509,32076,2618,27737,2379,4339,1055,10237,1833,902,570,376,452,526,386,115,136,411,295,9335,1744,5590,1319,3745,1028,2143,669,1602,773,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,1638145,5622,321979,2471,288364,3443,33615,3294,26210,2929,7405,1434,1316166,4759,1241844,4999,74322,4735,50152,3568,24170,2893,73514,5438,7665,1815,359,282,7306,1785,3310,1086,3996,1299,65849,4653,5084,1224,60765,4645,15488,1850,45277,4092,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,2230992,14864,453492,4133,313357,7236,140135,7013,112505,7087,27630,3754,1777500,13181,1441711,11901,335789,11399,231268,10438,104521,8076,307144,14713,24425,4032,1513,1089,22912,3796,17623,3510,5289,1367,282719,13317,27024,4600,255695,13326,74594,7240,181101,10720,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,1215881,3252,209130,1283,197296,1852,11834,1616,9981,1580,1853,700,1006751,2834,947515,4904,59236,3710,45413,3320,13823,1689,34707,3167,2933,984,710,535,2223,801,1556,687,667,453,31774,2750,7588,1829,24186,2465,11746,2075,12440,2046,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,7362467,20201,1436887,5037,1075973,10161,360914,10421,309826,9491,51088,4585,5925580,18408,4589009,19644,1336571,20620,868357,16967,468214,12908,923144,20328,69994,4756,9244,1699,60750,4629,36885,3358,23865,3116,853150,18431,90624,6083,762526,16368,232381,8680,530145,14802,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,1796058,9252,358533,3288,253162,6515,105371,6232,90521,5819,14850,2689,1437525,7772,967370,9707,470155,9999,382890,10522,87265,4632,141766,9034,14820,2386,421,348,14399,2374,9757,1868,4642,1629,126946,7946,9274,1544,117672,7752,29531,3402,88141,6886,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,16242919,31106,2974983,9110,2193264,15626,781719,15623,620461,14635,161258,7083,13267936,26698,10227517,26623,3040419,29577,1909429,23594,1130990,17013,2064821,30977,147182,8584,27604,3650,119578,7816,67216,5203,52362,4866,1917639,26237,352363,13051,1565276,23630,446432,17442,1118844,22148,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,8559900,15056,1622403,7236,1434736,9136,187667,9510,147113,9254,40554,4627,6937497,11717,6580916,11813,356581,10789,263428,9998,93153,6165,469778,13885,40016,4965,2135,981,37881,4808,26029,4282,11852,2585,429762,11425,45569,6131,384193,10761,107539,7732,276654,10308,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,626992,2041,102961,1172,99587,1263,3374,695,3022,716,352,245,524031,1593,502628,2058,21403,1686,17295,1728,4108,873,10674,1715,2051,695,329,318,1722,751,415,350,1307,743,8623,1366,2742,1090,5881,1027,2448,885,3433,766,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,10609217,10198,1960597,4384,1836472,7514,124125,6914,93063,5792,31062,3287,8648620,8259,8240103,13130,408517,10173,292983,7552,115534,5733,227291,9855,23332,3549,3645,1519,19687,3253,12615,2551,7072,1948,203959,7819,34492,3064,169467,7068,69842,4849,99625,5438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,3390768,6728,657816,3096,597395,4229,60421,3818,49862,3683,10559,1817,2732952,5408,2590805,6391,142147,5458,103329,4773,38818,3215,136544,6378,13621,2316,783,338,12838,2260,8957,1884,3881,1238,122923,5314,9312,1816,113611,5365,31226,3090,82385,4921,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,3400479,12123,598841,4050,491662,5951,107179,5137,86790,4978,20389,2817,2801638,9819,2576862,10428,224776,9403,158544,8220,66232,4797,232711,11930,24510,3703,828,435,23682,3615,14897,3216,8785,1694,208201,9665,23382,2801,184819,9324,52303,5247,132516,8014,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,11666216,13325,2008904,4306,1803885,9540,205019,8184,162555,7259,42464,3870,9657312,12337,8915217,15365,742095,13173,496731,13216,245364,8043,355696,12984,31036,3703,4013,1094,27023,3661,17353,2949,9670,2033,324660,12236,61083,4878,263577,11841,98606,5923,164971,9403,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,925813,5863,156670,1921,125648,3154,31022,3026,26754,3097,4268,1133,769143,5106,649426,6034,119717,6228,76542,4873,43175,3669,70043,5786,6958,1710,670,420,6288,1627,3921,1352,2367,1003,63085,4980,8962,2250,54123,4709,16840,2572,37283,3981,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,4230214,9213,765611,3722,722380,5189,43231,4354,36315,4046,6916,1809,3464603,8235,3344528,9068,120075,7823,88987,6195,31088,4050,146295,8611,13681,2888,1554,784,12127,2913,10352,2704,1775,720,132614,7463,19043,2731,113571,6962,33735,3804,79836,6087,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,750341,2442,141319,1154,132585,1874,8734,1471,7182,1302,1552,700,609022,2035,581336,2477,27686,2165,21769,2108,5917,1307,15193,2357,1982,869,316,293,1666,814,549,312,1117,776,13211,1832,962,443,12249,1705,3801,968,8448,1378,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,5805055,10104,1068595,5054,995877,6839,72718,5500,60943,5736,11775,2158,4736460,8803,4571760,8968,164700,8444,119620,6851,45080,4627,198510,9822,22071,3384,3133,1271,18938,3150,12827,2725,6111,1735,176439,8332,18126,2957,158313,8489,46408,4614,111905,7636,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23721334,5089,20937450,45316,4753272,12009,3203970,22089,1549302,21453,1161292,21530,388010,16055,16184178,41291,12115959,29113,4068219,36482,2921680,31520,1146539,19179,2783884,45196,251063,11265,15925,2720,235138,11046,142324,9062,92814,7024,2532821,40988,164278,10136,2368543,37587,553552,18818,1814991,28965,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2554924,1828,2404311,9836,603368,3142,526717,5573,76651,5036,65239,4987,11412,2258,1800943,8428,1631523,10248,169420,6836,128008,6330,41412,2969,150613,9667,15413,2554,1163,490,14250,2567,10140,1955,4110,1822,135200,8292,15139,2864,120061,7395,41530,4906,78531,6107,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595658,692,586279,1790,94561,1151,90601,1459,3960,893,3495,840,465,277,491718,1525,472464,2510,19254,1968,14171,1384,5083,1099,9379,1656,587,396,100,94,487,360,216,246,271,285,8792,1433,3091,649,5701,1309,3102,770,2599,895,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7588188,3722,7116037,14604,1301511,5626,1130840,9386,170671,8732,146058,8477,24613,3172,5814526,12834,5266693,15738,547833,13847,390959,11981,156874,8032,472151,14164,43166,4447,6678,1736,36488,3731,24449,2462,12039,2260,428985,12183,51667,3765,377318,11713,149732,9081,227586,9663,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6390691,1457,5903171,15923,1092120,6413,887563,9438,204557,8514,157029,7568,47528,4769,4811051,12574,4247340,16304,563711,14233,372482,11959,191229,7160,487520,15651,48775,5643,5570,1508,43205,5614,25764,3943,17441,3577,438745,12566,63675,5746,375070,10788,122750,6657,252320,9219,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751216,1930,1738080,2581,282203,1798,275692,2115,6511,1362,4441,1042,2070,805,1455877,2401,1432781,3479,23096,2933,16429,2409,6667,1355,13136,1849,480,314,124,202,356,276,239,228,117,152,12656,1767,2309,795,10347,1602,4952,1439,5395,1317,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5362567,1949,5213261,7893,961834,3606,863977,5387,97857,5288,72504,4705,25353,2686,4251427,7581,4012590,10161,238837,8536,169647,7279,69190,4028,149306,7783,13366,2246,1899,1036,11467,1765,6447,1320,5020,1377,135940,7195,16546,2379,119394,7138,41724,3898,77670,5511,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529136,1050,516865,2583,93529,1383,88356,1563,5173,1320,4574,1224,599,382,423336,1984,405177,2680,18159,2402,14862,2225,3297,891,12271,2136,2540,691,0,189,2540,691,2300,633,240,190,9731,1818,1669,809,8062,1705,2955,1026,5107,1437,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
