GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005MA,B23002A_005EA,B23002A_006MA,B23002A_006EA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009EA,B23002A_009MA,B23002A_010EA,B23002A_010MA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013EA,B23002A_013MA,B23002A_014EA,B23002A_014MA,B23002A_015EA,B23002A_015MA,B23002A_016MA,B23002A_016EA,B23002A_017MA,B23002A_017EA,B23002A_018MA,B23002A_018EA,B23002A_019EA,B23002A_019MA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027MA,B23002A_027EA,B23002A_028EA,B23002A_028MA,B23002A_029MA,B23002A_029EA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032MA,B23002A_032EA,B23002A_033EA,B23002A_033MA,B23002A_034MA,B23002A_034EA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037MA,B23002A_037EA,B23002A_038EA,B23002A_038MA,B23002A_039EA,B23002A_039MA,B23002A_040MA,B23002A_040EA,B23002A_041EA,B23002A_041MA,B23002A_042MA,B23002A_042EA,B23002A_043EA,B23002A_043MA,B23002A_044EA,B23002A_044MA,B23002A_045MA,B23002A_045EA,B23002A_046EA,B23002A_046MA,B23002A_047EA,B23002A_047MA,B23002A_048MA,B23002A_048EA,B23002A_049EA,B23002A_049MA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053MA,B23002A_053EA,B23002A_054EA,B23002A_054MA,B23002A_055EA,B23002A_055MA,B23002A_056EA,B23002A_056MA,B23002A_057EA,B23002A_057MA,B23002A_058MA,B23002A_058EA,B23002A_059MA,B23002A_059EA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063EA,B23002A_063MA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066EA,B23002A_066MA,B23002A_067MA,B23002A_067EA,B23002A_068EA,B23002A_068MA,B23002A_069MA,B23002A_069EA,B23002A_070MA,B23002A_070EA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073MA,B23002A_073EA,B23002A_074EA,B23002A_074MA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077EA,B23002A_077MA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US01,2688287,6554,1302240,5447,84528,3068,28544,2406,458,199,28086,2412,18560,2202,9526,1324,55984,3072,109770,2415,82998,3364,2402,807,80596,3410,66248,3676,14348,2261,26772,3165,654020,4186,564813,6385,6999,1414,557814,6373,514381,7535,43433,3853,89207,5363,219933,852,142861,3249,221,171,142640,3276,133263,3767,9377,1647,77072,3371,84141,2515,26924,2015,25201,1946,1723,659,57217,2495,149848,2582,19167,1851,17932,1708,1235,506,130681,2757,1386047,3803,82351,2860,29657,2491,152,190,29505,2478,21116,2173,8389,1377,52694,3174,108893,2210,75298,3126,214,253,75084,3132,63850,3219,11234,1701,33595,2810,655792,3008,468504,7178,668,428,467836,7164,429143,8075,38693,3572,187288,7456,231691,920,118886,4152,0,190,118886,4152,112033,4161,6853,1214,112805,4144,93268,3456,21615,2446,19702,2276,1913,732,71653,2884,214052,3371,14044,1800,13822,1784,222,179,200008,3062,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,388500,2148,204418,1410,11530,1050,4663,799,362,228,4301,741,3489,715,812,439,6867,1037,19415,742,17539,956,3643,655,13896,995,12200,1037,1696,617,1876,538,113082,1041,103071,1916,7271,1184,95800,2170,89575,2358,6225,1166,10011,1570,38013,507,26457,1447,0,149,26457,1447,25129,1486,1328,531,11556,1483,9233,995,3618,651,3579,647,39,67,5615,933,13145,910,1899,595,1814,566,85,140,11246,1056,184082,1211,10964,1045,4998,987,26,43,4972,985,4587,975,385,217,5966,945,15935,835,13015,1112,765,415,12250,1136,10646,1313,1604,734,2920,749,102584,870,80013,2220,962,481,79051,2314,73339,2555,5712,1125,22571,2239,32874,339,21792,1278,0,149,21792,1278,21109,1289,683,243,11082,1288,8700,649,2773,639,2706,624,67,110,5927,750,13025,679,1733,570,1693,557,40,73,11292,817,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4096686,15927,2009993,9205,137599,4365,52539,3311,971,487,51568,3289,34806,2853,16762,2761,85060,4578,177750,4068,136682,5340,3343,906,133339,5313,110074,6031,23265,3024,41068,3948,997588,7116,858756,10157,7147,1362,851609,10012,776353,10856,75256,6965,138832,7590,312975,2150,207171,5863,73,119,207098,5870,189523,6171,17575,2563,105804,5646,123758,5141,37308,2883,33247,2805,4061,1103,86450,4874,260323,4911,25198,2868,23714,2796,1484,597,235125,5362,2086693,9227,133822,4014,49864,4263,0,229,49864,4263,37882,3933,11982,2343,83958,4523,168365,3980,119817,4957,654,375,119163,5049,100445,5164,18718,3451,48548,4424,988621,6026,719843,10076,701,408,719142,10095,662226,10207,56916,4842,268778,8722,341674,1838,195434,5569,0,229,195434,5569,182253,5826,13181,2066,146240,5430,139525,4484,31123,3220,29018,3207,2105,823,108402,4549,314686,4549,17652,2086,16885,2084,767,364,297034,4866,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1843590,5174,901888,3091,58598,2304,19824,2128,97,115,19727,2115,13853,1945,5874,1079,38774,2211,77253,2382,62325,2591,1565,543,60760,2735,51992,2660,8768,1520,14928,1911,450110,2721,384024,4564,2898,948,381126,4679,353042,5190,28084,3208,66086,3559,147546,992,91682,2896,0,192,91682,2896,88275,2818,3407,641,55864,2882,55358,2169,17908,1723,16516,1703,1392,623,37450,2108,113023,2361,12668,1461,12328,1420,340,266,100355,2690,941702,3485,52224,2571,21429,1837,0,192,21429,1837,16117,1795,5312,1219,30795,2219,76224,2115,52388,3143,0,192,52388,3143,46771,3040,5617,1259,23836,2649,444498,2907,317145,5634,114,103,317031,5634,294835,5675,22196,2676,127353,5341,156481,907,84743,3280,0,192,84743,3280,82317,3284,2426,912,71738,3223,61947,2307,15437,1585,14799,1609,638,268,46510,2330,150328,2319,10428,1443,10197,1408,231,183,139900,2550,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,18934984,44518,9394691,25962,675320,8792,214193,6754,8301,1622,205892,6459,126341,5928,79551,4232,461127,8296,881442,8606,678963,10877,32771,2729,646192,10874,519532,10780,126660,5695,202479,7067,4988775,17446,4402458,16936,43892,3603,4358566,17697,3912130,20006,446436,11479,586317,12052,1421369,5702,1001182,9423,201,203,1000981,9436,900515,9367,100466,5253,420187,9229,461546,6982,180462,5774,163450,5420,17012,2247,281084,6678,966239,8008,130012,5251,119416,4918,10596,1419,836227,8163,9540293,24974,630270,9408,195578,7480,622,355,194956,7437,135619,6248,59337,4213,434692,8132,815152,8180,574928,8823,3862,943,571066,8785,481651,9508,89415,5705,240224,8118,4788763,16846,3538744,21106,5924,1628,3532820,21145,3166375,22370,366445,12158,1250019,16722,1490895,5818,881811,9060,160,203,881651,9041,807778,10032,73873,4573,609084,9878,512713,8241,143784,4516,132429,4291,11355,1789,368929,8246,1302500,9418,93783,4378,86124,4223,7659,1109,1208717,9645,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3453660,11812,1721427,7235,115855,3097,47911,3684,2570,760,45341,3626,31774,3102,13567,2083,67944,3322,155200,2485,122677,4369,7055,929,115622,4493,99001,4696,16621,2280,32523,3599,938369,4868,856721,5705,11090,2081,845631,5939,784502,6601,61129,3954,81648,5243,277335,1467,204616,3086,264,317,204352,3083,189475,3302,14877,1899,72719,3333,81015,2939,33570,2249,29513,2049,4057,1004,47445,2800,153653,2987,21409,1784,19524,1754,1885,669,132244,3569,1732233,6286,103836,3505,48590,2742,261,222,48329,2751,36309,2313,12020,1885,55246,3258,141651,2835,112177,3252,1411,636,110766,3270,96545,3500,14221,2243,29474,2580,908182,4219,716156,6000,1797,595,714359,6073,662752,7030,51607,4199,192026,5977,287030,1558,185407,4115,0,201,185407,4115,174826,3849,10581,1474,101623,3933,92162,2544,30122,2363,28434,2253,1688,508,62040,2853,199372,2712,14567,1649,13640,1572,927,407,184805,2793,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2292614,7941,1103113,4972,75563,1972,31280,2206,358,194,30922,2195,22319,2317,8603,1447,44283,2325,84382,1580,65758,2606,2071,643,63687,2657,53392,2840,10295,1785,18624,2125,552526,3362,505577,4573,3757,1046,501820,4551,458592,5449,43228,3370,46949,3110,193624,1073,152010,2587,0,198,152010,2587,138885,2825,13125,1471,41614,2558,64656,2179,29040,2121,26349,2053,2691,690,35616,2145,132362,2105,22190,2003,20263,1835,1927,527,110172,2339,1189501,4409,70951,2315,33681,2599,58,130,33623,2599,26286,2395,7337,1334,37270,3044,78569,1401,60369,2581,442,291,59927,2534,52322,2623,7605,1357,18200,2172,568390,3070,467567,5219,80,93,467487,5204,431728,5407,35759,3237,100823,4835,204318,1127,141341,3436,0,198,141341,3436,132758,3517,8583,1320,62977,3433,72666,2569,26540,2069,24430,1911,2110,646,46126,2412,194607,2453,15254,1532,13989,1459,1265,475,179353,2599,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,527404,3122,254217,1920,15986,1006,6383,1033,23,30,6360,1036,4849,876,1511,507,9603,1051,21680,734,17267,1252,305,166,16962,1284,15136,1382,1826,689,4413,1138,123534,1472,110483,2378,1279,528,109204,2475,100691,2389,8513,1371,13051,1904,43568,320,31429,1407,0,192,31429,1407,30038,1512,1391,563,12139,1416,16289,1240,6593,1083,6251,1026,342,228,9696,1134,33160,1245,4361,695,4231,707,130,142,28799,1337,273187,1647,16001,845,4705,945,0,192,4705,945,3878,805,827,344,11296,1227,22316,599,15963,1311,30,54,15933,1311,14417,1244,1516,628,6353,1357,125147,1319,98979,2731,258,210,98721,2729,92405,2919,6316,1333,26168,2240,47250,334,29731,1495,0,192,29731,1495,28351,1536,1380,652,17519,1460,18679,1379,4857,961,4515,915,342,169,13822,1277,43794,1436,3822,781,3645,767,177,175,39972,1547,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,222685,2741,111639,1875,5231,1408,1173,974,81,127,1092,977,322,242,770,950,4058,1005,12706,1230,8955,1325,958,528,7997,1278,7859,1297,138,198,3751,938,71622,1302,66137,1896,760,293,65377,1905,62572,2093,2805,920,5485,1454,11326,507,9965,835,0,200,9965,835,9252,741,713,625,1361,585,4212,526,2882,530,2786,524,96,159,1330,449,6542,483,1418,410,1372,403,46,73,5124,493,111046,1430,7147,1620,1233,812,0,200,1233,812,1233,812,0,200,5914,1326,14837,1534,9260,1523,61,92,9199,1528,8807,1494,392,266,5577,1471,65122,1112,57869,1774,111,110,57758,1769,55651,1785,2107,772,7253,1504,11776,444,9125,686,0,200,9125,686,8878,686,247,198,2651,774,3925,628,1813,582,1688,551,125,147,2112,596,8239,657,1023,392,872,373,151,138,7216,680,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12167412,23840,5915544,13989,347431,7429,122051,5885,2620,681,119431,5842,80939,5620,38492,3548,225380,8053,458805,5422,338933,9085,8878,1314,330055,8799,269644,9384,60411,5990,119872,7722,2812532,10177,2436557,15220,22267,2822,2414290,15555,2166413,15920,247877,10281,375975,13658,956624,3099,640729,9320,264,206,640465,9334,570531,9355,69934,4777,315895,9030,405499,8992,133255,5779,117826,5538,15429,1974,272244,8371,934653,8930,109503,5986,98565,5991,10938,1578,825150,8759,6251868,14981,319054,7138,111641,5726,221,192,111420,5734,84732,5040,26688,2842,207413,7171,436168,4821,310480,7646,1707,744,308773,7341,268654,7869,40119,4573,125688,6682,2791558,10013,2137097,16483,3072,1071,2134025,16477,1933854,16348,200171,8732,654461,15007,1058520,3527,609048,8459,0,238,609048,8459,554156,8431,54892,4320,449472,8790,453029,8465,106105,4813,96292,4715,9813,1920,346924,8189,1193539,9017,67391,3970,59128,3802,8263,1563,1126148,9646,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
