GEO_ID,C18130_001E,C18130_001M,C18130_002E,C18130_002M,C18130_003E,C18130_003M,C18130_004E,C18130_004M,C18130_005E,C18130_005M,C18130_006E,C18130_006M,C18130_007E,C18130_007M,C18130_008E,C18130_008M,C18130_009E,C18130_009M,C18130_010E,C18130_010M,C18130_011E,C18130_011M,C18130_012E,C18130_012M,C18130_013E,C18130_013M,C18130_014E,C18130_014M,C18130_015E,C18130_015M,C18130_016E,C18130_016M,C18130_017E,C18130_017M,C18130_018E,C18130_018M,C18130_019E,C18130_019M,C18130_020E,C18130_020M,C18130_021E,C18130_021M,C18130_022E,C18130_022M,NAME,C18130_001EA,C18130_001MA,C18130_002EA,C18130_002MA,C18130_003MA,C18130_003EA,C18130_004MA,C18130_004EA,C18130_005MA,C18130_005EA,C18130_006MA,C18130_006EA,C18130_007EA,C18130_007MA,C18130_008EA,C18130_008MA,C18130_009MA,C18130_009EA,C18130_010MA,C18130_010EA,C18130_011MA,C18130_011EA,C18130_012EA,C18130_012MA,C18130_013EA,C18130_013MA,C18130_014EA,C18130_014MA,C18130_015MA,C18130_015EA,C18130_016MA,C18130_016EA,C18130_017MA,C18130_017EA,C18130_018EA,C18130_018MA,C18130_019EA,C18130_019MA,C18130_020EA,C18130_020MA,C18130_021MA,C18130_021EA,C18130_022MA,C18130_022EA,state
0400000US15,1313658,2695,299170,1355,9588,1654,2597,902,6991,1369,289582,2412,48237,5939,241345,6261,816208,2498,62964,4613,17427,2830,45537,4036,753244,5122,76124,5708,677120,8334,198280,861,68005,2711,7881,1475,60124,2524,130275,2663,8473,1664,121802,2958,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1548284,2957,416902,3110,17034,2612,6163,1605,10871,2007,399868,4440,79010,6446,320858,7573,931332,1955,100731,5458,27883,2743,72848,4576,830601,5594,128388,7697,702213,8832,200050,1785,79692,3900,7191,1327,72501,4032,120358,3849,6360,1096,113998,3920,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12558069,4206,3054532,4147,100152,5605,33298,3547,66854,4293,2954380,6220,625042,17635,2329338,18597,7921513,3833,656378,13090,176800,5836,479578,11800,7265135,13191,914646,19538,6350489,22483,1582024,3046,556140,8405,62111,3169,494029,8384,1025884,9132,67972,4346,957912,9964,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6315227,3744,1566350,4166,71391,5447,25296,2954,46095,4049,1494959,6577,335563,14785,1159396,16043,3929539,3353,457055,11879,123692,6896,333363,9818,3472484,12004,467725,11190,3004759,16961,819338,2356,310296,6866,28036,2500,282260,6735,509042,7108,30639,2989,478403,7485,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2962043,1834,710495,2720,27487,2756,7121,1647,20366,2269,683008,3703,115707,6926,567301,7666,1817055,2324,167695,6113,45541,3652,122154,4765,1649360,6541,180712,6637,1468648,9254,434493,1295,145546,4150,14954,1531,130592,4096,288947,4130,14823,1615,274124,4076,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2774483,2650,709806,2591,28205,2756,7518,1522,20687,2373,681601,3858,126038,6981,555563,8236,1700807,2683,181508,6516,47275,3226,134233,5900,1519299,6530,176471,8058,1342828,9742,363870,1887,134159,3993,13910,1439,120249,3966,229711,4070,12239,1627,217472,4255,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4229921,3668,1004058,3620,52167,3856,24297,2958,27870,3022,951891,6040,251097,12057,700794,12090,2654484,3571,419628,9416,136087,6260,283541,7832,2234856,10083,331918,10857,1902938,15482,571379,2575,245125,6059,38996,3085,206129,5839,326254,5703,28698,2867,297556,5210,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4434602,3663,1103269,3872,59883,4635,23537,2822,36346,3752,1043386,6339,293931,8959,749455,11030,2780638,2924,383092,10533,117592,6741,265500,8834,2397546,10859,402999,12348,1994547,14815,550695,2172,235146,5704,38878,2995,196268,5052,315549,5321,31043,2435,284506,5582,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290123,1970,263058,1795,16248,2199,4892,1143,11356,1690,246810,2809,44627,3419,202183,3936,816866,1673,107590,5067,33993,2859,73597,3631,709276,5114,81929,4687,627347,6811,210199,1108,77949,2868,8312,1261,69637,2791,132250,2911,8594,1247,123656,2967,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5668087,4295,1322889,3577,45753,3850,9875,2061,35878,3210,1277136,5317,168850,10624,1108286,11537,3637646,3112,304886,10181,67757,4638,237129,8327,3332760,9969,272367,10687,3060393,13196,707552,2069,233993,5597,28324,2800,205669,5015,473559,5734,24468,2278,449091,5734,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6362374,2147,1390897,2220,62468,5200,18055,2563,44413,4115,1328429,5612,193734,10840,1134695,11344,4088893,2532,368451,10443,100172,4881,268279,8924,3720442,10702,344077,12914,3376365,16521,882584,1873,300964,6372,40118,2664,260846,6346,581620,6661,42358,3723,539262,7989,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652460,2990,2255605,3445,109178,5038,40999,3473,68179,4125,2146427,5423,519110,14985,1627317,14857,6046833,2915,747766,12396,227997,6837,519769,11702,5299067,12817,793715,14251,4505352,18100,1350022,2099,495235,7207,55925,2989,439310,6586,854787,7557,55116,3356,799671,8243,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5220730,2281,1260357,3361,47726,3564,13915,1953,33811,3195,1212631,4821,180345,8927,1032286,8746,3290013,3073,267726,7921,76558,4436,191168,6681,3022287,8921,297547,10325,2724740,13155,670360,1576,214290,4882,26119,2164,188171,4511,456070,5214,27486,2384,428584,5662,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2876586,2741,740522,2937,32980,3234,14975,2302,18005,2203,707542,4113,220752,8875,486790,8829,1762037,2697,264254,8089,83911,4442,180343,7436,1497783,8432,280447,10854,1217336,14984,374027,1661,172871,5221,26218,1943,146653,5357,201156,5352,24163,2710,176993,5945,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5823193,3488,1385551,4237,62253,4304,20538,3022,41715,3762,1323298,6202,285500,12026,1037798,13231,3619004,4467,447807,11306,129820,6391,317987,9303,3171197,11797,416975,10798,2754222,13730,818638,2904,309451,6226,36570,2376,272881,5728,509187,6386,30696,2456,478491,6369,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,971647,1520,218867,1928,7902,1355,2434,893,5468,1191,210965,2457,40676,3779,170289,4463,606474,1751,67544,4140,17690,2514,49854,4006,538930,3934,71420,5355,467510,6612,146306,974,54707,2500,6373,1049,48334,2443,91599,2522,5461,1268,86138,2578,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1785098,2034,451889,2138,15219,2021,4945,1342,10274,1574,436670,2885,76998,5653,359672,6256,1095312,2116,92996,3997,23751,2174,69245,3712,1002316,4799,110347,5320,891969,7241,237897,1267,80018,3096,8994,1261,71024,2937,157879,3080,9636,1063,148243,3153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2675060,3969,653766,3236,21534,3315,6542,1338,14992,3004,632232,4889,137898,9939,494334,10638,1685130,2915,166295,9311,39236,4608,127059,7873,1518835,9591,211253,12052,1307582,15118,336164,1524,115730,4774,13269,2363,102461,4854,220434,4611,18347,2758,202087,5178,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278359,1183,276186,1400,12847,1873,2343,963,10504,1790,263339,2234,30688,4169,232651,4727,825249,1292,77342,5310,15597,2280,61745,4450,747907,5449,53188,4533,694719,7187,176924,920,60735,3294,5951,1386,54784,3162,116189,3447,4948,1092,111241,3577,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8639940,3211,2019945,3245,69390,4923,16537,2520,52853,4477,1950555,5798,279661,12551,1670894,13932,5452118,2600,411879,10991,89853,5316,322026,9795,5040239,11171,420699,13022,4619540,16149,1167877,1792,388329,6731,42203,3411,346126,6916,779548,6692,48391,3384,731157,6960,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2034603,2314,512460,2243,17178,2414,6126,1507,11052,2117,495282,3421,151257,9505,344025,9491,1243937,2708,146755,7400,44134,4566,102621,5552,1097182,8172,205347,9237,891835,11493,278206,1510,112020,4232,18571,2309,93449,3889,166186,4246,14299,2060,151887,4404,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18936163,5168,4213420,6206,152282,7067,49329,3817,102953,5622,4061138,8555,901592,20209,3159546,20656,12159008,4840,1052835,16856,318034,9647,734801,14223,11106173,17522,1457380,23770,9648793,26871,2563735,2965,871704,13100,142942,5904,728762,12682,1692031,13219,157580,7134,1534451,12831,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9350326,5493,2265313,4942,96723,6939,38143,4253,58580,4969,2168590,8533,541582,18974,1627008,18860,5850355,6832,683950,14592,197513,8379,486437,12076,5166405,16262,782844,18732,4383561,23467,1234658,3484,470664,9088,65131,4619,405533,8782,763994,9077,54061,3681,709933,9148,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,657021,1023,149019,1189,3297,744,778,491,2519,504,145722,1394,21049,2855,124673,2651,415595,1397,33452,2527,8188,1496,25264,2006,382143,2932,41037,2843,341106,4221,92407,519,32634,1933,4920,728,27714,1803,59773,1881,4790,705,54983,1756,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224874,4207,2649180,4965,124716,5294,47613,3830,77103,4509,2524464,6935,593271,18933,1931193,19620,6996018,3554,813572,12927,256168,8445,557404,11961,6182446,13383,826492,17097,5355954,20493,1579676,2823,572830,7704,62001,3185,510829,7261,1006846,7628,60134,3640,946712,9014,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3667315,2282,920763,2537,42893,2860,15736,2165,27157,2030,877870,3931,200068,8921,677802,9702,2247813,2530,321273,7758,93763,4776,227510,7419,1926540,8186,275958,8774,1650582,12606,498739,1794,210689,4922,27707,2189,182982,4574,288050,4960,19597,1863,268453,5007,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3791784,3487,843651,4080,38989,3970,12633,2196,26356,3314,804662,5509,186856,10568,617806,9641,2404932,3211,277583,10347,83712,5298,193871,8888,2127349,9966,338935,11965,1788414,14590,543201,2119,203628,5578,20707,2166,182921,5304,339573,5480,19394,2090,320179,5605,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12322878,3626,2721090,4051,129724,6078,47984,4526,81740,4875,2591366,7428,484009,16814,2107357,18544,7700138,3871,855612,14416,252965,9351,602647,11264,6844526,15336,759731,17141,6084795,22844,1901650,3154,676755,8369,76726,3585,600029,8001,1224895,9302,74581,3782,1150314,9253,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008073,1471,215484,1270,7188,1543,2137,946,5051,1308,208296,1909,44990,3925,163306,4230,646530,1407,63618,4169,19375,2638,44243,3567,582912,4451,67329,4844,515583,6733,146059,826,51194,2659,7179,1475,44015,2836,94865,2741,7713,1261,87152,2781,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4521487,3535,1067813,4299,39979,3891,15922,2366,24057,2834,1027834,4997,280837,12294,746997,12212,2816495,3797,350087,10542,105192,5907,244895,9496,2466408,11310,389707,13651,2076701,16143,637179,2391,238232,5870,33213,3050,205019,5693,398947,5678,31444,3189,367503,6018,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,791690,1871,197093,1445,6097,1296,1421,563,4676,1107,190996,1875,34372,3417,156624,3214,481310,1469,46987,3397,10951,1848,36036,3037,434323,3699,51416,3633,382907,4583,113287,970,40049,2383,6062,1110,33987,2234,73238,2586,6459,1305,66779,2695,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6231292,3627,1469704,4634,67695,4853,26596,2942,41099,4042,1402009,6465,359335,14187,1042674,13937,3909871,5351,544544,12814,171801,7151,372743,10177,3365327,13603,492677,16134,2872650,20304,851717,2656,346488,7382,51933,3483,294555,6396,505229,7430,39452,2984,465777,7807,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25004594,9504,6871955,8349,267724,9327,98511,6302,169213,7759,6604231,13427,1730703,35589,4873528,33628,15506058,7538,1565636,24802,413488,13341,1152148,21234,13940422,26004,2084627,33969,11855795,40751,2626581,5122,1061785,13551,163293,5362,898492,12340,1564796,13010,136629,7055,1428167,13799,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2766455,2451,869967,2735,25798,3177,4710,1244,21088,2943,844169,4075,133314,10436,710855,10336,1642396,2390,133328,7183,30305,3230,103023,6002,1509068,7623,192834,10586,1316234,12760,254092,1549,86586,3493,6384,1185,80202,3362,167506,3560,6967,1245,160539,3731,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600540,885,122636,1254,6668,1028,1965,667,4703,855,115968,1524,16298,2105,99670,2342,387507,982,41296,2382,11771,1450,29525,2278,346211,2515,32714,2380,313497,3029,90397,578,31354,1618,3633,788,27721,1454,59043,1652,2694,636,56349,1688,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7783815,5624,1828857,4081,66044,4480,15625,2361,50419,3617,1762813,6210,264490,12550,1498323,14020,4972837,6107,455517,11834,113059,6432,342458,11110,4517320,13277,438578,12968,4078742,17083,982121,3656,341532,6444,39384,3093,302148,6145,640589,6709,34318,2784,606271,7003,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6649699,5178,1546720,4497,66158,5030,18917,2865,47241,4338,1480562,6320,264259,11770,1216303,12793,4262235,4785,456800,10697,126836,6561,329964,9124,3805435,11645,447857,14128,3357578,18575,840744,3076,313554,6677,40388,3593,273166,6219,527190,6867,30761,3132,496429,7644,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802178,2232,378008,2736,19262,2192,7167,1401,12095,1847,358746,3233,90510,6130,268236,7007,1131541,2421,197836,6606,63893,4171,133943,5666,933705,6828,145821,8152,787884,9450,292629,1586,127183,3469,14798,1616,112385,3629,165446,3535,12696,1810,152750,3646,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5551072,4264,1297579,4747,58675,3454,17560,2509,41115,2678,1238904,6121,219170,9961,1019734,11943,3492002,2950,324967,8269,84082,4587,240885,7305,3167035,8478,347770,12033,2819265,13232,761491,2057,249663,4497,26867,1883,222796,4457,511828,4449,30339,2018,481489,4447,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,552295,1206,132442,1298,3909,991,828,386,3081,924,128533,1597,19861,2728,108672,3140,350213,1344,36164,3529,7460,1877,28704,2908,314049,3793,30183,2940,283866,4501,69640,751,23616,1642,1625,499,21991,1574,46024,1798,2672,844,43352,1781,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3670277,1986,868148,1845,70960,4408,47016,3320,23944,2598,797188,4882,451904,11900,345284,11443,2243691,855,405163,11319,208860,8616,196303,7965,1838528,11451,748014,15860,1090514,16111,558438,608,288631,5424,126737,3774,161894,5568,269807,5463,91079,4106,178728,5524,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
