GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001MA,B08513_001EA,B08513_002EA,B08513_002MA,B08513_003EA,B08513_003MA,B08513_004MA,B08513_004EA,B08513_005MA,B08513_005EA,B08513_006MA,B08513_006EA,B08513_007EA,B08513_007MA,B08513_008EA,B08513_008MA,B08513_009EA,B08513_009MA,B08513_010MA,B08513_010EA,B08513_011MA,B08513_011EA,B08513_012MA,B08513_012EA,B08513_013EA,B08513_013MA,B08513_014EA,B08513_014MA,B08513_015MA,B08513_015EA,B08513_016MA,B08513_016EA,B08513_017MA,B08513_017EA,B08513_018EA,B08513_018MA,B08513_019EA,B08513_019MA,B08513_020EA,B08513_020MA,B08513_021MA,B08513_021EA,B08513_022MA,B08513_022EA,B08513_023EA,B08513_023MA,B08513_024EA,B08513_024MA,B08513_025EA,B08513_025MA,B08513_026MA,B08513_026EA,B08513_027MA,B08513_027EA,B08513_028EA,B08513_028MA,B08513_029EA,B08513_029MA,B08513_030EA,B08513_030MA,B08513_031EA,B08513_031MA,B08513_032EA,B08513_032MA,B08513_033MA,B08513_033EA,B08513_034EA,B08513_034MA,B08513_035EA,B08513_035MA,B08513_036EA,B08513_036MA,B08513_037EA,B08513_037MA,B08513_038EA,B08513_038MA,B08513_039MA,B08513_039EA,B08513_040EA,B08513_040MA,B08513_041MA,B08513_041EA,B08513_042EA,B08513_042MA,B08513_043EA,B08513_043MA,B08513_044MA,B08513_044EA,B08513_045MA,B08513_045EA,B08513_046EA,B08513_046MA,B08513_047EA,B08513_047MA,B08513_048EA,B08513_048MA,B08513_049MA,B08513_049EA,B08513_050MA,B08513_050EA,B08513_051EA,B08513_051MA,B08513_052MA,B08513_052EA,B08513_053EA,B08513_053MA,B08513_054MA,B08513_054EA,B08513_055MA,B08513_055EA,B08513_056MA,B08513_056EA,state
0400000US13,4154601,29139,3551279,29320,350458,11186,149918,9001,200540,10669,252864,9969,163104,7359,89760,6536,3300185,26976,2897047,27093,217906,9541,111354,8234,106552,7635,185232,8463,124232,6560,61000,5711,437135,15761,312499,11796,84121,7060,23413,4005,60708,5765,40515,4956,19538,2928,20977,3489,88499,6246,68966,5283,13020,2845,3998,1891,9022,2071,6513,1838,4003,1601,2510,1068,67660,5970,53020,4511,8636,2481,2819,1198,5817,2101,6004,1564,4264,1448,1740,745,67482,6786,46783,4473,18076,5154,3535,1180,14541,4934,2623,998,1282,698,1341,760,193640,9587,172964,8625,8699,1688,4799,1304,3900,1018,11977,2566,9785,2215,2192,887,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,480454,8841,15783,2563,11630,2167,4153,1653,153770,7286,78220,5109,75550,5183,436367,7614,339074,7721,10065,1991,7432,1754,2633,1139,87228,5084,47773,3695,39455,4077,92382,4785,63300,4633,1846,815,1443,738,403,319,27236,2827,13462,1848,13774,2136,38441,3611,18697,2284,632,553,126,106,506,549,19112,3020,6600,1698,12512,2148,32186,3522,21643,3100,1619,778,1351,704,268,304,8924,1661,4373,1086,4551,1103,21039,2729,14407,2087,1018,622,685,467,333,328,5614,1465,2554,1000,3060,1039,29592,2924,23333,2544,603,317,593,313,10,24,5656,1668,3458,1133,2198,980,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,582424,9473,50873,3189,29247,2973,21626,2451,17680,2293,10685,2025,6995,1753,506000,9777,452712,9034,38876,3401,21806,2812,17070,2397,14412,2039,8191,1725,6221,1649,61989,4825,53172,4431,7555,1586,4740,1212,2815,917,1262,477,801,377,461,288,4809,1034,4186,888,567,521,160,192,407,464,56,77,13,24,43,73,22923,2898,20493,2736,1377,549,434,296,943,498,1053,553,813,509,240,195,13785,2281,12284,2211,1158,697,893,649,265,242,343,251,343,251,0,193,41471,4792,39577,4591,1340,792,1214,790,126,111,554,357,524,340,30,52,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,4471739,24408,768692,12329,387038,12074,381654,11006,571846,12410,359876,10477,211970,9161,4263484,24963,3352031,24381,514495,11927,273445,10498,241050,9542,396958,11077,255585,8444,141373,6980,508876,13404,324717,9641,122941,8117,46084,4167,76857,6962,61218,4914,30083,3204,31135,3866,523276,14182,389582,11841,78204,5425,41119,3843,37085,3775,55490,4368,36600,3405,18890,2891,181459,7544,133231,6424,26762,2967,14178,1964,12584,2327,21466,3034,13250,1973,8216,2199,96832,6114,71041,5405,13523,2264,5534,1331,7989,1722,12268,2071,8314,1737,3954,1517,238350,9003,201137,8730,12767,1903,6678,1318,6089,1326,24446,2440,16044,1891,8402,1487,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,2605744,18215,127920,5478,63221,4201,64699,4490,102616,5067,69381,4696,33235,3069,2368404,19385,2205422,19064,95047,5664,52341,3842,42706,4422,67935,4058,46189,3533,21746,2872,251209,9835,211358,8769,21672,3361,5981,1277,15691,3030,18179,2595,11959,2086,6220,1611,26293,2923,22169,2696,2674,1000,590,418,2084,946,1450,636,1036,583,414,278,59562,3972,52921,3519,2287,711,1553,505,734,438,4354,1027,2927,826,1427,487,40018,3327,31186,2734,3554,1081,1173,655,2381,933,5278,1407,3957,1242,1321,617,90794,5194,82688,4763,2686,848,1583,652,1103,587,5420,1387,3313,933,2107,1064,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,1409889,9942,59559,3311,28969,2703,30590,2494,47323,3210,31004,2675,16319,2136,1219223,10778,1149245,10703,40868,3248,21548,2338,19320,2388,29110,3223,19504,2522,9606,1782,136708,5496,117493,5160,11976,2161,4317,1069,7659,1841,7239,1396,4153,1034,3086,918,16591,2472,12968,2365,1043,464,476,379,567,319,2580,764,1514,768,1066,464,53156,3630,46415,3587,2847,1017,1297,547,1550,841,3894,1078,2674,851,1220,725,21321,2180,18560,2078,1406,625,505,331,901,557,1355,554,995,506,360,233,69772,3681,65208,3310,1419,552,826,424,593,444,3145,968,2164,792,981,614,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,1239150,13813,95926,4491,46816,3883,49110,3417,53384,4032,35581,3547,17803,2498,1134036,14005,1023464,14371,71174,4186,37336,3338,33838,2681,39398,3565,28707,3203,10691,1881,140663,6612,113345,5670,17465,2271,5849,1253,11616,1981,9853,1996,4227,1055,5626,1614,4762,1443,4036,1434,503,372,159,190,344,310,223,196,66,98,157,176,32160,2765,27835,2619,2946,978,1237,547,1709,851,1379,506,692,442,687,320,17408,2487,14081,2045,2439,1110,1219,848,1220,810,888,540,628,453,260,305,59431,3662,56389,3524,1399,642,1016,574,383,264,1643,616,1261,506,382,279,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,1732939,13691,50585,3636,23907,2978,26678,2829,50815,3888,30830,2991,19985,2880,1528184,14492,1459167,14071,31958,3372,17145,2557,14813,2273,37059,3488,23181,2678,13878,2172,171533,8430,151766,7372,12830,2450,4318,1021,8512,2340,6937,1448,3999,1043,2938,983,20543,3065,17384,2769,1861,768,773,586,1088,674,1298,716,500,371,798,573,37928,3667,34419,3412,1707,695,551,325,1156,591,1802,667,1053,468,749,480,23419,3077,20542,3096,1072,555,135,156,937,521,1805,798,771,483,1034,658,52732,4271,49661,4113,1157,769,985,814,172,201,1914,697,1326,582,588,337,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,1777779,17141,88403,4733,45098,4297,43305,4082,88408,4834,63885,4383,24523,2795,1602237,18194,1479224,17021,57786,4310,34658,3900,23128,2760,65227,4159,50124,3535,15103,1944,200680,8528,167571,7036,20233,3143,7399,1898,12834,2612,12876,2177,7802,1726,5074,1341,26140,2875,22369,2591,2803,1153,953,681,1850,932,968,320,597,269,371,195,41683,3772,33812,3138,2593,1134,499,323,2094,1109,5278,1567,2469,879,2809,1514,41855,3545,35905,3191,4073,1771,766,523,3307,1648,1877,775,1255,587,622,488,41995,3794,38898,3655,915,479,823,463,92,124,2182,970,1638,920,544,293,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,577142,7170,6470,1319,4724,1180,1746,774,30215,2657,23062,2250,7153,1400,484129,7157,456803,7231,3570,908,2937,888,633,322,23756,2485,18552,2015,5204,1247,59979,3880,55301,3648,1833,981,982,816,851,563,2845,777,2054,570,791,450,2836,628,2708,618,0,193,0,193,0,193,128,108,72,53,56,93,23695,2137,22055,2176,419,255,370,236,49,84,1221,425,823,355,398,250,8833,1279,8172,1205,151,156,151,156,0,193,510,397,510,397,0,193,34355,2580,32103,2491,497,250,284,183,213,216,1755,637,1051,477,704,387,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,2139040,20345,185228,7076,91320,5259,93908,5374,254229,9461,172370,8001,81859,5012,1963215,18890,1670322,17827,110593,5879,62117,4730,48476,3831,182300,9015,126123,7154,56177,4547,263494,11708,193688,9055,37704,4686,13545,2305,24159,3865,32102,3497,19468,2403,12634,2559,142735,8174,103415,6551,20423,2976,8474,2208,11949,2377,18897,2443,12109,2004,6788,1563,64222,4935,50107,4577,6931,1844,2780,1027,4151,1259,7184,1494,5022,1200,2162,870,28307,2628,22554,2383,3020,1055,1776,1007,1244,606,2733,1039,2011,920,722,358,116524,5620,98954,5199,6557,1522,2628,700,3929,1314,11013,1692,7637,1319,3376,876,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,2590504,17946,232702,7314,124080,5945,108622,6205,453245,10604,292493,7661,160752,7301,2372110,18115,1955888,18058,128268,6167,76646,4783,51622,3809,287954,8344,195311,6513,92643,5428,268484,10276,173212,8354,37004,3703,16188,2203,20816,3012,58268,5759,27717,3142,30551,4110,293289,10317,193971,8301,40280,3998,16596,2472,23684,3175,59038,4451,37535,3783,21503,2365,147567,6337,107330,5053,13532,2273,8659,1722,4873,1234,26705,2686,16756,2069,9949,1605,50569,4692,36005,3651,6881,1658,2095,714,4786,1499,7683,1314,4887,933,2796,830,144432,6149,124098,5380,6737,1151,3896,1080,2841,790,13597,1988,10287,1792,3310,949,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,3684552,20746,120302,4789,74964,4774,45338,3276,248522,8486,168772,6683,79750,5305,3346298,16529,3071341,17108,85140,4608,57644,4099,27496,2627,189817,7203,133239,5989,56578,4141,364175,8798,306899,8817,22982,2608,8869,1846,14113,2078,34294,3097,18475,2194,15819,2232,58049,3443,50617,3299,2684,741,2365,717,319,174,4748,1018,2475,787,2273,772,90080,4937,79216,4537,3392,821,2682,789,710,304,7472,1451,5790,1241,1682,630,50654,3412,43703,3316,1916,725,1010,590,906,465,5035,1202,3575,964,1460,578,144120,4998,132776,4422,4188,1232,2394,684,1794,960,7156,1225,5218,1060,1938,633,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2690486,14684,2424236,14884,97348,3497,49533,3161,47815,3295,168902,6061,107987,5118,60915,3997,2093038,14681,1912478,14536,62913,3496,34594,2731,28319,3036,117647,5524,77173,4153,40474,3388,250969,7840,208516,6758,17895,2355,7431,1337,10464,1821,24558,2762,13973,1962,10585,2003,92178,5038,73372,4578,8077,1748,2864,862,5213,1402,10729,1485,6580,1422,4149,857,72686,3597,63225,3481,3957,1215,1745,623,2212,911,5504,1180,3702,892,1802,706,41951,3097,35834,2844,2181,780,1240,528,941,521,3936,1105,1702,623,2234,844,139664,4396,130811,4379,2325,631,1659,516,666,298,6528,1045,4857,924,1671,556,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116963,12403,1066172,12252,29393,2505,13091,2156,16302,2248,21398,2886,12207,2244,9191,2015,932726,12250,898530,12390,18359,2215,9607,1806,8752,1689,15837,2453,9561,1854,6276,1638,119764,6228,106460,5917,9232,2042,2728,1285,6504,1422,4072,1564,1649,741,2423,1363,4812,1258,4310,1249,250,174,85,76,165,158,252,283,57,95,195,243,19654,2521,18818,2474,580,413,507,403,73,120,256,231,186,195,70,122,13686,2369,12900,2341,462,406,136,168,326,370,324,288,207,259,117,152,26321,2757,25154,2660,510,418,28,38,482,413,657,481,547,487,110,154,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743037,18723,2553864,19690,78101,4283,46666,3604,31435,2905,111072,7342,70306,5145,40766,3612,2233482,20654,2099830,21085,56129,4014,35077,3137,21052,2475,77523,6025,54005,4045,23518,3094,266836,9548,235678,8393,13620,2296,6167,1610,7453,1637,17538,3025,7240,1667,10298,2198,42309,3942,37278,3429,2499,1097,1870,1059,629,371,2532,881,1332,678,1200,535,55909,3749,48315,3477,1398,691,888,567,510,399,6196,1338,3590,949,2606,808,30655,2831,25734,2461,1670,661,1039,631,631,350,3251,1478,1409,936,1842,1132,113846,5023,107029,4925,2785,932,1625,663,1160,556,4032,1019,2730,802,1302,495,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,469707,6897,449829,6801,7169,1555,5877,1395,1292,444,12709,2010,11000,1847,1709,654,355775,7579,341716,7605,5627,1479,4602,1322,1025,419,8432,1418,7484,1330,948,434,49480,4183,47098,4168,779,363,567,311,212,178,1603,658,1528,649,75,76,4142,1037,3862,999,110,158,110,158,0,193,170,183,0,193,170,183,22100,2625,21284,2511,179,206,179,206,0,193,637,295,525,285,112,142,11134,1956,10395,1888,258,252,258,252,0,193,481,393,242,251,239,311,27076,2304,25474,2316,216,114,161,106,55,68,1386,713,1221,665,165,185,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,949370,8967,862001,9637,57491,3678,25979,2515,31512,3021,29878,2464,17552,2031,12326,1827,772662,9818,710893,9920,40682,3103,19053,2248,21629,2329,21087,2120,13771,1755,7316,1523,88109,5434,71104,4611,12128,1980,4408,1023,7720,1605,4877,1181,1459,528,3418,1088,6671,1363,5591,1281,625,334,411,236,214,220,455,374,187,278,268,266,25785,2127,22273,1867,1590,596,931,388,659,479,1922,834,1234,538,688,627,12682,1760,10618,1675,1282,480,416,286,866,428,782,522,313,230,469,470,43461,3037,41522,2973,1184,552,760,370,424,394,755,365,588,307,167,192,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1198381,13544,831464,12820,249095,10209,129569,9481,119526,7268,117822,7176,72868,6758,44954,4134,940864,16311,668661,14669,185894,9860,101846,8559,84048,5800,86309,7536,58947,6490,27362,3568,133002,8280,72884,6507,38721,5060,17997,3481,20724,3509,21397,3987,8389,2199,13008,3111,41467,4746,25381,3089,11951,2684,4892,1967,7059,2124,4135,1429,1686,927,2449,1147,24516,2824,16933,2482,5278,1685,2159,839,3119,1400,2305,874,873,436,1432,756,25720,3410,19447,2869,4272,1339,1159,565,3113,1284,2001,884,1577,824,424,385,32812,3536,28158,3245,2979,992,1516,635,1463,716,1675,768,1396,685,279,237,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,627188,8849,578114,8209,13312,1867,8334,1375,4978,1220,35762,3490,24160,2407,11602,2027,502064,8572,466552,7615,9669,1785,6542,1282,3127,1068,25843,2817,18394,2118,7449,1489,55684,4290,48465,4061,2098,899,1060,617,1038,517,5121,1263,2409,801,2712,953,2803,953,2112,741,282,282,86,139,196,238,409,413,188,228,221,330,18721,2326,16490,2433,393,257,169,156,224,215,1838,648,899,450,939,486,8142,1435,7132,1361,588,404,195,289,393,298,422,337,422,337,0,193,39774,2855,37363,2766,282,204,282,204,0,193,2129,733,1848,709,281,218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3794403,21862,2599790,22414,621317,12153,290701,10172,330616,11352,573296,13443,361398,10443,211898,8810,2884394,22028,2123392,21552,350410,10911,206247,9269,144163,7414,410592,11716,274495,9571,136097,7640,341707,11015,165863,7182,102180,6055,31229,3046,70951,5066,73664,4819,34408,3160,39256,3840,219451,8325,97111,5339,84483,6674,26670,3032,57813,5819,37857,3221,22387,2652,15470,2278,124541,6276,60875,3690,44467,4462,13673,2291,30794,3679,19199,2488,9791,1741,9408,1768,68352,5085,30078,3340,28334,3408,5908,1439,22426,3538,9940,1984,4533,1164,5407,1604,155958,7186,122471,6152,11443,2078,6974,1721,4469,1237,22044,2356,15784,2090,6260,1428,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,859943,10035,561933,10211,237964,7750,167573,6873,70391,5755,60046,4056,49511,4057,10535,1922,682315,10124,449589,9439,189508,7113,135191,6255,54317,4691,43218,3527,35367,3501,7851,1534,86561,5889,51463,4747,28461,3849,17803,2439,10658,2391,6637,1222,5185,1017,1452,552,8757,1786,6247,1510,1794,657,1361,567,433,320,716,436,691,431,25,50,21170,2431,10273,1777,7587,1665,4787,1587,2800,856,3310,1057,2532,956,778,506,17727,2272,14114,2056,2490,833,1851,657,639,436,1123,474,999,468,124,100,43413,3993,30247,3075,8124,1427,6580,1350,1544,580,5042,1314,4737,1290,305,173,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
