GEO_ID,B12005_001E,B12005_001M,B12005_002E,B12005_002M,B12005_003E,B12005_003M,B12005_004E,B12005_004M,B12005_005E,B12005_005M,B12005_006E,B12005_006M,B12005_007E,B12005_007M,B12005_008E,B12005_008M,B12005_009E,B12005_009M,B12005_010E,B12005_010M,B12005_011E,B12005_011M,B12005_012E,B12005_012M,B12005_013E,B12005_013M,B12005_014E,B12005_014M,B12005_015E,B12005_015M,B12005_016E,B12005_016M,NAME,B12005_001MA,B12005_001EA,B12005_002EA,B12005_002MA,B12005_003EA,B12005_003MA,B12005_004EA,B12005_004MA,B12005_005MA,B12005_005EA,B12005_006MA,B12005_006EA,B12005_007EA,B12005_007MA,B12005_008EA,B12005_008MA,B12005_009EA,B12005_009MA,B12005_010MA,B12005_010EA,B12005_011MA,B12005_011EA,B12005_012EA,B12005_012MA,B12005_013EA,B12005_013MA,B12005_014EA,B12005_014MA,B12005_015MA,B12005_015EA,B12005_016MA,B12005_016EA,state
0400000US13,7736263,6684,2564790,26004,2315325,21854,249465,13385,3648629,34752,3120423,32532,528206,16323,210236,10502,181294,9745,28942,4000,430709,9695,400240,9304,30469,3581,881899,21626,825276,20871,56623,4888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121353,683,364551,7854,316702,9011,47849,4900,566118,10266,417973,10400,148145,7601,15912,2539,12506,2377,3406,860,69771,3227,50542,3367,19229,1955,105001,5541,89429,5302,15572,1785,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1224412,1966,317090,8713,298048,8483,19042,2740,679907,12739,619759,11899,60148,4553,15289,2234,14141,1995,1148,725,59861,4124,57109,4033,2752,755,152265,7691,146110,7272,6155,1394,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10316699,2433,3570099,22417,3162863,24401,407236,12976,4908742,28931,3834198,27126,1074544,17912,185386,7968,143708,6618,41678,4134,622979,10197,531884,10127,91095,6111,1029493,17273,916055,15996,113438,7022,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5194347,3254,1579121,15879,1490866,14701,88255,5886,2571824,24137,2413997,23474,157827,5905,82641,4713,76168,4594,6473,1606,312364,8074,300487,7576,11877,1608,648397,14930,630573,14488,17824,2697,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2461674,2155,707877,9845,667804,9859,40073,3134,1296063,15333,1227214,13407,68849,4589,31810,2947,28669,2975,3141,847,159294,5081,154988,4854,4306,910,266630,8108,258317,7949,8313,1389,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2267066,2221,653773,9346,603104,9837,50669,3697,1182286,13282,1072451,12882,109835,5865,33632,3161,29153,2980,4479,1096,132543,4540,126153,4274,6390,1140,264832,7366,252283,7052,12549,1901,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3518242,3244,979216,13136,943158,12988,36058,3398,1757784,23530,1684543,23008,73241,4744,82953,5038,79489,5002,3464,1062,235461,6460,230532,6456,4929,1354,462828,13155,453370,12816,9458,1832,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3641422,2429,1256742,14387,1206071,14119,50671,5123,1603947,19330,1516947,20125,87000,5241,100905,5687,95176,5471,5729,1484,244460,5971,236493,5898,7967,1348,435368,9988,421302,9550,14066,2283,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107596,1310,304964,6856,298422,6820,6542,1013,567198,12526,542273,12195,24925,2714,13035,2055,12357,2029,678,464,71056,3019,67484,2778,3572,872,151343,7353,146244,7376,5099,1134,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4717856,2208,1658182,15182,1440506,16224,217676,8501,2180463,22916,1742791,20172,437672,10497,125498,7502,97611,6067,27887,3523,268491,7451,238502,7536,29989,2776,485222,12736,428007,11944,57215,5077,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5440246,1157,1936627,18003,1676143,17947,260484,10321,2551246,25903,2018583,22200,532663,14159,106874,4992,76331,4086,30543,2900,328842,8277,279057,7269,49785,3201,516657,11889,444203,11603,72454,4704,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8005678,3029,2598396,16509,2471100,18011,127296,6558,3855830,24622,3494628,24127,361202,8612,118140,5096,110716,4966,7424,1711,509220,8505,471129,8396,38091,2890,924092,14004,887187,13629,36905,3275,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4283571,2642,1351314,12907,1244362,12606,106952,6038,2233321,17672,2036008,16695,197313,6401,51956,3514,38211,2880,13745,2044,227116,4576,212368,4444,14748,2073,419864,9837,393688,9592,26176,2548,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2350019,2263,786353,11806,768482,11454,17871,2776,1052205,18221,1014992,17616,37213,3922,75694,5153,74010,5107,1684,773,164945,5483,162506,5355,2439,852,270822,9400,268394,9453,2428,700,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4841501,3725,1426583,14582,1363498,15949,63085,4695,2429263,22455,2291696,22505,137567,6723,91995,5192,87938,5314,4057,1006,310569,6510,301557,6449,9012,1791,583091,11134,569918,11151,13173,2330,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,814821,2086,230254,6862,225415,6796,4839,1106,420216,9407,409467,8886,10749,1732,9739,1469,9668,1465,71,70,51165,2235,50003,2227,1162,461,103447,5074,101259,4993,2188,821,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1456792,1639,423173,8409,393067,8163,30106,3046,775339,10379,712083,9595,63256,4375,18363,2274,15354,1895,3009,918,84005,3032,80216,2886,3789,970,155912,5873,149063,5947,6849,1155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2172537,1505,692081,13413,573477,13034,118604,8887,1009947,18749,718707,16221,291240,11959,58915,5964,37635,4597,21280,3218,108336,5523,87531,4990,20805,2744,303258,11081,251632,10396,51626,5000,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1090942,1111,305879,6092,292866,6010,13013,1705,584307,10046,541255,10097,43052,3649,13835,2058,12205,2025,1630,714,58345,3318,54029,3266,4316,967,128576,5804,121370,5645,7206,1473,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7142414,1172,2411858,19822,1956209,19711,455649,14293,3506532,31651,2430579,27111,1075953,18306,146607,7133,91733,5460,54874,4527,460555,8129,362626,6949,97929,4577,616862,14942,482306,12617,134556,6300,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1648114,2276,537339,11229,490068,10833,47271,4913,764599,15680,646193,13999,118406,7362,30757,3105,25052,2899,5705,1255,94652,4132,85294,3914,9358,1377,220767,8550,202826,8119,17941,2200,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15957521,2927,6011033,32795,4819783,30507,1191250,21950,7116592,41644,4893852,38128,2222740,23825,446598,11573,283032,9319,163566,8192,995472,13960,740010,12769,255462,7896,1387826,17363,1044093,15399,343733,11287,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7740082,5462,2363531,21282,2163662,20432,199869,7452,3820818,34500,3440035,32836,380783,10983,253860,10679,228944,9625,24916,3842,479760,11532,457394,11129,22366,2930,822113,18871,782687,18390,39426,4146,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557188,1180,169621,5271,164450,5270,5171,1041,295512,7381,287163,7197,8349,1414,4531,1191,4329,1171,202,205,34101,1942,33632,1928,469,221,53423,3659,53041,3688,382,224,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9326330,2868,2894059,21223,2791521,20137,102538,5656,4501669,33001,4241495,32231,260174,8301,174609,6966,167448,6738,7161,1429,615933,8415,590617,8411,25316,2264,1140060,20677,1109826,20210,30234,3013,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3007125,2477,802796,11494,750393,10693,52403,3839,1547614,15443,1430586,14578,117028,5396,64101,3611,58646,3532,5455,1333,192930,5525,187321,5347,5609,1032,399684,8901,385537,8608,14147,1765,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3154977,2389,940080,13334,855800,14326,84280,6436,1581283,18488,1357490,17566,223793,8498,56056,5136,46420,4297,9636,2137,169761,5458,155736,5076,14025,1908,407797,10811,384953,11050,22844,2873,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10488199,2574,3487790,19751,3305238,21193,182552,8156,5024605,32963,4605474,34880,419131,10357,236049,7346,214587,7060,21462,2899,753244,10407,712389,10199,40855,3536,986511,17906,936410,17544,50101,4054,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,872663,811,308255,7019,269273,6894,38982,3626,391558,10211,321750,9145,69808,4535,16992,2300,11421,1876,5571,1394,56807,3349,49077,2861,7730,1401,99051,5501,85677,5035,13374,1981,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3776148,3735,1178569,17025,1122675,17199,55894,5545,1818030,24504,1693529,23050,124501,7536,136630,8035,129683,7858,6947,1907,259888,7500,251372,7326,8516,1659,383031,12622,369792,12604,13239,2855,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,655380,1117,197466,5961,190773,5906,6693,1310,342175,8711,331881,8690,10294,1565,7469,1279,6390,1256,1079,534,39139,2334,38724,2266,415,323,69131,4011,67679,3917,1452,650,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5168315,3916,1487026,16465,1407596,16155,79430,5696,2541673,25219,2374653,24810,167020,8226,119597,6293,111675,5761,7922,1911,345001,8659,335751,8555,9250,1740,675018,14329,655428,13946,19590,2482,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19838518,5831,6235251,37918,5297961,37364,937290,24616,9830876,56607,7381658,50983,2449218,33729,545264,17242,389169,13015,156095,9214,1041168,17004,872495,16349,168673,8007,2185959,28628,1911428,27185,274531,11428,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2065211,2224,603019,11182,545395,11256,57624,5581,1160656,15255,1021938,14724,138718,6989,33065,3695,27007,3238,6058,1506,74335,3868,67918,3393,6417,1332,194136,6189,177737,5950,16399,2351,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,524589,924,161323,4289,156061,4196,5262,1009,267192,6731,253446,6628,13746,1703,5789,1001,5313,920,476,307,27075,1848,25547,1788,1528,584,63210,3668,61007,3609,2203,657,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6556778,4112,2056932,20525,1842712,17368,214220,10614,3295997,27480,2770884,24856,525113,12469,172567,7552,148713,7401,23854,3321,368591,8261,334354,7913,34237,3461,662691,12484,604290,11743,58401,5058,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5516743,2703,1667509,17265,1452457,17121,215052,10696,2791707,24064,2272114,22219,519593,12621,95314,6019,74794,5043,20520,2778,276056,7813,236325,8158,39731,2982,686157,14162,621759,13150,64398,4580,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1536058,2247,423950,9028,417366,8828,6584,1408,758792,12977,745683,12845,13109,1823,30274,2843,29592,2814,682,345,124427,4947,123314,5019,1113,415,198615,7229,197277,7163,1338,486,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4618557,2447,1442598,15157,1376219,14776,66379,4256,2371063,21821,2222629,19684,148434,6450,53601,3786,46901,3554,6700,1217,268334,5400,255094,5221,13240,1738,482961,10431,467465,10439,15496,2136,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,454581,1245,127493,5063,123661,5265,3832,1508,238594,7267,228809,6948,9785,1612,6078,1340,5674,1268,404,392,23623,1834,22580,1781,1043,549,58793,4128,57416,4152,1377,673,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2996646,1100,1130781,13947,1102631,13815,28150,3500,1153912,18498,1104145,18082,49767,4388,97156,5079,92973,5176,4183,1128,210257,5776,201498,5615,8759,1350,404540,11397,386998,10879,17542,2163,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
