GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001EA,C24050_001MA,C24050_002MA,C24050_002EA,C24050_003MA,C24050_003EA,C24050_004EA,C24050_004MA,C24050_005MA,C24050_005EA,C24050_006EA,C24050_006MA,C24050_007MA,C24050_007EA,C24050_008EA,C24050_008MA,C24050_009EA,C24050_009MA,C24050_010MA,C24050_010EA,C24050_011EA,C24050_011MA,C24050_012MA,C24050_012EA,C24050_013EA,C24050_013MA,C24050_014MA,C24050_014EA,C24050_015MA,C24050_015EA,C24050_016EA,C24050_016MA,C24050_017EA,C24050_017MA,C24050_018EA,C24050_018MA,C24050_019EA,C24050_019MA,C24050_020MA,C24050_020EA,C24050_021MA,C24050_021EA,C24050_022EA,C24050_022MA,C24050_023EA,C24050_023MA,C24050_024EA,C24050_024MA,C24050_025MA,C24050_025EA,C24050_026MA,C24050_026EA,C24050_027EA,C24050_027MA,C24050_028EA,C24050_028MA,C24050_029MA,C24050_029EA,C24050_030MA,C24050_030EA,C24050_031MA,C24050_031EA,C24050_032MA,C24050_032EA,C24050_033EA,C24050_033MA,C24050_034MA,C24050_034EA,C24050_035MA,C24050_035EA,C24050_036MA,C24050_036EA,C24050_037MA,C24050_037EA,C24050_038EA,C24050_038MA,C24050_039EA,C24050_039MA,C24050_040EA,C24050_040MA,C24050_041MA,C24050_041EA,C24050_042MA,C24050_042EA,C24050_043MA,C24050_043EA,C24050_044EA,C24050_044MA,C24050_045EA,C24050_045MA,C24050_046MA,C24050_046EA,C24050_047MA,C24050_047EA,C24050_048MA,C24050_048EA,C24050_049MA,C24050_049EA,C24050_050EA,C24050_050MA,C24050_051EA,C24050_051MA,C24050_052MA,C24050_052EA,C24050_053MA,C24050_053EA,C24050_054MA,C24050_054EA,C24050_055EA,C24050_055MA,C24050_056MA,C24050_056EA,C24050_057EA,C24050_057MA,C24050_058MA,C24050_058EA,C24050_059EA,C24050_059MA,C24050_060MA,C24050_060EA,C24050_061EA,C24050_061MA,C24050_062MA,C24050_062EA,C24050_063EA,C24050_063MA,C24050_064MA,C24050_064EA,C24050_065MA,C24050_065EA,C24050_066EA,C24050_066MA,C24050_067EA,C24050_067MA,C24050_068EA,C24050_068MA,C24050_069MA,C24050_069EA,C24050_070MA,C24050_070EA,C24050_071EA,C24050_071MA,C24050_072EA,C24050_072MA,C24050_073EA,C24050_073MA,C24050_074EA,C24050_074MA,C24050_075MA,C24050_075EA,C24050_076MA,C24050_076EA,C24050_077EA,C24050_077MA,C24050_078EA,C24050_078MA,C24050_079EA,C24050_079MA,C24050_080MA,C24050_080EA,C24050_081MA,C24050_081EA,C24050_082EA,C24050_082MA,C24050_083EA,C24050_083MA,C24050_084MA,C24050_084EA,state
0400000US01,1981095,17704,34536,3109,126547,5895,267450,8172,51814,3726,239939,7927,99120,5634,33902,3066,107398,5727,188972,7314,445579,11530,158259,7278,108902,6183,118677,4991,651892,12155,10412,1940,18534,2127,50783,3614,6851,1162,26008,2786,16664,2282,12023,1807,43553,4056,87835,4812,281074,8817,24278,2799,24986,2507,48891,3339,340841,9942,1408,674,1426,717,5734,1303,767,507,8354,1492,2791,824,961,629,4462,1348,41281,3633,94986,5896,104107,6238,39699,3438,34865,3481,487185,10512,2258,715,8780,1872,27819,2982,27913,2484,173240,7422,20573,2213,13381,2232,54873,3978,39362,3519,56086,4120,23174,2422,16850,2415,22876,2101,201841,8330,15924,1846,90601,4929,24067,2422,2922,888,10364,1832,13356,1844,5563,1346,3679,1306,4883,1448,4136,1022,2575,1129,16689,2355,7082,1332,299336,10113,4534,920,7206,1268,159047,6396,13361,2027,21973,2349,45736,4314,1974,893,831,487,15611,2450,9297,1659,4125,1200,10678,1855,4963,1200,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,344343,5706,17986,2221,26934,3078,11367,1753,7150,1399,39385,3218,23699,2467,6054,1155,13756,2151,29246,2411,82362,4413,29437,3270,14738,1857,42229,3053,123900,5136,4882,1343,5700,1340,1684,661,985,411,2580,702,3345,753,3020,830,5777,1347,15086,2068,51953,3573,5085,1028,3444,730,20359,2183,58100,4395,956,543,152,115,352,278,151,191,1897,603,834,478,241,274,297,217,5264,1239,16171,2055,19249,2960,4173,879,8363,1767,81214,4594,983,394,1301,499,1493,796,3278,907,26936,2659,5532,1200,1947,639,6888,1363,5589,1140,12239,1861,3606,1131,2075,772,9347,1248,43857,3492,9423,1470,19096,2669,979,326,210,165,1524,603,2646,809,736,407,645,301,1873,715,878,451,302,309,2621,786,2924,1059,37272,3507,1742,732,685,359,6859,1473,2526,950,6448,1600,11342,1802,110,165,149,132,1434,494,1121,419,1195,627,2425,998,1236,489,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2687991,19218,45569,4665,175081,10225,200479,10356,69141,5528,321736,10961,134061,7716,48722,4989,223329,10524,313520,12449,577605,15445,283691,11917,134171,6454,160886,7604,920654,19207,11097,2225,31268,3228,81002,6323,12336,2439,28242,3648,19268,2567,23441,3361,88819,7146,139607,8142,358028,11939,46359,3991,23839,3689,57348,4582,546422,14672,4778,1652,1194,706,4496,1647,968,538,16607,2685,4124,1187,2692,1351,9173,2603,78919,6310,124856,6193,187799,10656,52717,4473,58099,5142,717086,15148,2374,1269,13006,2793,26735,3449,37968,4325,227964,9075,36852,4257,15214,2425,119408,7252,69656,5098,78441,5256,38150,4176,20099,2843,31219,3270,245713,10459,22372,2827,124179,8593,12621,2308,3690,1040,12008,2342,11360,1971,5405,1765,3514,923,7272,1706,4027,1046,3979,1316,25323,3545,9963,2969,258116,11040,4948,1631,5434,1516,75625,6456,14179,2733,36915,3614,62457,5348,1970,1180,2415,967,18066,3387,12253,2386,7404,1646,12193,2292,4257,1441,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1235755,12185,44933,3792,75699,4616,165161,7959,32978,3069,172579,6434,71569,4387,21585,2662,60898,3759,84707,5188,293765,9576,93938,5553,58495,4380,59448,3741,383998,9525,14782,1946,9417,1753,23900,2901,5261,1072,23239,2958,11199,1848,9463,1996,19778,2181,37478,3768,180561,7648,15321,2191,12187,2217,21412,2217,214602,7396,541,343,218,153,3252,918,315,265,6640,1544,1895,1250,281,217,3262,949,19702,2681,70607,4518,63865,4355,24045,2806,19979,2686,304817,8669,2122,645,3948,841,21224,2774,15195,1824,117207,5491,18908,2530,7637,2064,34543,2921,17531,2197,32361,3171,12323,2006,8133,1594,13685,1436,130503,5337,23179,2847,55495,3957,12804,1709,2642,944,7058,1811,8034,1830,2977,958,1688,752,2639,1058,2949,836,530,291,7556,1634,2952,947,201835,7567,4309,1109,6621,1631,103981,6386,9565,2196,18435,2673,31533,3269,1227,557,1627,795,7357,1481,7287,1333,1899,905,6574,1178,1420,666,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16426694,38419,395575,13606,951817,18224,1631942,20528,510624,14773,1846876,27998,755228,18722,448072,13360,1033647,21357,2067097,27953,3464259,35063,1628412,26386,895570,16981,797575,15854,6024543,36915,55177,3302,166542,6154,616118,11961,100717,5752,202972,8459,106917,6232,268192,9710,475677,12216,1103457,18433,2148266,25059,298206,9516,168529,6862,313773,9936,3119919,31617,14269,2172,7114,1684,23180,2262,7318,1321,84642,6130,22782,3237,15103,2488,36124,3828,434417,12097,798818,17745,1026035,20772,375626,10411,274491,10770,3975998,33650,16364,1926,56632,3730,235142,7885,263015,9394,1300914,21737,204336,8269,111463,5874,483814,15322,359226,12320,435864,11249,243042,8956,105613,5073,160573,7425,1521971,23121,277382,12066,688164,16767,78663,4947,23180,2446,67594,4943,57814,4184,36444,3668,22435,2696,57332,4334,27314,2904,15153,2063,137661,7477,32835,3677,1784263,24713,32383,3310,33365,3561,678839,15998,116394,5954,190754,7737,363379,11343,16870,2584,15597,2143,112665,5795,53997,4332,45976,4648,108141,6621,15903,2260,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2492419,12726,62758,4609,177249,6365,172464,6938,65751,4462,286037,9677,118177,5606,76232,5210,177078,7067,332936,9900,505758,11078,257989,9498,129918,5248,130072,7124,1000410,15297,22976,2523,38061,3210,70474,4827,11090,1835,34694,3440,21219,2880,41121,3898,86755,5313,197725,7615,330856,9553,51046,3621,32505,2754,61888,4881,425902,11577,3224,1130,1701,693,2015,687,458,398,12517,2265,2223,768,1449,578,6015,1371,50920,3851,101630,5504,158927,7848,46574,3621,38249,3257,605280,13141,4963,1083,10879,2081,26209,2717,37108,3231,196024,8331,31746,3295,22348,2478,76963,4816,61998,4292,58463,3798,34782,3542,19692,2175,24105,2669,233833,8008,23992,2586,118660,5936,9811,2027,3590,972,13188,2281,11409,1538,8218,2168,3973,1243,8719,2073,5430,1118,3185,943,20073,2092,3585,978,226994,8770,7603,1945,7948,1522,63955,4100,13505,2578,29614,3411,51580,4452,3096,1294,3372,1025,13574,2205,9379,1525,10049,2207,11074,1995,2245,826,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1742494,10890,7200,1462,97630,4761,189245,6167,44110,3846,192231,6514,68289,4342,38748,2798,161071,6043,185445,7088,464211,10366,146302,6374,81954,4209,66058,4044,713260,12786,2408,858,15002,1953,70564,4015,9349,1751,19713,2198,11019,1600,22513,2242,86987,4822,112271,4977,295673,9267,23643,2665,16698,2058,27420,2272,309918,8251,555,349,623,299,1914,610,741,515,9821,2042,2452,821,626,312,2722,750,33203,3469,104731,5081,95150,5241,34588,2673,22792,2877,420982,9752,350,244,6048,1180,29826,2666,22848,2528,135313,5577,18482,2585,11274,1492,67276,3995,30097,2484,52659,2965,21508,3457,11690,1777,13611,2180,130647,6043,2982,914,72501,4447,8387,1424,2897,1986,8350,1354,6631,1364,3258,865,2805,928,3647,854,4139,945,1790,693,11747,1813,1513,526,167687,8307,905,676,3456,996,78554,4998,8275,1731,19034,2592,29705,2983,1077,506,1281,455,6227,1215,7009,1491,4211,1250,7231,1660,722,387,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,420365,5587,4995,1168,27060,2932,42589,3588,9373,1788,48632,3770,19087,2267,9601,1987,37559,3729,39916,3446,102238,4836,38515,3527,16685,1787,24115,2616,157943,5438,2139,732,4757,1245,14678,1757,1993,654,3664,1111,3104,1054,3694,1031,18867,2519,20715,2487,64317,3756,4682,1099,4156,1217,11177,1820,75551,4172,406,331,791,758,833,440,82,87,2966,877,712,479,233,264,1736,779,7891,1628,22207,2612,27454,3194,4693,961,5547,1242,100582,5136,223,196,1451,442,4517,890,3855,917,35676,3522,4408,955,3194,1149,15666,1886,8045,1283,12144,1460,4214,1228,2766,863,4423,1271,39625,2835,1642,618,18816,2454,4371,1653,771,527,1504,553,2042,825,2176,1087,364,232,1318,710,1236,601,685,413,2854,822,1846,613,46664,3303,585,659,1245,585,18190,2200,2672,987,4822,1192,8821,1347,304,302,926,630,1947,679,2334,920,1480,628,2216,863,1122,534,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,310607,5456,108,135,10818,2085,3689,863,1736,635,14239,2127,11208,1984,12933,1708,18262,2571,64799,4012,62135,3838,26050,3108,28427,2479,56203,3079,188812,4429,108,135,2412,719,2219,667,250,200,1520,607,1967,660,9706,1515,12222,2261,49110,3502,40878,2979,6494,1267,18335,1992,43591,2734,46688,4126,0,200,566,491,119,194,0,200,499,316,469,393,332,296,1196,784,7641,1571,11763,1960,15237,2400,5581,1402,3285,952,52138,3911,0,200,424,374,511,225,1108,505,11293,1883,2828,1265,2039,729,4108,971,6855,1372,8015,1855,3855,983,3057,797,8045,1309,10478,2192,0,200,7174,1765,0,200,42,66,280,336,405,263,707,460,257,211,427,345,651,643,85,103,341,306,109,153,12491,2027,0,200,242,234,840,533,336,261,647,475,5539,1280,149,211,479,444,766,412,828,413,379,312,1113,509,1173,648,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8101898,33734,93732,7032,508449,15973,425594,13044,240143,11225,1085605,25692,418845,12818,161000,7565,606282,15456,1007673,22390,1734149,28375,985181,21503,441195,15866,394050,13241,2678967,28541,15596,2773,91758,7376,130962,7057,45424,5368,107739,8223,68359,5746,76185,5480,241182,10357,460922,11874,1065756,21823,155747,8523,75267,6134,144070,6625,1727200,26582,7783,2313,3792,1044,6726,1636,3639,1427,53029,5366,8822,1644,4387,1841,30071,3483,254959,13947,369806,12952,657375,20117,183558,8347,143253,7725,2242414,31712,4886,1373,36418,3963,78632,5279,133972,7110,772124,19677,114449,6771,56881,5040,307842,11859,219412,8298,247392,9865,125567,6935,63368,6482,81471,6125,725757,19838,59247,5556,359773,12716,30806,3558,9936,1977,44772,5143,38876,3906,18222,2860,13913,2795,30042,3537,18897,2419,15069,2547,70611,5284,15593,2347,727560,15595,6220,1295,16708,2510,178468,8585,47172,5212,107941,7473,188339,9735,5325,1360,13274,3089,42338,4771,32298,4074,31423,4404,48391,4742,9663,1688,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
