GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001MA,C17022_001EA,C17022_002MA,C17022_002EA,C17022_003EA,C17022_003MA,C17022_004MA,C17022_004EA,C17022_005MA,C17022_005EA,C17022_006MA,C17022_006EA,C17022_007MA,C17022_007EA,C17022_008MA,C17022_008EA,C17022_009MA,C17022_009EA,C17022_010MA,C17022_010EA,C17022_011MA,C17022_011EA,C17022_012MA,C17022_012EA,C17022_013MA,C17022_013EA,C17022_014EA,C17022_014MA,C17022_015MA,C17022_015EA,C17022_016MA,C17022_016EA,C17022_017MA,C17022_017EA,C17022_018MA,C17022_018EA,C17022_019EA,C17022_019MA,C17022_020MA,C17022_020EA,C17022_021EA,C17022_021MA,state
0400000US32,636981,10614,108363,6278,51469,4802,56894,4719,13457,1936,43437,4217,23788,3330,13627,2408,10161,2179,2895,1084,7266,1843,41037,4680,25699,3473,15338,2810,6351,2144,8987,1765,463793,9131,359277,8313,104516,6757,38804,4414,65712,4799,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,29615,2670,10994,1555,18621,2295,2934,1214,15687,1995,7201,1449,3969,973,3232,839,955,422,2277,781,16007,2049,9389,1529,6618,1392,1870,694,4748,1244,296678,4739,252423,5289,44255,3168,15730,2262,28525,2458,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,243576,6924,92309,4688,151267,5437,26691,2695,124576,5035,51473,3882,25442,2619,26031,2862,6245,1559,19786,2512,98051,4394,56635,3998,41416,2967,8189,1535,33227,2692,1798304,14186,1432931,15016,365373,9356,111807,6097,253566,6388,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,112687,5628,48984,3511,63703,4563,14776,1978,48927,4153,20573,2288,12183,1753,8390,1632,2103,915,6287,1343,36822,3223,21374,2672,15448,1651,3665,856,11783,1701,332416,7154,267067,6974,65349,3962,23507,2399,41842,3432,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,782946,13194,302476,9243,480470,11531,80254,4507,400216,10067,145568,6208,75382,3828,70186,4991,16514,2529,53672,4339,237893,7550,137960,6377,99933,5450,24101,2844,75832,4233,3441229,20725,2650904,20414,790325,14003,234170,8358,556155,11560,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,454393,11886,174669,6870,279724,10073,46309,4070,233415,9003,97004,5941,57416,4159,39588,4448,8143,1797,31445,4080,168680,7999,101699,6161,66981,4942,15303,2327,51678,4592,1735487,19341,1454358,19117,281129,9463,85553,4921,195576,8120,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,19855,1781,7455,1233,12400,1665,1905,891,10495,1445,5409,1104,3522,747,1887,660,622,396,1265,430,9433,1326,6759,1212,2674,727,749,464,1925,578,140522,3297,124436,3258,16086,1719,7380,1109,8706,1198,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,475012,9381,162266,5147,312746,8107,51047,3441,261699,7589,91513,4353,48003,2960,43510,3156,9457,1320,34053,3016,167208,5751,102831,4740,64377,3791,15074,1903,49303,3128,2182194,16914,1824864,17592,357330,9113,115600,5100,241730,7453,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,174311,5763,76239,3866,98072,4420,17937,2161,80135,3723,36825,2102,23074,1897,13751,1575,3570,761,10181,1301,67528,3180,45007,2360,22521,2057,7015,1255,15506,1794,679191,7964,570834,7676,108357,4273,38866,2660,69491,3364,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,158306,6537,73334,4610,84972,4912,20166,2574,64806,4455,33600,3288,20586,2481,13014,2012,4001,1423,9013,1563,62348,3957,43486,3592,18862,2507,6185,1523,12677,1906,702492,10438,596817,8969,105675,6067,40290,3439,65385,4472,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,423398,9414,150031,5464,273367,8018,44638,3359,228729,7516,92133,4966,49591,2731,42542,3755,11428,1890,31114,2969,178916,6199,111712,4411,67204,4246,17283,2162,49921,3801,2499254,17428,2063371,17683,435883,9234,148037,6157,287846,7796,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,36732,3020,12240,1764,24492,2642,3559,1125,20933,2423,8056,1430,3575,966,4481,1077,588,473,3893,965,12884,1768,7379,1410,5505,1191,1184,439,4321,1047,198509,5004,158301,5049,40208,2782,14081,2082,26127,2290,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,239070,8217,83236,5699,155834,7150,24505,3216,131329,6033,46623,4669,24883,3048,21740,3094,4433,976,17307,2816,83450,4898,50899,3836,32551,3247,6491,1552,26060,2825,832545,12647,696016,11153,136529,6858,44403,3928,92126,5455,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,28946,2726,10350,1419,18596,2351,4639,1037,13957,2044,6372,1339,2361,581,4011,1229,759,425,3252,1229,12100,1403,7138,1134,4962,1029,1528,610,3434,797,163261,4542,143254,4314,20007,2155,9196,1396,10811,1675,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,310338,7862,127293,5527,183045,7295,33440,3459,149605,6683,61961,4839,38583,3825,23378,2793,4022,1165,19356,2428,113089,6255,72601,4517,40488,3782,10205,2096,30283,3087,1140298,15017,951065,13249,189233,7959,59740,4456,129493,6037,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,1228468,18508,564600,14855,663868,12249,114519,5224,549349,11533,234989,8052,136214,6171,98775,6015,24806,3014,73969,5258,406927,10724,250430,7786,156497,7605,43056,4659,113441,5776,4300933,28307,3478639,27620,822294,16248,274083,11070,548211,13736,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,95171,4520,50265,3587,44906,3208,9517,1854,35389,2751,23088,2852,16887,2414,6201,1388,1533,734,4668,1124,42736,3352,31213,2843,11523,1742,3255,941,8268,1593,501483,7760,435641,7417,65842,4292,23821,2899,42021,3402,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,17591,1849,7641,1215,9950,1351,2183,669,7767,1115,4448,783,2466,509,1982,597,619,302,1363,479,8857,1301,5556,1015,3301,895,900,437,2401,755,130723,2947,112604,3011,18119,1812,7629,1179,10490,1415,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,238961,8345,91077,6416,147884,6728,26121,3021,121763,6241,52477,4056,28560,2802,23917,2676,4327,983,19590,2643,95526,5968,54284,3921,41242,4177,11417,1933,29825,3454,1623950,15091,1345023,13861,278927,8125,84669,5212,194258,7100,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,223745,6526,97064,5113,126681,4981,24521,2645,102160,4582,48895,3520,26603,2684,22292,2620,6278,1495,16014,2049,83299,4494,53360,3793,29939,3205,8618,1872,21321,2752,1343912,10829,1126391,10234,217521,7830,76935,5070,140586,5660,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,90483,4545,38842,2912,51641,3787,9280,1613,42361,3271,20291,2093,12828,1574,7463,1245,1646,637,5817,1011,32005,2518,20941,1975,11064,1617,3517,925,7547,1296,335030,6901,284086,6749,50944,3101,20865,2095,30079,2733,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,187781,5335,68005,3475,119776,4896,26280,2730,93496,4365,42229,3023,23804,2062,18425,1939,5804,1332,12621,1600,77137,3440,49620,2724,27517,2529,7782,1126,19735,2142,1155780,10674,992695,9842,163085,4975,59857,3340,103228,3818,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,16146,2271,7140,1408,9006,1560,1592,649,7414,1600,3839,848,2071,666,1768,632,626,397,1142,510,8728,1714,4798,1053,3930,1154,1005,564,2925,1002,113905,4112,100454,3741,13451,1637,5477,1077,7974,1282,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,471399,7908,213787,6749,257612,7560,50239,3715,207373,6600,55100,3845,33970,2903,21130,2312,5636,1182,15494,1900,80255,3976,51678,3288,28577,2255,6817,996,21760,2089,296906,8077,221267,7068,75639,4308,15912,1780,59727,3826,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
