GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002EA,B17001A_002MA,B17001A_003EA,B17001A_003MA,B17001A_004MA,B17001A_004EA,B17001A_005EA,B17001A_005MA,B17001A_006MA,B17001A_006EA,B17001A_007EA,B17001A_007MA,B17001A_008EA,B17001A_008MA,B17001A_009MA,B17001A_009EA,B17001A_010EA,B17001A_010MA,B17001A_011EA,B17001A_011MA,B17001A_012MA,B17001A_012EA,B17001A_013EA,B17001A_013MA,B17001A_014EA,B17001A_014MA,B17001A_015MA,B17001A_015EA,B17001A_016EA,B17001A_016MA,B17001A_017EA,B17001A_017MA,B17001A_018MA,B17001A_018EA,B17001A_019EA,B17001A_019MA,B17001A_020MA,B17001A_020EA,B17001A_021EA,B17001A_021MA,B17001A_022EA,B17001A_022MA,B17001A_023EA,B17001A_023MA,B17001A_024EA,B17001A_024MA,B17001A_025EA,B17001A_025MA,B17001A_026EA,B17001A_026MA,B17001A_027MA,B17001A_027EA,B17001A_028EA,B17001A_028MA,B17001A_029EA,B17001A_029MA,B17001A_030EA,B17001A_030MA,B17001A_031EA,B17001A_031MA,B17001A_032MA,B17001A_032EA,B17001A_033EA,B17001A_033MA,B17001A_034MA,B17001A_034EA,B17001A_035EA,B17001A_035MA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038EA,B17001A_038MA,B17001A_039MA,B17001A_039EA,B17001A_040EA,B17001A_040MA,B17001A_041EA,B17001A_041MA,B17001A_042EA,B17001A_042MA,B17001A_043EA,B17001A_043MA,B17001A_044EA,B17001A_044MA,B17001A_045MA,B17001A_045EA,B17001A_046EA,B17001A_046MA,B17001A_047EA,B17001A_047MA,B17001A_048MA,B17001A_048EA,B17001A_049EA,B17001A_049MA,B17001A_050MA,B17001A_050EA,B17001A_051EA,B17001A_051MA,B17001A_052EA,B17001A_052MA,B17001A_053MA,B17001A_053EA,B17001A_054EA,B17001A_054MA,B17001A_055EA,B17001A_055MA,B17001A_056MA,B17001A_056EA,B17001A_057EA,B17001A_057MA,B17001A_058EA,B17001A_058MA,B17001A_059MA,B17001A_059EA,state
0400000US13,5831345,20465,816035,34003,368580,16819,39069,4657,6926,1563,37674,3952,17315,2712,7432,1678,11161,2146,62275,5520,50258,4189,42135,4191,43393,4188,33481,3164,11852,2004,5609,1229,447455,20198,34267,3716,9524,2174,42807,4670,16173,2683,4514,1116,8259,1433,75042,4872,69629,5250,55256,5091,51815,4617,35974,3819,20615,2282,23580,2468,5015310,38185,2516148,18933,145176,4678,33908,4425,193175,7243,99503,6100,31575,3015,66527,4198,196535,6025,325460,6144,365569,5870,392536,4459,335033,3504,209082,2348,122069,1883,2499162,22672,134681,4908,30238,3620,178455,7372,88506,5278,29929,3109,61812,3837,176449,5525,301068,6334,353859,5815,386758,5308,357017,4239,229065,2675,171325,2854,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,329553,3500,37452,3832,17688,2623,1161,524,149,131,1775,983,570,412,135,120,30,54,1136,556,3505,1496,2277,894,2748,854,3204,835,522,321,476,290,19764,2458,636,363,88,117,1323,719,389,362,76,104,200,255,2570,946,3692,1288,3187,909,2224,754,2928,833,1423,685,1028,391,292101,5213,157706,3473,7496,999,713,413,6424,1008,3505,863,1205,457,1759,525,13044,1399,25923,1861,21486,1302,24537,1137,27441,914,15572,446,8601,405,134395,3098,7092,906,1380,631,6249,986,3087,1026,1400,536,1892,469,9216,1099,20492,1299,15658,1090,20640,827,24194,853,12945,782,10150,473,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1435081,6025,221822,12363,100928,6699,12371,1890,1449,637,13320,2267,4331,1235,2272,835,2560,800,19659,2772,13516,1887,8820,1579,10169,1759,8504,1529,1739,541,2218,598,120894,7376,10924,1737,2303,708,12635,2636,3951,1050,2426,769,3796,1118,25148,2723,17098,2252,15134,2185,9716,1466,9109,1434,4197,902,4457,995,1213259,13662,613061,8037,40533,1821,9004,2045,52555,3188,28599,2793,8142,1245,19235,1613,46140,2935,80143,2814,79355,2095,84909,2059,80010,1744,51635,801,32801,849,600198,8068,39824,1992,8126,1527,51929,2996,23200,2518,9465,1505,14640,1877,43072,2721,75336,2443,73651,2357,86336,2122,80443,1343,51746,1012,42430,1148,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9135147,27115,1007522,24080,458162,12661,47283,4089,7610,1404,54832,4857,23328,2545,7809,1327,14768,1886,73262,5271,65500,4608,49880,3688,47962,3383,41345,2953,13367,1541,11216,1653,549360,14803,45589,4390,9635,1830,47456,3789,22643,2944,7893,1584,14520,2190,86222,4829,88394,4204,65392,4086,54470,3690,47612,3083,25188,2126,34346,2476,8127625,35089,4038472,20577,222648,4556,47272,3390,293130,7192,152649,6816,54785,3396,109289,3035,316331,6507,551086,7171,553606,5626,647340,4174,548037,3458,311890,2179,230409,2434,4089153,18822,214413,5357,42820,3730,281439,6307,142903,6093,47537,2927,107349,3131,287742,5603,527312,5435,532854,4735,652165,4100,568848,3817,346675,2273,337096,3107,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5360355,9780,706682,27302,312778,12818,35566,3246,6916,1222,37403,3570,16118,2181,5821,1143,10031,1665,55269,4112,42269,3831,30229,2981,34933,2768,23230,2323,9413,1369,5580,1078,393904,16940,34819,3305,9005,1963,40180,3887,14841,2291,4777,939,10754,1881,67693,4893,65054,4110,42876,3658,41150,2684,28487,2449,16768,2171,17500,1820,4653673,26436,2324045,12624,130312,3330,26468,2673,173762,5392,93666,4387,33144,2240,63741,2641,183191,4515,293782,3748,315488,3266,365142,3213,329173,2727,187268,1762,128908,1405,2329628,17039,123538,3319,25858,2823,162843,5410,89463,4650,30623,2442,60049,3208,162783,5202,272868,4045,301994,3958,368753,2843,337559,2663,206539,2352,186758,2256,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2717708,5198,303926,11587,135707,6350,13657,2131,2313,701,17254,2365,5331,1024,2311,755,4631,1029,29355,2584,15229,2049,13797,1670,13423,1597,9941,1163,4586,718,3879,720,168219,7028,14522,1794,2342,737,14037,1698,6290,1042,2300,602,3414,692,35857,2523,23717,2576,17758,2213,15038,1707,13076,1320,7137,1216,12731,1322,2413782,11249,1206527,6450,72080,2186,15476,1731,88383,3324,46714,2744,15909,1393,33254,1826,89645,2687,156955,2549,149698,1874,186718,1777,174680,1330,99329,730,77686,1159,1207255,7169,66880,1973,14823,1772,84109,3186,45134,2903,14639,1277,31535,1533,78463,2874,146428,2785,144097,2141,188463,2003,173364,1347,109099,1531,110221,1658,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2377075,6824,281756,12056,124209,7150,15529,1881,2456,918,14703,1936,5860,1299,1544,451,2939,648,26567,3042,15841,2077,10924,1569,11346,1632,9693,1457,3279,715,3528,731,157547,7267,15651,1902,2809,804,13583,1885,5815,1269,2467,752,2920,815,31328,2610,27187,2282,15457,1822,13807,1478,10527,1400,5963,955,10033,1397,2095319,12427,1049925,7717,64211,2256,13472,1443,82271,3292,44316,2785,15029,1646,28885,1792,83769,3213,137795,2724,133082,2345,159940,2196,144418,1757,80990,1000,61747,1188,1045394,7314,59718,2126,12474,1433,77552,3271,41018,3072,15826,1399,25140,1872,71569,2872,129269,2583,127810,2420,162886,2012,148113,1582,86884,1214,87135,1778,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3734822,5993,652107,20219,287433,9870,32998,3235,4438,1235,36428,2835,15373,2075,5175,1099,8910,1372,38486,3167,34302,2896,32750,2882,34774,2612,23235,2132,10889,1325,9675,1328,364674,13210,31527,2778,5735,1255,33640,3018,14376,1931,5702,1255,10266,1545,48119,3293,57766,3166,43032,2798,43432,3018,31742,2399,17793,1804,21544,1963,3082715,21016,1541669,9971,81779,3042,16724,1945,108342,4496,57807,3195,20430,2011,40266,2381,123280,3143,200774,3038,210836,3311,243228,2896,223209,2237,133617,1599,81377,1635,1541046,13900,78100,2816,16927,1961,100854,4112,54118,3257,20069,2205,34548,2404,110434,3411,182960,3377,206336,2991,246569,3082,230092,2525,146820,1913,113219,2043,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2816201,7193,368576,15286,154636,8077,12078,1658,1993,836,16134,2244,7523,1586,3335,1076,5451,1325,27262,3525,16385,2578,16316,2163,17670,2107,18192,2075,7072,1091,5225,877,213940,9695,16612,2196,3708,1025,17538,2829,6106,1449,1378,590,3989,1054,34836,3401,35520,3199,23812,2921,22573,2139,22828,2350,10471,1431,14569,1742,2447625,17866,1230277,10387,72284,2344,13823,1954,89780,3627,45980,2875,13650,1769,30053,1967,99280,3676,173861,3908,164595,3353,189530,2447,167861,2385,102013,1474,67567,1019,1217348,10549,67610,2464,12104,1770,84208,4109,42883,3332,16883,2187,28871,2170,91308,3714,152430,3520,154363,3025,189875,2388,169945,2439,113021,1636,93847,2013,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232270,2441,165547,7685,75605,3724,7266,1089,666,272,7686,1247,3269,793,1214,534,2404,831,9639,1392,9935,1426,7827,1263,12343,1855,7693,1115,3650,746,2013,627,89942,5300,6001,1035,1394,806,6353,1277,2384,781,1152,575,2462,645,14776,1518,13492,1711,9598,1702,12145,1512,9959,1364,4319,760,5907,1077,1066723,8508,526114,4255,23224,1136,4975,894,35111,1863,18836,1503,7189,1227,13211,1369,35923,1691,57181,1496,68623,1396,88858,1943,86809,1198,50327,832,35847,783,540609,5841,22633,1359,5175,937,32910,2023,16717,1845,6877,889,11471,1045,30511,1757,55792,1916,71768,1718,93762,1588,89241,1352,54790,846,48962,1175,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3337608,13546,231310,13407,98180,6843,6409,1631,1757,804,9723,1953,4165,1268,1574,681,3441,1007,16389,2425,13498,2140,9864,1719,11656,1968,9218,1644,5115,1090,5371,1094,133130,8851,9565,1882,1847,657,9578,2198,3231,915,1104,462,2768,1003,19371,2596,19820,2375,16014,2411,16592,2145,14645,2113,8004,1273,10591,1500,3106298,19281,1530807,10732,82349,2361,16264,1779,106948,4169,57581,3602,20571,2024,38397,2297,118795,3192,195040,3512,199265,3207,258883,2702,223272,1718,125364,1227,88078,1432,1575491,10820,78314,2438,15931,2203,104459,3340,53337,3328,17810,1791,40131,2189,113002,3248,187772,3205,202327,2856,263539,2343,230143,2182,137195,1428,131531,1752,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5135311,12169,461647,18790,196038,9447,15012,2376,2989,957,20658,3588,6899,1571,3524,1122,8503,1760,31880,3405,26350,3362,18151,2232,22881,2912,21144,1972,9881,1562,8166,1262,265609,11366,19321,2418,3620,914,16400,2553,8519,1415,3294,1018,5949,1476,41665,4085,36600,3220,26492,2921,31617,3194,28518,2676,17617,2021,25997,2212,4673664,21153,2297183,10668,117798,2835,22599,2102,158596,5706,84828,4109,28142,2178,59477,2323,177462,4401,291474,4187,310748,3236,392440,3693,330950,2279,183374,1953,139295,1550,2376481,13256,106817,2857,22908,2430,150818,3959,82411,4745,25538,2082,60451,2535,152109,4306,286103,3868,318426,3165,403121,3378,351754,3027,207714,2424,208311,2939,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7681488,9910,1059434,21893,487521,13780,46355,3650,9273,1286,55193,4070,23548,2296,8404,1141,16518,1868,85222,4386,62704,3699,49413,3496,62076,3655,42711,2680,15778,1431,10326,1272,571913,12654,45204,3114,6833,1169,52060,3634,21269,2243,7386,1028,17344,2071,103274,5214,83664,3733,63737,3194,63870,3151,50397,2752,25120,1982,31755,2286,6622054,20659,3296030,13269,163772,3208,33908,2662,232799,5412,126051,4782,44737,2615,91336,2646,259159,4677,385057,4160,429599,4110,539126,3854,494314,2881,288021,1634,208151,1551,3326024,11947,154658,2897,34532,2706,219619,5229,120514,4099,43218,2758,82946,3041,228968,5402,361891,3754,419473,3573,550538,3294,507282,2874,309605,2296,292780,2546,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4479720,7348,412188,12560,188613,8133,16878,1688,3202,750,18767,1828,6428,1162,2387,619,5046,1026,38197,4075,23528,1932,17521,1990,22348,2001,19174,1894,7328,1031,7809,938,223575,6792,16023,2188,2940,835,15604,1651,6007,1090,2678,671,5591,994,45436,3163,35014,2415,21650,2072,23236,1954,17582,1704,10647,1194,21167,1711,4067532,13553,2032241,8781,117008,1818,23021,2039,151049,3607,78367,3450,29492,1662,52368,1838,145669,4693,278006,2141,264983,2485,335699,2560,286336,2222,157269,1094,112974,1258,2035291,7795,112871,2395,22734,1876,147361,2981,71632,2342,24103,1665,51913,1821,130406,3344,258265,2472,258888,2387,340094,2116,292167,1815,169499,1362,155358,2154,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1724664,5166,234297,13358,102156,7207,10690,2357,2714,1118,9357,1917,4026,1015,1361,580,4065,1020,17139,2960,12965,2241,9858,2023,10597,1736,10060,1452,6801,1268,2523,804,132141,8134,8895,1684,1834,717,10151,1805,5226,1197,1839,1065,2899,1080,22605,2871,20255,2445,15209,2195,14835,1985,12058,1822,8308,1291,8027,1422,1490367,14121,745722,8084,42470,2590,6673,1384,56731,3102,31607,2780,7238,1323,17895,1599,58656,3235,93025,3027,101257,2378,112788,2331,104224,1713,68286,1319,44872,926,744645,8803,39602,2404,7567,1518,52371,2777,27658,2575,8523,1596,19216,1743,49491,2846,82820,2644,97116,2822,110253,2426,109483,1942,75888,1537,64657,1626,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4858112,8399,644967,19023,286389,10560,33969,2814,7465,1665,32750,3391,14626,1767,3878,799,7896,1602,46793,3688,35810,3324,29191,2557,29796,2185,25467,2299,9753,1116,8995,1193,358578,11462,28743,2750,6454,1370,31208,2914,12751,1972,3754,1007,9814,1313,64548,3521,54638,3850,38296,3005,37844,3304,33621,3160,15245,1488,21662,1777,4213145,19760,2094593,10929,113578,2931,26886,2655,146040,5015,83347,4113,28419,2365,56044,2268,159777,4187,277864,3636,270217,2749,332956,3007,291994,2520,181616,1580,125855,1789,2118552,12239,112781,2750,24437,2412,141540,3857,77163,3818,27419,2234,51643,2468,142688,3529,258112,4147,263052,3306,336739,3421,304479,3308,201670,1666,176829,2303,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,871274,2505,108886,7509,53573,4332,4727,887,1054,499,5886,1403,1206,484,1096,467,2319,724,12301,2131,6243,1342,3982,874,6594,1220,4873,901,1726,719,1566,468,55313,4491,4228,1099,917,562,3759,895,1927,664,664,309,627,268,10636,1757,7715,1149,5273,1227,6668,1257,5565,1215,3875,834,3459,699,762388,7946,383126,4643,21023,996,5806,1268,23712,2114,13535,1544,5047,1004,9190,924,26136,2035,47898,1478,46228,1078,58690,1408,63099,911,37739,679,25023,666,379262,4664,19750,1138,4175,973,25703,2088,11938,1302,3989,794,9788,949,26559,1745,44705,1349,43813,1285,60323,1260,61592,1301,35386,865,31541,965,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1580966,6193,174531,8549,74390,4285,10141,1772,1314,514,9396,1587,3159,855,1348,562,1995,619,15193,2058,8537,1237,7184,1373,6226,1061,4568,829,2246,607,3083,640,100141,5692,8827,1551,2055,640,8353,1387,3743,1158,720,391,2919,820,19228,1934,16178,1962,9320,1370,9602,1341,7375,1257,3644,625,8177,1131,1406435,9402,710016,5136,43810,1709,9286,1338,57474,2132,26038,1915,9746,1008,18796,1286,56696,2426,98168,1708,88522,1820,108534,1599,98393,932,54257,672,40296,830,696419,6321,42708,1698,6690,1248,51945,2420,27905,2025,8981,940,17009,1300,46702,1973,88038,1831,85014,1695,107488,1557,97947,1379,57652,786,58340,1366,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1924277,15881,272366,15686,128788,8797,12982,2196,3935,1084,13430,2469,6760,1724,2654,1002,5412,1623,15549,2789,18668,2944,15634,3010,15631,2456,9926,1458,5292,1264,2915,840,143578,9888,13172,2710,3074,1261,15470,2866,5713,1601,2121,758,3851,931,17284,3093,20408,2879,19973,2695,15989,2513,12623,2304,7863,1440,6037,1337,1651911,19334,847380,11396,49139,2669,10888,2404,60233,3622,26250,2653,9888,2072,18034,2240,65444,3239,119472,4277,119607,3711,125574,2990,117582,2031,77071,1485,48198,1103,804531,11121,46058,3442,9311,1643,58077,4439,24294,2700,9446,1579,19078,2018,59410,3721,108150,3534,109135,3199,115098,2947,115966,2562,75324,1628,55184,1546,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1205460,2810,101273,7567,45599,4529,4492,1247,606,361,5368,1467,2359,791,558,299,1257,424,7320,1586,5017,1257,5536,1320,6104,1260,3737,811,1566,570,1679,437,55674,4638,3646,1035,1043,599,5256,1419,1858,808,770,343,1047,622,8781,1647,8910,1659,7017,1176,5738,1387,4347,845,3008,605,4253,928,1104187,8594,551284,4724,25643,1294,5895,1027,36752,2302,21684,2033,7472,1013,16184,1139,44112,1908,60914,1298,73593,1510,98768,1259,85237,924,45675,677,29355,673,552903,5417,24772,1048,4832,990,38762,2057,17883,1849,7207,894,14881,1114,35359,1789,57694,1721,74471,1401,102503,1657,86761,877,47573,703,40205,1026,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
