GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001MA,B25070_001EA,B25070_002MA,B25070_002EA,B25070_003EA,B25070_003MA,B25070_004EA,B25070_004MA,B25070_005MA,B25070_005EA,B25070_006MA,B25070_006EA,B25070_007EA,B25070_007MA,B25070_008EA,B25070_008MA,B25070_009EA,B25070_009MA,B25070_010MA,B25070_010EA,B25070_011MA,B25070_011EA,state
0400000US01,555329,9348,16237,2074,43962,3421,56377,4372,54397,4142,51730,4255,44984,3537,35018,3452,45745,3889,133883,4537,72996,3945,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,95018,4471,4307,1281,8738,1340,12792,1685,11881,1683,10776,1513,8235,1529,6387,1188,7073,1329,16881,1874,7948,1218,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,854527,15846,27309,4080,63156,4761,96631,6197,99191,5763,89070,6364,69846,4672,54014,5158,74189,5706,207389,8432,73732,7332,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,376637,8537,13324,2108,30085,2704,39954,3649,36787,2936,34931,3701,29822,3040,22035,2533,34575,4060,85341,4725,49783,3881,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,5625374,23999,127966,6257,315387,11733,557431,14158,629037,11274,621665,13527,495736,11175,389931,9778,558786,13484,1622955,17233,306480,8074,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,703584,11056,22015,2794,49426,4036,83869,4987,85845,5037,81130,4571,60078,4209,47572,4460,63783,4361,171771,6364,38095,3242,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,440584,7734,14491,1946,28985,3681,49140,3732,48284,3390,44604,3760,40836,3180,29025,2774,38411,3277,120745,5738,26063,2701,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,94632,4248,3662,952,6433,1120,11047,2008,10214,1654,10862,1904,7356,1541,7071,1574,8205,1499,24463,2849,5319,1189,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,158045,3930,7656,1523,13125,2117,16251,1981,20056,2462,18323,1953,13163,1817,11059,1694,11874,1569,37138,3485,9400,1608,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2365114,25972,43977,4532,115685,7103,205927,9914,243907,8565,244005,11160,206589,9036,161577,7825,249460,9104,711388,16296,182599,7203,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1237839,18123,31957,3548,79450,5210,130224,7453,134391,8077,128716,7724,101565,5595,74670,5686,108203,7361,329574,10675,119089,5730,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193863,5082,4560,1040,9522,1548,15905,1920,19574,1973,22746,2365,17879,1999,15330,2001,19934,2525,50488,3832,17925,2241,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,181377,6700,5911,1301,14177,2315,18031,2331,20011,2387,20973,2479,14833,2003,10265,1631,16530,2606,42526,3534,18120,2368,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1546926,16631,49651,3911,105274,4853,178858,6882,176375,8671,162153,6994,128794,6806,96318,5363,128312,5366,407820,10254,113371,6490,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,747049,12479,24333,2540,60351,4407,85450,5639,85829,4177,73758,4829,60432,4348,45347,3500,64186,4582,185149,7154,62214,3793,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,336397,7489,14222,1637,32871,3288,42714,3164,35841,2593,34311,2894,28683,2504,18520,2428,23414,2436,75338,3924,30483,2746,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,354622,5979,13675,1943,32421,2912,44253,3042,45094,3545,38299,2745,29477,2805,19672,2155,27132,2824,75569,3651,29030,2017,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,520655,11195,20865,2673,40955,3162,57648,3973,58009,4170,46380,3484,42372,3296,28967,2919,40510,3467,122112,5186,62837,3706,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,571336,10145,21245,2554,42377,3675,53607,3973,52527,3595,49269,3835,39507,3489,29211,2985,48638,3988,156440,6876,78515,4792,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,160354,5460,4422,1128,10322,1438,17178,2330,17952,2262,18344,2152,13228,1845,11927,2153,14330,1773,40125,3016,12526,1579,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,697070,9889,18825,2336,45529,3964,78241,4761,81857,5550,80863,4371,63727,5388,50765,4397,63299,4632,175079,7339,38885,3538,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,958788,13982,32322,3692,65754,4079,109592,5793,113892,6148,116361,5521,94735,5144,60954,4117,73741,4833,239855,8897,51582,3623,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1066153,10655,31953,2621,73786,4683,112151,5610,107563,5615,109860,4647,82935,4542,60558,3686,92063,4710,307853,6643,87431,4413,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,571028,8946,18188,2010,42694,2774,66176,3556,69646,3388,68902,4117,50809,3299,35329,2570,46231,3171,137549,5268,35504,2292,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326328,6852,10254,1587,20385,2425,29683,3626,32989,2962,27057,2880,24555,2724,17707,2506,28384,2798,80362,4273,54952,3329,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,748043,11337,25793,2771,58827,4140,89210,4972,87598,5609,81151,4424,59980,4660,42608,3257,59257,3563,177444,6705,66175,3743,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,129680,4780,7579,1379,11404,1945,15070,1974,14315,2019,13451,2073,11013,1920,6736,1194,11765,2099,24384,2305,13963,1558,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,239492,5819,10882,1392,22911,2202,35831,2709,30915,3075,24323,2442,19224,1874,11297,1340,18271,1857,47676,2967,18162,1513,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,429361,9097,12483,2421,28101,3399,51779,5290,51150,4368,49910,4683,40009,4471,30842,3482,35890,3146,105129,5353,24068,3339,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,147384,4801,4070,997,9464,1655,17483,2299,20272,2366,17301,2180,13570,1868,9844,1674,13972,2043,31947,2621,9461,1472,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1107149,14128,32966,3182,81861,5878,113635,5869,126977,6237,117830,5904,92905,4918,72243,4385,95381,5812,308268,9888,65083,4362,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,244281,6805,11266,1642,17718,2400,24699,2764,25825,2953,22502,2856,19257,2387,14053,2195,22201,2736,60696,3484,26064,2261,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3336251,18987,137642,7264,252680,7402,342313,8945,359215,10895,342447,8394,277595,8371,198542,7809,272889,8139,962759,12989,190169,8129,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1233462,17570,37031,4172,96704,7415,132775,6220,139095,6696,115039,6850,99293,6528,79597,5958,113290,7000,298034,9596,122604,5601,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,97186,3186,5387,927,10405,1373,14817,2015,10268,1584,8865,1188,6737,1637,5789,1318,5824,1508,18557,2133,10537,1172,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1498842,14730,52447,3860,124980,6453,162518,6326,165093,5858,159365,6463,118681,4827,89384,4466,124121,6060,379428,10608,122825,5417,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,475733,8920,19492,2046,44184,3444,54853,3922,50940,3469,49613,2878,37020,2689,25849,1956,37999,3022,103541,4869,52242,3153,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,594967,11145,13559,1969,38299,3653,63018,4750,65649,5223,67085,4125,52452,4075,39651,3878,50238,3701,166140,7053,38876,3289,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1506310,15295,51898,3809,117736,4958,165280,6620,174000,6411,162634,6557,117256,6192,87644,4866,122116,5650,383068,8428,124678,4592,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,162505,5344,5105,1189,11562,1900,19462,2268,18276,2426,21360,2185,14342,1945,9395,1483,13897,2048,40154,3736,8952,1681,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
