GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001MA,B08011_001EA,B08011_002EA,B08011_002MA,B08011_003EA,B08011_003MA,B08011_004EA,B08011_004MA,B08011_005MA,B08011_005EA,B08011_006MA,B08011_006EA,B08011_007MA,B08011_007EA,B08011_008MA,B08011_008EA,B08011_009EA,B08011_009MA,B08011_010EA,B08011_010MA,B08011_011MA,B08011_011EA,B08011_012MA,B08011_012EA,B08011_013MA,B08011_013EA,B08011_014EA,B08011_014MA,B08011_015EA,B08011_015MA,B08011_016EA,B08011_016MA,B08011_017EA,B08011_017MA,B08011_018MA,B08011_018EA,B08011_019EA,B08011_019MA,B08011_020EA,B08011_020MA,B08011_021EA,B08011_021MA,B08011_022EA,B08011_022MA,B08011_023MA,B08011_023EA,B08011_024EA,B08011_024MA,B08011_025EA,B08011_025MA,B08011_026EA,B08011_026MA,B08011_027EA,B08011_027MA,B08011_028MA,B08011_028EA,B08011_029MA,B08011_029EA,B08011_030EA,B08011_030MA,B08011_031EA,B08011_031MA,B08011_032EA,B08011_032MA,B08011_033MA,B08011_033EA,B08011_034MA,B08011_034EA,B08011_035EA,B08011_035MA,B08011_036EA,B08011_036MA,B08011_037EA,B08011_037MA,B08011_038MA,B08011_038EA,B08011_039MA,B08011_039EA,B08011_040MA,B08011_040EA,B08011_041EA,B08011_041MA,B08011_042EA,B08011_042MA,B08011_043EA,B08011_043MA,B08011_044MA,B08011_044EA,B08011_045MA,B08011_045EA,state
0400000US13,3960828,27338,164716,7824,140488,8226,178657,9692,373722,13936,392648,12309,637959,15356,485559,15692,446235,13945,200938,9331,246205,10716,118602,6814,47416,5317,250967,10346,276716,12979,2087598,17565,115128,7186,96271,6760,113303,7833,231278,11543,201965,9330,333411,11621,220794,9233,219576,10256,88559,6194,117966,7673,52290,4614,24395,3569,125930,6692,146732,8664,1873230,18206,49588,4958,44217,4433,65354,5500,142444,7103,190683,7162,304548,10960,264765,11195,226659,11274,112379,6561,128239,7144,66312,4922,23021,3516,125037,7304,129984,7673,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,620470,8301,43333,3956,37974,3693,47000,3715,74276,4980,67847,3776,94019,5741,53471,3741,44530,4025,20996,1835,29925,2669,17396,2349,7937,1572,45739,3677,36027,3629,334051,5475,29856,3391,26069,3173,31561,2787,44781,3869,33489,2523,45829,3643,21366,2617,23020,2633,10130,1520,13233,1707,7527,1637,3758,873,24631,2443,18801,2291,286419,5817,13477,2073,11905,1866,15439,2203,29495,2721,34358,2681,48190,4003,32105,2698,21510,2264,10866,1260,16692,2048,9869,1593,4179,1139,21108,2770,17226,2697,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,631429,9185,28565,3209,20879,2777,30122,2841,48189,4677,60957,4085,94600,6023,103652,5805,67044,4481,32925,3250,35093,3825,18910,2679,10389,2197,40616,3687,39488,3061,342979,6460,19202,2279,14278,2111,21552,2179,31837,3647,38021,3230,52049,3783,50792,4025,32562,3059,12798,2105,17036,2765,7409,1434,3504,1268,18721,2382,23218,2572,288450,6747,9363,1854,6601,1627,8570,1540,16352,2490,22936,2833,42551,4040,52860,3969,34482,3275,20127,2631,18057,2240,11501,2088,6885,1489,21895,3037,16270,2201,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5581817,24092,253077,11313,222876,8115,287856,9284,527668,11652,552470,14194,811705,16745,679298,13666,604925,12925,281161,8980,307787,9515,148022,7051,65894,4352,443822,12038,395256,9974,2924573,14815,173022,8565,154772,6160,186187,6669,329329,8846,302302,9143,402326,11408,292597,7850,278334,9406,115504,5055,144992,6503,70330,4773,30839,2786,232295,8442,211744,8483,2657244,15285,80055,5685,68104,4754,101669,4584,198339,7547,250168,8263,409379,10360,386701,10091,326591,8797,165657,8729,162795,6307,77692,4848,35055,3073,211527,8370,183512,6488,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794239,16673,148932,6443,109670,5670,162241,6387,239629,8587,291870,8910,404480,11032,371422,10482,238169,7629,117295,5860,129290,6090,65019,4003,33611,2773,236762,7338,245849,7239,1473656,12360,100291,5004,77129,4353,105464,5129,149630,6261,161461,6384,196147,7057,160993,6296,111190,5357,50300,4025,58454,3859,27247,2679,14182,1977,124566,5430,136602,5706,1320583,10763,48641,3471,32541,3236,56777,3048,89999,5392,130409,5429,208333,7322,210429,7544,126979,5612,66995,4076,70836,4628,37772,2826,19429,2071,112196,4907,109247,5559,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1443286,9704,59928,3360,46036,2955,77718,4169,113654,4950,164538,5759,220582,6649,231616,5568,127962,5250,57798,3922,71787,3547,30418,2573,16371,1878,118485,5362,106393,4757,753580,7193,40289,2719,31842,2551,45906,3188,74900,3765,98451,4457,110810,5315,99556,4195,58970,3494,22414,2423,32901,2776,13304,1771,7221,1164,61278,4097,55738,3931,689706,6627,19639,1949,14194,1339,31812,2373,38754,2952,66087,3847,109772,4413,132060,4343,68992,3726,35384,2925,38886,2453,17114,1830,9150,1525,57207,3016,50655,3042,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1320101,11191,51528,3628,43331,3220,64243,3479,101295,4787,142650,5118,201772,7170,219267,6282,135328,5447,59795,3242,62345,4349,27992,2852,15509,1879,94670,4757,100376,5698,699873,7647,34094,2701,29360,2500,39945,2940,63764,3883,86457,4538,111191,5422,101539,4734,65153,4410,25689,2182,27472,2988,12536,1935,6263,1277,47665,3324,48745,4036,620228,8372,17434,2294,13971,1954,24298,2050,37531,2792,56193,3353,90581,4196,117728,4540,70175,3973,34106,2184,34873,2971,15456,1847,9246,1424,47005,3177,51631,3664,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1758735,14655,81765,3918,64530,3418,87224,4951,152651,6537,185581,6060,255367,7419,242397,7924,158021,7416,84252,5584,84674,4618,43045,3616,24092,2443,140117,5504,155019,6876,921426,10191,57716,3595,45777,2700,56331,3522,96137,5015,99444,5103,121506,4941,102578,4985,77134,4980,36441,3342,37592,3252,19763,2460,9580,1735,75897,4263,85530,5109,837309,9549,24049,2456,18753,2045,30893,3214,56514,3831,86137,4464,133861,5158,139819,5863,80887,4904,47811,3724,47082,3512,23282,2377,14512,2011,64220,3860,69489,4414,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1900081,16781,118542,6339,87199,5056,112914,5606,191032,9065,209212,7582,304588,9918,240652,6924,170321,7565,76432,5026,96160,5207,42633,3622,17603,2322,111154,5997,121639,7039,990505,11156,95364,5666,67299,4485,78900,4452,125333,7345,112233,6019,134449,6637,98007,4770,75347,4360,27714,3267,36795,3303,17557,2033,7026,1532,53423,4014,61058,4517,909576,11070,23178,2787,19900,2317,34014,3627,65699,4434,96979,5502,170139,6575,142645,4731,94974,5413,48718,3815,59365,4182,25076,2567,10577,1794,57731,4220,60581,4343,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,596765,6425,30188,2424,24402,2102,32681,1896,55536,3071,69043,3665,93338,4454,80416,4527,61251,3437,22224,2020,27881,2644,14331,1723,7019,1315,46838,3185,31617,2645,302930,4336,21269,1917,17383,1748,21258,1716,32453,2187,37092,2600,45205,2811,33060,2319,25232,2205,8639,1369,12832,1936,6650,1403,2620,717,22895,2108,16342,2084,293835,4623,8919,1302,7019,1234,11423,1309,23083,2149,31951,2410,48133,3041,47356,3633,36019,2691,13585,1369,15049,1755,7681,1099,4399,901,23943,2490,15275,1519,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2738976,16481,119557,5955,121658,5536,147058,6551,262319,8405,274694,9218,394471,8704,312356,10340,316113,10538,169095,7087,188316,7889,76734,5139,35388,3055,159152,7818,162065,7444,1391644,10983,84450,4868,86113,5163,90006,5776,150085,6383,141789,6177,182235,6995,136404,6562,144419,5427,74047,5061,89052,4776,32983,3578,16941,2238,79689,5399,83431,5309,1347332,12661,35107,3088,35545,3083,57052,3787,112234,5385,132905,5800,212236,7330,175952,7107,171694,7608,95048,4765,99264,5420,43751,3420,18447,2338,79463,5417,78634,5052,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3071931,14397,85314,5198,86494,4121,121012,5068,246391,9095,303326,8793,452959,11118,383666,9424,428780,10549,219534,7569,212061,6993,91742,4644,46247,3754,218800,7818,175605,7474,1570320,10451,61169,4352,61547,3690,83171,4177,153597,7008,166026,5921,243536,8684,170317,6831,188727,6808,91156,4485,94159,5119,43464,3326,22121,2710,105544,4803,85786,5332,1501611,11171,24145,2315,24947,2632,37841,2918,92794,4912,137300,5983,209423,7363,213349,5862,240053,8392,128378,5555,117902,5741,48278,3822,24126,2572,113256,5598,89819,4727,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3950408,19078,161083,5588,133054,4901,192587,6266,311318,7954,377001,10329,528764,10921,514347,10965,415746,8258,217168,5768,246869,7469,116067,5974,57629,3375,354781,8971,323994,8240,2031766,13845,108717,4829,91806,4152,124486,5117,189907,6092,206172,7281,269478,7087,234331,6948,186199,6342,88046,5081,106342,4501,50759,3821,25129,2502,180714,6382,169680,5962,1918642,14491,52366,3164,41248,2848,68101,3652,121411,5291,170829,6459,259286,7727,280016,7848,229547,6564,129122,4518,140527,5541,65308,4210,32500,2562,174067,6324,154314,5569,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2545304,13952,99826,4061,86275,4776,130330,4799,219007,5342,285316,6949,374681,7517,365412,7229,246765,7104,126223,5111,134344,5834,65769,4212,32529,2795,204243,6155,174584,7372,1316968,9418,69291,3284,57020,4107,81389,3536,130018,4440,153036,4610,183498,5298,171205,5686,123477,4925,53412,2990,58714,3471,25482,2427,15468,1721,103457,4731,91501,5355,1228336,8798,30535,2517,29255,2449,48941,2663,88989,3787,132280,5185,191183,5205,194207,5538,123288,5392,72811,4197,75630,3806,40287,3333,17061,1983,100786,4283,83083,4389,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
