GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001EA,B25015_001MA,B25015_002EA,B25015_002MA,B25015_003MA,B25015_003EA,B25015_004MA,B25015_004EA,B25015_005EA,B25015_005MA,B25015_006EA,B25015_006MA,B25015_007EA,B25015_007MA,B25015_008MA,B25015_008EA,B25015_009MA,B25015_009EA,B25015_010EA,B25015_010MA,B25015_011EA,B25015_011MA,B25015_012EA,B25015_012MA,B25015_013MA,B25015_013EA,B25015_014MA,B25015_014EA,B25015_015MA,B25015_015EA,B25015_016EA,B25015_016MA,B25015_017EA,B25015_017MA,B25015_018EA,B25015_018MA,B25015_019MA,B25015_019EA,B25015_020MA,B25015_020EA,B25015_021EA,B25015_021MA,B25015_022EA,B25015_022MA,B25015_023EA,B25015_023MA,B25015_024MA,B25015_024EA,B25015_025MA,B25015_025EA,B25015_026MA,B25015_026EA,B25015_027EA,B25015_027MA,state
0400000US13,3494542,15336,2256703,18001,252911,8638,245771,8531,6105,1448,1035,559,1474709,15561,1456738,15621,14658,2126,3313,913,529083,7376,527387,7500,1663,601,33,39,1237839,18123,466264,10608,435951,10757,22271,3183,8042,1591,648919,14126,621995,14225,18991,2664,7933,1929,122656,5704,121801,5683,352,250,503,398,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,17205,2068,15643,1982,1283,599,279,233,153040,4236,140353,4118,9815,1793,2872,744,84455,2659,80562,2678,2760,922,1133,477,193863,5082,64712,3451,54647,2887,6108,1394,3957,1266,101550,3901,89233,3638,8349,1409,3968,958,27601,2173,26210,2213,634,340,757,356,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,51015,3457,49353,3315,1599,740,63,74,240818,5774,234810,5861,5173,1191,835,533,106983,2608,106614,2610,236,206,133,162,181377,6700,77229,4315,72096,4197,3854,1191,1279,625,83135,5253,77643,5034,4083,952,1409,736,21013,2103,20511,2101,82,123,420,607,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,354238,8692,346317,8763,6854,1378,1067,512,2020752,14073,1983986,14279,29875,2669,6891,1486,815292,7905,812575,7874,2171,649,546,326,1546926,16631,580490,9348,543813,9895,24033,2790,12644,1955,755000,14127,712935,13708,30534,3187,11531,1840,211436,6644,209850,6714,393,200,1193,576,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,213946,6681,209677,6603,3846,1097,423,290,1070842,9182,1057511,9433,11864,1915,1467,563,435274,5392,434595,5296,452,240,227,197,747049,12479,288767,8043,273639,8117,10599,2290,4529,1186,359370,9413,348503,9538,8549,1520,2318,525,98912,4606,98695,4624,158,168,59,98,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,123089,4608,121067,4595,1774,568,248,202,523510,5759,517000,5636,5089,1036,1421,506,233769,3271,233492,3261,228,241,49,63,336397,7489,144354,5094,140024,5164,3051,945,1279,645,138146,5558,133391,5373,3492,855,1263,612,53897,2760,53400,2724,264,239,233,192,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,96519,3702,93704,3779,2558,776,257,217,457569,6413,451182,6470,5440,1198,947,464,192991,3803,192668,3785,195,136,128,137,354622,5979,151080,4680,142061,4795,4032,998,4987,1374,156016,5534,149527,5434,3686,1040,2803,946,47526,2614,47463,2609,63,85,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,133120,4844,128877,4760,3646,968,597,430,704934,8476,697024,8854,6404,1151,1506,514,313425,4470,312613,4514,563,346,249,148,520655,11195,190000,6167,179099,5800,6599,1456,4302,1199,263095,8499,255075,8444,5596,1430,2424,902,67560,3864,67258,3884,0,189,302,307,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,138009,5453,133611,5354,3921,1130,477,344,692515,8449,678415,8723,12140,2250,1960,683,300170,4518,298520,4459,1286,458,364,245,571336,10145,230499,6850,216831,6526,10294,1774,3374,1048,277028,7159,264410,7444,8212,1534,4406,1110,63809,3712,63220,3696,367,339,222,168,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,33280,2373,32246,2331,814,383,220,171,255295,3500,253423,3518,1534,540,338,192,103122,2851,102979,2825,26,33,117,112,160354,5460,55003,3634,53255,3593,1046,457,702,502,74424,3707,73078,3623,925,470,421,315,30927,2304,30756,2337,0,157,171,205,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,136281,5519,133741,5338,2063,865,477,439,950611,9577,940481,9470,9029,1503,1101,492,350555,5464,349695,5488,316,254,544,381,697070,9889,236748,7270,221871,7464,10189,1787,4688,1170,367825,9110,353701,9080,9894,1874,4230,1048,92497,4251,91756,4211,173,149,568,426,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,126657,5440,124778,5466,1404,619,475,296,1041139,11531,1029548,11132,8906,1555,2685,830,405483,5450,404895,5454,336,240,252,195,958788,13982,321342,8205,308647,7900,7122,1523,5573,1484,470822,10975,452194,10509,13196,1789,5432,1227,166624,4952,165590,4913,589,468,445,319,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,273205,6233,266982,6310,5481,1193,742,415,1697685,11914,1675669,12062,18775,2012,3241,687,735390,6498,733985,6538,889,363,516,328,1066153,10655,384760,8235,369637,7674,11519,1796,3604,1027,529744,8942,514120,8961,10875,1794,4749,1086,151649,4712,150291,4664,844,405,514,300,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,207320,5195,202957,5073,3999,1142,364,222,969611,6713,957738,6662,9570,1231,2303,847,348518,4654,347763,4712,548,284,207,128,571028,8946,232239,6132,219453,6117,8976,1591,3810,1049,238615,6665,225750,6686,9214,1780,3651,1021,100174,4233,99148,4001,355,364,671,543,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,81580,4551,78323,4393,3041,1139,216,191,465738,7397,457032,7442,6591,1396,2115,718,207345,3889,206141,3945,1101,495,103,102,326328,6852,121121,4781,114339,4888,4822,1244,1960,809,167525,5970,160655,5891,5684,1233,1186,612,37682,2996,37114,2984,447,283,121,138,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,193171,5673,189237,5675,3262,789,672,409,962168,9724,950798,9857,8036,1465,3334,937,437692,5739,436995,5743,582,301,115,112,748043,11337,293756,7422,281095,7439,9015,1660,3646,1097,354101,8969,345795,9056,6079,1505,2227,981,100186,3852,99464,3868,216,140,506,391,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,29013,2586,28211,2556,721,383,81,84,168290,3706,166457,3757,1466,484,367,209,77267,2378,76920,2352,218,127,129,111,129680,4780,51419,3421,48849,3306,1342,486,1228,683,58588,3920,56387,3813,1593,672,608,336,19673,1919,19673,1919,0,165,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,63056,2807,61620,2671,1436,605,0,155,296697,4376,291774,4279,3985,899,938,451,124555,2831,124417,2834,116,110,22,29,239492,5819,103168,4541,99327,4341,2957,1021,884,570,101427,4139,97068,4107,3706,1011,653,380,34897,2020,34758,2018,21,36,118,121,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,61582,5140,59142,5059,2145,846,295,232,338169,8065,330562,8295,6734,1654,873,423,153240,3592,152569,3535,392,424,279,177,429361,9097,138908,5423,124143,5533,11375,2011,3390,995,239381,7806,221584,8121,13366,2615,4431,1274,51072,3169,50038,3128,516,415,518,509,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,32858,2061,32270,2053,519,427,69,93,247683,5306,245644,5251,1728,801,311,214,88529,2517,88520,2516,9,16,0,184,147384,4801,50037,2928,48593,2922,1112,466,332,378,73819,4297,71426,4280,1498,760,895,484,23528,1930,23513,1929,0,184,15,26,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,155431,4916,151288,4826,2691,836,1452,1010,1354573,12420,1334959,12581,12797,1627,6817,1262,550476,6761,548040,6686,1074,479,1362,585,1107149,14128,326494,7329,292143,7617,18266,2263,16085,2265,603031,10423,547815,10755,27526,2848,27690,2972,177624,5424,174329,5284,762,449,2533,1007,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,60768,3619,57216,3576,3297,811,255,204,314511,5607,303917,5567,7339,1291,3255,891,147725,3313,146636,3315,789,339,300,169,244281,6805,94276,4419,87858,4203,4836,1219,1582,561,121569,5213,113867,4995,5701,1269,2001,594,28436,2485,27882,2404,371,297,183,281,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,305114,8102,294291,7979,7596,1191,3227,1377,2499867,15339,2442670,15706,44741,3080,12456,1707,1046706,9783,1040697,9810,3827,827,2182,722,3336251,18987,972454,13659,885560,13210,53745,3643,33149,3296,1783248,13064,1602538,13270,116077,5684,64633,4360,580549,9964,565802,10177,7187,1476,7560,1565,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,264703,9428,256623,9487,7345,1556,735,421,1534135,13810,1511477,13811,18403,2516,4255,1123,651064,8774,649216,8744,1335,621,513,324,1233462,17570,471303,11457,444221,10707,19654,2565,7428,1699,621730,11597,591181,11264,20687,3277,9862,1670,140429,6077,138040,5918,1148,598,1241,703,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,26882,1791,26574,1771,241,157,67,90,114437,2595,113473,2550,828,356,136,101,44935,1520,44840,1503,38,48,57,63,97186,3186,47376,2520,46087,2492,1187,511,102,102,33028,2213,32092,2149,748,435,188,224,16782,1377,16480,1376,76,74,226,234,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,320728,6920,315112,6908,4723,1249,893,381,1883720,11899,1868473,12062,12028,1559,3219,847,835265,7267,833607,7330,1176,464,482,317,1498842,14730,531511,10944,514459,10459,12846,1939,4206,1039,749770,11844,730882,11669,14467,1947,4421,1081,217561,5261,216402,5311,557,394,602,410,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,124985,4367,121298,4343,3268,749,419,185,567957,6119,556263,6388,10025,1292,1669,544,274056,4065,272824,3985,838,313,394,216,475733,8920,195453,5349,183609,5246,9217,1247,2627,865,222675,6727,213788,6671,6883,1335,2004,655,57605,2948,57450,2962,97,86,58,73,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,79641,4494,76912,4384,2254,798,475,343,571735,8633,562194,8374,7242,1315,2299,756,270636,5463,269768,5412,469,249,399,242,594967,11145,228544,6946,213200,6927,11957,2242,3387,1035,285413,9466,270057,9090,12565,2192,2791,1009,81010,4107,80741,4106,114,136,155,163,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,324322,7374,321148,7397,2698,688,476,210,2157103,13649,2139693,13738,13692,1590,3718,931,949598,8196,947187,8221,1405,559,1006,514,1506310,15295,506994,9870,488351,9640,10995,1795,7648,1720,714018,11418,695558,11534,11367,1836,7093,1504,285298,7693,283022,7717,473,339,1803,849,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,22383,2047,21966,2043,351,342,66,119,161435,4243,159654,4236,1339,483,442,310,65936,2232,65879,2234,24,40,33,55,162505,5344,49979,2830,47699,2951,1918,949,362,251,83107,3950,80382,3905,2057,1008,668,460,29419,2319,29419,2319,0,207,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,132802,6592,129942,6684,2175,819,685,487,741008,10465,731770,10887,6156,1332,3082,1080,349664,5673,348337,5779,1167,698,160,146,545360,11328,202150,7506,190724,7339,7399,1575,4027,1187,282374,9683,271863,9502,6933,1646,3578,1474,60836,3891,60517,3935,150,180,169,189,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,29986,2160,29608,2162,255,161,123,132,136604,3054,135336,3024,1044,501,224,153,54792,1656,54436,1665,240,153,116,140,101833,4336,42699,2803,40582,2820,1067,488,1050,637,40972,2809,38494,2676,1662,743,816,364,18162,1528,17857,1516,164,160,141,141,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,182120,6822,178412,6933,2973,911,735,466,1024103,11188,1013410,11168,8171,1323,2522,768,453853,6526,453067,6512,664,391,122,158,807352,12867,301424,8423,286710,8697,12001,1959,2713,1004,408378,10170,393922,10302,11363,2025,3093,1079,97550,4188,97040,4217,146,125,364,359,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,674688,15011,636088,14907,30252,3533,8348,1621,3597941,24302,3464926,23480,101657,5708,31358,3437,1295671,12285,1282294,12596,9361,1473,4016,924,3282070,27556,1361951,19363,1236195,20233,87000,6332,38756,3915,1602247,22536,1479800,21487,81399,5878,41048,4238,317872,8572,312948,8332,2382,877,2542,860,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,108996,4586,106035,4547,2343,904,618,368,370053,5407,361826,5720,7047,1188,1180,616,134450,2843,133909,2857,289,203,252,190,270754,7097,135526,5283,126186,4929,7417,1701,1923,788,112638,5015,103669,5179,7293,1607,1676,746,22590,2344,22493,2342,67,108,30,48,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
