GEO_ID,B15012_001E,B15012_001M,B15012_002E,B15012_002M,B15012_003E,B15012_003M,B15012_004E,B15012_004M,B15012_005E,B15012_005M,B15012_006E,B15012_006M,B15012_007E,B15012_007M,B15012_008E,B15012_008M,B15012_009E,B15012_009M,B15012_010E,B15012_010M,B15012_011E,B15012_011M,B15012_012E,B15012_012M,B15012_013E,B15012_013M,B15012_014E,B15012_014M,B15012_015E,B15012_015M,B15012_016E,B15012_016M,NAME,B15012_001EA,B15012_001MA,B15012_002MA,B15012_002EA,B15012_003EA,B15012_003MA,B15012_004EA,B15012_004MA,B15012_005EA,B15012_005MA,B15012_006EA,B15012_006MA,B15012_007EA,B15012_007MA,B15012_008EA,B15012_008MA,B15012_009MA,B15012_009EA,B15012_010EA,B15012_010MA,B15012_011EA,B15012_011MA,B15012_012EA,B15012_012MA,B15012_013EA,B15012_013MA,B15012_014MA,B15012_014EA,B15012_015EA,B15012_015MA,B15012_016MA,B15012_016EA,state
0400000US13,1853223,26817,90168,6591,97842,6970,60654,4506,82363,5757,133620,7095,127310,6759,12013,2166,156924,6795,446736,15806,251819,9360,73924,5043,88342,5741,64523,5108,71761,4980,95224,6972,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,291055,9339,9442,1377,19717,1977,7510,1321,16056,1917,27809,2608,18722,1986,2314,578,25245,2592,55465,3271,41932,3113,14212,1775,12594,1590,13912,1958,11134,1616,14991,1958,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,274239,10254,10092,2015,23014,2535,10016,1841,11811,1922,19045,2759,21182,2637,1407,666,27120,2954,51034,4492,46092,3105,11278,1828,11703,2174,8231,1425,7184,1377,15030,2113,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2847200,27802,130382,7081,150707,7027,91956,5766,134189,5751,221545,8750,196266,8034,17171,2031,259769,8640,600664,12594,385748,9518,129559,6286,139358,5012,124926,5876,127733,6044,137227,6037,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1059394,15933,37687,3280,60077,4116,37055,3130,41429,3253,58016,3601,68018,3803,3758,958,127558,5756,208484,7500,180602,6839,35577,3291,65411,5138,34432,3411,38078,3326,63212,4261,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,571854,11778,16146,2008,46366,2716,16970,1974,24374,2157,37745,3232,26423,2418,2780,871,54792,4108,112243,4672,111825,4366,21976,2314,29819,2964,17595,2353,19830,2367,32970,2833,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,611979,12584,22932,2173,42099,2539,19523,2351,26160,2451,35300,2442,36109,2980,3142,924,60167,3649,125910,5202,108866,4444,21500,2469,30062,2575,20911,2440,23755,2353,35543,2684,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,669303,14376,26706,2646,45071,3933,24372,2454,29768,2713,41592,3655,37870,3354,3429,1055,70478,4515,126315,5498,115712,5338,28341,2542,34519,2503,19970,2060,23978,2674,41182,3006,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,667823,15275,18879,2844,46624,3738,22162,2280,25133,2408,36411,3157,40354,3109,2578,760,75253,4224,127397,6498,122715,6164,22658,2393,47103,3473,20649,2330,19841,2457,40066,3732,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,288602,7263,8370,1427,23457,2590,9155,1404,16795,2096,23542,1923,16259,2000,2188,553,30206,2506,38209,3053,44513,2851,18674,1724,19577,2119,13873,1659,8363,1364,15421,1525,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1564837,17678,88333,5360,108135,5097,65970,4081,74866,4312,168330,7855,113936,4691,10757,1622,132211,5914,276558,7802,169068,5269,81684,4625,86740,4581,54321,3874,55464,3789,78464,5179,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1908565,22792,88220,4316,117220,5763,82183,4678,103383,4714,191944,6256,160371,6815,10049,1492,154784,6106,336618,8902,185430,6489,129451,5669,112704,5539,85327,5360,60703,3470,90178,4621,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1837012,16829,70368,4193,95694,3407,67619,4114,80723,4118,111515,5147,172190,5270,10582,1601,195468,6304,366289,8299,282496,7749,67612,3255,82951,3514,56680,3839,65411,3785,111414,4408,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1288857,14836,58464,3245,82814,4247,40812,2810,62491,3643,113145,4321,77601,3774,6865,1118,118320,4460,235258,6530,184304,5192,64207,3502,60091,3103,51707,3130,57168,3137,75610,3589,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,402019,13004,11650,1889,28506,2959,10214,1736,14749,2009,17616,2242,20670,2406,1816,706,46015,3948,86118,5257,89170,4941,11434,2009,19585,2133,8441,1861,10187,1739,25848,2698,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1129413,17407,46509,3777,79129,4032,36493,3162,51349,3100,64959,3974,67185,4548,4520,810,106609,5305,231027,8047,193844,6397,41100,3281,53095,3814,40118,3202,46598,3262,66878,4771,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,207904,7496,5888,1095,26926,2656,9198,1929,7524,1456,14775,2047,10126,1600,1105,501,20089,2245,28948,2634,38999,2849,9260,1558,8619,1247,7483,1486,5734,1061,13230,1724,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,364759,7935,12585,1684,28666,2164,9090,1200,17620,2116,20438,2004,14629,1878,2486,559,36701,2808,77653,3484,68811,3232,10766,1401,15245,1565,9569,1345,14370,2092,26130,2197,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,437589,14298,13371,2365,21314,2824,16947,2909,18399,2505,35500,4308,25402,2751,2577,1176,43857,4417,101297,6926,60782,4346,16804,2773,17376,2818,17884,2593,17249,2942,28830,4566,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,326790,7950,14940,1961,18335,2029,12599,1770,17962,1994,25124,2518,29419,2480,1895,561,29439,2350,61286,3735,41658,3166,19405,1816,17149,2073,12308,1748,10015,1625,15256,1530,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2269687,21097,132076,5569,116733,5574,93913,5364,111142,5109,204752,8038,185686,6742,9247,1485,183649,7520,483588,11172,262258,7168,112623,4158,111009,5584,89020,4806,79693,4371,94298,5172,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,378385,9288,14147,2233,27317,2933,21499,2773,20148,2382,28741,2743,29817,2493,2436,759,29273,2649,55543,3750,57635,3387,20447,2162,19225,2270,18977,2272,11876,1894,21304,2524,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4674014,30952,197872,8058,207260,8064,150858,6517,270381,8886,477508,10640,271840,7768,30896,3028,397078,10435,849172,15682,551660,12291,292436,9151,279932,8698,313848,10664,184085,7715,199188,7033,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1864368,26575,79823,5216,128173,6935,66684,5187,94056,6574,153213,7265,115197,6752,9860,1699,161563,8275,361918,12536,258353,8266,89473,5640,101591,5915,64354,4893,67084,4336,113026,5507,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,128671,4600,3891,978,10552,1403,3967,878,4183,989,6895,1355,6036,1169,1050,398,16781,1722,21045,1933,27604,2244,3895,854,4520,755,2933,860,4459,1057,10860,1566,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2058176,21398,76095,4518,111508,4755,75319,4141,88208,4705,129381,5208,151985,4829,11170,1788,203116,7232,425551,9371,353602,9956,82196,5133,95074,4956,68998,3449,84678,4669,101295,5252,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,627821,11239,20512,2003,38932,2626,20391,2012,27081,2493,33803,2888,31408,2484,3334,815,61366,3753,137699,5725,123342,4894,17578,2045,29545,2677,17238,2001,24941,2011,40651,3150,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,849734,13708,27835,2353,69387,4565,35978,2906,46824,2829,84581,4435,57136,4151,8225,1253,71756,3613,125089,5805,100733,5070,51258,3524,54079,3874,44031,3303,33456,2982,39366,2901,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2531162,21548,101645,4439,154045,5119,97524,4733,127146,5386,180966,7097,171176,6447,15342,2107,256480,8998,475549,9238,400356,10130,105526,4901,128587,5430,90643,5386,93707,4440,132470,4821,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240630,7347,10169,2058,13192,1501,8384,1594,13116,2125,21565,2659,14759,2190,999,454,23187,2173,40680,3394,29077,2287,14333,1949,14649,2117,13119,2073,8179,1508,15222,1597,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,797066,17765,26404,2810,49363,4146,27207,3094,40666,3466,60802,4316,57312,4550,4174,957,63878,4378,181036,8085,122371,6398,31737,3089,44527,3980,22582,2625,23873,3451,41134,3799,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,157017,6071,4673,1159,12627,1628,5463,1218,6229,1285,10762,1558,7020,1163,474,300,18819,1970,26784,2863,32701,2690,4905,1171,7363,1258,4404,1135,5045,1295,9748,1794,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1091369,18682,32673,3592,74218,5588,35911,3536,47966,3365,62120,4194,73960,4663,5641,1520,102264,6062,245545,7890,172006,7665,41216,3366,58359,4043,38548,3516,42943,4138,57999,4492,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4539858,43675,210152,10251,274844,10018,176779,7678,166451,7510,275639,9747,399752,13893,41679,3745,394480,11560,1025356,17673,639150,14972,169029,7437,211391,7921,140169,7884,161413,8664,253574,10590,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,516014,11509,23096,2463,28797,2749,14366,1954,23876,2551,41632,2964,34433,3023,4097,955,48214,3654,96106,5429,76979,4117,23203,1943,18388,1829,21150,2235,20655,2515,41022,3262,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,168837,5099,4764,1079,14592,1399,5412,1053,11864,1590,16523,1525,8936,1320,931,342,11779,1364,20195,1971,24599,2190,14826,1842,13754,1345,9845,1127,3773,871,7044,877,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2062232,20577,112669,6218,107513,5658,80077,5885,105403,5008,233022,8473,175306,7835,18049,2436,147973,5766,375841,10105,209319,8149,116169,5337,128961,5558,70569,4485,66663,5267,114698,6274,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1599490,21616,79900,4779,115141,5987,60326,4230,85835,4940,151099,6230,140568,6328,15148,2084,133462,6536,251747,8177,179189,6818,86721,4914,93370,4441,69232,3978,58452,4101,79300,4449,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,259755,8961,7635,1296,16530,1927,8843,1431,14269,1942,15260,2161,14891,1965,2257,799,35161,2758,45828,3494,50776,2861,7951,1581,11061,1694,5517,1023,7452,1365,16324,1758,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1113190,15698,39585,3035,80807,3454,37129,2886,46487,3390,82053,4249,65835,3827,5812,1125,121649,4970,203979,7004,183908,6176,46382,2959,52485,3158,39960,2954,46318,3068,60801,3469,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,101432,5148,2393,655,10139,1628,5130,1219,3656,849,5915,1166,6155,1166,584,367,9973,1398,13546,1822,22968,2086,3315,907,4078,1020,3859,1094,2685,845,7036,1213,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,584154,11661,15312,1772,25892,2760,26688,2576,23344,2739,28690,2374,30304,2557,2188,741,56613,3578,177544,7188,115015,5917,6819,1186,14588,1998,9462,1443,15265,2125,36430,2906,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
