GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001EA,B19301I_001MA,state
0400000US01,13893,1878,Alabama,null,null,01
0400000US02,22948,2188,Alaska,null,null,02
0400000US04,13077,325,Arizona,null,null,04
0400000US05,11076,957,Arkansas,null,null,05
0400000US06,14893,125,California,null,null,06
0400000US08,15462,383,Colorado,null,null,08
0400000US09,16859,724,Connecticut,null,null,09
0400000US10,17947,2783,Delaware,null,null,10
0400000US11,34931,9333,District of Columbia,null,null,11
0400000US12,17404,295,Florida,null,null,12
0400000US13,12365,465,Georgia,null,null,13
0400000US15,17065,988,Hawaii,null,null,15
0400000US16,10999,662,Idaho,null,null,16
0400000US17,14719,316,Illinois,null,null,17
0400000US18,12784,659,Indiana,null,null,18
0400000US19,12307,746,Iowa,null,null,19
0400000US20,13076,617,Kansas,null,null,20
0400000US21,11720,875,Kentucky,null,null,21
0400000US22,18415,1261,Louisiana,null,null,22
0400000US23,16414,3805,Maine,null,null,23
0400000US24,19705,696,Maryland,null,null,24
0400000US25,16139,585,Massachusetts,null,null,25
0400000US26,14133,733,Michigan,null,null,26
0400000US27,13461,726,Minnesota,null,null,27
0400000US28,13561,1830,Mississippi,null,null,28
0400000US29,14990,1491,Missouri,null,null,29
0400000US30,13868,2896,Montana,null,null,30
0400000US31,12377,537,Nebraska,null,null,31
0400000US32,13903,661,Nevada,null,null,32
0400000US33,17749,2006,New Hampshire,null,null,33
0400000US34,19022,490,New Jersey,null,null,34
0400000US35,16002,449,New Mexico,null,null,35
0400000US36,17449,337,New York,null,null,36
0400000US37,11855,545,North Carolina,null,null,37
0400000US38,13326,2636,North Dakota,null,null,38
0400000US39,15341,808,Ohio,null,null,39
0400000US40,12341,491,Oklahoma,null,null,40
0400000US41,12816,743,Oregon,null,null,41
0400000US42,13958,466,Pennsylvania,null,null,42
0400000US44,13740,908,Rhode Island,null,null,44
0400000US45,13556,987,South Carolina,null,null,45
0400000US46,11542,1559,South Dakota,null,null,46
0400000US47,12095,790,Tennessee,null,null,47
0400000US48,14312,169,Texas,null,null,48
0400000US49,12267,525,Utah,null,null,49
0400000US50,21464,4983,Vermont,null,null,50
0400000US51,19912,749,Virginia,null,null,51
0400000US53,14210,454,Washington,null,null,53
0400000US54,13821,3150,West Virginia,null,null,54
0400000US55,13633,458,Wisconsin,null,null,55
0400000US56,16811,1656,Wyoming,null,null,56
0400000US72,10511,185,Puerto Rico,null,null,72
