GEO_ID,B09001_001E,B09001_001M,B09001_002E,B09001_002M,B09001_003E,B09001_003M,B09001_004E,B09001_004M,B09001_005E,B09001_005M,B09001_006E,B09001_006M,B09001_007E,B09001_007M,B09001_008E,B09001_008M,B09001_009E,B09001_009M,B09001_010E,B09001_010M,NAME,B09001_001MA,B09001_001EA,B09001_002EA,B09001_002MA,B09001_003EA,B09001_003MA,B09001_004EA,B09001_004MA,B09001_005EA,B09001_005MA,B09001_006EA,B09001_006MA,B09001_007EA,B09001_007MA,B09001_008MA,B09001_008EA,B09001_009EA,B09001_009MA,B09001_010MA,B09001_010EA,state
0400000US27,1277661,2623,1274177,2815,206895,3544,144654,3579,69964,3578,220930,5233,211879,4665,204929,4890,214926,1685,3484,670,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,751941,1976,749206,1960,115708,4160,89689,4098,38912,3541,119645,5238,128996,5952,134326,5520,121930,1550,2735,610,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1413695,3484,1407420,3495,221539,4168,159781,4264,84117,4574,230980,6094,232498,6367,238146,6404,240359,2751,6275,757,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,223071,1348,222102,1343,34403,1739,26046,1794,14824,1981,35400,2194,37957,2530,34104,2375,39368,1404,969,50,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,460626,1402,457371,1636,76474,2531,54020,2593,25015,2371,79721,2929,75254,3032,74246,3173,72641,1194,3255,711,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,663103,880,662055,937,107225,3930,77961,3812,40404,4467,111519,6495,114071,6005,99121,5233,111754,1179,1048,229,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,279669,874,278554,1053,38936,2309,28391,2158,13864,1768,47350,2898,48709,2562,49273,3078,52031,651,1115,443,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2042425,891,2036791,1306,307566,5781,227299,5832,115449,4321,335602,7445,344429,7848,346945,9278,359501,1173,5634,892,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,517753,1733,516611,1762,84492,3571,59782,3333,32057,2583,80677,4741,92711,3724,83810,4349,83082,1772,1142,176,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4279622,2215,4256754,4003,684265,7356,467789,7620,233213,7613,700254,9788,686818,10578,721993,9825,762422,2275,22868,2720,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2289142,3968,2285393,4075,364930,7289,261438,6867,126408,7231,378446,10087,392494,9926,391518,11030,370159,3920,3749,747,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,151278,1005,150664,1043,28433,1392,17833,1810,7187,1124,26490,1997,24605,1728,21981,1381,24135,625,614,273,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2692372,2486,2686860,2489,408657,6356,299648,6023,149637,6252,452419,9248,451361,8337,455831,7608,469307,2397,5512,513,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,935633,1175,931688,1368,156308,3658,107710,3602,53659,3445,155274,4282,156061,4432,154368,4935,148308,2161,3945,700,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,862020,1903,858079,2179,136223,4657,102095,4253,45376,3167,145820,5395,140616,5648,145310,5526,142639,1743,3941,1005,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2760914,1960,2750694,2208,413564,5788,307085,5772,145839,5375,449017,9658,460559,8185,475825,9421,498805,2115,10220,1150,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,219074,507,217713,631,31808,1800,23633,1789,12698,1857,35866,2748,38221,2538,36128,2680,39359,750,1361,354,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1082013,2968,1078704,3034,169684,5854,132885,5583,58683,4331,183208,6490,177164,6626,180316,7660,176764,2623,3309,490,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,201849,877,200472,892,33099,1999,25261,1852,10841,1486,35187,2128,30078,1883,33468,2259,32538,807,1377,269,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1490454,3210,1487460,3246,228554,6530,171234,5987,78693,4762,243747,7617,262924,8091,249252,6761,253056,2634,2994,435,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6957682,4159,6941680,4325,1130779,13511,821974,12581,403488,12310,1182214,16271,1181016,19590,1112495,16074,1109714,4428,16002,1422,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,881079,1576,876839,1654,150950,4088,111348,4094,50060,3314,152842,5445,146126,5347,139786,5683,125727,1628,4240,641,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,125921,849,124796,870,18612,1024,12137,1090,6748,1114,19350,1284,21068,1424,23263,1524,23618,604,1125,331,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1853093,2763,1847446,2853,299247,5976,208797,5286,104842,5290,306197,8683,313461,7431,305123,9764,309779,3181,5647,564,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1580242,1930,1574928,2215,259032,5179,178550,5171,85397,4974,260216,6145,267346,6696,259579,6839,264808,2030,5314,792,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,386831,2039,384893,2038,58957,3083,44821,2649,20465,1999,63598,3354,62465,3218,68074,4036,66513,1190,1938,430,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1324400,2048,1320869,2245,200255,3894,148211,3689,71303,3205,217923,5120,225635,6158,227793,5570,229749,2140,3531,954,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,135091,1016,134312,1040,22529,1588,16428,1237,7432,1544,22654,1821,21309,1794,22857,1957,21103,1002,779,281,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876495,-555555555,875006,283,127398,3943,89394,3933,46344,3215,131507,5468,155093,5232,160158,5035,165112,1149,1489,283,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
