GEO_ID,B15003_001E,B15003_001M,B15003_002E,B15003_002M,B15003_003E,B15003_003M,B15003_004E,B15003_004M,B15003_005E,B15003_005M,B15003_006E,B15003_006M,B15003_007E,B15003_007M,B15003_008E,B15003_008M,B15003_009E,B15003_009M,B15003_010E,B15003_010M,B15003_011E,B15003_011M,B15003_012E,B15003_012M,B15003_013E,B15003_013M,B15003_014E,B15003_014M,B15003_015E,B15003_015M,B15003_016E,B15003_016M,B15003_017E,B15003_017M,B15003_018E,B15003_018M,B15003_019E,B15003_019M,B15003_020E,B15003_020M,B15003_021E,B15003_021M,B15003_022E,B15003_022M,B15003_023E,B15003_023M,B15003_024E,B15003_024M,B15003_025E,B15003_025M,NAME,B15003_001EA,B15003_001MA,B15003_002EA,B15003_002MA,B15003_003EA,B15003_003MA,B15003_004MA,B15003_004EA,B15003_005MA,B15003_005EA,B15003_006EA,B15003_006MA,B15003_007EA,B15003_007MA,B15003_008EA,B15003_008MA,B15003_009MA,B15003_009EA,B15003_010MA,B15003_010EA,B15003_011MA,B15003_011EA,B15003_012EA,B15003_012MA,B15003_013EA,B15003_013MA,B15003_014EA,B15003_014MA,B15003_015MA,B15003_015EA,B15003_016MA,B15003_016EA,B15003_017EA,B15003_017MA,B15003_018EA,B15003_018MA,B15003_019EA,B15003_019MA,B15003_020MA,B15003_020EA,B15003_021EA,B15003_021MA,B15003_022MA,B15003_022EA,B15003_023EA,B15003_023MA,B15003_024EA,B15003_024MA,B15003_025MA,B15003_025EA,state
0400000US13,6308961,10090,75436,5165,419,349,1376,673,3881,1757,7573,1711,18407,2902,16328,2610,26149,3493,78534,7416,43400,3500,97445,6059,150731,8945,188545,10153,179325,8736,101783,6121,1551404,24642,297737,10535,341468,10325,970101,17589,419954,12417,1119648,20805,435733,12726,113762,5534,69822,5136,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,939512,1375,8912,1384,148,133,284,184,539,379,854,535,1914,854,2917,1070,2198,689,10765,1659,3402,793,9129,1620,9270,1583,12485,1607,12127,2162,13444,2045,245566,6276,21897,2556,49239,3525,166948,5363,94200,4788,180231,6372,63432,2993,18812,2230,10799,1568,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,998460,2711,10397,1724,121,199,350,331,947,436,1315,633,3466,1066,1587,831,2218,877,10473,1707,2496,744,11638,1912,14122,1734,19186,2164,19862,2413,15521,1925,224424,9056,50609,3615,82382,5138,186302,7309,88949,5519,174646,7146,55345,3914,12617,2334,9487,1763,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8521694,5022,91335,5165,684,317,705,401,3368,1117,10197,2309,23200,2995,17982,2424,25864,3095,125028,6714,33785,3503,148672,6746,120314,7379,160880,7481,176315,6624,153252,6264,2054602,20432,296720,9516,552803,11843,1259175,17082,622949,13052,1645334,21698,712735,13258,190433,6643,95362,5319,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4255459,5260,37542,2882,89,111,393,295,943,627,3113,1032,5285,1202,5632,1709,5738,1241,27386,3374,13351,1729,78271,4357,72403,4636,115421,6059,112612,5438,63628,3716,1301470,14195,208303,6042,281024,10135,608829,11999,334810,10029,628173,12300,255703,7785,52157,3973,43183,4103,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2027201,3883,13038,1950,28,49,439,395,356,207,735,342,3128,851,2127,867,2753,829,10736,1724,5008,1331,36829,2333,21021,1947,28323,2404,38187,2733,27381,2080,589057,8466,81046,4152,147145,5488,284866,7408,211899,7363,358051,8594,113481,4927,31379,2486,20188,2098,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1852094,3310,15146,2308,113,121,260,168,461,346,1553,607,2963,921,3430,1081,3339,932,16626,2199,5362,1486,27219,2365,20680,1982,30036,2980,32187,2879,25347,2013,431469,9704,85014,4106,146975,5414,308756,7880,137051,5109,365541,8513,141195,5522,31501,2657,19870,2659,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2922350,4214,33369,2982,334,225,136,151,2526,1022,2639,676,6625,1314,6114,1249,9664,1556,21669,2261,22054,2064,98741,4510,68869,4680,92641,5303,85487,4070,44146,3745,784978,13811,211951,7862,199861,6973,410936,10009,203585,8774,359975,10352,183043,6804,46260,2810,26747,2989,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2972737,4320,37747,3147,642,440,1013,509,1663,807,1895,1037,8076,1482,7659,1547,11261,2268,25993,2484,27482,2573,58045,3792,70595,4881,99242,5038,119294,6471,50094,3334,864302,12891,160523,6885,162308,6795,481603,10629,155360,6799,415415,10704,144023,6486,44442,3392,24060,2683,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942537,1811,7016,1254,48,78,92,157,51,84,49,64,212,176,724,341,1333,615,2987,635,2698,640,16835,1769,13250,1844,14204,1778,17591,2109,8476,1130,267962,7129,46494,2982,58795,3335,132305,4697,83864,3397,168605,5521,69554,3568,17910,2180,11482,1754,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3915657,4054,36653,2916,509,344,524,355,2904,988,3918,1121,7381,1463,8158,1938,8907,1514,37234,4257,17646,2821,43584,3591,58961,3669,73322,4795,78582,4174,57608,4681,901390,17177,109453,5402,232406,8001,546253,10693,245892,9382,800177,12212,438160,10356,111530,5827,94505,5222,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4502048,2155,57995,4330,488,287,643,368,2381,821,6812,1355,8955,1531,17803,2110,18417,2374,27803,3130,22139,2365,59493,3908,56540,3579,73204,4776,62738,4707,69961,4804,1036573,14917,129118,5759,223207,7252,515490,13307,349778,9831,1004133,17102,528851,10913,122197,4922,107329,4141,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6588324,4325,67390,3890,704,467,933,378,1824,704,2834,820,7782,1454,6460,1070,9895,1273,29625,2859,19219,2238,82162,4214,85002,4998,150214,5998,169219,6776,104733,4168,1766599,15403,261605,7771,517247,9179,1060640,16075,555968,11482,1037602,12877,473641,9752,112135,4108,64891,3829,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3560801,3784,32628,2973,263,233,488,290,1013,490,1324,537,3999,1124,4617,1314,4634,1042,13312,2375,6465,1002,47802,2555,27840,2404,42549,2348,50004,3009,46971,3595,849563,11625,108680,4543,233725,6223,564041,10354,368032,8554,777339,10996,258399,6596,75781,3570,41332,2817,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912708,4765,28789,2746,308,304,580,429,677,355,1078,408,4912,1119,4744,1168,6390,1147,15446,1790,18219,2344,44553,3754,44937,3537,77750,4289,74073,4061,38474,3186,471391,10376,106882,4839,112328,4910,322366,9504,159186,8182,240726,8265,95403,6223,25780,2646,17716,2309,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4008554,4585,28001,2642,204,186,649,420,1075,499,997,443,4974,1068,4785,1280,5598,1188,16698,2089,11845,2025,82560,5043,64852,4305,105993,5167,111983,5410,58058,4181,1079432,14912,181191,6052,291123,6522,627191,12886,286363,8307,656222,13073,278278,8204,67613,3874,42869,3090,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676793,2419,2055,579,113,140,5,10,63,75,165,171,207,223,602,513,438,284,848,319,722,304,8420,1216,6604,1557,11325,1852,11896,1619,8784,1670,171737,5832,34962,3352,46558,3112,123512,5585,56859,3421,132946,5890,38774,2775,10426,1495,8772,1610,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196112,2683,11100,1931,23,41,85,101,256,179,1230,610,2572,870,1775,718,992,474,10324,1740,2704,1002,15638,1516,14019,1888,16796,1730,16283,1817,13967,1380,308346,7049,38877,2464,90771,3819,201676,5678,114551,4352,225822,5577,73911,3752,19852,2036,14542,1660,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1810960,2490,24159,3144,268,440,337,325,1556,737,4886,1615,7423,2616,5067,1394,7261,1696,37326,4458,8481,1789,18919,2666,35895,4039,36757,3787,55112,5685,46672,4283,456962,13552,71430,5374,127117,8121,328769,10625,129688,7343,269461,10643,90902,6217,31897,4289,14615,2019,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,914207,1652,5317,1019,65,119,119,127,140,202,190,210,632,391,621,349,1021,480,1978,668,1896,701,14052,1670,12118,2260,15745,1982,13713,2215,11376,1538,232985,6584,34741,2890,54370,3525,121085,6183,86730,4730,191748,6078,84488,4132,14658,1630,14419,1880,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6004613,2513,74208,4800,605,344,1302,568,3829,1246,10378,1723,16842,2107,21144,2734,28153,3313,65005,4644,28469,2652,84337,4918,70194,5051,99997,5593,111720,5485,96449,5547,1613814,20082,153403,6674,298060,8666,739513,13790,368288,11183,1322225,14575,569427,11826,138976,5951,88275,5208,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1354186,3246,18721,2269,129,170,190,166,1192,431,2615,736,7206,1646,4563,1092,6474,1337,26695,2949,9787,1885,20771,2127,27450,3339,37047,3070,39657,3424,25228,2818,302561,9101,57067,3121,79762,4642,239896,8809,101180,5129,195527,7997,102579,5596,21793,2450,26096,2393,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13197704,4096,220785,8924,1875,570,2468,720,8038,1508,25000,2982,47239,3298,38282,3659,76761,5030,189886,8523,79201,5610,211012,7011,209209,6448,275527,9072,308309,9843,280674,8683,3152002,28728,483547,9124,606814,11591,1543477,21068,1091931,18738,2467536,24540,1342831,16615,356937,11102,178363,6117,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6399357,7967,81271,5714,296,242,615,317,4302,1731,6794,1441,13441,2182,17863,3109,23647,3078,72557,7945,44752,4175,101210,6113,146727,7648,194978,8362,180639,8247,87546,6424,1476234,20272,269017,9255,409587,10919,986662,16248,558745,13427,1136478,19414,417351,13431,95066,5350,73579,5210,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448145,1606,2115,635,0,143,135,141,0,143,325,281,107,84,208,161,186,131,969,509,1257,437,14749,1363,3577,723,7730,1268,5911,1005,4320,1213,105369,3774,15319,1692,30220,2309,78995,3155,58753,3305,86615,3620,21053,2547,6100,1167,4132,901,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7749236,5217,67243,4100,506,363,749,320,2412,1014,2888,1009,5489,1147,4963,1091,9644,1597,23612,2320,23607,2180,116460,4547,105271,5524,188905,6135,225653,7515,129103,5541,2404732,23114,291003,7905,530907,8727,1102519,15455,602825,12110,1196897,17758,513723,11850,120297,4764,79828,4468,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2469196,3220,22443,2354,100,111,368,274,1061,460,3088,971,6093,1319,5554,1407,6007,1090,26353,2295,10875,1536,35903,2649,46606,3352,60721,3400,76741,4400,36193,2868,656408,10398,118552,4620,180001,5623,415283,8501,172761,5823,396219,8587,136076,5431,32423,2207,23367,2248,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2644754,3695,25648,3656,661,548,307,245,1196,611,2658,805,6133,1592,4701,1260,6843,1869,25087,2935,7463,1632,29083,3554,30760,3303,44217,3344,53317,4155,43591,3164,545935,10696,116614,5817,221452,6585,487554,12138,215713,8253,486317,10064,200641,8459,53434,3495,35429,3333,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8714235,4255,77378,4521,995,415,701,293,2766,782,5609,1224,10035,1572,9000,1747,14587,2319,31128,3388,30507,2689,134501,5824,122374,5944,205306,6765,218128,7238,129083,5696,2922222,20625,348116,8177,469680,10149,973583,12057,658863,11901,1443083,15306,643588,10553,158025,6453,104977,5248,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712266,1103,10763,1686,0,207,0,207,715,435,1224,723,1995,804,3715,1159,2330,849,7421,1821,5014,1190,12672,1869,15250,2541,17968,2349,18035,2178,11309,1913,156391,6237,31575,3046,37840,2633,96752,4940,59485,3939,134049,5081,63669,4266,15150,1766,8944,1535,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3110532,5039,37709,3799,110,141,460,312,1519,682,5001,1365,7465,1781,5909,1337,9239,1723,31314,3607,26979,3105,47577,3646,64130,4599,100007,5420,99507,5946,56077,3540,825273,14320,130236,6528,182312,7438,464860,12052,266173,10038,486569,12768,189771,8398,44678,3804,27657,2853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,537588,1811,2455,724,23,33,58,101,28,37,108,101,618,296,616,496,489,349,1492,676,1570,498,14762,1325,5240,1033,8569,1550,9254,1394,5345,1111,143131,4622,25775,2817,35385,2752,88696,4512,52340,3457,97956,4222,31868,2829,6036,1131,5774,1236,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4294392,5728,51680,4539,754,465,697,493,1994,645,3929,1173,10054,1779,10283,1827,12476,1666,34956,3818,30548,2754,104740,5726,83854,4752,119371,5764,135198,6609,75988,4510,1175995,14989,259891,8003,265493,8806,643228,13903,259365,8882,655551,14047,242616,7418,65244,4290,50487,4105,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16074391,9988,296519,10430,2091,721,3295,1027,24117,3063,50675,4122,112984,8432,79684,4939,107762,8141,460243,13611,143373,7472,248473,9349,476365,12642,358188,11682,412796,14149,265662,10517,3372752,31219,726767,13754,973065,18996,2659620,30259,1052281,21444,2847501,33440,995078,19271,244266,10513,160834,7265,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1608668,2783,11109,1818,55,96,268,228,503,316,1598,882,1599,610,2693,1181,3090,1399,14403,2755,5549,1379,9913,2132,16287,2637,23254,2759,35451,3188,29492,2800,340013,8957,41538,2941,127458,5314,317462,8728,148367,6236,322983,7680,108782,4992,26231,2304,20570,2048,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434652,1212,2148,690,0,145,54,58,138,124,164,152,278,212,96,82,377,247,738,311,872,311,7116,921,4616,847,6710,883,7458,1268,5062,926,116141,3549,15078,1379,24704,2349,52544,3332,36468,2396,93188,3633,43266,2774,9837,1229,7599,964,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5418844,6732,54932,4615,808,591,614,333,2253,694,4462,1320,8555,1970,10111,1836,16757,2304,39841,4868,44864,3338,78053,4955,82199,5394,120033,5779,118155,5627,77251,5160,1175670,17417,212943,7322,320897,9661,766367,15497,380585,11282,1111225,13583,575887,11931,133180,6663,83202,4398,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4583426,3948,49739,4204,251,257,1333,608,2837,1042,5626,1488,10445,1923,8563,1756,13102,2191,38507,4210,12797,2165,49724,4050,45190,3852,59696,3645,77723,4758,76271,4742,915967,15555,176541,7315,352599,9439,780230,12391,445281,12431,925095,16622,384232,10091,90773,4866,60904,4416,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
