GEO_ID,B19202A_001E,B19202A_001M,NAME,B19202A_001EA,B19202A_001MA,state
0400000US01,25887,759,Alabama,null,null,01
0400000US02,48409,3680,Alaska,null,null,02
0400000US04,31423,599,Arizona,null,null,04
0400000US05,23423,855,Arkansas,null,null,05
0400000US06,40131,480,California,null,null,06
0400000US08,36233,702,Colorado,null,null,08
0400000US09,40610,773,Connecticut,null,null,09
0400000US10,39640,2354,Delaware,null,null,10
0400000US11,81239,4428,District of Columbia,null,null,11
0400000US12,29672,476,Florida,null,null,12
0400000US13,30963,763,Georgia,null,null,13
0400000US15,41253,2165,Hawaii,null,null,15
0400000US16,25765,1139,Idaho,null,null,16
0400000US17,34478,648,Illinois,null,null,17
0400000US18,28070,615,Indiana,null,null,18
0400000US19,28337,777,Iowa,null,null,19
0400000US20,28964,746,Kansas,null,null,20
0400000US21,23416,511,Kentucky,null,null,21
0400000US22,28356,1074,Louisiana,null,null,22
0400000US23,25723,852,Maine,null,null,23
0400000US24,47086,1357,Maryland,null,null,24
0400000US25,38279,924,Massachusetts,null,null,25
0400000US26,28429,487,Michigan,null,null,26
0400000US27,34375,615,Minnesota,null,null,27
0400000US28,24027,1073,Mississippi,null,null,28
0400000US29,27673,676,Missouri,null,null,29
0400000US30,26589,788,Montana,null,null,30
0400000US31,29075,1069,Nebraska,null,null,31
0400000US32,33984,1469,Nevada,null,null,32
0400000US33,32857,1169,New Hampshire,null,null,33
0400000US34,39652,1023,New Jersey,null,null,34
0400000US35,27583,1327,New Mexico,null,null,35
0400000US36,36992,549,New York,null,null,36
0400000US37,28984,662,North Carolina,null,null,37
0400000US38,30595,1226,North Dakota,null,null,38
0400000US39,28525,479,Ohio,null,null,39
0400000US40,26481,551,Oklahoma,null,null,40
0400000US41,30547,788,Oregon,null,null,41
0400000US42,29550,455,Pennsylvania,null,null,42
0400000US44,34049,2364,Rhode Island,null,null,44
0400000US45,28440,1106,South Carolina,null,null,45
0400000US46,29669,1694,South Dakota,null,null,46
0400000US47,26430,509,Tennessee,null,null,47
0400000US48,32775,640,Texas,null,null,48
0400000US49,31946,984,Utah,null,null,49
0400000US50,31722,1450,Vermont,null,null,50
0400000US51,40303,808,Virginia,null,null,51
0400000US53,36514,732,Washington,null,null,53
0400000US54,21365,618,West Virginia,null,null,54
0400000US55,30587,459,Wisconsin,null,null,55
0400000US56,36912,1538,Wyoming,null,null,56
0400000US72,11203,429,Puerto Rico,null,null,72
