GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001MA,C23001_001EA,C23001_002EA,C23001_002MA,C23001_003EA,C23001_003MA,C23001_004EA,C23001_004MA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007MA,C23001_007EA,C23001_008EA,C23001_008MA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015EA,C23001_015MA,C23001_016EA,C23001_016MA,C23001_017EA,C23001_017MA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020EA,C23001_020MA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024MA,C23001_024EA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029MA,C23001_029EA,C23001_030EA,C23001_030MA,C23001_031EA,C23001_031MA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035EA,C23001_035MA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040MA,C23001_040EA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044MA,C23001_044EA,C23001_045MA,C23001_045EA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048EA,C23001_048MA,C23001_049EA,C23001_049MA,C23001_050MA,C23001_050EA,C23001_051MA,C23001_051EA,C23001_052EA,C23001_052MA,C23001_053EA,C23001_053MA,C23001_054EA,C23001_054MA,C23001_055MA,C23001_055EA,C23001_056MA,C23001_056EA,C23001_057EA,C23001_057MA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061MA,C23001_061EA,C23001_062MA,C23001_062EA,C23001_063EA,C23001_063MA,C23001_064EA,C23001_064MA,C23001_065MA,C23001_065EA,C23001_066MA,C23001_066EA,C23001_067MA,C23001_067EA,C23001_068MA,C23001_068EA,C23001_069EA,C23001_069MA,C23001_070EA,C23001_070MA,C23001_071MA,C23001_071EA,C23001_072MA,C23001_072EA,C23001_073MA,C23001_073EA,C23001_074EA,C23001_074MA,C23001_075EA,C23001_075MA,C23001_076MA,C23001_076EA,C23001_077MA,C23001_077EA,C23001_078MA,C23001_078EA,C23001_079EA,C23001_079MA,C23001_080EA,C23001_080MA,C23001_081EA,C23001_081MA,C23001_082MA,C23001_082EA,C23001_083MA,C23001_083EA,C23001_084MA,C23001_084EA,C23001_085EA,C23001_085MA,C23001_086EA,C23001_086MA,C23001_087MA,C23001_087EA,C23001_088MA,C23001_088EA,C23001_089MA,C23001_089EA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US01,3808975,4580,1819202,5546,138507,4572,43542,3332,609,244,42933,3334,26456,2709,16477,1959,94965,4179,171803,3495,125321,4273,2846,814,122475,4416,95578,4311,26897,2922,46482,3778,596031,4403,504251,6116,7954,1564,496297,6130,446189,6971,50108,3825,91780,5523,335989,2928,267197,4332,1039,510,266158,4364,242824,4658,23334,2585,68792,3813,291562,1672,177825,3900,523,388,177302,3973,164266,4323,13036,1931,113737,3828,173865,1537,44744,2544,41991,2512,2753,702,129121,3080,111445,1165,9096,1207,8559,1031,537,400,102349,1714,1989773,4547,133980,3740,47366,3172,277,243,47089,3140,31542,2630,15547,2001,86614,3885,171607,2847,117653,4114,298,275,117355,4132,96524,4146,20831,2582,53954,3490,626866,4167,466796,7526,1995,837,464801,7590,409859,7680,54942,4780,160070,7434,351020,2901,245705,4330,13,23,245692,4330,224317,4533,21375,2362,105315,3884,317820,1658,162986,5024,0,190,162986,5024,152731,4934,10255,1678,154834,5219,206392,1428,36459,2849,33430,2590,3029,947,169933,2951,182088,1263,7054,1133,6829,1114,225,174,175034,1626,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,554678,1587,286981,1435,20192,1606,8034,1029,473,233,7561,1008,5579,803,1982,676,12158,1386,32578,1406,27764,1592,5067,991,22697,1424,18975,1466,3722,752,4814,902,102859,1662,91343,2448,8284,1308,83059,2673,74726,2882,8333,1722,11516,1467,55433,1299,48367,1581,335,177,48032,1596,44278,1790,3754,796,7066,1002,47504,824,32595,1758,0,149,32595,1758,30739,1784,1856,539,14909,1692,19177,720,5645,882,5467,871,178,178,13532,963,9238,511,1024,432,1024,432,0,149,8214,631,267697,1375,18870,1564,7972,1263,244,189,7728,1224,6588,1165,1140,408,10898,1116,26176,1240,20440,1375,942,477,19498,1364,17161,1448,2337,786,5736,1101,96776,1504,75951,2370,1221,605,74730,2523,68600,2585,6130,1103,20825,1987,52551,1348,40799,1788,130,167,40669,1770,37926,1978,2743,895,11752,1571,43372,790,28148,1504,0,149,28148,1504,27079,1458,1069,313,15224,1456,18650,930,5481,1255,5358,1238,123,133,13169,1044,11302,391,843,379,843,379,0,149,10459,541,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5044259,4894,2492284,3931,190732,4699,72076,4282,1070,489,71006,4326,46453,3611,24553,3210,118656,5061,241830,3089,179184,5459,4278,899,174906,5431,142268,6465,32638,4010,62646,4790,863919,3427,735981,6973,6914,1340,729067,6876,654848,8820,74219,6949,127938,6142,413661,1866,345423,4791,1340,879,344083,4786,311106,5420,32977,3786,68238,4579,360095,1342,234399,6117,73,119,234326,6126,213378,6412,20948,2626,125696,6272,247816,1356,58063,3682,52521,3658,5542,1275,189753,3754,174231,1133,11567,1869,10824,1850,743,515,162664,2236,2551975,4015,179760,4637,62808,4983,0,229,62808,4983,45618,4401,17190,2895,116952,5229,220714,2618,154167,5073,925,404,153242,5164,126603,5042,26639,3622,66547,5053,827495,2835,596668,8397,954,513,595714,8295,542894,8368,52820,4420,230827,8530,426314,2106,312868,5225,0,229,312868,5225,282950,6124,29918,4041,113446,5268,396586,1362,222478,6068,0,229,222478,6068,206778,6118,15700,2240,174108,5858,276278,1541,46901,3435,43907,3426,2994,882,229377,3642,224828,1421,8179,1722,7843,1663,336,273,216649,2399,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2301244,3020,1120500,3124,82329,3366,27161,2753,113,106,27048,2747,18343,2397,8705,1408,55168,3340,102367,2984,81318,3155,1565,543,79753,3183,66210,3341,13543,2140,21049,2185,374247,3782,321002,4855,3053,904,317949,4934,286355,5702,31594,3609,53245,3146,198314,2543,156965,3385,171,194,156794,3436,144873,3883,11921,2314,41349,2836,176181,1606,105055,3044,0,192,105055,3044,100207,3044,4848,821,71126,3237,112310,1156,28578,2023,26760,1901,1818,691,83732,2349,74752,1078,5415,906,5137,877,278,243,69337,1240,1180744,2849,72795,3007,28450,2094,0,192,28450,2094,20380,2048,8070,1523,44345,2667,100326,2544,69865,3311,347,459,69518,3284,61251,3207,8267,1502,30461,3157,373988,3504,271836,5710,148,125,271688,5715,246458,5745,25230,2864,102152,4619,204118,2245,141598,3574,0,192,141598,3574,133185,3763,8413,1674,62520,3561,187954,1481,101860,3549,0,192,101860,3549,98247,3692,3613,1091,86094,3526,126627,1120,24696,1789,23664,1774,1032,333,101931,1888,114936,1146,4833,931,4685,923,148,106,110103,1383,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29530797,11281,14575190,9488,1149660,9426,349136,8364,10975,1961,338161,8236,198680,7933,139481,5926,800524,11570,1487603,5061,1096668,9510,43853,2958,1052815,9718,831734,9927,221081,7699,390935,8844,5363271,5185,4728844,13781,57822,4105,4671022,14419,4169388,16509,501634,12719,634427,13573,2617720,3478,2236843,9782,3832,1079,2233011,9738,2011268,10852,221743,8173,380877,9836,2035213,2239,1425565,11335,248,224,1425317,11376,1278263,11968,147054,6621,609648,11123,1103455,2015,335431,6993,302764,6696,32667,2743,768024,7473,818268,1865,67416,3535,62059,3392,5357,1083,750852,4021,14955607,7564,1070210,7929,311123,8259,1047,469,310076,8175,203939,6736,106137,4982,759087,9481,1379452,3930,941460,10244,5840,1130,935620,10152,771283,10612,164337,6914,437992,10021,5211190,4619,3843834,19129,7825,1773,3836009,19420,3408561,18287,427448,11819,1367356,18268,2635408,3306,1941152,11326,171,192,1940981,11325,1740244,12884,200737,8552,694256,10609,2183017,2664,1278927,10591,160,203,1278767,10560,1162684,11321,116083,5008,904090,11109,1273536,2172,268835,7181,245175,7115,23660,2313,1004701,7382,1202794,2259,44288,3298,40652,3020,3636,797,1158506,3743,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4020272,4291,2006819,3775,142959,2976,58848,4040,3162,666,55686,3968,37724,3328,17962,2424,84111,3923,188014,2477,149338,4500,8336,1114,141002,4742,118903,4971,22099,2862,38676,4044,746642,3087,673965,4683,13553,2099,660412,5090,609624,6027,50788,4153,72677,4195,364101,2174,325366,3899,574,347,324792,3901,298840,4455,25952,2947,38735,3577,308424,1403,224938,3576,264,317,224674,3556,208110,3765,16564,2009,83486,3697,156874,1216,51179,2854,45174,2723,6005,1235,105695,2910,99805,1136,8628,1365,8036,1296,592,273,91177,1898,2013453,3555,129302,3785,59238,3167,302,236,58936,3185,43572,2908,15364,2058,70064,3760,172687,3071,135710,3755,2050,723,133660,3764,115580,3958,18080,2700,36977,2782,707856,3075,554102,6559,2207,737,551895,6597,507965,6883,43930,4000,153754,5672,364928,2317,283321,4832,234,232,283087,4870,261379,4463,21708,2244,81607,4706,319862,1401,205759,4250,0,201,205759,4250,192613,4085,13146,1717,114103,3997,171711,1374,42881,2754,40214,2602,2667,716,128830,2853,147107,1015,5072,963,4685,866,387,278,142035,1220,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2874766,3020,1383048,2399,104376,2338,43327,2834,650,413,42677,2820,28871,2635,13806,1882,61049,3410,117103,1236,89094,2893,2841,526,86253,2907,69796,3147,16457,2250,28009,2706,441944,2062,400235,3674,4182,1018,396053,3674,354830,4945,41223,3647,41709,2993,279561,1522,250630,2399,280,237,250350,2409,230024,2736,20326,1981,28931,2058,222425,954,172564,2969,0,198,172564,2969,156368,3106,16196,1542,49861,2968,121993,917,46325,2269,42148,2290,4177,748,75668,2358,95646,594,10319,1182,9561,1113,758,281,85327,1205,1491718,2765,99404,2474,44975,2889,116,260,44859,2890,33657,2717,11202,1703,54429,3440,109480,1255,83023,2643,500,301,82523,2635,68993,2759,13530,1812,26457,2339,453189,1341,367622,4684,80,93,367542,4680,331687,5207,35855,3086,85567,4340,293444,1182,239413,3160,0,198,239413,3160,221045,3475,18368,2496,54031,3139,238526,769,162648,3435,0,198,162648,3435,151742,3461,10906,1368,75878,3532,141925,806,40852,2020,37329,1974,3523,701,101073,2090,155750,669,7108,1151,6443,1061,665,328,148642,1210,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,726737,1751,347311,1444,25446,1490,8932,1405,64,112,8868,1408,6178,1068,2690,888,16514,1475,32333,906,24208,1785,855,534,23353,1784,19983,1770,3370,1134,8125,1674,111975,1112,99626,1901,1688,572,97938,2007,88211,2286,9727,1476,12349,1642,64183,900,54727,1649,275,253,54452,1671,50478,1838,3974,941,9456,1556,54689,424,37929,1714,0,192,37929,1714,35671,1816,2258,952,16760,1665,35256,611,11527,1345,10979,1324,548,275,23729,1403,23429,547,1743,402,1723,402,20,32,21686,717,379426,1273,25309,1515,8737,1290,0,192,8737,1290,6259,971,2478,859,16572,1634,32529,1029,23183,1783,30,54,23153,1780,19979,1697,3174,917,9346,1741,116223,854,91762,2743,418,280,91344,2766,84007,3011,7337,1439,24461,2553,68935,655,54780,1899,0,192,54780,1899,51330,1780,3450,893,14155,1822,61203,535,37582,1880,0,192,37582,1880,35893,1965,1689,685,23621,1969,40496,593,8494,1330,7993,1285,501,230,32002,1355,34731,536,1740,494,1681,502,59,100,32991,651,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,523073,911,244103,841,15801,1731,2826,1129,81,127,2745,1127,1129,522,1616,1005,12975,1549,27637,1593,17962,1536,1023,511,16939,1613,13717,1711,3222,846,9675,1520,104235,627,92905,1851,793,324,92112,1871,82567,2323,9545,1662,11330,1722,37578,598,30518,1274,52,61,30466,1273,26828,1427,3638,846,7060,1179,31038,313,21131,1587,0,200,21131,1587,18291,1509,2840,803,9907,1525,16440,341,6791,751,6527,744,264,223,9649,823,11374,406,1019,353,1019,353,0,200,10355,570,278970,554,18902,1859,4568,1111,6,19,4562,1113,3390,1021,1172,470,14334,1575,32472,1697,19228,1562,61,92,19167,1547,16637,1640,2530,816,13244,2041,111857,511,96205,2295,217,151,95988,2297,86920,2647,9068,1671,15652,2199,37791,468,29061,1597,0,200,29061,1597,25761,1717,3300,887,8730,1527,36024,132,23295,1308,0,200,23295,1308,21088,1327,2207,649,12729,1330,21320,230,6379,994,5925,1011,454,244,14941,975,20604,238,828,301,808,301,20,33,19776,371,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15545512,8368,7528967,7360,517554,8565,169894,6529,3373,708,166521,6500,104949,6003,61572,4625,347660,8836,659857,5982,471780,9651,11493,1517,460287,9491,361341,8726,98946,7605,188077,9621,2365908,6795,2026882,12675,24910,2952,2001972,12790,1768535,14658,233437,10201,339026,12773,1344657,5501,1125246,10351,2499,875,1122747,10430,1004523,10967,118224,7282,219411,9348,1146586,3094,761533,9969,370,268,761163,9957,673197,9526,87966,5885,385053,9867,828572,3588,223094,6892,198403,6511,24691,2498,605478,7040,665833,2305,54091,3629,47558,3622,6533,1392,611742,4467,8016545,6627,477011,7502,165884,6481,272,193,165612,6480,114168,6026,51444,4294,311127,7747,623509,5592,447489,8584,3142,1228,444347,8326,369641,9077,74706,5895,176020,8058,2371298,5681,1855876,14375,3366,946,1852510,14365,1647717,15530,204793,9571,515422,13843,1394554,4976,1051599,11080,1076,581,1050523,11104,954055,10999,96468,5554,342955,11343,1285183,3489,745302,9492,0,238,745302,9492,676643,10134,68659,4666,539881,9027,949135,3548,172246,6134,155034,6215,17212,2416,776889,6638,915855,2806,29339,2577,26134,2558,3205,1099,886516,3543,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
