GEO_ID,B19119_001E,B19119_001M,B19119_002E,B19119_002M,B19119_003E,B19119_003M,B19119_004E,B19119_004M,B19119_005E,B19119_005M,B19119_006E,B19119_006M,B19119_007E,B19119_007M,NAME,B19119_001EA,B19119_001MA,B19119_002EA,B19119_002MA,B19119_003MA,B19119_003EA,B19119_004MA,B19119_004EA,B19119_005MA,B19119_005EA,B19119_006EA,B19119_006MA,B19119_007MA,B19119_007EA,state
0400000US36,66852,528,58106,733,67652,1294,81522,1166,79697,2109,74712,3443,73230,3911,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,54082,593,50762,597,55197,1571,63665,2261,60192,4087,54339,5413,47358,4295,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,66924,1385,60245,1946,67295,4625,84896,5268,77105,7820,73164,11239,59732,26134,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,58565,514,52139,560,59724,1196,72764,1175,69138,2320,66644,3935,57300,4685,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,53742,767,50529,948,52415,1299,63069,1747,59464,2590,58019,4803,53865,5658,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,58356,938,53941,1583,60941,2015,65950,2118,63691,3050,56913,8050,59977,6520,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,63283,444,54091,575,67452,1114,80414,1168,78381,2583,69333,3567,62812,4304,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,69604,1731,60358,2404,75306,3450,82086,5105,78125,13322,85326,36824,78730,38573,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,52240,663,49523,1082,52447,1721,60143,2379,56467,3311,56683,5335,42756,8849,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,62059,1634,56029,2153,64494,2589,72460,3338,70963,6092,61147,9208,56979,13971,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,52273,576,47631,838,53963,1949,63719,2300,59636,2766,49905,5580,52181,8867,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,58016,575,54762,719,59276,1142,65932,1194,59234,1910,53219,2377,53764,2469,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,62809,939,54952,1590,62144,1661,65240,2994,73771,3560,72277,4664,76879,5749,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,66190,1342,60451,1798,66400,2282,84011,5341,71665,10332,72520,13167,77222,25145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,74500,929,64593,1002,76012,1498,89803,1979,83309,2982,85945,4371,84645,13386,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,68628,869,63803,1175,69844,2315,81582,1900,68982,2561,64447,6651,63076,8010,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,49693,940,43633,1366,53679,2997,65403,3059,62224,5239,71054,15258,57699,14647,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,63732,611,57479,785,64441,1742,79648,1460,74227,2061,69323,4335,65710,4678,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,68629,2314,61912,3054,72194,4913,77137,9464,86951,7639,63953,14413,86123,12964,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22043,426,18573,522,23060,708,27609,1569,27133,1774,29751,4652,20215,8413,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
