GEO_ID,B20003_001E,B20003_001M,B20003_002E,B20003_002M,B20003_003E,B20003_003M,B20003_004E,B20003_004M,B20003_005E,B20003_005M,B20003_006E,B20003_006M,B20003_007E,B20003_007M,NAME,B20003_001EA,B20003_001MA,B20003_002EA,B20003_002MA,B20003_003EA,B20003_003MA,B20003_004EA,B20003_004MA,B20003_005MA,B20003_005EA,B20003_006EA,B20003_006MA,B20003_007EA,B20003_007MA,state
0400000US01,82597576200,1192297924,52234820400,998304594,45562223900,1014098369,6672596500,290164977,30362755800,562024859,24143538700,568718985,6219217100,246615410,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,18792326400,533744964,12221530100,401682535,9248702500,394796221,2972827700,286064452,6570796300,279417398,4835788600,279547030,1735007700,143033149,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,116527384700,1541788321,72328060500,1413054626,61925303900,1408817153,10402756600,504376432,44199324200,765845595,34959919000,829091654,9239405200,372210994,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,47205966400,887248191,29227182000,803630743,25216188100,791127011,4010994000,239559608,17978784400,460359361,14325542800,433331950,3653241600,221297040,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,846727154900,3705738458,526774666400,3361853003,443169278700,3376028014,83605387600,1563478143,319952488500,2151522781,241810611900,2279154848,78141876600,1070570827,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,124020618400,1530372572,79410809000,1438207708,67350069500,1320519164,12060739500,724707259,44609809500,799822023,34536886500,836044454,10072923000,366327226,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,104260085900,1249810925,65564141400,1148275849,57182201000,1132460314,8381940400,443709520,38695944500,675767712,29820959700,654391349,8874984900,315916714,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,20695331200,561449656,12665621700,455604062,10978351800,460613890,1687269900,180166884,8029709500,281361592,6453351500,293556933,1576358000,113760986,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,23092298200,721550927,12771154600,638366672,11357587200,637640385,1413567500,189720213,10321143500,465095255,9035969400,477966016,1285174200,129377026,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,346316091500,3323268758,211421935700,2891401170,179848884500,2833329096,31573051200,1015398514,134894155800,1422808628,106478859200,1483649215,28415296600,649425273,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,186442135100,2171762870,115708677700,1791045766,101266255400,1835211189,14442422300,680307416,70733457400,1002631530,56539168900,1017630020,14194288500,432817392,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,29153027200,623252062,17646214800,414460734,15121802400,439032047,2524412300,173809002,11506812400,406933878,9220063300,431923795,2286749200,145320583,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,25803305200,659688990,16906245900,592953075,13861841800,523594605,3044404100,407365933,8897059300,287484297,6478899600,256403263,2418159600,170794917,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,290376860300,2389740059,180963351200,2102374633,156867618700,2192807854,24095732500,659368348,109413509100,1067420500,85888620300,1025668353,23524888800,754795023,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,121479144500,1338623522,76369148400,1008140340,66212316500,1083465819,10156832000,468738196,45109996000,667100315,34403449900,714356492,10706546100,324027695,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,62172144000,802496338,39181142100,704083775,34013801900,703854268,5167340300,256136962,22991001800,330174420,18125569200,324368467,4865432600,216677901,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,59131211800,849449109,38096388100,875672386,33768492700,868847401,4327895400,226660677,21034823800,317959079,16640586300,354020231,4394237500,189312584,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,74007375800,1047125849,46179995700,879822728,39303743600,731706872,6876252100,549790478,27827380200,473457823,21528505300,479303138,6298874900,269612641,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84500470400,1188720982,54535615600,1059790693,46400566300,1061969055,8135049400,488384405,29964854800,561297524,23722310800,530048417,6242544000,256485172,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26046828500,597326487,15771342600,499262174,13277246100,503154099,2494096400,168210698,10275486000,243892039,7701125300,244894404,2574360700,129007861,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,166352587200,1650987464,96818207700,1347791575,85789774500,1258874815,11028433200,564004296,69534379400,950424496,56997236300,1010315227,12537143100,439832353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,184346208500,2152790781,113569876300,1700686805,98723312500,1701119384,14846563800,629519905,70776332300,993831795,53478499300,895973967,17297832900,487474450,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,181112879400,1428053698,111897815100,1355989830,95011807200,1369452369,16886007900,511234437,69215064300,850946669,52086600200,807086972,17128464200,376703437,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,128604673500,1209946914,78688879100,1028471513,67065579700,1046198193,11623299400,438101078,49915794300,651824140,37945086200,615608356,11970708100,292389527,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,45072298900,847117741,28307495800,738023101,24436588700,738154377,3870907100,266023304,16764803000,373761048,13509420300,395182194,3255382800,164864471,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
