GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001MA,B17010_001EA,B17010_002EA,B17010_002MA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007EA,B17010_007MA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012MA,B17010_012EA,B17010_013EA,B17010_013MA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016MA,B17010_016EA,B17010_017MA,B17010_017EA,B17010_018EA,B17010_018MA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021MA,B17010_021EA,B17010_022MA,B17010_022EA,B17010_023MA,B17010_023EA,B17010_024EA,B17010_024MA,B17010_025EA,B17010_025MA,B17010_026EA,B17010_026MA,B17010_027MA,B17010_027EA,B17010_028MA,B17010_028EA,B17010_029EA,B17010_029MA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032MA,B17010_032EA,B17010_033MA,B17010_033EA,B17010_034MA,B17010_034EA,B17010_035MA,B17010_035EA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038MA,B17010_038EA,B17010_039MA,B17010_039EA,B17010_040EA,B17010_040MA,B17010_041EA,B17010_041MA,state
0400000US16,398682,6942,46241,3273,20947,2134,13163,1704,3421,1013,5204,1275,4538,1018,7784,1316,25294,2591,5017,1476,3537,981,771,386,793,545,1973,772,1480,1058,20277,2217,18555,2211,3513,1174,5476,1235,9566,1605,1722,577,352441,7686,298323,7835,126285,5417,20548,2385,33425,3306,72312,4226,172038,5242,54118,4387,20177,2649,12642,2054,1509,616,1651,769,9482,1770,7535,1595,33941,3204,20084,2428,2810,892,2626,801,14648,2085,13857,2041,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,116829,6180,81448,5019,9993,1766,32662,3264,38793,3267,35381,3121,223415,6394,31836,2922,24018,2547,6219,1470,5349,1140,12450,2026,7818,1398,191579,5790,164072,5483,32428,3102,47722,3703,83922,3904,27507,2711,2758620,16709,2152414,15822,936079,11684,176277,6693,180469,6707,579333,9958,1216335,14529,606206,11126,180270,6900,95906,5626,20811,2542,13724,1802,61371,4543,84364,3801,425936,8689,234544,7231,36141,3113,30085,3007,168318,6355,191392,7177,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,60825,4203,38057,3470,5731,1287,14397,2431,17929,2065,22768,1904,131950,5949,21522,2725,17543,2420,4694,1218,5327,1271,7522,1519,3979,969,110428,5271,99133,5124,20751,2849,29362,3423,49020,3651,11295,1267,1448614,12106,1156209,13552,470762,9472,89222,4530,95486,4963,286054,7442,685447,9594,292405,8597,89268,5446,48437,3605,10418,1920,5647,1254,32372,2950,40831,3697,203137,6690,121770,4705,17281,2543,15782,2523,88707,4425,81367,4286,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,23116,1795,14895,1499,2120,774,6576,1131,6199,1110,8221,1217,40656,2949,6164,987,5018,918,1869,582,794,336,2355,773,1146,484,34492,2881,31685,2718,7928,1160,8982,1515,14775,1882,2807,672,721123,8768,602115,7711,235539,5835,47068,3287,47865,2786,140606,4613,366576,5724,119008,4824,41067,3089,23594,2564,4974,1125,2765,762,15855,1891,17473,2062,77941,3456,50888,3136,7835,1339,7652,1377,35401,2744,27053,2228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,23275,2196,17015,2003,3180,923,7163,1337,6672,1067,6260,1069,43389,2890,6011,1122,4864,1034,1975,687,1076,457,1813,747,1147,478,37378,2696,34351,2693,9087,1495,9559,1556,15705,1775,3027,759,655352,7579,534144,7448,227668,5988,42320,2872,45982,2981,139366,4980,306476,5550,121208,5284,40949,3089,24410,2585,5778,1078,2974,1048,15658,2058,16539,1986,80259,4410,49696,3539,7858,1511,5527,1255,36311,2696,30563,2547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,60437,4224,35713,3230,8456,1586,9849,1563,17408,2036,24724,2302,103806,5455,17874,2034,13895,1796,2971,861,2175,765,8749,1473,3979,1027,85932,4835,75170,4880,18140,2515,17985,2733,39045,3413,10762,1648,955637,11084,767082,12072,302995,8094,54536,3440,55899,3913,192560,6526,464087,7742,188555,6759,57193,3850,31047,2963,5623,1331,4203,1373,21221,2194,26146,2492,131362,5708,71497,4784,10514,1662,8834,1390,52149,4372,59865,3212,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,45961,3683,23756,2448,4296,1083,7481,1733,11979,1670,22205,2416,133920,5904,17188,1969,12031,1545,2934,772,2290,926,6807,1196,5157,1322,116732,5350,100446,5218,21511,2420,27925,2474,51010,4079,16286,1680,938336,11018,697177,9370,291279,8003,52686,3505,58733,3766,179860,6831,405898,6524,241159,7959,67404,4126,34020,3374,10269,2053,4585,1285,19166,2233,33384,3057,173755,6309,99406,4935,17268,2199,14321,1845,67817,4171,74349,4520,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11639,1519,6363,1027,1551,616,1936,617,2876,685,5276,1067,20856,2363,4282,1125,3692,1048,813,394,174,162,2705,979,590,274,16574,2027,14424,1928,4000,1007,2824,726,7600,1391,2150,606,315465,6969,259320,6868,87445,3545,16125,1779,13093,1572,58227,3102,171875,4999,56145,2947,18791,1878,11758,1669,2993,948,935,498,7830,1253,7033,882,37354,2472,22379,2027,2268,650,1878,516,18233,1788,14975,1482,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,15395,2278,2721,921,6068,1680,6606,1309,10385,1698,74044,4689,10410,2061,7584,1801,2085,882,2107,1205,3392,1147,2826,872,63634,3915,53849,3659,8600,1895,15323,2195,29926,3067,9785,1464,1315752,12332,969436,11209,425504,9078,81688,4225,76299,4138,267517,7484,543932,8796,346316,9665,91124,5890,46655,4301,11056,2287,6981,1757,28618,3307,44469,3584,255192,7501,150860,6163,24621,2812,19838,2445,106401,5309,104332,5255,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,22258,2555,4574,1329,8006,1572,9678,1545,16666,1666,93087,4800,10286,2008,7816,1879,2785,1060,1560,822,3471,1001,2470,872,82801,4106,71742,3952,13429,1658,17454,2243,40859,3434,11059,1706,1465909,13868,1135095,12468,499674,9703,99904,5053,81975,4693,317795,8023,635421,11020,330814,9535,89586,4303,40471,3072,9222,1657,5237,1221,26012,2364,49115,3107,241228,7846,133118,6243,21584,2945,15440,2004,96094,5210,108110,4861,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,67161,4023,11047,1737,23785,2484,32329,2627,36353,2364,206208,6478,38896,3339,28641,2956,8021,1612,5399,1075,15221,2169,10255,1395,167312,6027,141864,5597,31320,3012,36098,2516,74446,3919,25448,2449,2163162,13062,1713940,12467,662583,9574,117373,4439,116933,4576,428277,7857,1051357,10226,449222,7991,133886,5590,70231,4378,14716,1876,5994,1163,49521,3386,63655,3909,315336,7189,168490,5100,23310,2178,19343,2205,125837,4904,146846,5317,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,34155,2517,22298,2220,3416,814,9047,1403,9835,1439,11857,1206,68787,3575,13209,1507,10246,1440,2604,897,2559,809,5083,936,2963,842,55578,3132,49745,3046,13395,1715,13186,1638,23164,2059,5833,782,1253524,10605,1032328,9338,431201,6837,86699,4355,81088,3572,263414,4988,601127,7113,221196,7239,77025,4321,44971,3086,11798,1979,5762,932,27411,2238,32054,2876,144171,5148,90729,4260,13769,1998,11616,1762,65344,3844,53442,3209,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,31441,2644,18550,1947,3437,1187,5286,1117,9827,1513,12891,1746,97176,4352,11649,1841,6896,1344,1596,779,2051,722,3249,780,4753,1405,85527,3691,71301,3371,12806,1888,18238,2319,40257,2630,14226,1927,612341,10378,456068,9868,184749,6775,34140,3140,32462,2910,118147,5420,271319,6869,156273,6456,38352,3292,20151,2309,3421,1119,3119,1169,13611,2248,18201,2288,117921,5658,66324,4636,10889,1957,9468,1793,45967,3685,51597,3304,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,58276,3828,35261,2836,6682,1185,12868,1845,15711,1784,23015,2386,117793,5568,19046,2263,14269,2144,3611,1164,3566,1106,7092,1342,4777,1167,98747,4946,86091,4386,20522,2171,23524,3177,42045,2895,12656,1776,1358762,12420,1086528,11853,428218,8502,83669,4427,82897,4453,261652,6378,658310,9070,272234,8322,80234,4914,46180,3602,10998,1501,6838,1470,28344,2978,34054,3403,192000,6750,116401,5283,17305,2247,15057,2168,84039,4718,75599,4160,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,10023,1341,5599,1109,1115,614,1425,482,3059,889,4424,956,14498,1836,2334,628,2048,637,385,307,453,238,1210,553,286,171,12164,1674,10458,1441,2256,649,3312,878,4890,1048,1706,672,228610,4454,189533,4811,65670,3276,12763,1469,14313,1948,38594,2563,123863,3967,39077,3246,13787,1879,8072,1598,1290,498,1347,618,5435,1232,5715,1250,25290,2442,14149,1583,2375,867,1626,694,10148,1561,11141,1866,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
