GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001MA,B25043_001EA,B25043_002MA,B25043_002EA,B25043_003EA,B25043_003MA,B25043_004EA,B25043_004MA,B25043_005EA,B25043_005MA,B25043_006MA,B25043_006EA,B25043_007MA,B25043_007EA,B25043_008MA,B25043_008EA,B25043_009EA,B25043_009MA,B25043_010EA,B25043_010MA,B25043_011EA,B25043_011MA,B25043_012MA,B25043_012EA,B25043_013MA,B25043_013EA,B25043_014EA,B25043_014MA,B25043_015EA,B25043_015MA,B25043_016EA,B25043_016MA,B25043_017MA,B25043_017EA,B25043_018MA,B25043_018EA,B25043_019MA,B25043_019EA,state
0400000US13,3494542,15336,2256703,18001,2207103,18504,243751,8494,1439895,16016,523457,7420,49600,4358,9160,2137,34814,3682,5626,914,1237839,18123,1163153,17874,439678,10297,607085,13731,116390,5414,74686,5015,26586,3295,41834,4182,6266,1323,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,251346,5333,16605,2074,150829,4294,83912,2636,3354,841,600,358,2211,672,543,309,193863,5082,185376,4999,61842,3264,96796,3894,26738,2088,8487,1276,2870,845,4754,888,863,339,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,388391,6704,49586,3323,232681,5829,106124,2646,10425,1722,1429,655,8137,1593,859,427,181377,6700,171739,6541,73190,4173,78656,5049,19893,2174,9638,1328,4039,851,4479,1001,1120,510,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,3144441,17893,344866,8727,1991406,13701,808169,8088,45841,3073,9372,1323,29346,2440,7123,996,1546926,16631,1484177,16116,557305,9429,723238,13743,203634,6495,62749,4178,23185,2205,31762,2832,7802,1454,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,1680025,14856,205670,6618,1044227,9684,430128,5502,40037,3147,8276,1198,26615,2336,5146,913,747049,12479,702761,11715,271200,7565,335876,9236,95685,4438,44288,3597,17567,2481,23494,2766,3227,916,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,863779,8740,119225,4494,512862,5774,231692,3309,16589,1860,3864,870,10648,1385,2077,566,336397,7489,315671,7434,135601,5415,128559,5183,51511,2550,20726,1995,8753,1389,9587,1600,2386,802,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,735450,8029,93670,3634,450357,6401,191423,3814,11629,1542,2849,678,7212,1334,1568,521,354622,5979,339890,6246,145067,4889,149027,5486,45796,2583,14732,1754,6013,1236,6989,1166,1730,647,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,1128191,11113,128705,4666,689442,8230,310044,4389,23288,2139,4415,858,15492,1802,3381,974,520655,11195,491408,10971,179434,6488,246957,8246,65017,3851,29247,3197,10566,1793,16138,2454,2543,659,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,1111942,10439,133900,5398,680333,8594,297709,4467,18752,2023,4109,910,12182,1743,2461,650,571336,10145,541597,9954,217144,6695,263531,7179,60922,3695,29739,2630,13355,1768,13497,2195,2887,791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,387311,4931,32924,2360,252440,3530,101947,2706,4386,882,356,183,2855,616,1175,601,160354,5460,154986,5343,53485,3703,71655,3683,29846,2269,5368,1109,1518,478,2769,842,1081,652,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,1418394,9673,132886,5425,937448,9804,348060,5567,19053,2733,3395,970,13163,2227,2495,771,697070,9889,663469,10474,225749,7480,348421,8910,89299,4221,33601,3654,10999,2018,19404,2887,3198,726,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,1558632,13212,123514,5301,1032093,11511,403025,5431,14647,1754,3143,911,9046,1285,2458,686,958788,13982,931237,13391,311999,7999,456060,10768,163178,5098,27551,2739,9343,1702,14762,2020,3446,773,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,2652998,14244,263942,6112,1661210,11765,727846,6408,53282,2492,9263,1273,36475,2224,7544,1092,1066153,10655,1005667,10737,363689,8203,496554,9145,145424,4897,60486,3461,21071,1979,33190,2458,6225,1195,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,1505581,9368,201962,5120,957060,6464,346559,4662,19868,1559,5358,887,12551,1279,1959,571,571028,8946,549801,8965,222506,5804,229775,6769,97520,4194,21227,1952,9733,1331,8840,1285,2654,727,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,738210,8858,79537,4541,454797,7306,203876,3826,16453,1992,2043,664,10941,1564,3469,1078,326328,6852,309347,6839,116565,4592,157482,6136,35300,2735,16981,2527,4556,1268,10043,1824,2382,907,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,1565290,12877,187647,5601,943626,9978,434017,5665,27741,2440,5524,1019,18542,2203,3675,758,748043,11337,712098,11519,279105,7478,335209,9087,97784,3857,35945,2879,14651,2044,18892,1966,2402,633,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,269982,4406,27906,2543,165302,3634,76774,2388,4588,892,1107,496,2988,745,493,291,129680,4780,122407,4593,48112,3195,55481,3821,18814,1873,7273,1202,3307,881,3107,726,859,380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,477531,5998,61635,2812,292211,4285,123685,2785,6777,1096,1421,544,4486,896,870,279,239492,5819,230580,5989,98985,4542,97564,4258,34031,1969,8912,1314,4183,915,3863,960,866,345,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,545870,9943,60646,5224,334103,8045,151121,3637,7121,1529,936,542,4066,1129,2119,1038,429361,9097,414456,8909,134927,5330,230956,7639,48573,3060,14905,2266,3981,1080,8425,1801,2499,903,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,365898,5991,32434,2069,245408,5253,88056,2478,3172,840,424,246,2275,711,473,278,147384,4801,141174,4890,47741,2960,70390,4399,23043,1850,6210,1369,2296,664,3429,1080,485,329,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,2040041,13756,151439,5004,1341699,12417,546903,6915,20439,2734,3992,1271,12874,1875,3573,887,1107149,14128,1051072,13571,306238,7445,575865,10137,168969,5374,56077,3783,20256,2396,27166,2753,8655,1686,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,504286,7299,57406,3758,303275,6002,143605,3101,18718,2036,3362,1124,11236,1577,4120,728,244281,6805,223944,6494,87051,4308,110187,4990,26706,2468,20337,2723,7225,1733,11382,1842,1730,779,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,3800972,18540,295131,8134,2467331,15389,1038510,9791,50715,3721,9983,1722,32536,3054,8196,1411,3336251,18987,3183451,18952,915480,13716,1704583,13665,563388,9985,152800,6560,56974,4820,78665,5054,17161,1701,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,2414446,21272,257620,9469,1510867,13869,645959,8956,35456,2780,7083,1660,23268,2460,5105,1140,1233462,17570,1177147,17725,449996,11525,591768,11181,135383,5949,56315,4454,21307,2775,29962,3618,5046,1233,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,184576,3441,26387,1732,113436,2636,44753,1510,1678,445,495,278,1001,312,182,129,97186,3186,93543,3317,46079,2570,31167,2180,16297,1365,3643,814,1297,460,1861,557,485,332,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,2983840,16738,309002,6781,1847887,12168,826951,7211,55873,3304,11726,1533,35833,2617,8314,1281,1498842,14730,1424557,14263,503773,10828,710206,11630,210578,5163,74285,4229,27738,2434,39564,3049,6983,1405,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,949959,7609,122116,4417,556847,5969,270996,3973,17039,1763,2869,800,11110,1409,3060,624,475733,8920,456176,9187,188005,5363,212011,6851,56160,2855,19557,1833,7448,1120,10664,1327,1445,495,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,907612,11500,77160,4379,562416,8707,268036,5524,14400,2065,2481,1073,9319,1648,2600,656,594967,11145,567536,10916,216518,6666,273850,9169,77168,3826,27431,2838,12026,2091,11563,1613,3842,1260,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,3388145,18141,315561,7165,2130010,13556,942574,8039,42878,2694,8761,1257,27093,2141,7024,1286,1506310,15295,1442447,16179,480082,10004,684642,11500,277723,7418,63863,4408,26912,2492,29376,3244,7575,1302,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,247183,5731,21940,2071,159526,4269,65717,2249,2571,824,443,279,1909,768,219,160,162505,5344,154583,5471,47547,2891,78938,3916,28098,2289,7922,1500,2432,750,4169,1044,1321,719,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,1203448,12764,128824,6378,728403,10681,346221,5738,20026,2186,3978,1099,12605,1719,3443,848,545360,11328,516224,11123,193436,7486,265298,9390,57490,3760,29136,2833,8714,1630,17076,2138,3346,1117,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,217378,3907,28878,2186,134400,3007,54100,1629,4004,837,1108,556,2204,577,692,371,101833,4336,97080,4104,39917,2721,39510,2891,17653,1406,4753,1119,2782,822,1462,638,509,359,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,1629973,14199,177383,6696,1003692,11567,448898,6621,30103,2689,4737,1164,20411,2191,4955,921,807352,12867,764755,12528,285263,8686,385585,9445,93907,4147,42597,2877,16161,2241,22793,2396,3643,958,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,5467930,32076,656352,14869,3530414,24503,1281164,12297,100370,5129,18336,2395,67527,3930,14507,1920,3282070,27556,3138487,27064,1307373,19202,1528778,22001,302336,8470,143583,6968,54578,4020,73469,5382,15536,2468,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,604302,6589,106532,4577,364393,5526,133377,2795,9197,1328,2464,728,5660,1115,1073,507,270754,7097,258952,7151,130736,5323,106894,5002,21322,2301,11802,1458,4790,1166,5744,1162,1268,574,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,181447,2969,13331,1166,120662,2278,47454,1417,2005,444,430,228,1256,411,319,220,73906,2835,71268,2907,29316,2041,30813,2061,11139,1439,2638,571,976,395,1198,469,464,293,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,1983543,16901,197211,7155,1282683,12564,503649,7032,30052,2844,5796,1261,20137,2410,4119,1026,977055,13943,930939,14566,363782,9217,457230,10663,109927,5099,46116,4154,15108,2018,26656,2884,4352,1177,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,1653712,13459,1630749,13930,169479,6806,1053438,10809,407832,5843,22963,2783,5647,1200,14356,2046,2960,926,978909,14209,946426,14301,368555,9183,456038,10738,121833,5469,32483,2790,13182,2009,16083,2004,3218,831,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,531392,6308,521401,6278,44632,3046,314007,4749,162762,2980,9991,1367,1839,616,6684,1234,1468,463,204016,5469,184593,5316,67394,3457,91096,4316,26103,1982,19423,2166,5507,1179,11278,1530,2638,692,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,1543908,11604,1521979,11354,171201,5555,965740,8455,385038,4311,21929,2036,4233,792,15313,1700,2383,530,731444,10367,701202,10428,272211,7284,312881,7188,116110,3749,30242,2698,11953,1522,13960,1944,4329,1263,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,157223,3270,154786,3318,24351,2139,93467,2904,36968,1532,2437,907,841,582,1387,638,209,159,65316,3158,62914,3221,26738,2222,28557,2458,7619,1295,2402,779,1392,646,762,361,248,227,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,876741,9559,836659,9290,67236,3623,498803,8375,270620,4425,40082,2985,2553,783,19503,2217,18026,2007,379410,8608,341578,7756,110599,4787,179231,5703,51748,2566,37832,3250,8232,1405,19459,2217,10141,1458,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
