GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001EA,C18106_001MA,C18106_002EA,C18106_002MA,C18106_003EA,C18106_003MA,C18106_004MA,C18106_004EA,C18106_005EA,C18106_005MA,C18106_006EA,C18106_006MA,C18106_007EA,C18106_007MA,C18106_008MA,C18106_008EA,C18106_009MA,C18106_009EA,C18106_010MA,C18106_010EA,C18106_011EA,C18106_011MA,C18106_012EA,C18106_012MA,C18106_013MA,C18106_013EA,C18106_014MA,C18106_014EA,C18106_015MA,C18106_015EA,C18106_016EA,C18106_016MA,C18106_017EA,C18106_017MA,C18106_018MA,C18106_018EA,C18106_019MA,C18106_019EA,C18106_020MA,C18106_020EA,C18106_021MA,C18106_021EA,state
0400000US13,8945759,6804,4303468,9214,928309,7555,10920,1875,917389,7654,2927425,4689,58080,5265,2869345,7017,447734,3059,31993,2935,415741,4215,4642291,6490,882425,5624,7453,1624,874972,5982,3161513,4850,69329,4977,3092184,7138,598353,3153,66831,4705,531522,5369,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238045,2362,602695,2542,109449,879,1720,844,107729,1112,405415,2400,5544,1293,399871,2635,87831,795,5199,1009,82632,1135,635350,1602,106608,911,330,195,106278,877,418293,1442,5748,1084,412545,1636,110449,862,7727,1449,102722,1695,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1447159,1357,720084,2996,157907,1731,1799,688,156108,1832,469860,2439,8720,1311,461140,2585,92317,1051,7052,1235,85265,1506,727075,2589,150671,1568,2301,1640,148370,2015,468671,2378,8844,1485,459827,2960,107733,1470,11885,1674,95848,2145,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11861043,3286,5770050,5444,1155067,3009,9603,1183,1145464,3055,3938823,4767,59123,3703,3879700,5784,676160,2302,46064,3142,630096,4424,6090993,5303,1109857,3072,7122,1353,1102735,3009,4075272,4311,64106,3869,4011166,5933,905864,2673,86899,4387,818965,5250,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5989411,2707,2924701,4123,594549,3165,6647,1460,587902,3276,1974747,3330,36414,3115,1938333,4523,355405,1738,22122,1830,333283,2445,3064710,3419,570854,2502,3418,823,567436,2509,2029923,2898,41934,3295,1987989,4228,463933,1865,40839,2450,423094,3091,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2819263,1956,1390026,3286,267141,2022,2137,642,265004,2162,933898,2372,13558,1629,920340,2683,188987,1222,10363,1290,178624,1689,1429237,3005,256218,2203,1839,602,254379,2169,927513,2142,13304,1488,914209,2383,245506,1490,19555,1915,225951,2097,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2611490,2278,1280494,3080,266639,2551,2652,728,263987,2581,854325,2376,16467,2367,837858,3332,159530,1374,10891,1378,148639,1898,1330996,2703,252532,2060,1451,565,251081,2120,874124,2119,18554,1692,855570,2275,204340,1529,18859,1740,185481,2350,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4005288,3264,1944522,4416,380493,2471,5685,1307,374808,2666,1314390,3622,42282,3029,1272108,4520,249639,1672,20834,2138,228805,2737,2060766,3992,363386,2995,3961,1145,359425,3117,1375640,2700,39133,3113,1336507,4133,321740,2167,36485,2487,285255,2964,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4160093,2763,1999694,4307,411355,3275,5091,1261,406264,3667,1351449,3301,37445,3689,1314004,4481,236890,1371,21150,1966,215740,2215,2160399,4248,392963,3361,3439,1134,389524,3498,1453631,2778,37764,3317,1415867,4040,313805,1603,40103,2573,273702,2926,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1248024,1281,609145,2248,105766,1636,1220,509,104546,1773,409496,1432,7795,1180,401701,1809,93883,903,6950,1324,86933,1514,638879,1991,98038,1030,980,590,97058,1204,424525,1389,7262,1293,417263,1882,116316,1011,8845,1268,107471,1710,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5373467,2663,2569410,3974,498914,2102,4765,1185,494149,2474,1767349,3001,25072,2788,1742277,3611,303147,1740,19764,2365,283383,3012,2804057,3327,482463,1941,3107,1119,479356,2386,1917189,2589,32002,2930,1885187,3726,404405,1788,36643,3041,367762,3338,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6145081,1784,2956262,2939,529925,1796,7545,1436,522380,2446,2051709,2075,31798,3260,2019911,4047,374628,1583,22508,2209,352120,2499,3188819,2543,509433,1483,5651,1393,503782,2063,2171430,1380,37225,3292,2134205,3378,507956,1760,48384,2922,459572,3585,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9178913,2482,4470742,3839,874005,2712,8842,1140,865163,2786,3006529,3249,74372,3760,2932157,4584,590208,1578,42403,2525,547805,2960,4708171,3214,832133,2053,5704,959,826429,2232,3116224,2316,76731,4287,3039493,4867,759814,1926,73931,3389,685883,3923,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4934279,2290,2443302,3193,473954,2555,7141,1229,466813,2502,1671781,2675,22208,2204,1649573,3789,297567,1342,18107,1673,279460,2083,2490977,3586,449632,2399,3362,850,446270,2635,1668552,2448,24457,2345,1644095,3374,372793,1634,27199,2230,345594,3011,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706414,2907,1289602,4085,277409,3818,3615,1104,273794,3750,852684,2888,25347,2416,827337,3350,159509,1272,15587,1780,143922,2038,1416812,3649,266766,2953,1954,745,264812,3018,935528,2210,27897,3193,907631,4106,214518,1415,30293,2682,184225,3027,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5517351,3039,2676453,4521,526729,4035,6180,1437,520549,4192,1791555,3545,35095,2528,1756460,4332,358169,2147,25581,2169,332588,2762,2840898,4253,500909,2871,3175,840,497734,3004,1879520,3731,39536,3181,1839984,4886,460469,2109,40457,2921,420012,3434,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,922765,1595,458556,2046,82546,1496,555,350,81991,1506,307118,1691,5600,1145,301518,2151,68892,823,3735,837,65157,1035,464209,2152,79107,1443,997,706,78110,1541,307688,1749,6143,1231,301545,1969,77414,840,6955,1162,70459,1451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1683406,2149,827633,2928,167112,1860,1180,465,165932,1847,556403,2107,7534,1147,548869,2298,104118,896,4918,935,99200,1266,855773,2463,161097,1330,980,393,160117,1371,560897,1716,7608,1137,553289,2099,133779,1113,7746,1022,126033,1431,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501803,2276,1249342,2956,244010,1901,2306,943,241704,2000,846310,2703,14915,2691,831395,3868,159022,1042,9470,1631,149552,1887,1252461,2401,233163,1462,1036,658,232127,1529,842156,1886,16125,2656,826031,3135,177142,1025,13142,1653,164000,1867,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236262,1148,607529,1797,107895,1066,1040,496,106855,1138,419863,1462,5871,1205,413992,1804,79771,666,5424,1059,74347,1137,628733,1590,103709,927,604,509,103105,1171,427871,1381,4902,1055,422969,1797,97153,885,6123,1117,91030,1308,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8177681,1797,3954668,2689,768326,1956,7648,1446,760678,2355,2692258,2068,37927,3081,2654331,4049,494084,1545,34423,2449,459661,2633,4223013,2225,734540,1651,4880,1154,729660,2171,2814680,2047,44903,3172,2769777,3308,673793,1775,67009,3363,606784,3687,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1902961,2304,932283,2694,193183,2187,1022,497,192161,2142,613238,2387,14015,2424,599223,3535,125862,1130,10053,1379,115809,1734,970678,2400,179323,1817,607,446,178716,1827,639011,1634,12561,1643,626450,2062,152344,1101,15953,1965,136391,1924,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18051815,2870,8677627,4776,1592817,2966,18188,2060,1574629,3411,6010741,4944,88514,5301,5922227,7211,1074069,2291,73667,3989,1000402,4619,9374188,3853,1520689,2448,11390,1623,1509299,2960,6363833,3326,100293,4348,6263540,4961,1489666,2786,155417,5631,1334249,6349,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8834295,6336,4228413,8279,844475,6142,7425,1782,837050,6435,2851076,6828,63745,5339,2787331,9201,532862,2520,37953,2972,494909,3830,4605882,6973,815674,5644,5334,1402,810340,5904,3088412,4665,70351,4544,3018061,6187,701796,2554,75337,3728,626459,4271,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,623159,1408,312743,1751,52716,971,490,277,52226,1016,218238,1669,2576,577,215662,1778,41789,463,1941,489,39848,583,310416,1607,51871,947,71,52,51800,947,207927,1469,2510,685,205417,1610,50618,580,2731,654,47887,815,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10660659,2931,5168139,4777,1011411,3504,13763,2097,997648,4167,3476121,3790,69182,4296,3406939,5766,680607,2449,45920,3072,634687,3966,5492520,4438,968486,3348,7304,1285,961182,3361,3624965,3414,74656,4139,3550309,5208,899069,2439,87449,3679,811620,4051,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3446350,2453,1683226,3568,343689,2731,3763,828,339926,2846,1119457,2808,25369,2395,1094088,3697,220080,1210,17492,1741,202588,2126,1763124,3334,326186,2415,2836,764,323350,2633,1158279,2271,29659,2401,1128620,3408,278659,1612,27348,2111,251311,2515,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3593992,2394,1761278,3366,318257,2545,3945,1239,314312,2806,1200443,2573,20849,2610,1179594,3388,242578,1514,16123,2047,226455,2682,1832714,3194,304154,2670,2191,850,301963,2886,1227937,2609,27064,3165,1200873,4063,300623,1503,27022,2283,273601,2769,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11818796,2352,5715248,4741,1042142,2888,14470,1800,1027672,3603,3860832,3301,75763,4609,3785069,5549,812274,2259,52765,2797,759509,3454,6103548,4626,991638,2741,7910,1248,983728,3039,4022534,3041,83251,4825,3939283,6206,1089376,2261,97674,5217,991702,5774,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979671,974,470519,1432,83448,901,710,351,82738,1002,325451,1275,6025,1275,319426,1653,61620,818,4434,903,57186,1268,509152,1147,79730,869,321,204,79409,906,344983,887,5217,1171,339766,1519,84439,732,7808,1212,76631,1286,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4276510,3247,2045906,5044,396500,3680,4108,1081,392392,3904,1369762,3746,35695,3411,1334067,4766,279644,1917,19247,2106,260397,2839,2230604,4195,380255,3574,1910,689,378345,3515,1492814,2738,35532,3193,1457282,4440,357535,2085,37562,3295,319973,3906,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746957,1083,369775,2301,71762,1208,671,327,71091,1204,247393,1792,3426,826,243967,2146,50620,787,2968,805,47652,1108,377182,2122,70394,1199,338,204,70056,1208,244121,1350,3313,864,240808,1513,62667,984,5450,1069,57217,1387,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5902563,4444,2845926,6421,555193,4585,7383,1389,547810,4643,1919354,5584,49775,3581,1869579,6127,371379,1814,30276,2851,341103,3108,3056637,5339,532798,4018,4579,1708,528219,4512,2043501,3488,53165,3886,1990336,4879,480338,2246,59862,3416,420476,3968,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23244141,6665,11370392,9277,2552475,6090,29406,3231,2523069,7616,7657968,7559,135652,6699,7522316,10022,1159949,3783,89475,4045,1070474,5628,11873749,8142,2441182,5377,17448,2363,2423734,6126,7965935,6195,156256,7184,7809679,9219,1466632,3842,188394,7774,1278238,8457,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2527350,2113,1262106,3135,316098,2135,3076,818,313022,2230,829388,2458,12418,2412,816970,3253,116620,998,6144,1243,110476,1398,1265244,2629,299416,2068,2050,675,297366,2153,828356,2279,11474,2140,816882,3323,137472,997,11472,1396,126000,1841,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589392,762,289432,1195,48619,908,954,377,47665,921,199868,975,2849,652,197019,1174,40945,522,2650,553,38295,666,299960,1162,46213,725,404,250,45809,757,204295,802,2915,583,201380,1056,49452,389,4251,725,45201,836,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7379073,6306,3554689,8131,690135,5404,9450,1725,680685,5669,2435829,6019,42277,3771,2393552,6863,428725,2403,29359,2526,399366,3152,3824384,6587,650855,4882,4866,1086,645989,5054,2620133,4853,42340,3798,2577793,5989,553396,2886,58051,3833,495345,4682,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6277475,3710,3093837,5008,581228,2552,7625,1436,573603,3034,2133930,4308,38172,3121,2095758,4838,378679,1924,26559,2536,352120,2597,3183638,4584,557604,2850,5507,1233,552097,3061,2163969,3806,44179,3343,2119790,4593,462065,2315,47235,2857,414830,3615,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1722507,1987,841045,3421,143908,1748,1915,693,141993,1798,568091,2966,17542,1962,550549,3225,129046,1176,12135,1444,116911,1789,881462,2765,137416,1490,1299,465,136117,1531,580463,2419,17497,2085,562966,2780,163583,1220,19777,1779,143806,2053,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5284863,2059,2603410,3851,497389,2431,5886,1242,491503,2765,1770176,3201,27976,2313,1742200,3828,335845,1539,20781,1902,315064,2377,2681453,3171,476332,2313,4062,881,472270,2556,1779475,2421,28519,2439,1750956,3145,425646,1864,33227,2354,392419,2918,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519810,1228,263316,1843,49012,1262,275,227,48737,1290,181644,1506,2506,978,179138,1604,32660,388,1696,578,30964,715,256494,1604,46560,1133,302,301,46258,1190,172954,1374,2234,632,170720,1501,36980,650,1792,549,35188,836,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3463547,1416,1640029,2915,334888,2664,4185,954,330703,2765,1062796,796,33271,3300,1029525,3323,242345,609,29441,2191,212904,2221,1823518,2681,323809,2533,1696,691,322113,2760,1183616,446,36711,3217,1146905,3251,316093,511,48792,3428,267301,3364,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
