GEO_ID,B17001G_001E,B17001G_001M,B17001G_002E,B17001G_002M,B17001G_003E,B17001G_003M,B17001G_004E,B17001G_004M,B17001G_005E,B17001G_005M,B17001G_006E,B17001G_006M,B17001G_007E,B17001G_007M,B17001G_008E,B17001G_008M,B17001G_009E,B17001G_009M,B17001G_010E,B17001G_010M,B17001G_011E,B17001G_011M,B17001G_012E,B17001G_012M,B17001G_013E,B17001G_013M,B17001G_014E,B17001G_014M,B17001G_015E,B17001G_015M,B17001G_016E,B17001G_016M,B17001G_017E,B17001G_017M,B17001G_018E,B17001G_018M,B17001G_019E,B17001G_019M,B17001G_020E,B17001G_020M,B17001G_021E,B17001G_021M,B17001G_022E,B17001G_022M,B17001G_023E,B17001G_023M,B17001G_024E,B17001G_024M,B17001G_025E,B17001G_025M,B17001G_026E,B17001G_026M,B17001G_027E,B17001G_027M,B17001G_028E,B17001G_028M,B17001G_029E,B17001G_029M,B17001G_030E,B17001G_030M,B17001G_031E,B17001G_031M,B17001G_032E,B17001G_032M,B17001G_033E,B17001G_033M,B17001G_034E,B17001G_034M,B17001G_035E,B17001G_035M,B17001G_036E,B17001G_036M,B17001G_037E,B17001G_037M,B17001G_038E,B17001G_038M,B17001G_039E,B17001G_039M,B17001G_040E,B17001G_040M,B17001G_041E,B17001G_041M,B17001G_042E,B17001G_042M,B17001G_043E,B17001G_043M,B17001G_044E,B17001G_044M,B17001G_045E,B17001G_045M,B17001G_046E,B17001G_046M,B17001G_047E,B17001G_047M,B17001G_048E,B17001G_048M,B17001G_049E,B17001G_049M,B17001G_050E,B17001G_050M,B17001G_051E,B17001G_051M,B17001G_052E,B17001G_052M,B17001G_053E,B17001G_053M,B17001G_054E,B17001G_054M,B17001G_055E,B17001G_055M,B17001G_056E,B17001G_056M,B17001G_057E,B17001G_057M,B17001G_058E,B17001G_058M,B17001G_059E,B17001G_059M,NAME,B17001G_001EA,B17001G_001MA,B17001G_002EA,B17001G_002MA,B17001G_003MA,B17001G_003EA,B17001G_004MA,B17001G_004EA,B17001G_005EA,B17001G_005MA,B17001G_006EA,B17001G_006MA,B17001G_007EA,B17001G_007MA,B17001G_008MA,B17001G_008EA,B17001G_009MA,B17001G_009EA,B17001G_010EA,B17001G_010MA,B17001G_011MA,B17001G_011EA,B17001G_012EA,B17001G_012MA,B17001G_013EA,B17001G_013MA,B17001G_014EA,B17001G_014MA,B17001G_015MA,B17001G_015EA,B17001G_016EA,B17001G_016MA,B17001G_017MA,B17001G_017EA,B17001G_018EA,B17001G_018MA,B17001G_019MA,B17001G_019EA,B17001G_020MA,B17001G_020EA,B17001G_021MA,B17001G_021EA,B17001G_022MA,B17001G_022EA,B17001G_023MA,B17001G_023EA,B17001G_024EA,B17001G_024MA,B17001G_025MA,B17001G_025EA,B17001G_026MA,B17001G_026EA,B17001G_027MA,B17001G_027EA,B17001G_028MA,B17001G_028EA,B17001G_029EA,B17001G_029MA,B17001G_030MA,B17001G_030EA,B17001G_031MA,B17001G_031EA,B17001G_032MA,B17001G_032EA,B17001G_033MA,B17001G_033EA,B17001G_034EA,B17001G_034MA,B17001G_035EA,B17001G_035MA,B17001G_036MA,B17001G_036EA,B17001G_037MA,B17001G_037EA,B17001G_038MA,B17001G_038EA,B17001G_039MA,B17001G_039EA,B17001G_040EA,B17001G_040MA,B17001G_041MA,B17001G_041EA,B17001G_042MA,B17001G_042EA,B17001G_043MA,B17001G_043EA,B17001G_044MA,B17001G_044EA,B17001G_045EA,B17001G_045MA,B17001G_046EA,B17001G_046MA,B17001G_047MA,B17001G_047EA,B17001G_048MA,B17001G_048EA,B17001G_049EA,B17001G_049MA,B17001G_050EA,B17001G_050MA,B17001G_051EA,B17001G_051MA,B17001G_052MA,B17001G_052EA,B17001G_053MA,B17001G_053EA,B17001G_054EA,B17001G_054MA,B17001G_055EA,B17001G_055MA,B17001G_056EA,B17001G_056MA,B17001G_057EA,B17001G_057MA,B17001G_058MA,B17001G_058EA,B17001G_059MA,B17001G_059EA,state
0400000US13,185237,12491,40850,7099,18415,4236,4321,1420,732,447,4414,1372,1854,707,712,491,930,643,2055,1005,1228,1062,1175,649,474,297,371,258,112,131,37,50,22435,4061,3873,1563,342,270,3302,1367,2814,1180,274,240,592,474,3754,1284,3635,1488,2016,886,428,278,556,397,548,334,301,290,144387,9918,73542,6812,14373,2845,2374,894,12930,2830,5845,1582,1840,768,3858,1196,6768,1856,7285,1738,6535,1692,6556,1608,3329,1087,596,288,1253,752,70845,5442,11449,1947,1250,753,11585,2240,5314,1479,1783,930,3289,1344,7842,1716,7560,1813,7847,1811,5757,1387,4082,1064,1524,683,1563,678,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,324489,12876,54475,7714,24134,3948,4455,1408,1118,581,3792,1420,2421,1129,495,265,641,313,3140,990,3269,1024,1363,601,1361,710,1214,452,560,398,305,172,30341,4378,4583,1066,1111,634,5240,1560,922,455,516,345,1016,552,5204,1275,4721,1248,2804,1032,1817,582,1419,489,792,385,196,115,270014,12082,138277,6505,15834,1519,2777,806,16494,1937,7543,1324,3260,882,5179,923,16725,1972,19846,1845,16060,1776,14787,1928,11449,1434,5445,994,2878,765,131737,7149,13026,1431,2355,860,16523,1919,7710,1351,2319,618,5783,1201,13912,1775,19981,2192,14704,1813,13842,1692,12179,1643,5870,973,3533,893,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37892,4229,10916,2687,5482,1992,831,547,63,123,1056,568,355,264,0,195,172,247,952,496,700,505,671,791,490,524,126,126,0,195,66,111,5434,1398,447,319,83,113,665,408,799,527,332,284,55,61,1185,601,555,415,417,386,140,156,361,329,40,59,355,429,26976,3278,14289,2141,1149,588,955,498,3486,1023,856,472,62,77,342,277,1699,731,1840,1125,861,389,894,445,862,493,1056,649,227,180,12687,2183,1837,861,1149,707,2441,861,857,411,73,137,293,208,1232,427,1106,528,1152,579,1094,511,826,419,526,286,101,92,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,255477,12303,53296,6216,23843,3272,4668,1083,1085,478,4993,1384,2091,954,314,216,1022,439,3495,1174,2426,879,1389,661,1137,465,445,292,219,220,559,777,29453,3857,5582,1663,1093,475,5012,1326,2220,886,483,426,1187,743,4860,1389,3231,909,1720,625,1560,575,1365,537,645,337,495,341,202181,10604,102926,6956,15338,2354,2866,804,17484,2874,7256,1415,1678,635,4162,936,11386,2325,14637,2513,10691,1850,8488,1451,5751,1367,2307,652,882,458,99255,5911,15150,2233,3052,1093,16351,2418,6945,1145,2305,824,4660,1077,9978,2110,14117,2366,7262,1347,7801,1407,5918,1173,2972,755,2744,756,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,134367,7296,34439,3901,16242,2389,3854,1104,1123,568,2655,826,1464,686,561,336,997,429,2573,979,1436,595,754,465,369,220,296,365,92,152,68,102,18197,2336,4304,1281,575,356,3585,912,939,558,613,367,792,466,2231,784,1437,604,1463,554,1297,592,566,308,264,355,131,189,99928,7526,49732,4452,8416,1682,1173,504,8471,1687,4705,1314,1038,495,3376,1051,4777,1196,6001,1226,4791,1436,2988,871,2496,707,1113,445,387,220,50196,4789,8170,1671,1526,708,9290,1856,3498,973,1668,553,2417,731,4845,1381,5356,1299,3605,923,4328,1072,3207,928,1316,487,970,400,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,57950,4827,17392,3678,8276,2305,1517,611,283,377,2162,1184,784,469,131,108,231,259,837,469,786,457,1022,807,425,285,55,74,14,24,29,55,9116,1986,1445,682,410,305,2187,873,392,266,289,197,424,265,1489,603,850,302,909,516,494,330,181,217,46,86,0,155,40558,3904,20479,2135,3020,1115,302,199,5011,916,2935,934,600,271,595,301,2167,797,2292,841,1487,697,1140,425,699,353,197,163,34,45,20079,2489,4385,1218,264,209,3612,789,1290,438,1073,518,1249,609,1709,642,2654,1034,1529,508,919,428,777,381,334,234,284,196,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,93882,6348,21093,3395,9285,1598,2408,808,343,236,1493,595,626,457,280,224,966,529,831,449,640,433,413,327,772,617,226,178,232,229,55,60,11808,2214,1599,624,714,472,2180,957,831,402,152,132,405,354,1793,783,1602,695,847,496,780,351,226,149,413,392,266,195,72789,6095,36679,3632,5392,1136,893,478,5012,1252,3635,970,2135,752,2082,554,3942,1094,4457,1097,3513,1141,2345,659,2113,710,785,357,375,213,36110,3422,5700,1158,964,506,6498,1423,3317,1176,663,311,1166,466,4388,1006,2941,831,3312,840,3405,768,2009,605,1311,482,436,278,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,77663,6539,29418,5302,13965,2751,4446,1577,1009,591,3117,1006,767,524,657,396,151,178,1402,711,837,494,817,494,540,330,117,119,105,133,0,189,15453,3418,3272,1219,534,484,3117,1255,1697,669,740,682,865,463,1628,751,2221,875,439,377,314,257,404,341,6,11,216,241,48245,4490,21783,2823,3704,1145,919,477,4189,1003,1336,545,789,451,328,214,1692,870,1820,612,1989,758,1724,680,2205,852,864,467,224,220,26462,2873,4203,1175,703,420,5443,1375,2197,633,555,390,1039,500,3046,928,2675,970,2038,702,1859,614,1713,751,464,332,527,329,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73967,6370,19683,3631,9150,2075,3527,1470,38,68,1615,654,778,358,476,334,453,293,199,161,276,182,418,354,918,422,393,236,10,18,49,74,10533,2633,2237,855,108,123,1894,921,1033,523,439,466,0,198,1820,912,1053,726,227,181,626,337,391,261,247,176,458,300,54284,5446,26915,3716,3688,1249,778,465,3976,1206,2611,1092,667,378,1869,904,2975,906,2534,970,1582,720,2842,778,1595,557,1274,493,524,251,27369,2941,3016,895,190,182,2815,1003,2423,838,574,393,865,484,3027,1111,3885,1235,3273,1056,2969,784,2238,892,968,391,1126,523,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,22438,2863,6902,1793,4120,1435,928,532,217,189,651,433,645,540,19,39,24,30,686,611,464,375,73,76,279,229,113,98,21,33,0,157,2782,838,228,189,172,142,960,499,11,25,119,137,67,86,192,145,262,183,259,211,196,195,223,183,24,44,69,86,15536,2496,8626,1689,607,410,201,229,1497,657,1217,606,317,206,436,329,658,297,583,337,810,457,759,378,690,268,344,180,507,434,6910,1392,923,435,287,219,1163,575,517,395,161,168,229,167,751,397,199,120,883,458,743,412,550,239,247,212,257,211,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146997,8295,22950,4312,11696,2379,2864,1220,805,575,2231,843,1300,823,274,228,648,552,1109,598,641,460,549,418,805,488,378,372,33,56,59,96,11254,2614,2219,850,534,447,3241,1804,640,452,134,152,645,442,955,389,1064,673,807,427,310,299,292,190,344,248,69,83,124047,7834,62162,4486,8220,1688,2227,973,9735,1816,4933,1275,1619,711,2145,780,6520,1411,9159,1832,6393,1483,4964,1130,4165,1141,1437,476,645,328,61885,4795,9456,1767,2100,995,9998,1698,3992,998,1479,625,2774,722,5361,1166,6087,1432,7610,1516,6124,1240,3454,863,1300,460,2150,825,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,161026,11005,32438,4891,12531,2248,1873,624,380,285,1828,649,1027,442,487,321,603,347,2110,1066,1556,622,1080,509,547,291,580,317,298,313,162,159,19907,3249,2393,722,372,241,2592,913,1039,430,84,141,903,482,2869,951,3781,1189,2011,674,1595,539,1128,531,657,404,483,326,128588,10434,69333,6327,8868,1656,1643,804,9222,1676,4300,1174,1885,832,3276,871,8020,1683,9104,1893,7406,1933,8680,1699,4102,887,1694,621,1133,470,59255,5613,7394,1521,1101,591,7478,1623,4143,911,1357,513,2322,766,5476,1179,8393,1646,8060,1657,6829,1438,3184,894,1668,577,1850,595,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,244974,10013,70991,5823,32438,3407,7343,1582,1491,645,7769,1509,2249,622,736,400,1441,677,4075,906,2586,983,1827,707,1290,477,1199,478,243,155,189,204,38553,3465,7177,1559,1823,678,6660,1242,2754,873,1088,591,1612,693,5938,1382,3691,1028,3045,768,2807,841,860,369,617,267,481,226,173983,8751,87544,5318,12799,1891,3006,785,13635,1730,5592,1091,2037,579,4210,922,12132,1989,9572,1293,8256,1407,6752,1233,4961,950,3200,730,1392,472,86439,4794,10983,1705,2205,880,14085,2280,6316,1079,2831,880,3995,892,8533,1536,9915,1539,8861,1458,8284,1199,5285,916,3076,735,2070,504,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,130975,8718,30761,4293,15700,2518,4281,1405,465,264,3413,1009,855,413,438,432,227,181,1896,735,1493,699,653,342,1291,426,317,177,311,349,60,95,15061,2435,2605,895,749,431,2475,744,922,537,213,136,681,397,2733,861,2216,626,858,391,759,452,462,274,271,252,117,120,100214,6964,50830,4012,9683,1548,1534,513,10064,1878,3931,946,1725,688,2666,631,4445,953,6511,1479,3873,883,3452,813,1344,406,985,344,617,317,49384,4094,9606,1554,1038,629,8860,1669,3333,815,1712,728,2278,589,5345,1422,5621,1121,4468,1035,3322,844,1804,629,1728,546,269,209,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,33724,4637,10368,2565,5743,1695,2044,1088,249,209,1057,650,754,761,0,206,402,404,264,224,301,272,287,292,346,465,0,206,18,42,21,29,4625,1352,1266,680,443,429,1091,730,96,106,0,206,0,206,177,172,242,283,232,315,535,489,299,231,139,161,105,130,23356,3779,10745,2021,1676,664,404,323,2059,828,446,325,184,251,419,359,1569,656,865,502,895,519,761,390,833,352,433,324,201,184,12611,2568,2593,1064,409,403,2017,869,1196,629,70,107,897,502,826,457,1096,489,618,346,1205,505,600,371,746,457,338,320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,138867,7993,35292,5476,15405,2801,3750,1106,1165,800,3036,855,1274,678,366,270,658,586,2172,842,948,489,847,466,419,214,661,448,109,95,0,184,19887,3432,3789,1112,697,505,4524,1462,1241,644,184,186,962,736,2636,800,2340,858,1836,730,631,311,647,325,114,124,286,216,103575,6017,52515,4095,8136,1755,529,307,7693,1535,3068,886,1734,769,3452,940,5945,1532,6097,1396,5198,1354,4110,833,3976,1061,1532,454,1045,492,51060,4440,6680,1319,2216,1039,7087,1421,3585,1193,969,583,1604,521,6407,1549,6514,1322,4601,1181,4181,1060,3610,809,2157,730,1449,606,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23362,2770,6736,1748,3298,1176,391,332,66,76,521,274,83,120,95,110,81,79,1132,870,426,459,110,129,228,203,100,153,65,103,0,165,3438,1124,488,512,519,501,620,347,154,157,54,76,76,123,171,155,275,240,276,202,286,251,446,336,44,102,29,49,16626,2201,7364,1419,517,281,432,255,1155,655,806,424,219,267,216,133,557,446,888,486,797,406,625,343,688,362,158,118,306,266,9262,1619,1274,582,0,165,1630,598,697,337,320,282,949,573,574,322,1324,639,670,358,616,352,712,383,437,275,59,63,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38507,3706,9449,2272,3754,1151,1102,736,194,263,316,171,184,152,308,295,145,122,407,348,387,251,45,95,465,471,194,249,7,13,0,155,5695,1851,1534,798,304,286,960,724,776,477,135,221,134,180,369,237,290,212,552,450,268,183,165,177,73,136,135,192,29058,3498,13984,2106,3043,718,606,387,2433,848,1117,436,308,227,709,401,774,425,2213,947,954,580,727,324,506,352,321,230,273,221,15074,2109,2206,771,407,256,2798,774,1202,496,416,322,1054,624,1092,523,2457,819,1079,438,894,463,860,395,117,116,492,409,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,104766,10615,14448,2792,6182,1416,826,539,191,178,925,618,925,561,185,191,92,121,1112,498,602,392,608,574,609,402,0,234,107,167,0,234,8266,1987,1801,1015,106,138,1295,783,338,173,112,124,103,95,1318,617,734,457,698,564,1059,718,448,350,182,174,72,127,90318,9976,42531,5416,6958,1884,1706,1369,7261,1971,1837,813,1267,683,1469,653,3597,1054,5815,1670,5108,1650,3984,1239,1881,701,1263,453,385,304,47787,6352,6819,1579,1240,1109,6595,2316,3524,1487,1360,664,2700,926,7267,1882,6113,1611,4804,1308,2698,998,2745,813,1314,487,608,343,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21732,2395,2717,890,1146,623,182,273,0,184,187,159,0,184,0,184,0,184,288,269,219,183,93,112,0,184,57,80,70,120,50,86,1571,706,144,127,0,184,322,295,277,294,73,126,19,34,101,124,125,168,35,69,268,247,207,209,0,184,0,184,19015,2451,9170,1671,1873,743,453,316,1526,720,1095,681,153,146,104,152,324,278,1096,542,523,383,833,445,701,480,427,296,62,93,9845,1678,1109,445,174,171,1989,676,493,300,184,175,408,252,613,383,836,462,1160,452,1086,459,942,517,672,410,179,193,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,212959,12748,36010,5453,16090,3300,3883,1459,453,287,2920,859,1244,735,239,270,673,435,1290,788,1752,723,1623,797,860,513,824,378,79,97,250,214,19920,2867,3445,1187,804,439,2035,640,1062,467,721,370,482,351,1942,931,3335,970,2495,882,2185,705,891,390,294,176,229,207,176949,11096,85205,6361,13473,1992,2246,651,10327,2042,6022,1095,1645,507,2827,722,8080,1565,11579,2373,10194,1454,9123,1238,6066,1296,2200,495,1423,672,91744,6556,13768,2085,1845,744,10744,1609,6977,1520,1679,582,3195,740,9110,1637,11835,1779,11642,1885,9599,1377,6171,1143,3169,763,2010,641,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62743,5894,15216,3101,7167,1991,1700,867,466,390,1004,555,531,506,286,233,217,179,1397,664,442,313,407,396,248,210,212,205,144,216,113,149,8049,1831,1606,740,884,540,762,492,383,406,137,155,51,76,1265,682,1001,504,545,443,292,228,708,433,143,150,272,191,47527,4947,24950,2902,3978,1169,1050,567,3064,919,1407,638,711,344,879,445,3170,922,2735,816,2425,713,2553,942,1554,515,783,300,641,316,22577,3287,3123,1115,723,443,3042,1028,1247,672,178,204,792,376,2420,626,2114,693,1686,663,2496,897,3122,887,779,351,855,414,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
