GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001EA,B19130_001MA,B19130_002EA,B19130_002MA,B19130_003MA,B19130_003EA,B19130_004MA,B19130_004EA,B19130_005EA,B19130_005MA,B19130_006EA,B19130_006MA,B19130_007EA,B19130_007MA,B19130_008MA,B19130_008EA,B19130_009MA,B19130_009EA,B19130_010EA,B19130_010MA,B19130_011EA,B19130_011MA,B19130_012EA,B19130_012MA,B19130_013EA,B19130_013MA,B19130_014EA,B19130_014MA,B19130_015MA,B19130_015EA,B19130_016EA,B19130_016MA,B19130_017MA,B19130_017EA,B19130_018EA,B19130_018MA,B19130_019MA,B19130_019EA,B19130_020EA,B19130_020MA,B19130_021MA,B19130_021EA,B19130_022EA,B19130_022MA,B19130_023EA,B19130_023MA,B19130_024EA,B19130_024MA,B19130_025EA,B19130_025MA,B19130_026MA,B19130_026EA,B19130_027EA,B19130_027MA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,84400636500,1457479313,71398630800,1440980762,686874500,99720521,8584111000,475914986,14456584400,671232354,18595065200,742022755,8861736600,553478315,7823443700,502043590,8740647300,458738938,3650168100,257607374,13002005700,556247645,3925648700,376662113,148047700,44943230,572665700,100316983,830161000,167088363,1337156500,303762539,329631500,89900068,206825000,54344808,186764900,47115951,314396500,95426864,9076357000,400191053,241327700,50161608,1196335700,105894054,2072764100,174827925,2288219200,180876139,786082100,144248808,656134000,92930809,872790100,104516623,962704200,163592986,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16000401800,596145689,13581774500,600045014,303347000,93846082,2010843300,249737824,2962979900,306878811,3827946400,360448138,1846624300,233274380,1246663000,168726767,1031765500,124522369,351605300,63224574,2418627200,195524220,955461900,115909484,35245100,21089882,214252300,73116082,259032600,79662945,230581500,55051037,74397100,35651270,73374800,53786763,39850100,22161964,28728300,19852724,1463165300,150462628,49236500,19933626,285879000,65858984,297686800,75786349,382587300,71687314,134750700,51267829,113772700,47429463,134834300,41841269,64418000,23359260,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,112091328900,1809022856,93962809100,1703118118,775973600,172357639,10797988500,642880585,19273061500,886168646,22683086300,1097705267,11007278300,842611320,10152075500,638779064,13148043200,730743304,6125302200,377921194,18128519700,820824556,6159813600,513738861,389878700,103020640,1415814600,215828842,1538139000,332454988,1528287600,325913936,472617300,113292045,324423200,82881546,238646000,60821203,252007200,73032021,11968706100,607357157,299384900,56854545,1747455000,213412636,2840123100,322809203,3041151200,298646269,1383239200,235157898,919884600,191491177,930880700,176525661,806587300,122503476,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,47443060800,1068262194,40745963000,1071596970,521125200,88990506,5468603700,380046160,8148221800,415747378,10454064500,583540258,4556333000,302395727,4102706800,360916615,5194209600,350197390,2300698400,143941440,6697097800,314142064,1978144900,198271803,110460400,60593939,301110000,70317647,432693500,92686792,563491200,102542144,123142500,35257444,194192200,81630695,154295400,54662960,98759600,39557427,4718952900,241423566,177873700,38698474,742697300,83524227,1066607000,124202330,1048996400,124348774,388794100,81251860,339380100,71797717,509187700,89129811,445416700,66548617,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,766465469200,5107527168,639999275700,5595857611,3251221800,239784697,66132674400,1323981477,150842788100,2650708426,180081473100,2867500938,77505224200,1950998224,65870268800,1862645804,65505984700,1370419613,30809640600,1263917064,126466193500,2081575997,45626962100,1213688751,2518680300,245331112,9109531500,509267480,10465445100,614364469,11762820400,600649924,4115487500,388578848,2827537600,347270878,2637516900,436598902,2189942900,264520677,80839231400,1421971382,2060162100,184396792,10483960300,470451362,18222563100,778593670,21808146500,761017645,8225049300,477122641,6343105200,400602157,6938838700,438771784,6757406300,349693464,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,111648275800,1745982165,97789283200,1753428445,748117800,116073747,11620524300,643921424,23128336600,903512550,26789241700,1089987861,12541395300,840968795,10651094900,729896152,8866741600,436424367,3443831000,238839415,13858992600,613536877,5132129900,433725564,271188400,76408886,1020492000,159950623,1316557500,268307873,1429096200,199580622,438630300,130081698,289726000,108882839,166255100,58013118,200184500,88956988,8726862700,455976489,215050600,44864898,1226014700,191114234,2199895800,226771796,2186515000,192212110,859046500,191569066,813888500,194469812,631590800,91923332,594860800,95858072,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,98893261300,1539272264,86190871400,1538496564,177072400,55028660,6729716100,459221219,19127196100,807740445,26524894500,973952045,11472898600,615839891,9431741600,546970832,8649093200,538072236,4078258900,333065739,12702389900,540205326,3684438200,342258350,120543700,45364991,471307200,122593764,788730800,147820386,1117795900,197505694,482790400,119358517,184848000,61656165,243154100,108296902,275268100,71558793,9017951700,423930521,190129000,48290233,984308700,106465964,2107250500,214802692,2869231000,290654923,820405700,144980848,683634900,131496730,623606600,107622959,739385400,107110466,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,19788464500,590311061,16597329100,561961956,86832100,39304239,1442415800,157642923,3542816900,346153055,4665793800,385793742,1808366900,235769512,2245527200,319962662,1968597700,177650146,836978700,121915597,3191135400,218612781,1123175100,182812707,52409700,22801801,167958700,51439763,313448000,91520145,277000400,98636951,149482700,68547008,49818100,31203891,91201500,54179757,21856000,16010413,2067960200,171971911,52341000,25752243,258026000,53350867,478212400,85562874,598557900,123720603,222970100,51443974,96232200,37831086,217741700,71692903,143879000,38211444,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,14141331500,854482077,10680274400,759042696,10461600,6936002,1707298600,359515984,2744773900,375710387,2292305300,423099053,910439700,231657039,941704400,195431317,1460893000,393558176,612397800,146515925,3461057100,561318516,1092853600,505588551,26099800,16691188,101614900,64482974,283080900,200419986,446016500,499249015,53750900,38130560,41358600,22972975,80012500,54412190,60919500,32561899,2368203600,238171661,50620800,29546669,354031900,92308082,461341900,98291362,569519300,137046405,221377800,61965707,226737000,70378475,287289600,101089423,197285300,40694467,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,336611240500,3949198147,284086147200,3605689199,1307565700,174571562,24357004300,909805248,54353447400,1878691936,70865193800,1962784447,34042732000,1545666993,32047711800,1379433567,43276433700,1400217211,23836058600,1180094440,52525093300,1186648303,16508950300,826665143,793403500,132154721,2250335400,244253059,4587817900,515169515,4440294800,627376749,1198189800,174887065,1190972600,182820008,1060728300,129933010,987208100,155070058,36016143000,849247898,831181100,114712388,4743520100,286426478,8660969800,535370578,9441507100,446771949,3496197100,267448342,2758665900,270286268,2998537900,263341552,3085564000,326276121,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
