GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001EA,B07001_001MA,B07001_002EA,B07001_002MA,B07001_003EA,B07001_003MA,B07001_004MA,B07001_004EA,B07001_005EA,B07001_005MA,B07001_006EA,B07001_006MA,B07001_007EA,B07001_007MA,B07001_008EA,B07001_008MA,B07001_009MA,B07001_009EA,B07001_010EA,B07001_010MA,B07001_011EA,B07001_011MA,B07001_012EA,B07001_012MA,B07001_013EA,B07001_013MA,B07001_014MA,B07001_014EA,B07001_015MA,B07001_015EA,B07001_016EA,B07001_016MA,B07001_017EA,B07001_017MA,B07001_018EA,B07001_018MA,B07001_019MA,B07001_019EA,B07001_020MA,B07001_020EA,B07001_021EA,B07001_021MA,B07001_022EA,B07001_022MA,B07001_023EA,B07001_023MA,B07001_024MA,B07001_024EA,B07001_025MA,B07001_025EA,B07001_026MA,B07001_026EA,B07001_027EA,B07001_027MA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030MA,B07001_030EA,B07001_031MA,B07001_031EA,B07001_032EA,B07001_032MA,B07001_033EA,B07001_033MA,B07001_034EA,B07001_034MA,B07001_035MA,B07001_035EA,B07001_036MA,B07001_036EA,B07001_037MA,B07001_037EA,B07001_038MA,B07001_038EA,B07001_039EA,B07001_039MA,B07001_040EA,B07001_040MA,B07001_041MA,B07001_041EA,B07001_042MA,B07001_042EA,B07001_043MA,B07001_043EA,B07001_044MA,B07001_044EA,B07001_045EA,B07001_045MA,B07001_046EA,B07001_046MA,B07001_047EA,B07001_047MA,B07001_048EA,B07001_048MA,B07001_049MA,B07001_049EA,B07001_050EA,B07001_050MA,B07001_051EA,B07001_051MA,B07001_052EA,B07001_052MA,B07001_053EA,B07001_053MA,B07001_054MA,B07001_054EA,B07001_055EA,B07001_055MA,B07001_056EA,B07001_056MA,B07001_057EA,B07001_057MA,B07001_058EA,B07001_058MA,B07001_059MA,B07001_059EA,B07001_060EA,B07001_060MA,B07001_061EA,B07001_061MA,B07001_062EA,B07001_062MA,B07001_063EA,B07001_063MA,B07001_064MA,B07001_064EA,B07001_065EA,B07001_065MA,B07001_066EA,B07001_066MA,B07001_067EA,B07001_067MA,B07001_068EA,B07001_068MA,B07001_069MA,B07001_069EA,B07001_070MA,B07001_070EA,B07001_071EA,B07001_071MA,B07001_072EA,B07001_072MA,B07001_073EA,B07001_073MA,B07001_074MA,B07001_074EA,B07001_075MA,B07001_075EA,B07001_076EA,B07001_076MA,B07001_077EA,B07001_077MA,B07001_078EA,B07001_078MA,B07001_079MA,B07001_079EA,B07001_080MA,B07001_080EA,B07001_081MA,B07001_081EA,B07001_082EA,B07001_082MA,B07001_083EA,B07001_083MA,B07001_084EA,B07001_084MA,B07001_085MA,B07001_085EA,B07001_086MA,B07001_086EA,B07001_087MA,B07001_087EA,B07001_088MA,B07001_088EA,B07001_089EA,B07001_089MA,B07001_090MA,B07001_090EA,B07001_091MA,B07001_091EA,B07001_092MA,B07001_092EA,B07001_093MA,B07001_093EA,B07001_094MA,B07001_094EA,B07001_095EA,B07001_095MA,B07001_096EA,B07001_096MA,state
0400000US01,4745278,4078,241003,4600,825923,3198,141864,4068,343410,4281,309077,3642,300534,4044,296434,7252,316852,6792,339404,3066,347605,3449,310121,7002,299261,6902,222433,5398,157824,5343,293533,1879,4024442,22751,186555,6511,702359,8864,98974,4227,231011,6304,221371,6024,243915,5220,242940,6757,273965,6593,303374,4374,318645,3967,286839,6992,277782,6609,209365,5495,150390,5157,276957,2739,439576,20589,37912,4327,85859,7712,17016,2396,71104,4890,51802,5317,32358,3455,33684,4675,24134,2812,21358,2907,16179,2073,14504,2276,12066,1900,7376,1455,4141,894,10083,1444,148717,8705,7623,1609,18187,3038,14161,1579,23524,2938,21783,3086,14030,2062,8682,1440,9455,2018,8372,1921,6603,1398,4533,1158,4206,1113,2791,989,1354,647,3413,1008,117726,9414,7809,1720,17479,3636,10807,1784,15542,1936,11843,2098,9272,2171,9340,2010,8517,1967,5670,1396,5711,1556,4010,1153,4328,1551,2568,976,1859,1048,2971,926,14817,2811,1104,573,2039,775,906,425,2229,1195,2278,806,959,475,1788,742,781,451,630,336,467,362,235,134,879,843,333,231,80,94,109,140,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,711962,1401,43275,1599,134192,720,18879,1648,58754,1831,57347,1445,48932,1613,46987,2865,46369,3126,51668,1646,56316,1241,52473,2546,38403,2298,22390,1396,15437,1694,20540,665,571857,8892,33808,2119,110261,4097,13416,1282,33133,2349,38998,2495,37101,1987,37589,3101,37700,2609,45505,1576,48274,1793,46340,2668,35171,2356,20697,1531,15005,1682,18859,801,80837,7416,5929,1376,13897,3254,2593,903,15180,2272,10297,1789,7169,1840,4594,1142,5305,1496,3754,1147,4369,1360,3437,1009,1995,830,904,529,253,188,1161,475,19443,3529,1229,657,3286,1405,1335,553,2478,641,1808,543,1370,635,1701,943,1114,408,1087,504,1269,588,1313,715,711,504,418,271,15,26,309,225,35084,4168,2063,607,6101,1817,1474,491,6470,1358,5776,1513,2708,1042,2551,946,2042,737,1243,460,2079,779,1358,645,496,377,348,342,164,128,211,179,4741,1264,246,164,647,318,61,68,1493,948,468,339,584,428,552,348,208,140,79,66,325,300,25,43,30,49,23,49,0,149,0,149,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6402301,5660,367760,5971,1176060,2861,184714,4249,462544,4020,441748,2646,424967,3306,404582,10946,420117,10944,417352,2245,422623,1869,387403,9014,369278,8818,294128,7433,229966,7165,399059,2012,5107496,39045,264588,7870,944565,13215,127478,4923,292866,8728,287422,8862,314581,8621,311857,9922,338761,10752,352865,5743,363942,5721,335986,8833,334568,9403,261821,7542,212433,6749,363763,3846,901151,33273,79928,6627,174499,11624,36033,3606,116270,7656,107716,7721,77184,6587,63781,6360,59066,5281,46551,4713,43182,4640,32100,3885,18900,3266,15569,2547,9288,1974,21084,2919,127215,13519,9735,2176,21415,5854,9858,2054,18008,2924,17009,2978,11149,2268,9771,2454,8725,2410,4645,1383,3782,1279,3654,1567,2848,998,2744,1171,564,436,3308,1652,222877,14358,12240,3319,30507,5893,10109,1722,28559,3550,24274,3215,17330,3004,15294,2964,11577,2709,11249,2150,9815,2338,13242,2263,10153,1988,12185,2343,6678,2224,9665,2295,43562,6373,1269,811,5074,2109,1236,577,6841,1598,5327,1507,4723,1893,3879,1964,1988,732,2042,764,1902,1199,2421,1271,2809,1096,1809,946,1003,494,1239,588,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2906632,2928,166319,3572,513520,2544,80673,3566,202693,4124,190335,3183,192179,3865,181705,7472,184016,6845,201328,2835,201104,2570,188300,5118,175835,5541,132075,3270,106862,3554,189688,1498,2421746,18606,124069,4438,431644,6494,57185,3733,127837,5877,138179,4010,146982,4917,148096,7034,155895,6258,177992,3856,178490,3264,172027,4970,160190,5457,125099,3255,101535,3310,176526,2278,306205,14598,29954,3576,58213,5342,8688,1597,46787,4472,30858,3241,29249,3143,22146,3222,17775,2673,14845,2333,14354,1969,9440,1786,9415,2002,4535,1016,2475,901,7471,1313,99626,9095,5527,1500,13326,3159,8720,1572,16411,2721,13066,2219,8177,1931,6588,1527,5586,1403,5426,1308,4453,1289,3678,1280,3147,1064,1044,715,1014,427,3463,1105,69845,7292,5425,1686,9323,2698,5961,1192,10477,2089,6629,1680,6351,1722,4215,1346,4556,1255,2836,853,3514,1247,2914,1242,3016,1355,1134,430,1458,579,2036,924,9210,3170,1344,874,1014,1159,119,131,1181,620,1603,746,1420,954,660,489,204,228,229,221,293,282,241,218,67,86,263,240,380,384,192,192,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37222678,9999,2064421,10814,6733781,3245,1113549,5680,2867055,6361,2766679,4860,2637807,5069,2540677,23818,2629298,24235,2650608,4531,2602520,4292,2279802,19305,1938428,19970,1358443,12114,1018548,11989,2021062,3190,31213310,71183,1617632,15009,5745283,21911,839843,11205,2065372,15827,1964548,17561,2023790,17158,2094329,20281,2242390,23903,2324571,11885,2328261,11591,2082767,20718,1780767,19505,1270497,12745,954081,12628,1879179,7483,4208649,65064,334880,13284,782113,20489,145887,6496,512089,16212,548289,14287,421993,15206,319328,13152,283011,12222,237441,9772,189290,9135,135064,7180,105860,6432,57962,4462,39759,3005,95683,6171,1062519,30460,67098,7297,120643,9447,88195,5615,165950,7916,146162,8606,110567,7343,74683,6145,65409,4787,54561,4094,56519,4922,33164,3371,29205,3020,13827,2023,11903,1996,24633,2828,468428,17921,29195,3266,52456,5997,27522,2735,79593,5859,67965,5001,53685,4973,33258,3755,23374,3018,21901,2642,17497,2252,18071,2632,14266,2530,8373,1454,7152,1705,14120,1984,269772,16003,15616,2662,33286,3985,12102,1751,44051,4134,39715,4884,27772,3424,19079,2810,15114,2312,12134,2025,10953,2060,10736,2435,8330,2276,7784,1741,5653,1346,7447,1631,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5048443,4037,272688,4208,887536,2189,140208,3000,360701,3997,376385,2692,368566,3516,344615,8966,364932,7833,356438,2944,372591,2274,341161,7514,287125,7628,191287,3992,137298,3726,246912,1558,4048042,22888,207133,5216,731855,9792,86296,3573,201134,7369,229564,7533,261496,6077,280975,8549,306301,7853,307378,4267,331398,3859,307116,7000,263700,7583,177268,3885,129552,3662,226876,2951,498820,18637,36053,3355,90148,9477,20798,2839,84906,5243,65333,4815,51296,4364,31557,3738,29499,3128,24720,2712,19920,2824,15942,2985,10600,1916,5623,1228,3494,825,8931,1438,264413,12819,16372,2606,36465,5082,17866,2020,40224,3584,42502,4178,29701,3638,16211,2471,15886,2873,13187,2104,11455,2420,9343,1777,5821,1484,2732,806,2069,846,4579,1043,202124,11431,11109,2000,24573,3146,13743,1801,28965,3171,33393,4021,22206,3652,13436,2325,11395,2276,9883,2012,8646,1941,7118,1522,6213,1507,5181,1481,1863,639,4400,1272,35044,5809,2021,1073,4495,1530,1505,716,5472,1317,5593,1571,3867,1056,2436,841,1851,982,1270,690,1172,539,1642,835,791,487,483,296,320,310,2126,1928,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3548667,2644,164164,2737,607414,1207,106103,1231,226583,1661,216768,1260,211362,1717,209286,5693,257717,5693,287198,1693,285807,1223,245840,5288,215111,5273,156922,3530,106996,3653,251396,882,3139496,16755,132336,4120,549741,5994,84289,2523,173689,3625,159265,4206,167136,4017,181922,5080,229884,5921,265668,2775,266813,2557,232096,5074,206382,5505,150642,3633,102581,3737,237052,2033,249933,15358,21594,3420,39975,5265,6549,1335,26724,2463,33100,3721,27213,3496,15787,2479,18843,2415,15658,2486,13654,2118,8520,1624,5278,1139,4344,971,3174,784,9520,1384,66950,5385,3473,1279,6659,1471,6893,1271,11040,2386,9426,1592,7864,1738,4551,1095,3723,1227,2416,721,2621,871,2923,1053,1968,859,736,497,390,257,2267,664,71502,6552,4981,1388,7500,1756,7253,1481,12060,1672,11681,2176,7765,1711,5536,1466,4050,1127,2662,862,2049,673,1264,711,1022,496,954,398,634,339,2091,765,20786,4003,1780,1083,3539,1370,1119,537,3070,1031,3296,1214,1384,711,1490,698,1217,654,794,475,670,363,1037,650,461,258,246,245,217,190,466,219,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,897187,1369,45300,1416,149377,487,26528,1155,64862,1302,59008,1528,55189,846,52910,3432,61091,3407,66910,1164,66208,647,57042,2846,58850,2822,43616,2119,32136,2161,58160,735,775414,8584,38459,1923,131642,2810,18863,1469,42938,2713,42859,2763,43630,1950,45427,3206,54815,3540,60800,1918,61339,1070,53474,2820,55331,2858,41278,2237,31038,2132,53521,1339,74460,6664,5086,1373,12704,2492,3395,993,13420,2196,8768,1500,6745,1322,4723,1454,4677,1283,3610,1023,3125,921,1981,703,1643,721,1211,526,478,275,2894,962,8696,2698,217,249,1448,1409,727,322,944,472,1042,629,961,525,368,259,562,440,792,429,273,249,326,271,574,468,45,74,135,148,282,220,33912,3955,1323,544,3149,959,3543,998,6478,1554,5641,1445,3185,957,1965,819,834,477,1588,986,1090,543,1085,432,1289,615,950,522,392,252,1400,571,4705,1519,215,190,434,299,0,192,1082,791,698,442,668,380,427,421,203,182,120,116,381,281,176,228,13,22,132,164,93,151,63,105,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,611608,1403,29844,1388,69248,176,24146,2672,60109,2677,73580,224,59685,203,43655,2822,39172,2735,37810,479,37559,588,35264,2114,31798,2108,22040,1317,15720,1305,31978,514,489659,6701,24346,1616,58986,2151,17451,2662,37751,2947,43225,2717,43762,1997,36190,3100,34024,2815,34069,1067,33109,1193,31348,2140,28624,2000,21345,1375,14831,1269,30598,724,66519,6073,3860,1270,6997,1806,2569,890,10523,2346,15300,2295,8413,1378,4576,1209,3601,1034,2177,742,2458,731,2589,780,1850,815,194,150,525,400,887,407,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,0,200,48066,4295,1275,674,2786,1171,3986,1534,10391,1871,13637,1763,5826,1584,2353,723,1398,525,1472,726,1387,642,1284,549,1218,743,327,248,293,241,433,302,7364,1786,363,272,479,407,140,163,1444,693,1418,464,1684,825,536,356,149,134,92,151,605,458,43,69,106,179,174,276,71,117,60,103,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18863948,8536,880730,9199,2920626,5253,511645,7904,1283366,8377,1193518,7258,1134764,6976,1118616,19320,1290308,18271,1369476,5518,1369735,5821,1253012,15282,1178757,14156,992187,14058,785520,14373,1581688,3438,15742168,59355,678192,10923,2429492,20398,370159,9014,899644,15703,848443,13269,862765,13124,898092,18473,1072517,20935,1189473,10712,1208281,10397,1118371,17126,1064247,16311,910366,14003,726721,14012,1465405,7271,1894403,49038,137618,8116,344155,17101,65682,6077,230874,10302,209425,9060,167263,9581,139881,9364,140044,9633,112882,8314,96275,6017,70735,5445,56481,5220,34912,3604,27411,3755,60765,4413,559852,21367,32088,4523,61182,6825,48806,4001,81589,7551,67001,5488,48824,4725,37837,5702,34204,3609,31992,3890,27911,3594,27164,3889,20951,3411,12077,2310,8930,2802,19296,3297,498597,22483,26900,4985,62793,7247,21957,2472,52002,6930,50247,4707,39095,4291,29018,4606,32923,3814,25196,3705,29297,4027,28841,3336,29048,3650,25763,3527,17173,2928,28344,3649,168928,14572,5932,1890,23004,3896,5041,1435,19257,4074,18402,3060,16817,3634,13788,3133,10620,2677,9933,2341,7971,2346,7901,1904,8030,2810,9069,2025,5285,1253,7878,2216,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
