GEO_ID,B17017_001E,B17017_001M,B17017_002E,B17017_002M,B17017_003E,B17017_003M,B17017_004E,B17017_004M,B17017_005E,B17017_005M,B17017_006E,B17017_006M,B17017_007E,B17017_007M,B17017_008E,B17017_008M,B17017_009E,B17017_009M,B17017_010E,B17017_010M,B17017_011E,B17017_011M,B17017_012E,B17017_012M,B17017_013E,B17017_013M,B17017_014E,B17017_014M,B17017_015E,B17017_015M,B17017_016E,B17017_016M,B17017_017E,B17017_017M,B17017_018E,B17017_018M,B17017_019E,B17017_019M,B17017_020E,B17017_020M,B17017_021E,B17017_021M,B17017_022E,B17017_022M,B17017_023E,B17017_023M,B17017_024E,B17017_024M,B17017_025E,B17017_025M,B17017_026E,B17017_026M,B17017_027E,B17017_027M,B17017_028E,B17017_028M,B17017_029E,B17017_029M,B17017_030E,B17017_030M,B17017_031E,B17017_031M,B17017_032E,B17017_032M,B17017_033E,B17017_033M,B17017_034E,B17017_034M,B17017_035E,B17017_035M,B17017_036E,B17017_036M,B17017_037E,B17017_037M,B17017_038E,B17017_038M,B17017_039E,B17017_039M,B17017_040E,B17017_040M,B17017_041E,B17017_041M,B17017_042E,B17017_042M,B17017_043E,B17017_043M,B17017_044E,B17017_044M,B17017_045E,B17017_045M,B17017_046E,B17017_046M,B17017_047E,B17017_047M,B17017_048E,B17017_048M,B17017_049E,B17017_049M,B17017_050E,B17017_050M,B17017_051E,B17017_051M,B17017_052E,B17017_052M,B17017_053E,B17017_053M,B17017_054E,B17017_054M,B17017_055E,B17017_055M,B17017_056E,B17017_056M,B17017_057E,B17017_057M,B17017_058E,B17017_058M,B17017_059E,B17017_059M,NAME,B17017_001EA,B17017_001MA,B17017_002MA,B17017_002EA,B17017_003MA,B17017_003EA,B17017_004MA,B17017_004EA,B17017_005MA,B17017_005EA,B17017_006EA,B17017_006MA,B17017_007MA,B17017_007EA,B17017_008MA,B17017_008EA,B17017_009MA,B17017_009EA,B17017_010MA,B17017_010EA,B17017_011EA,B17017_011MA,B17017_012EA,B17017_012MA,B17017_013MA,B17017_013EA,B17017_014MA,B17017_014EA,B17017_015EA,B17017_015MA,B17017_016EA,B17017_016MA,B17017_017EA,B17017_017MA,B17017_018MA,B17017_018EA,B17017_019MA,B17017_019EA,B17017_020EA,B17017_020MA,B17017_021EA,B17017_021MA,B17017_022EA,B17017_022MA,B17017_023EA,B17017_023MA,B17017_024MA,B17017_024EA,B17017_025MA,B17017_025EA,B17017_026EA,B17017_026MA,B17017_027EA,B17017_027MA,B17017_028EA,B17017_028MA,B17017_029MA,B17017_029EA,B17017_030MA,B17017_030EA,B17017_031MA,B17017_031EA,B17017_032EA,B17017_032MA,B17017_033EA,B17017_033MA,B17017_034EA,B17017_034MA,B17017_035EA,B17017_035MA,B17017_036MA,B17017_036EA,B17017_037EA,B17017_037MA,B17017_038MA,B17017_038EA,B17017_039EA,B17017_039MA,B17017_040EA,B17017_040MA,B17017_041MA,B17017_041EA,B17017_042EA,B17017_042MA,B17017_043MA,B17017_043EA,B17017_044EA,B17017_044MA,B17017_045EA,B17017_045MA,B17017_046MA,B17017_046EA,B17017_047MA,B17017_047EA,B17017_048MA,B17017_048EA,B17017_049MA,B17017_049EA,B17017_050EA,B17017_050MA,B17017_051MA,B17017_051EA,B17017_052MA,B17017_052EA,B17017_053MA,B17017_053EA,B17017_054MA,B17017_054EA,B17017_055EA,B17017_055MA,B17017_056EA,B17017_056MA,B17017_057MA,B17017_057EA,B17017_058MA,B17017_058EA,B17017_059MA,B17017_059EA,state
0400000US13,3494542,15336,606823,13062,349145,12059,124409,7749,5589,1468,61182,4860,46408,4905,11230,2122,224736,7699,35436,3713,5096,1262,16849,2331,11298,1914,2193,822,189300,7234,18760,2224,109244,6423,48403,3923,12893,1716,257678,9641,105008,6672,14052,1933,32447,4444,45363,3381,13146,2085,152670,6990,24811,2921,23815,2658,55788,4039,48256,3763,2887719,18568,2026863,18425,1543289,19299,24373,2974,565954,13543,677780,9611,275182,5984,483574,11603,129516,7609,9398,2013,57105,5973,51255,4298,11758,1890,354058,10443,9955,2183,153183,6886,139275,7147,51645,3373,860856,16483,412982,10809,22157,2964,165949,7488,152149,7648,72727,4161,447874,11045,18704,2684,112983,7186,163478,6392,152709,4803,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,51201,3523,26678,2586,12044,1876,198,119,5040,1257,4113,903,2693,907,14634,1743,2446,806,358,497,921,504,762,393,405,288,12188,1686,1711,689,6765,1289,2290,625,1422,692,24523,2463,10079,1889,897,445,2213,1203,5327,1306,1642,789,14444,1885,1937,788,3092,1244,5332,1041,4083,855,397362,5978,285111,5942,217597,6067,4637,1003,68146,3664,96785,3746,48029,2273,67514,3832,23322,2317,753,465,8136,1619,9354,1668,5079,839,44192,3276,1017,501,12271,1811,16823,2032,14081,1552,112251,4626,59255,3244,3785,926,20371,2326,23260,1959,11839,1554,52996,3269,994,570,10163,1538,19056,1938,22783,1811,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,87746,4744,46241,3273,20947,2134,2065,750,10893,1590,6066,1221,1923,490,25294,2591,5017,1476,1121,954,2421,783,1385,556,90,82,20277,2217,2345,764,13611,2043,3953,1043,368,203,41505,2966,19784,2181,4780,1069,5136,1057,8254,1589,1614,553,21721,2099,4507,1305,3926,1133,7111,1267,6177,1278,492447,6961,352441,7686,298323,7835,6924,1981,107796,4382,120277,4101,63326,2599,54118,4387,20177,2649,611,446,9557,2000,7996,1850,2013,584,33941,3204,1597,606,13695,2049,12990,1904,5659,1035,140006,6174,67855,4542,4347,1435,21381,2840,27456,2723,14671,1744,72151,4489,3932,1040,9539,1761,26525,2482,32155,2605,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,642616,10299,340244,8556,116829,6180,3369,977,64237,4067,36615,3663,12608,1669,223415,6394,31836,2922,4119,1120,15623,1969,10975,1837,1119,474,191579,5790,22400,2257,112054,4195,46669,3360,10456,1607,302372,7931,129615,6004,23325,2089,36031,3693,53589,3037,16670,1866,172757,5679,25643,2447,28448,2685,62893,3381,55773,2999,4094592,15088,2758620,16709,2152414,15822,15581,2051,744970,10149,983242,9490,408621,6251,606206,11126,180270,6900,10201,1754,80962,5089,68878,4163,20229,2150,425936,8689,12410,1697,166325,6748,169526,6103,77675,3063,1335972,14554,621423,11433,28070,2589,236920,7455,226943,7763,129490,4635,714549,10567,25400,2702,170001,6543,225061,6211,294087,6632,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,355451,9235,192775,7271,60825,4203,3563,1026,32039,3287,18585,1817,6638,1068,131950,5949,21522,2725,2577,840,10757,1939,6718,1358,1470,555,110428,5271,14772,2014,68781,4376,23602,2296,3273,795,162676,6555,70116,4579,15594,1954,18311,2565,29546,2693,6665,1306,92560,4705,19910,2357,14975,2087,31557,2577,26118,2537,2111660,13068,1448614,12106,1156209,13552,16124,2042,386224,8083,522767,7548,231094,4521,292405,8597,89268,5446,6047,1459,40232,4070,32314,2766,10675,1455,203137,6690,6648,1413,83141,4006,80729,3863,32619,2288,663046,11969,323987,8466,17928,2315,118489,6870,124916,4883,62654,3161,339059,8586,15285,2215,54363,3358,116431,4989,152980,4127,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,146034,4880,63772,3387,23116,1795,1176,464,12187,1377,6730,1018,3023,656,40656,2949,6164,987,754,427,3823,826,1409,457,178,110,34492,2881,6412,1078,22222,2304,4463,943,1395,471,82262,3957,34293,2795,10296,1703,7229,1200,12567,1654,4201,725,47969,2990,12469,1997,5926,1221,14026,1745,15548,1452,1070731,7758,721123,8768,602115,7711,9175,1360,195962,5914,269798,4480,127180,3029,119008,4824,41067,3089,2400,805,19342,2169,15641,1734,3684,661,77941,3456,3151,799,37501,2666,25213,2042,12076,1140,349608,5914,168629,4162,13709,1639,57979,3349,62495,3110,34446,2314,180979,5344,9555,1279,29544,2937,55945,2905,85935,3020,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,141096,4868,66664,3600,23275,2196,1745,696,12672,1796,6354,951,2504,653,43389,2890,6011,1122,800,370,2603,706,2211,695,397,215,37378,2696,6592,1277,24294,2502,5465,1028,1027,322,74432,3233,30470,2510,8536,1333,7486,1435,10918,1227,3530,710,43962,2985,10658,1513,6150,1184,14611,1668,12543,1406,960605,6906,655352,7579,534144,7448,9111,1463,180999,5177,237839,4449,106195,2372,121208,5284,40949,3089,3770,1081,20368,2423,13375,1610,3436,822,80259,4410,2433,785,35655,2782,31080,2772,11091,1405,305253,6885,142636,4810,10476,1755,50249,3211,52956,3252,28955,2058,162617,5254,10423,1651,28699,2775,52656,3487,70839,3378,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,311940,8618,164243,6798,60437,4224,4856,1079,28331,2524,19453,1818,7797,1367,103806,5455,17874,2034,1599,655,9980,1575,5308,1169,987,453,85932,4835,12035,2163,52629,3797,16953,2124,4315,811,147697,6770,60655,3833,8455,1452,14809,2135,26197,2678,11194,1595,87042,4725,9742,1591,11338,1667,36891,3118,29071,2510,1360194,10915,955637,11084,767082,12072,13107,1882,249714,6823,349040,6220,155221,3947,188555,6759,57193,3850,2408,856,24063,2311,23271,2472,7451,1280,131362,5708,2316,799,53759,3911,47620,3342,27667,2020,404557,8871,187387,6164,10159,1837,62148,4201,74591,4067,40489,2655,217170,6337,8885,1689,36757,3284,74735,3634,96793,3806,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,336031,9018,179881,6179,45961,3683,2374,854,16843,2320,17918,2161,8826,1382,133920,5904,17188,1969,2154,813,6551,1341,6690,1188,1793,672,116732,5350,15968,2071,68464,4499,25771,2110,6529,1118,156150,5769,64034,4246,10732,1993,15796,2606,28912,2419,8594,1108,92116,4105,13351,2034,15350,2322,33885,2786,29530,2156,1365999,12302,938336,11018,697177,9370,11877,1839,232245,6740,315159,6561,137896,3416,241159,7959,67404,4126,3086,1154,29548,2879,24388,2572,10382,1300,173755,6309,6773,1455,64673,4015,69368,4014,32941,2416,427663,10040,211136,7660,13031,2153,78422,4414,80251,4752,39432,2616,216527,6905,9702,1802,40951,3542,77818,4217,88056,3317,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,80410,3935,32495,2540,11639,1519,1216,733,4544,871,4386,866,1493,463,20856,2363,4282,1125,150,165,2186,660,1850,856,96,86,16574,2027,1861,626,10505,1628,3860,800,348,190,47915,2990,21237,2010,2505,846,6257,1194,9387,1342,3088,773,26678,2074,3698,886,3020,747,11451,1690,8509,1217,471641,6106,315465,6969,259320,6868,1673,570,70384,3215,128777,3941,58486,2021,56145,2947,18791,1878,963,666,8666,1499,7100,1121,2062,594,37354,2472,1035,500,17338,1903,12729,1514,6252,787,156176,5337,70893,3611,4273,1155,21074,2264,28609,2440,16937,1497,85283,3663,2610,669,13779,1502,32116,2458,36778,2066,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,200394,6800,99824,5151,25780,2759,964,573,10880,1862,8626,1414,5310,1169,74044,4689,10410,2061,889,467,4710,1440,3754,1206,1057,510,63634,3915,5347,1283,37836,3748,16723,2371,3728,792,100570,5146,40585,3602,4577,1223,11336,2233,16668,2101,8004,1389,59985,3526,7300,1344,9143,1518,23235,2457,20307,2065,1934123,10427,1315752,12332,969436,11209,7588,1467,317345,8011,464194,6843,180309,3685,346316,9665,91124,5890,3101,1006,36482,4243,40335,3589,11206,1304,255192,7501,6581,1340,103284,5111,105842,4169,39485,2693,618371,10285,271750,8160,11051,1707,101024,5605,107717,4960,51958,2773,346621,7464,9776,1280,86853,5148,128304,4474,121688,4663,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,305886,8169,132011,6211,38924,3012,1054,506,16532,2291,13160,1634,8178,1256,93087,4800,10286,2008,1365,501,4446,1307,4084,1350,391,404,82801,4106,8149,1128,51252,3800,19773,2061,3627,880,173875,6003,67711,3534,9588,1678,18513,2539,25255,2476,14355,1868,106164,5180,15398,2067,13002,2047,36041,3399,41723,3029,2226181,11187,1465909,13868,1135095,12468,5761,1479,370913,7702,541946,7800,216475,4047,330814,9535,89586,4303,3775,950,33028,2926,40954,2761,11829,1387,241228,7846,5010,1144,91170,5134,103646,4848,41402,2690,760272,11819,343870,7942,13554,1901,132430,6323,124224,5472,73662,3704,416402,9147,14143,1849,99568,4896,142226,5195,160465,5290,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,593651,9344,309722,7285,103514,4778,5141,1125,51583,3872,35939,2144,10851,1362,206208,6478,38896,3339,4296,980,18799,2314,13438,1835,2363,625,167312,6027,22953,2216,97024,4690,38422,2669,8913,1220,283929,7366,125359,5128,21206,1981,35384,2719,53794,3322,14975,1472,158570,5446,29109,2466,22651,2086,60292,3116,46518,2510,3178782,15585,2163162,13062,1713940,12467,14360,1926,518244,7587,812715,7980,368621,4287,449222,7991,133886,5590,6016,1368,54834,3562,54934,3422,18102,1706,315336,7189,7235,1323,116596,4445,127818,4518,63687,2961,1015620,14083,472554,9559,22942,2691,151922,5187,185676,5952,112014,3949,543066,9995,19341,1994,94321,4681,188409,6287,240995,5530,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,235602,6614,102942,4216,34155,2517,1694,627,16328,1825,10552,1267,5581,769,68787,3575,13209,1507,1766,657,7326,1309,3499,747,618,297,55578,3132,7795,1387,36022,2682,10240,1498,1521,366,132660,4419,59537,3460,12818,2117,13776,1774,23382,1960,9561,1179,73123,3225,13287,1626,10001,1360,22502,2119,27333,2172,1860875,8604,1253524,10605,1032328,9338,8560,1288,351145,6596,473506,5464,199117,3420,221196,7239,77025,4321,5210,1261,35585,2682,29867,2602,6363,809,144171,5148,5612,1072,64864,4056,55315,3187,18380,1669,607351,9849,290220,6777,14361,1631,113246,4847,110480,4244,52133,2607,317131,6353,16426,1827,69450,3409,103170,4327,128085,4189,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,228735,7611,128617,4967,31441,2644,1981,810,13707,1970,11644,1660,4109,787,97176,4352,11649,1841,1127,474,4530,1202,4751,1267,1241,577,85527,3691,9022,1852,51037,3024,20606,2280,4862,845,100118,5656,43232,2930,5567,1221,8656,1540,21041,2363,7968,1236,56886,4029,5584,1299,6534,1276,23881,2606,20887,2113,852256,9151,612341,10378,456068,9868,6756,1299,149164,5546,205477,6504,94671,2940,156273,6456,38352,3292,757,428,16312,2204,15831,2207,5452,958,117921,5658,2617,984,49645,4045,41140,3145,24519,1872,239915,7026,113500,4361,5024,1281,40426,3298,43316,2908,24734,2113,126415,5839,3810,1105,20250,2725,45771,3332,56584,3444,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,351163,9283,176069,6353,58276,3828,3250,973,27346,2854,20792,2190,6888,1079,117793,5568,19046,2263,2198,762,11249,1777,5114,1282,485,284,98747,4946,14378,2237,61418,4260,18693,2491,4258,1094,175094,6787,71534,3661,14406,2133,18905,2296,27485,2745,10738,1108,103560,5120,18384,1962,15810,1838,38454,3390,30912,2086,1989911,11461,1358762,12420,1086528,11853,15281,2151,349508,7480,486218,7028,235521,4213,272234,8322,80234,4914,4909,1185,35138,3033,31581,3078,8606,1422,192000,6750,7196,1534,79550,5178,70950,4215,34304,2355,631149,11499,299838,7115,19433,2319,107580,5353,112083,5502,60742,3246,331311,9173,13082,1823,57334,4191,115471,5349,145424,4911,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,53870,3475,24521,2093,10023,1341,841,500,3852,919,4029,924,1301,414,14498,1836,2334,628,274,293,1097,486,863,387,100,87,12164,1674,1020,423,8519,1507,2080,517,545,296,29349,2392,13877,1948,3194,977,3234,1040,5372,996,2077,733,15472,1751,2367,704,1475,456,6460,1362,5170,943,350380,4861,228610,4454,189533,4811,3371,911,55257,3130,88411,2935,42494,1828,39077,3246,13787,1879,644,316,7042,1418,4987,1019,1114,395,25290,2442,964,566,9145,1299,11086,1601,4095,1012,121770,4241,61348,3677,4129,1343,19620,2044,24082,2141,13517,1340,60422,3435,4533,1456,8948,1820,20414,1948,26527,2008,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,92530,4685,42692,3018,15632,1848,990,433,9586,1599,3497,773,1559,412,27060,2828,4506,1148,740,467,2382,791,1013,411,371,299,22554,2514,3449,967,14211,2004,4082,898,812,321,49838,3452,19340,2156,5968,1344,4258,980,6396,1108,2718,682,30498,2502,6939,1187,3803,918,9623,1511,10133,1176,631270,5429,427753,5995,354351,5419,6379,888,119615,3929,157365,3144,70992,1863,73402,3936,25781,2201,1392,613,13610,1727,8862,1257,1917,512,47621,3054,2370,697,20909,2394,18007,1524,6335,941,203517,5143,101183,3625,9418,1681,35862,2730,36949,2372,18954,1692,102334,3583,6732,1144,18041,1822,31900,2236,45661,1784,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,137112,6564,75701,5093,34154,3881,1313,631,16963,2443,11448,1980,4430,1432,41547,4127,9012,1686,1323,662,4868,1288,2130,816,691,473,32535,3653,3622,1121,20495,2736,6557,1567,1861,669,61411,4441,25985,3054,2624,1008,7397,1656,11620,2020,4344,1027,35426,3642,4052,1413,7112,2154,13889,2252,10373,1831,845240,9751,561280,9863,415918,8900,7292,1602,147489,6534,174324,5781,86813,3793,145362,7996,52495,5150,2660,896,25073,3726,18915,3015,5847,1356,92867,5394,4099,1103,41670,4107,32638,3613,14460,1925,283960,9104,157359,7513,6031,1642,54550,4827,62108,5317,34670,2992,126601,6009,5466,1527,30138,3883,50174,3648,40823,2754,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,46284,3394,19729,2344,6559,1116,79,84,2960,902,2749,682,771,357,13170,2186,1841,980,71,124,1120,704,549,454,101,146,11329,1957,1119,701,8365,1656,1511,622,334,217,26555,2670,11299,1661,1676,663,3286,979,4522,987,1815,683,15256,2048,2256,881,2919,958,5050,1258,5031,1059,470170,4772,329772,4735,270216,5282,1388,661,83434,2903,134097,3819,51297,1988,59556,3590,19648,2473,1370,775,8407,1503,7349,1518,2522,708,39908,2755,1012,570,16577,1776,15120,1649,7199,1230,140398,5698,63544,3883,2217,738,20270,1938,28096,2685,12961,1449,76854,3745,4337,1181,13397,2111,29094,2429,30026,2371,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
