GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001EA,B27013_001MA,B27013_002EA,B27013_002MA,B27013_003MA,B27013_003EA,B27013_004MA,B27013_004EA,B27013_005EA,B27013_005MA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008EA,B27013_008MA,B27013_009MA,B27013_009EA,B27013_010MA,B27013_010EA,B27013_011EA,B27013_011MA,B27013_012EA,B27013_012MA,B27013_013EA,B27013_013MA,B27013_014MA,B27013_014EA,B27013_015MA,B27013_015EA,B27013_016EA,B27013_016MA,B27013_017EA,B27013_017MA,B27013_018EA,B27013_018MA,B27013_019EA,B27013_019MA,B27013_020EA,B27013_020MA,B27013_021MA,B27013_021EA,B27013_022EA,B27013_022MA,B27013_023EA,B27013_023MA,B27013_024EA,B27013_024MA,B27013_025EA,B27013_025MA,B27013_026MA,B27013_026EA,B27013_027MA,B27013_027EA,B27013_028EA,B27013_028MA,B27013_029MA,B27013_029EA,B27013_030EA,B27013_030MA,B27013_031MA,B27013_031EA,B27013_032MA,B27013_032EA,B27013_033MA,B27013_033EA,B27013_034EA,B27013_034MA,B27013_035EA,B27013_035MA,B27013_036MA,B27013_036EA,B27013_037MA,B27013_037EA,B27013_038MA,B27013_038EA,B27013_039EA,B27013_039MA,B27013_040EA,B27013_040MA,B27013_041EA,B27013_041MA,B27013_042MA,B27013_042EA,B27013_043MA,B27013_043EA,B27013_044MA,B27013_044EA,B27013_045EA,B27013_045MA,B27013_046EA,B27013_046MA,state
0400000US13,7135025,4919,2951061,25821,1651517,17106,1600136,16442,1257985,15492,342151,13279,51381,3907,39279,3118,12102,1714,1299544,16565,1270994,16516,1071702,15330,199292,10775,28550,2746,23560,2418,4990,1177,1684215,24508,745983,14695,690437,14061,340127,10412,350310,10379,55546,3226,35295,2889,20251,2200,938232,18033,885595,16681,536849,12847,348746,12079,52637,4225,34890,3549,17747,2472,2499749,27530,977659,15478,636852,15278,249225,11330,387627,12901,340807,5302,209005,4936,131802,5402,1522090,19509,1004924,19515,471139,11288,533785,16991,517166,4567,302368,5581,214798,6096,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1021988,2428,439427,8833,240749,5918,229142,5961,212475,6019,16667,2004,11607,1311,9658,1241,1949,691,198678,5429,190560,5404,182237,5345,8323,1646,8118,1461,6755,1252,1363,673,241146,7741,109230,4854,97342,4750,67744,4308,29598,2835,11888,1682,8245,1042,3643,1259,131916,5724,119603,5131,88720,4612,30883,2762,12313,1832,8927,1435,3386,955,341415,7547,143267,5232,78931,4862,37102,2903,41829,3957,64336,1823,43329,1777,21007,1910,198148,5434,108130,4605,65347,3819,42783,3246,90018,2212,59812,2450,30206,2292,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1138581,1394,438264,9360,262720,6814,255168,6591,207901,6106,47267,3526,7552,1055,5639,959,1913,560,175544,5706,171564,5767,147334,5497,24230,2927,3980,922,3506,804,474,309,339987,8934,151838,6052,138803,5768,77922,4655,60881,4465,13035,1395,8973,1208,4062,930,188149,6342,175680,5716,114616,5128,61064,4069,12469,1709,8739,1376,3730,1082,360330,8855,147619,4833,75889,4470,33069,3497,42820,3760,71730,1701,49460,1991,22270,2043,212711,6296,121427,5755,64490,4257,56937,4062,91284,2126,60169,2631,31115,2363,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9596119,2424,4061048,22671,2285907,16363,2213715,15761,1859753,18207,353962,11457,72192,3710,55920,2989,16272,2022,1775141,14923,1727142,14513,1476937,14880,250205,8142,47999,2907,38699,2846,9300,1418,2472956,21202,1112000,13198,1016640,13042,607107,10816,409533,11121,95360,3369,67420,3072,27940,2298,1360956,15768,1262773,15453,841613,15525,421160,12143,98183,4549,67918,3409,30265,2623,3062115,20212,1217076,13378,708468,12052,290287,8343,418181,11258,508608,5137,328981,6425,179627,6263,1845039,15034,1085357,14526,544733,11021,540624,13261,759682,5185,479532,6422,280150,7083,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4824008,2611,1990388,16291,1152352,12177,1122536,11386,954595,11571,167941,7597,29816,2499,23391,2177,6425,1074,838036,10846,817033,10417,711742,11385,105291,5742,21003,1985,17353,1829,3650,711,1287054,15159,560736,10908,503109,10541,289563,8178,213546,7350,57627,2892,41264,2446,16363,1520,726318,10555,678205,10303,449839,9350,228366,7774,48113,2780,33964,2568,14149,1529,1546566,15571,617064,10768,349102,9284,147860,6330,201242,7426,267962,4145,184481,3974,83481,3371,929502,9621,534685,9208,268474,7440,266211,8033,394817,3757,260684,4411,134133,4295,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2295904,2279,1058049,11152,602604,7618,581824,7594,519135,7567,62689,4188,20780,1636,16312,1535,4468,857,455445,7241,444397,7133,402538,7157,41859,3653,11048,1233,9086,1240,1962,507,622872,10428,276913,6560,239908,6283,158155,5404,81753,4322,37005,1873,26600,1630,10405,1101,345959,7547,312663,7250,230187,6278,82476,4359,33296,2313,24315,2016,8981,1199,614983,7857,243368,5216,112166,5067,51003,3356,61163,3961,131202,2354,96344,2579,34858,2013,371615,6019,170453,5569,97828,3702,72625,4151,201162,2776,144287,3542,56875,3018,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2092319,2123,973636,10236,559196,8533,535393,7916,465841,8836,69552,3710,23803,1856,18346,1409,5457,1038,414440,6606,401999,6440,358003,6437,43996,3606,12441,1411,10176,1293,2265,606,546965,10250,235543,6764,207218,6191,125027,5186,82191,4243,28325,1718,19570,1480,8755,997,311422,7204,284976,7039,204038,6492,80938,3910,26446,1727,18880,1579,7566,1052,571718,9122,219116,5881,111714,5170,50319,3619,61395,4412,107402,2482,73510,2499,33892,1954,352602,6190,187149,5808,106378,4749,80771,4517,165453,2559,115056,3084,50397,2610,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3261409,3402,1257766,12108,709401,7765,686958,7705,585701,7969,101257,5339,22443,1831,17011,1568,5432,1185,548365,8867,535473,8749,469400,8655,66073,3994,12892,1752,11026,1577,1866,555,792857,12579,351060,7982,319511,7920,179434,6429,140077,5994,31549,2066,21498,1828,10051,1276,441797,9629,412469,9213,270904,7748,141565,6454,29328,2245,21547,2049,7781,1136,1210786,13622,503568,9054,307921,8107,106094,4681,201827,6866,195647,3248,125332,3621,70315,3416,707218,9573,427698,8587,185243,6090,242455,7504,279520,3153,178394,4310,101126,4020,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3355775,2537,1399348,16707,773733,12034,744870,11328,584444,11671,160426,7471,28863,2485,21328,2226,7535,1039,625615,9850,604586,10126,481873,8691,122713,6066,21029,1917,16273,1557,4756,965,789238,13915,348235,11255,319217,10971,162182,6634,157035,7875,29018,2423,17113,1737,11905,1681,441003,8146,412070,8063,230975,6912,181095,8004,28933,2138,18947,1778,9986,1398,1167189,13208,466371,8437,287362,7830,97417,5158,189945,7065,179009,3142,103246,3054,75763,3219,700818,9773,436975,9043,189399,6625,247576,7721,263843,3273,146724,4009,117119,4103,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044220,1236,419329,7646,231269,5162,222947,4979,183902,4961,39045,2552,8322,1166,7241,1127,1081,329,188060,4588,182422,4492,156979,4599,25443,2656,5638,870,4699,811,939,381,301232,6670,135228,4782,116895,4682,63194,3567,53701,3442,18333,1471,12028,1197,6305,1147,166004,4672,151887,4226,95046,3982,56841,3638,14117,1311,9877,1190,4240,812,323659,5499,136882,4025,69654,3531,23759,1800,45895,3369,67228,1709,44569,2368,22659,1960,186777,3964,90216,3453,38297,2412,51919,2981,96561,1860,63048,2397,33513,2251,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4392090,2512,2095745,16569,1126176,11575,1080977,10892,948004,10878,132973,7125,45199,2513,38486,2709,6713,1520,969569,13109,939985,12660,846533,11783,93452,5810,29584,2976,25451,2904,4133,957,1052981,16213,458319,11364,412482,10625,260065,8477,152417,7004,45837,3047,35291,2528,10546,1475,594662,12923,546971,12493,393414,9868,153557,7309,47691,2917,38093,2738,9598,1655,1243364,15382,486001,9631,273890,9056,130880,6668,143010,6841,212111,3777,151946,4707,60165,3475,757363,11570,430233,10056,241872,8015,188361,7848,327130,4622,225727,5024,101403,4501,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5105723,1589,2171727,14737,1224676,10388,1179469,9620,1070314,11671,109155,6154,45207,2966,38510,2851,6697,1233,947051,10975,918662,11287,833271,10719,85391,5337,28389,2027,24574,1902,3815,893,1458789,14216,618048,10276,557065,9576,383702,8575,173363,7230,60983,3460,46501,3233,14482,1549,840741,10764,775165,10404,583569,9538,191596,6988,65576,3014,49588,2524,15988,1875,1475207,14734,583613,9309,315175,8125,147294,6684,167881,7059,268438,4217,175845,4637,92593,3687,891594,10363,477603,10598,261828,7930,215775,7292,413991,3610,266829,5247,147162,4493,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7472775,2458,2674951,17906,1513330,14362,1475327,14213,1274853,13201,200474,6567,38003,2449,31158,2313,6845,1255,1161621,11333,1135310,11320,990689,10957,144621,6387,26311,1767,22600,1701,3711,766,2049014,16965,904631,10846,829228,10285,483486,9015,345742,9278,75403,3341,60110,3113,15293,1397,1144383,12445,1077613,11879,724982,10825,352631,8538,66770,3000,52807,2752,13963,1535,2748810,17172,1178776,12017,701974,11416,296953,7715,405021,10286,476802,4051,363478,4764,113324,4165,1570034,12723,903301,12576,471111,9119,432190,11081,666733,3809,496964,5609,169769,5023,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
