GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002EA,B01001G_002MA,B01001G_003MA,B01001G_003EA,B01001G_004MA,B01001G_004EA,B01001G_005EA,B01001G_005MA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025MA,B01001G_025EA,B01001G_026MA,B01001G_026EA,B01001G_027MA,B01001G_027EA,B01001G_028EA,B01001G_028MA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031MA,B01001G_031EA,state
0400000US24,151945,8308,77186,4820,11421,2018,10813,1858,10952,1693,4841,1036,3782,947,5257,1169,5131,1497,4854,1151,7373,1548,5886,1224,4607,1211,1565,490,704,333,0,204,74759,5213,12121,2006,11795,1868,8878,1686,5032,1057,2083,656,5071,1078,3872,1036,3340,994,8417,1421,6434,1285,3746,913,1644,479,1666,675,660,462,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,168058,11199,84945,6711,11004,1861,9487,2158,9370,1607,6286,1254,4338,1197,7049,1456,6473,1597,4615,1154,8617,2003,9296,1671,5041,954,1992,680,993,426,384,243,83113,6261,10025,1525,8304,1425,8737,1474,4672,1056,3031,913,8193,1425,7159,1621,5209,1106,10071,1676,8431,1532,4403,1002,2383,652,2007,576,488,270,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,252831,9915,125427,5517,20521,2316,20612,2226,13857,1661,8492,1448,5282,1037,12550,1994,5245,990,7718,1265,10850,1755,8850,1361,6327,1099,3451,697,1182,431,490,302,127404,6137,18282,2258,17426,2516,17393,1855,9842,1502,5079,977,10343,1854,6969,1188,6678,1258,11906,1587,11091,1443,6145,1002,3693,769,2082,546,475,239,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,134971,8828,69082,4951,14125,2038,11185,1717,9898,1564,5315,1015,3353,880,3639,858,4530,1395,3705,806,4713,978,4869,956,1665,408,1296,492,506,286,283,222,65889,5108,12217,1738,10166,1581,7840,1289,4884,1101,3215,811,5316,1287,4522,989,3348,838,5326,1025,4159,945,2266,651,1999,619,409,273,222,194,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34342,4658,16970,2753,3720,1330,3204,984,1813,1023,1005,515,788,560,1248,483,373,272,937,474,1209,581,1137,569,863,360,451,317,136,150,86,116,17372,2827,3859,1188,3029,1154,2223,874,967,518,249,200,890,489,824,337,514,336,850,456,1740,714,899,434,885,464,443,333,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,145134,7914,71505,4412,12367,1925,9671,1739,7883,1342,6303,1360,3552,1031,5652,1495,3900,1176,3569,1052,6403,1413,4726,867,4793,1180,1641,454,604,338,441,358,73629,5860,10662,1629,11697,2111,8452,1758,3860,1008,3479,1288,6585,1306,4186,971,4709,1181,6643,1179,4812,1070,4257,859,2271,743,1336,566,680,356,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24125,2788,11060,1827,908,424,1528,708,1585,595,611,372,228,178,1611,991,658,388,707,539,942,428,902,397,788,390,223,164,325,281,44,59,13065,1944,1762,739,1851,852,1769,662,1399,632,379,224,642,352,630,444,969,550,946,407,982,419,1158,463,482,272,88,79,8,17,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40375,3846,18853,2253,4254,965,2863,827,2551,651,1567,514,459,265,1010,573,1177,515,1423,779,999,589,1192,534,700,433,328,230,264,220,66,93,21522,2490,3794,1097,3647,1011,3192,783,1739,707,664,271,1007,531,1390,651,1357,575,1631,632,1162,491,1118,433,190,195,297,243,334,367,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,105845,10551,49475,5328,7819,1989,7527,2142,5338,1710,3013,913,1778,741,3121,897,4716,1650,1912,730,5856,1631,4672,1283,1941,707,1379,449,394,309,9,16,56370,6957,8620,1971,6163,1900,6978,2352,4275,1134,2780,910,5844,1787,3754,1205,3093,994,5569,1381,3824,1149,3231,881,1559,503,399,265,281,233,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22642,2360,10951,1781,2055,795,1630,754,1672,762,257,216,137,154,596,380,689,387,672,445,708,402,833,445,758,481,784,339,107,131,53,90,11691,1692,1253,477,1967,666,1304,497,684,372,461,311,457,313,818,433,143,147,1250,420,1354,493,1149,534,672,410,80,96,99,163,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,216816,12912,103590,7639,17532,2546,12212,1979,11276,1748,5409,1047,2750,821,7684,1615,7179,1483,6459,1710,12084,1616,10055,1331,6916,1432,2339,502,1425,654,270,215,113226,7034,17223,2284,10454,1615,13311,1773,6077,1085,3260,956,8800,1526,7207,1422,7963,1428,14196,2021,11840,1574,7062,1251,3463,772,1809,626,561,303,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,64215,5875,33279,3273,5906,1609,4453,1198,3136,1071,2093,664,1132,558,3739,886,2018,626,1387,614,3167,781,2801,1000,1766,598,927,344,731,356,23,39,30936,4094,4729,1357,3888,1344,3153,1054,1158,447,1660,565,2335,722,1265,502,1850,774,2231,830,2788,936,3830,971,922,393,922,415,205,236,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,526783,16971,257775,9422,37258,3104,29360,2737,25210,2685,14675,1911,11900,1932,22457,2531,20704,2484,16190,2201,26771,2626,24544,2386,14984,1984,8414,1289,4197,849,1111,440,269008,10504,37555,3043,30074,2790,26822,3031,14154,1818,11664,1711,18839,2094,20135,2468,18941,2612,29051,2594,25500,2256,18221,2297,10793,1637,5014,997,2245,750,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,204855,14449,98084,7205,19706,3035,15623,2521,13912,2408,7819,1601,3865,898,7022,1540,4991,1164,4644,1286,6834,1929,5147,1137,5587,1328,1794,738,1016,500,124,146,106771,9054,19566,2920,14402,2767,14528,2239,6187,1474,5222,1244,6974,1618,5508,1464,6385,1874,10783,1983,6914,1742,5707,1261,2747,902,1634,748,214,134,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12654,1852,5446,1119,921,470,774,449,813,309,240,157,190,165,759,441,475,348,199,196,152,116,375,252,385,228,133,104,30,38,0,143,7208,1338,1888,998,1331,538,681,292,175,139,216,216,769,410,306,229,486,345,174,161,617,349,217,169,231,194,117,107,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,266099,11306,135709,6509,28976,3177,22773,2705,19920,2174,8637,1335,4761,1005,8806,1491,8350,1497,6872,1474,9883,1596,8075,1322,4381,1021,3280,793,743,318,252,236,130390,6520,24456,2366,20963,2088,16331,2780,8440,1420,5362,1159,9308,1520,6665,1232,7677,1311,11414,1915,8593,1519,5737,955,3121,778,1706,654,617,325,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,301647,9225,147673,5428,20241,1692,17507,1783,16451,1832,8279,1189,5298,1133,13748,1698,9687,1553,8933,1278,16579,1539,12862,1289,9704,941,5393,697,2214,430,777,318,153974,5446,20141,1844,18563,1818,17075,1944,9006,1218,4891,1001,9763,1318,10878,1418,9217,1209,16718,1665,14398,1197,11400,1037,7727,985,3420,559,777,254,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,134681,7065,66918,4909,9013,1677,7096,1337,6328,1197,3654,1103,4804,1160,7354,1660,4353,1076,4975,1275,7772,1507,4751,1103,3693,928,2021,658,1044,438,60,101,67763,3572,9139,1414,6914,1108,7678,1550,3348,789,4007,1134,3758,1049,5937,1344,5215,1221,5769,1093,6037,1358,5688,1044,2481,709,1069,429,723,547,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,247261,11270,124657,6933,24110,2832,19458,2689,18398,2185,8640,1420,5308,1095,9390,1440,5737,1302,5208,1272,12001,1789,7879,1105,4758,777,2949,773,533,332,288,192,122604,6021,22078,2212,18605,2164,17879,1730,7651,1401,3680,822,8988,1508,6268,1148,6881,1346,11478,1497,9330,1413,5267,930,2851,713,934,346,714,337,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28756,4167,14986,2380,1149,446,2382,859,2031,625,773,349,971,491,1708,743,1545,672,480,267,1433,710,1375,731,552,299,213,188,326,233,48,82,13770,2277,2288,603,1372,742,1331,481,1085,596,1171,475,739,359,503,470,594,316,1386,537,1500,524,830,381,347,263,316,192,308,222,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,84391,7046,39539,3777,8381,1858,8963,2191,3957,997,2558,913,1420,660,3847,1259,1488,570,1584,665,2447,946,2110,739,1555,489,199,169,826,417,204,237,44852,4689,8088,1858,6077,1712,5603,1386,3191,954,1780,712,2878,1122,3264,1099,1706,614,3973,1303,4138,1237,2398,918,1126,548,479,316,151,151,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20140,2746,9629,1768,1439,515,1406,579,1247,557,825,529,324,257,741,419,768,407,427,280,837,457,1097,654,217,158,230,247,71,88,0,155,10511,1638,1433,465,1530,500,1006,453,685,344,929,527,1072,584,295,223,1232,571,1170,624,429,234,92,102,376,266,262,316,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
