GEO_ID,C25015_001E,C25015_001M,C25015_002E,C25015_002M,C25015_003E,C25015_003M,C25015_004E,C25015_004M,C25015_005E,C25015_005M,C25015_006E,C25015_006M,C25015_007E,C25015_007M,C25015_008E,C25015_008M,C25015_009E,C25015_009M,C25015_010E,C25015_010M,C25015_011E,C25015_011M,C25015_012E,C25015_012M,C25015_013E,C25015_013M,C25015_014E,C25015_014M,C25015_015E,C25015_015M,C25015_016E,C25015_016M,C25015_017E,C25015_017M,C25015_018E,C25015_018M,C25015_019E,C25015_019M,C25015_020E,C25015_020M,C25015_021E,C25015_021M,NAME,C25015_001EA,C25015_001MA,C25015_002MA,C25015_002EA,C25015_003MA,C25015_003EA,C25015_004MA,C25015_004EA,C25015_005MA,C25015_005EA,C25015_006EA,C25015_006MA,C25015_007EA,C25015_007MA,C25015_008EA,C25015_008MA,C25015_009MA,C25015_009EA,C25015_010MA,C25015_010EA,C25015_011MA,C25015_011EA,C25015_012EA,C25015_012MA,C25015_013EA,C25015_013MA,C25015_014MA,C25015_014EA,C25015_015MA,C25015_015EA,C25015_016MA,C25015_016EA,C25015_017EA,C25015_017MA,C25015_018EA,C25015_018MA,C25015_019EA,C25015_019MA,C25015_020MA,C25015_020EA,C25015_021MA,C25015_021EA,state
0400000US13,3494542,15336,2256703,18001,252911,8638,245771,8531,7140,1687,1474709,15561,1456738,15621,17971,2364,529083,7376,527387,7500,1696,604,1237839,18123,466264,10608,435951,10757,30313,3435,648919,14126,621995,14225,26924,3228,122656,5704,121801,5683,855,453,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,17205,2068,15643,1982,1562,639,153040,4236,140353,4118,12687,1913,84455,2659,80562,2678,3893,1048,193863,5082,64712,3451,54647,2887,10065,1792,101550,3901,89233,3638,12317,1754,27601,2173,26210,2213,1391,486,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,51015,3457,49353,3315,1662,751,240818,5774,234810,5861,6008,1230,106983,2608,106614,2610,369,261,181377,6700,77229,4315,72096,4197,5133,1452,83135,5253,77643,5034,5492,1157,21013,2103,20511,2101,502,613,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,354238,8692,346317,8763,7921,1476,2020752,14073,1983986,14279,36766,3074,815292,7905,812575,7874,2717,791,1546926,16631,580490,9348,543813,9895,36677,3515,755000,14127,712935,13708,42065,3547,211436,6644,209850,6714,1586,613,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,213946,6681,209677,6603,4269,1160,1070842,9182,1057511,9433,13331,2049,435274,5392,434595,5296,679,307,747049,12479,288767,8043,273639,8117,15128,2582,359370,9413,348503,9538,10867,1597,98912,4606,98695,4624,217,197,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,123089,4608,121067,4595,2022,587,523510,5759,517000,5636,6510,1064,233769,3271,233492,3261,277,251,336397,7489,144354,5094,140024,5164,4330,1068,138146,5558,133391,5373,4755,1118,53897,2760,53400,2724,497,298,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,96519,3702,93704,3779,2815,814,457569,6413,451182,6470,6387,1216,192991,3803,192668,3785,323,196,354622,5979,151080,4680,142061,4795,9019,1613,156016,5534,149527,5434,6489,1343,47526,2614,47463,2609,63,85,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,133120,4844,128877,4760,4243,1076,704934,8476,697024,8854,7910,1169,313425,4470,312613,4514,812,362,520655,11195,190000,6167,179099,5800,10901,1866,263095,8499,255075,8444,8020,1500,67560,3864,67258,3884,302,307,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,138009,5453,133611,5354,4398,1171,692515,8449,678415,8723,14100,2340,300170,4518,298520,4459,1650,538,571336,10145,230499,6850,216831,6526,13668,2128,277028,7159,264410,7444,12618,1703,63809,3712,63220,3696,589,343,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,33280,2373,32246,2331,1034,403,255295,3500,253423,3518,1872,571,103122,2851,102979,2825,143,116,160354,5460,55003,3634,53255,3593,1748,683,74424,3707,73078,3623,1346,543,30927,2304,30756,2337,171,205,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,136281,5519,133741,5338,2540,981,950611,9577,940481,9470,10130,1597,350555,5464,349695,5488,860,457,697070,9889,236748,7270,221871,7464,14877,2022,367825,9110,353701,9080,14124,2168,92497,4251,91756,4211,741,463,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,126657,5440,124778,5466,1879,679,1041139,11531,1029548,11132,11591,1654,405483,5450,404895,5454,588,308,958788,13982,321342,8205,308647,7900,12695,2039,470822,10975,452194,10509,18628,2154,166624,4952,165590,4913,1034,552,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,273205,6233,266982,6310,6223,1192,1697685,11914,1675669,12062,22016,2217,735390,6498,733985,6538,1405,470,1066153,10655,384760,8235,369637,7674,15123,1912,529744,8942,514120,8961,15624,2239,151649,4712,150291,4664,1358,555,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,207320,5195,202957,5073,4363,1175,969611,6713,957738,6662,11873,1551,348518,4654,347763,4712,755,305,571028,8946,232239,6132,219453,6117,12786,1777,238615,6665,225750,6686,12865,2130,100174,4233,99148,4001,1026,658,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,81580,4551,78323,4393,3257,1120,465738,7397,457032,7442,8706,1586,207345,3889,206141,3945,1204,496,326328,6852,121121,4781,114339,4888,6782,1460,167525,5970,160655,5891,6870,1345,37682,2996,37114,2984,568,311,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,193171,5673,189237,5675,3934,943,962168,9724,950798,9857,11370,1669,437692,5739,436995,5743,697,321,748043,11337,293756,7422,281095,7439,12661,1813,354101,8969,345795,9056,8306,1577,100186,3852,99464,3868,722,422,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,29013,2586,28211,2556,802,395,168290,3706,166457,3757,1833,516,77267,2378,76920,2352,347,165,129680,4780,51419,3421,48849,3306,2570,845,58588,3920,56387,3813,2201,799,19673,1919,19673,1919,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,63056,2807,61620,2671,1436,605,296697,4376,291774,4279,4923,975,124555,2831,124417,2834,138,113,239492,5819,103168,4541,99327,4341,3841,1170,101427,4139,97068,4107,4359,1068,34897,2020,34758,2018,139,118,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,61582,5140,59142,5059,2440,867,338169,8065,330562,8295,7607,1839,153240,3592,152569,3535,671,462,429361,9097,138908,5423,124143,5533,14765,1961,239381,7806,221584,8121,17797,2693,51072,3169,50038,3128,1034,662,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,32858,2061,32270,2053,588,441,247683,5306,245644,5251,2039,823,88529,2517,88520,2516,9,16,147384,4801,50037,2928,48593,2922,1444,590,73819,4297,71426,4280,2393,856,23528,1930,23513,1929,15,26,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,155431,4916,151288,4826,4143,1384,1354573,12420,1334959,12581,19614,2136,550476,6761,548040,6686,2436,742,1107149,14128,326494,7329,292143,7617,34351,3025,603031,10423,547815,10755,55216,4501,177624,5424,174329,5284,3295,1061,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,60768,3619,57216,3576,3552,852,314511,5607,303917,5567,10594,1526,147725,3313,146636,3315,1089,372,244281,6805,94276,4419,87858,4203,6418,1294,121569,5213,113867,4995,7702,1394,28436,2485,27882,2404,554,416,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,305114,8102,294291,7979,10823,1838,2499867,15339,2442670,15706,57197,3474,1046706,9783,1040697,9810,6009,1112,3336251,18987,972454,13659,885560,13210,86894,5173,1783248,13064,1602538,13270,180710,7043,580549,9964,565802,10177,14747,2004,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,264703,9428,256623,9487,8080,1687,1534135,13810,1511477,13811,22658,2618,651064,8774,649216,8744,1848,678,1233462,17570,471303,11457,444221,10707,27082,2741,621730,11597,591181,11264,30549,3539,140429,6077,138040,5918,2389,968,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,26882,1791,26574,1771,308,152,114437,2595,113473,2550,964,368,44935,1520,44840,1503,95,74,97186,3186,47376,2520,46087,2492,1289,507,33028,2213,32092,2149,936,496,16782,1377,16480,1376,302,222,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,320728,6920,315112,6908,5616,1285,1883720,11899,1868473,12062,15247,1795,835265,7267,833607,7330,1658,526,1498842,14730,531511,10944,514459,10459,17052,2077,749770,11844,730882,11669,18888,2099,217561,5261,216402,5311,1159,560,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,124985,4367,121298,4343,3687,788,567957,6119,556263,6388,11694,1416,274056,4065,272824,3985,1232,363,475733,8920,195453,5349,183609,5246,11844,1468,222675,6727,213788,6671,8887,1398,57605,2948,57450,2962,155,113,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,79641,4494,76912,4384,2729,860,571735,8633,562194,8374,9541,1497,270636,5463,269768,5412,868,346,594967,11145,228544,6946,213200,6927,15344,2474,285413,9466,270057,9090,15356,2302,81010,4107,80741,4106,269,214,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,324322,7374,321148,7397,3174,716,2157103,13649,2139693,13738,17410,1875,949598,8196,947187,8221,2411,738,1506310,15295,506994,9870,488351,9640,18643,2434,714018,11418,695558,11534,18460,2070,285298,7693,283022,7717,2276,907,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,22383,2047,21966,2043,417,361,161435,4243,159654,4236,1781,569,65936,2232,65879,2234,57,69,162505,5344,49979,2830,47699,2951,2280,985,83107,3950,80382,3905,2725,1058,29419,2319,29419,2319,0,207,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,132802,6592,129942,6684,2860,919,741008,10465,731770,10887,9238,1913,349664,5673,348337,5779,1327,709,545360,11328,202150,7506,190724,7339,11426,1942,282374,9683,271863,9502,10511,2087,60836,3891,60517,3935,319,275,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,29986,2160,29608,2162,378,218,136604,3054,135336,3024,1268,510,54792,1656,54436,1665,356,187,101833,4336,42699,2803,40582,2820,2117,843,40972,2809,38494,2676,2478,781,18162,1528,17857,1516,305,219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,182120,6822,178412,6933,3708,968,1024103,11188,1013410,11168,10693,1549,453853,6526,453067,6512,786,421,807352,12867,301424,8423,286710,8697,14714,2107,408378,10170,393922,10302,14456,2359,97550,4188,97040,4217,510,374,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,674688,15011,636088,14907,38600,3857,3597941,24302,3464926,23480,133015,7249,1295671,12285,1282294,12596,13377,1781,3282070,27556,1361951,19363,1236195,20233,125756,7833,1602247,22536,1479800,21487,122447,8000,317872,8572,312948,8332,4924,1209,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,108996,4586,106035,4547,2961,1010,370053,5407,361826,5720,8227,1343,134450,2843,133909,2857,541,287,270754,7097,135526,5283,126186,4929,9340,1798,112638,5015,103669,5179,8969,1894,22590,2344,22493,2342,97,120,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,13761,1167,13243,1160,518,385,121918,2278,120796,2223,1122,521,47773,1406,47678,1414,95,93,73906,2835,30292,1987,29112,1969,1180,474,32011,2082,31308,2001,703,405,11603,1431,11603,1431,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,203007,7017,200248,6961,2759,934,1302820,12524,1290018,11979,12802,2042,507768,6908,506349,6857,1419,490,977055,13943,378890,8992,359735,9475,19155,2545,483886,10622,463132,10046,20754,2885,114279,5103,113448,4998,831,422,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,1653712,13459,175126,6823,169465,6618,5661,1280,1067794,10470,1048376,10124,19418,2085,410792,5816,409619,5754,1173,504,978909,14209,381737,9580,360284,9008,21453,2546,472121,10636,443057,10365,29064,3383,125051,5470,124422,5385,629,457,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,531392,6308,46471,3209,45882,3212,589,275,320691,4740,317461,4772,3230,938,164230,3018,164025,3013,205,171,204016,5469,72901,3611,70829,3604,2072,791,102374,4762,99858,4532,2516,884,28741,2239,28096,2212,645,537,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,1543908,11604,175434,5576,171214,5495,4220,1017,981053,8590,968257,8828,12796,1416,387421,4299,386969,4307,452,246,731444,10367,284164,7315,271301,6875,12863,2050,326841,7369,318698,7376,8143,1428,120439,3690,119983,3728,456,258,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,157223,3270,25192,2178,24021,2262,1171,481,94854,2779,94109,2694,745,278,37177,1583,37057,1593,120,111,65316,3158,28130,2277,27255,2297,875,448,29319,2492,28070,2276,1249,627,7867,1322,7867,1322,0,189,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,876741,9559,69789,3634,64647,3646,5142,1191,518306,8906,495818,8527,22488,2238,288646,4514,284747,4428,3899,855,379410,8608,118831,5108,106736,4841,12095,1681,198690,5926,186659,5515,12031,1814,61889,2985,61484,3006,405,271,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
