GEO_ID,C13004_001E,C13004_001M,C13004_002E,C13004_002M,C13004_003E,C13004_003M,C13004_004E,C13004_004M,C13004_005E,C13004_005M,C13004_006E,C13004_006M,C13004_007E,C13004_007M,NAME,C13004_001EA,C13004_001MA,C13004_002EA,C13004_002MA,C13004_003EA,C13004_003MA,C13004_004MA,C13004_004EA,C13004_005MA,C13004_005EA,C13004_006EA,C13004_006MA,C13004_007EA,C13004_007MA,state
0400000US01,1148236,4249,70339,4989,42216,4264,28123,2835,1077897,6604,499393,10945,578504,11089,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,174993,2172,12820,2108,8295,1801,4525,1130,162173,3021,77700,3218,84473,3752,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1506943,5189,84322,6465,51095,4765,33227,4021,1422621,8151,619252,13255,803369,14989,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,674493,4157,35864,3753,23186,2877,12678,2085,638629,5388,316577,7215,322052,6946,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9373761,11374,514466,12663,341640,10092,172826,7467,8859295,18402,3907942,29156,4951353,31519,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1233592,4519,75261,5050,53281,4296,21980,2730,1158331,6730,552399,9498,605932,11275,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,834405,3545,39464,3122,24571,2179,14893,2308,794941,4835,360388,6666,434553,6348,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,213388,2022,10007,1542,5946,1151,4061,1103,203381,2407,84041,3160,119340,3184,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,172467,1703,7023,1527,3479,967,3544,1135,165444,2396,36941,2525,128503,3099,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4340371,9550,204459,9837,123559,7301,80900,6667,4135912,13356,1756870,22311,2379042,20500,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
