GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005EA,B15011_005MA,B15011_006EA,B15011_006MA,B15011_007MA,B15011_007EA,B15011_008MA,B15011_008EA,B15011_009EA,B15011_009MA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014MA,B15011_014EA,B15011_015EA,B15011_015MA,B15011_016EA,B15011_016MA,B15011_017EA,B15011_017MA,B15011_018MA,B15011_018EA,B15011_019MA,B15011_019EA,B15011_020EA,B15011_020MA,B15011_021EA,B15011_021MA,B15011_022EA,B15011_022MA,B15011_023MA,B15011_023EA,B15011_024MA,B15011_024EA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029MA,B15011_029EA,B15011_030MA,B15011_030EA,B15011_031EA,B15011_031MA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034MA,B15011_034EA,B15011_035EA,B15011_035MA,B15011_036MA,B15011_036EA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US13,1738965,23892,828124,13375,260144,9843,100597,6850,14804,2784,74345,5818,10736,2450,59662,5232,449616,10234,178485,7320,24456,2916,141248,7695,23725,2605,81702,4814,118364,4541,49004,4236,7855,1552,30841,3212,11685,1425,18979,2134,910841,17529,340266,11257,106455,8222,31860,3670,70945,5444,49818,3748,81188,5300,474712,10951,105980,6359,55007,4259,110742,5897,105744,6480,97239,6805,95863,4887,15164,2492,11703,1989,6563,1214,40164,3409,22269,2429,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,273274,8200,129909,5441,33427,3147,14135,2186,1858,693,6746,1335,1401,748,9287,1772,68832,3435,31939,2348,3872,1049,15365,1814,4922,1036,12734,1488,27650,1972,12102,1548,1180,432,6802,1148,3259,847,4307,739,143365,4648,46197,2668,13124,1600,5477,1135,8180,1242,6477,1238,12939,1918,73313,3024,19126,1886,8815,1602,15190,1917,13876,1662,16306,2028,23855,1833,3979,1034,2162,633,1750,620,10073,1379,5891,1193,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,252095,8897,131899,5767,38563,3289,17998,2476,2728,951,9912,2444,1720,768,6205,1199,67884,4091,28585,2751,4354,1108,16860,2557,6603,1342,11482,2139,25452,2194,12540,1912,1589,690,3678,926,3580,772,4065,945,120196,5914,40773,3350,10666,1868,5810,1261,6786,1640,8465,1508,9046,1590,63436,4663,15783,2027,8332,1590,10714,1881,15876,2555,12731,1992,15987,1449,2669,811,1706,614,1433,710,6836,1010,3343,694,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2643864,24998,1268253,15434,430828,9668,175485,7746,23089,2401,113655,6271,20261,1977,98338,4904,655787,11783,277730,9226,37005,3581,175842,5509,43303,2832,121907,5966,181638,4768,71969,3579,9718,1516,43339,3014,26224,2055,30388,2441,1375611,15115,534197,9836,155245,6782,55399,4092,99336,5770,75914,5311,148303,6187,686996,12174,155651,5970,97022,4757,135246,5873,141352,5289,157725,6506,154418,5257,25640,2340,20252,2144,10346,1645,63219,3905,34961,2761,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,979216,14386,477575,8218,153036,5756,58306,4029,11592,1813,35783,3355,10574,1914,36781,3205,250293,7014,96668,4545,20625,2038,65971,4728,22035,2144,44994,2989,74246,3340,28532,2052,4887,1140,14901,1831,15413,1821,10513,1481,501641,10233,182793,5682,41234,3344,26575,2782,29419,2605,35891,3151,49674,4059,257280,7774,44670,3381,46059,3198,47267,3190,64140,3810,55144,3849,61568,3292,6799,1316,9875,1567,5022,1032,27101,2417,12771,1566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,523099,10420,249366,6625,80678,4306,32533,2659,3675,1001,21373,2232,6249,1322,16848,1935,128920,4725,48570,3062,8200,1326,33393,2293,15504,1875,23253,2267,39768,2396,15741,1491,2035,414,7951,1336,8236,1305,5805,958,273733,5737,102000,3941,27698,2704,11708,1858,21083,2253,18522,1793,22989,2525,138353,4773,23182,1926,21015,2321,23920,2525,39119,2411,31117,2439,33380,2224,2809,559,4004,762,1283,441,18820,1607,6464,1104,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,558107,10989,268632,6383,80604,3984,33912,3026,4278,856,18194,2358,6453,1586,17767,1820,142989,4954,55786,3157,8439,1337,38593,2995,12905,1573,27266,2392,45039,2213,17522,1962,2589,648,11197,1126,7435,1097,6296,849,289475,6713,101313,3631,25615,1950,11636,1514,20196,2168,18913,2136,24953,2232,149166,5069,26632,2516,22718,2027,29594,2511,37447,2484,32775,2391,38996,2518,3742,705,4233,982,2776,517,20187,2036,8058,1417,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,616025,13070,291112,6836,89449,4166,38195,2831,4268,1105,18621,1775,5571,1280,22794,2670,155466,5622,61811,3796,9606,1326,42689,3255,13373,1886,27987,2360,46197,2328,17628,1613,3032,720,11340,1498,6934,1093,7263,1152,324913,8535,116101,5280,27749,2626,17645,2103,18589,2172,22002,2491,30116,2679,168820,6190,36714,3248,25797,2414,28445,2416,43204,2760,34660,2917,39992,2518,4476,917,3642,896,2531,689,20060,1654,9283,1228,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,627940,13845,288468,7259,95148,4789,38922,3916,5516,1344,22680,2485,3157,904,24873,2816,140764,5179,55678,3474,10716,1685,37121,3116,10410,1492,26839,2860,52556,2381,21436,2074,2700,654,11054,1267,10151,1420,7215,1025,339472,9265,121790,6728,30387,2800,19231,2640,20977,2751,21442,2837,29753,3395,170890,5972,29542,2503,26970,2620,27800,2480,50007,3764,36571,2725,46792,2897,4767,728,5285,1112,3902,845,23667,2256,9171,1377,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,267551,6556,123943,4063,29101,2564,11609,1799,2106,684,4981,1231,1991,657,8414,1398,68239,2840,31838,2549,4418,925,12161,1622,6655,1062,13167,1286,26603,1568,11749,1291,1342,530,4299,895,3608,782,5605,950,143608,4271,41733,2332,13670,1674,5318,999,5706,1214,4571,863,12468,1764,78794,3211,18653,1768,12245,1691,8762,1177,17528,1707,21606,1978,23081,1638,4396,859,2599,637,1240,556,7879,1077,6967,1117,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1444372,15855,679451,11114,195500,6858,98810,5868,8420,1511,38913,3757,5194,1205,44163,3799,368933,7950,181132,6844,19227,2497,82696,4091,17798,1900,68080,3724,115018,3418,57844,2568,5554,907,23385,2229,9010,1390,19225,1889,764921,9782,259831,5999,97998,4573,25603,2700,40032,3418,30723,3719,65475,4208,404198,7534,121992,4203,49014,3605,73757,3935,65542,4192,93893,4743,100892,3727,21688,2206,12105,1656,5624,1043,33761,2476,27714,2395,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1762510,20380,848082,12835,274153,7923,130218,5892,10787,1452,61824,4314,5811,1643,65513,3782,445688,8769,211622,5830,21880,2627,104384,5414,17687,1724,90115,4403,128241,4151,61587,2971,6121,1251,24363,1919,10870,1628,25300,2142,914428,11652,322373,6719,117308,5160,31823,2856,53694,3569,28888,3253,90660,4237,476835,9699,141976,6052,57435,3775,75608,4565,76814,3615,125002,4971,115220,3744,25394,2309,14016,1784,6510,1077,35106,2299,34194,2906,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1688269,14245,817810,9105,230666,5720,100290,4601,15337,1665,53721,3313,12347,1624,48971,3034,441765,7454,191578,5308,30633,2369,111086,4427,32360,2404,76108,4140,145379,4063,60187,2912,9316,1069,30417,2337,22868,1834,22591,1589,870459,9701,284267,6750,79790,4055,36126,2546,54388,3194,45062,2914,68901,3942,465930,7233,103575,4390,74301,3963,93747,3777,99641,4058,94666,3585,120262,3890,17159,1563,14504,1326,8777,1226,55750,2724,24072,2224,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1152851,12600,558137,8638,182009,5263,81898,4157,8908,1490,43625,3279,8932,1312,38646,2964,290505,6572,125862,4851,16425,1593,69797,2849,25104,1990,53317,3438,85623,2901,34526,1862,4190,777,16562,1666,14693,1396,15652,1393,594714,6460,217960,5214,67261,4013,24466,2103,38411,2816,28426,2353,59396,3258,303760,5209,68341,3650,43730,2640,52387,3232,64533,3063,74769,2934,72994,2828,11409,1355,11603,1117,3346,742,29260,1850,17376,1548,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,379625,12209,170059,7173,49539,4028,18946,2328,2995,883,12948,1913,4731,1190,9919,1952,87243,5397,32215,3191,4778,1091,26991,2979,9736,1593,13523,2278,33277,2662,11422,1432,2692,868,7130,1477,7447,1333,4586,1024,209566,7399,69732,4605,15856,2101,11091,1907,12538,2149,14776,2037,15471,1945,111358,5586,17045,2178,16563,2322,22528,2432,35548,3128,19674,2459,28476,2472,3021,755,4094,1058,1784,676,14166,1646,5411,1146,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1044982,16009,508198,9939,159721,5081,64027,3314,8734,1420,39580,3224,9290,1531,38090,3629,258331,8184,102468,4865,15696,2100,70215,4397,22828,2189,47124,3211,90146,4041,35675,2686,4261,970,20334,1746,14263,1876,15613,1714,536784,10134,198094,6639,51354,3336,26153,3096,36345,3466,35636,3145,48606,3362,273608,7551,53922,3996,35689,2602,53395,3736,75280,4020,55322,3521,65082,3387,9711,1306,7581,1138,3547,666,29761,2376,14482,1713,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,190918,6972,94555,4236,26277,2618,11866,1901,1707,703,5088,1160,2010,713,5606,1421,48304,2885,21448,2052,3014,819,9526,1272,5637,1129,8679,1297,19974,1751,9413,1235,881,395,2962,753,4479,1012,2239,632,96363,3998,31346,2501,10539,1579,3502,861,3832,1093,6198,1107,7275,1293,49534,2966,13039,1594,7929,1374,5653,1226,12032,1574,10881,1304,15483,1513,2283,467,2184,629,893,362,6802,1136,3321,666,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,334127,7275,160797,4597,51240,3047,18371,2034,2889,743,14016,1853,3884,900,12080,1477,84096,2991,31759,2337,5447,1037,22268,1846,10651,1351,13971,1605,25461,1841,9385,967,1092,375,6472,1070,4888,671,3624,682,173330,4822,63014,2875,16919,1876,8320,1269,11860,1504,10445,1294,15470,1930,89575,3589,14529,1778,13847,1526,18837,1826,25085,2147,17277,1637,20741,1802,2192,609,2740,572,1408,483,10874,1279,3527,707,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,406875,12649,200704,8743,53671,4715,16300,2764,2555,1178,13922,2357,3091,1059,17803,3266,100729,6088,36391,3628,6394,1693,30716,3920,9402,1791,17826,2353,46304,3283,21608,2296,1371,570,13246,2366,4428,873,5651,1387,206171,7700,64938,5588,19001,3170,8136,2064,12633,2821,8054,1814,17114,3432,109900,5471,19738,2664,17715,2750,25302,2995,21655,2511,25490,3602,31333,2520,5857,1192,4031,1102,2956,907,11606,1851,6883,1323,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
