GEO_ID,B27008_001E,B27008_001M,B27008_002E,B27008_002M,B27008_003E,B27008_003M,B27008_004E,B27008_004M,B27008_005E,B27008_005M,B27008_006E,B27008_006M,B27008_007E,B27008_007M,B27008_008E,B27008_008M,B27008_009E,B27008_009M,B27008_010E,B27008_010M,B27008_011E,B27008_011M,B27008_012E,B27008_012M,B27008_013E,B27008_013M,B27008_014E,B27008_014M,B27008_015E,B27008_015M,B27008_016E,B27008_016M,B27008_017E,B27008_017M,B27008_018E,B27008_018M,B27008_019E,B27008_019M,B27008_020E,B27008_020M,B27008_021E,B27008_021M,B27008_022E,B27008_022M,B27008_023E,B27008_023M,B27008_024E,B27008_024M,B27008_025E,B27008_025M,B27008_026E,B27008_026M,B27008_027E,B27008_027M,B27008_028E,B27008_028M,B27008_029E,B27008_029M,B27008_030E,B27008_030M,B27008_031E,B27008_031M,B27008_032E,B27008_032M,B27008_033E,B27008_033M,B27008_034E,B27008_034M,B27008_035E,B27008_035M,B27008_036E,B27008_036M,B27008_037E,B27008_037M,B27008_038E,B27008_038M,B27008_039E,B27008_039M,B27008_040E,B27008_040M,B27008_041E,B27008_041M,B27008_042E,B27008_042M,B27008_043E,B27008_043M,B27008_044E,B27008_044M,B27008_045E,B27008_045M,B27008_046E,B27008_046M,B27008_047E,B27008_047M,B27008_048E,B27008_048M,B27008_049E,B27008_049M,B27008_050E,B27008_050M,B27008_051E,B27008_051M,B27008_052E,B27008_052M,B27008_053E,B27008_053M,B27008_054E,B27008_054M,B27008_055E,B27008_055M,B27008_056E,B27008_056M,B27008_057E,B27008_057M,NAME,B27008_001EA,B27008_001MA,B27008_002EA,B27008_002MA,B27008_003EA,B27008_003MA,B27008_004EA,B27008_004MA,B27008_005MA,B27008_005EA,B27008_006EA,B27008_006MA,B27008_007EA,B27008_007MA,B27008_008EA,B27008_008MA,B27008_009EA,B27008_009MA,B27008_010MA,B27008_010EA,B27008_011MA,B27008_011EA,B27008_012EA,B27008_012MA,B27008_013EA,B27008_013MA,B27008_014MA,B27008_014EA,B27008_015MA,B27008_015EA,B27008_016MA,B27008_016EA,B27008_017EA,B27008_017MA,B27008_018EA,B27008_018MA,B27008_019MA,B27008_019EA,B27008_020MA,B27008_020EA,B27008_021MA,B27008_021EA,B27008_022MA,B27008_022EA,B27008_023EA,B27008_023MA,B27008_024MA,B27008_024EA,B27008_025MA,B27008_025EA,B27008_026EA,B27008_026MA,B27008_027EA,B27008_027MA,B27008_028MA,B27008_028EA,B27008_029MA,B27008_029EA,B27008_030MA,B27008_030EA,B27008_031EA,B27008_031MA,B27008_032EA,B27008_032MA,B27008_033MA,B27008_033EA,B27008_034MA,B27008_034EA,B27008_035EA,B27008_035MA,B27008_036EA,B27008_036MA,B27008_037EA,B27008_037MA,B27008_038MA,B27008_038EA,B27008_039MA,B27008_039EA,B27008_040EA,B27008_040MA,B27008_041EA,B27008_041MA,B27008_042EA,B27008_042MA,B27008_043EA,B27008_043MA,B27008_044MA,B27008_044EA,B27008_045MA,B27008_045EA,B27008_046EA,B27008_046MA,B27008_047EA,B27008_047MA,B27008_048EA,B27008_048MA,B27008_049EA,B27008_049MA,B27008_050EA,B27008_050MA,B27008_051EA,B27008_051MA,B27008_052EA,B27008_052MA,B27008_053EA,B27008_053MA,B27008_054EA,B27008_054MA,B27008_055MA,B27008_055EA,B27008_056MA,B27008_056EA,B27008_057EA,B27008_057MA,state
0400000US01,4720067,2155,2262898,5633,185616,4083,5809,1526,179807,4151,383491,4927,14305,2155,369186,5331,235435,3207,6187,1278,229248,3347,279980,4180,4939,1293,275041,4304,284399,3324,5605,1179,278794,3413,327164,3015,13771,1842,313393,3581,287720,1701,17665,1972,270055,2632,171501,1563,20951,1894,150550,2650,107592,1452,17601,1799,89991,2097,2457169,5482,172283,3590,6001,1457,166282,3898,380735,4774,13280,2149,367455,4680,239509,2334,10126,1985,229383,2906,309685,3586,6796,1472,302889,3883,313892,3440,9721,1635,304171,3826,349996,2883,12593,1690,337403,3382,316244,1782,18030,1976,298214,2475,204722,1433,21948,2400,182774,2686,170103,1485,15911,1688,154192,2382,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,699272,1868,353412,2409,33525,1292,3853,847,29672,1497,62160,1391,7973,1546,54187,1877,36558,1332,2185,848,34373,1358,49026,1853,3238,983,45788,1779,43468,1474,2138,726,41330,1616,53827,1388,3488,851,50339,1584,47108,810,2307,681,44801,1080,18879,724,2261,930,16618,1106,8861,529,1260,434,7601,622,345860,1555,30868,1199,3775,1007,27093,1243,61155,1241,7257,1618,53898,1900,33476,1036,3460,897,30016,1295,49697,1598,5372,1162,44325,1785,45740,1542,4177,1060,41563,1681,52364,1319,3665,921,48699,1549,43316,783,2314,717,41002,996,18371,919,2098,855,16273,773,10873,414,1108,447,9765,561,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6378280,1787,3141397,5192,273955,4932,6583,1806,267372,5008,556165,5588,12831,2658,543334,6120,319414,2860,5012,1306,314402,3299,414109,3603,6745,2062,407364,4007,400454,2645,4168,1174,396286,2703,402493,2432,9195,1781,393298,2848,355995,1385,16474,2118,339521,2482,246149,1443,21781,2840,224368,3239,172663,1141,19720,2144,152943,2275,3236883,4797,264887,5678,5145,1393,259742,6003,526823,5632,11133,2990,515690,6564,308566,2324,8121,1872,300445,2700,420107,2813,8233,1939,411874,3476,403218,2656,7343,1639,395875,3098,425489,2111,9748,1726,415741,2772,395589,1465,14239,1852,381350,2128,274832,1575,22353,2591,252479,2976,217372,1632,17675,2336,199697,2711,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2885212,1095,1412433,4390,119246,3475,1639,749,117607,3563,247467,3317,4147,1317,243320,3679,138726,3214,4283,1304,134443,3410,182262,3921,2154,949,180108,3849,176043,3284,1567,727,174476,3229,193582,2637,3823,875,189759,2655,173630,1736,7653,1537,165977,2170,110563,1268,10591,1541,99972,2010,70914,1344,10014,1206,60900,1598,1472779,4226,114782,3103,1967,718,112815,3171,227393,3102,4382,1096,223011,3382,138069,2317,2716,921,135353,2515,189664,3210,2131,649,187533,3138,181529,2798,1411,517,180118,2823,203380,2183,4434,902,198946,2433,186843,1581,8238,1431,178605,2091,124362,1227,9346,1228,115016,1734,106757,1364,8647,1044,98110,1677,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37161789,5236,18337173,8165,1559703,10345,33280,3605,1526423,10769,3171950,9927,38136,3992,3133814,10398,1971667,5732,22760,3253,1948907,6746,2650888,6226,24966,3075,2625922,6922,2520280,4835,17683,2378,2502597,5613,2562909,4671,29860,2887,2533049,5201,2011111,2808,43680,3267,1967431,4113,1092291,2538,50891,3244,1041400,4038,796374,2679,58146,3517,738228,4082,18824616,6478,1495945,9659,33794,3782,1462151,10643,3024868,9757,40424,4471,2984444,10181,1901869,3557,30325,3316,1871544,4821,2621136,4439,38546,3843,2582590,6027,2564538,4815,25164,2556,2539374,5840,2626928,3174,26917,2391,2600011,4016,2176142,2641,39909,3284,2136233,4448,1262473,2583,45717,2884,1216756,3580,1150717,2960,56869,3463,1093848,4351,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5024885,2530,2498871,4767,211664,3709,7721,1592,203943,4044,418383,3952,14848,2371,403535,4814,245747,2706,6924,2000,238823,3231,360129,3347,7136,1590,352993,3517,349106,3094,6972,1819,342134,3382,358068,2229,10591,1625,347477,2685,305160,1537,16362,1790,288798,2279,154588,1301,13743,1810,140845,2150,96026,1395,13408,1575,82618,1959,2526014,4098,198790,3382,9427,2067,189363,4070,397991,3769,14209,2600,383782,3766,236420,2373,10145,1741,226275,2681,358145,3180,10537,2002,347608,4022,343791,2857,9901,1780,333890,3143,363502,2389,11546,1755,351956,2666,318757,1418,13217,1751,305540,2264,170177,1363,12022,1459,158155,1714,138441,1350,13857,1601,124584,2010,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3522709,1144,1707415,2399,120568,2238,1808,706,118760,2377,289965,2513,3912,1213,286053,2912,163422,1483,1317,569,162105,1584,204871,2089,1493,760,203378,2260,221423,1747,1140,568,220283,1823,275188,1739,2673,754,272515,1844,220087,1154,3448,737,216639,1312,120443,1037,3748,900,116695,1396,91448,1083,4059,649,87389,1171,1815294,2210,116657,2115,1078,454,115579,2258,275160,2298,2078,695,273082,2334,160873,1195,1491,477,159382,1361,212676,1245,2061,631,210615,1330,239207,1065,2089,792,237118,1303,292900,1215,1779,574,291121,1312,236651,935,2888,722,233763,1136,140257,883,4169,839,136088,1258,140913,1267,4008,852,136905,1597,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892132,847,428892,1281,34100,1262,750,348,33350,1299,70194,1286,2413,774,67781,1498,43346,836,1309,694,42037,1080,52887,1079,1018,576,51869,1112,54016,969,553,273,53463,954,62592,966,1437,648,61155,1229,54252,496,2375,693,51877,850,35027,624,2542,573,32485,822,22478,651,2158,691,20320,832,463240,1136,31943,1122,1249,465,30694,1172,68058,1321,1263,614,66795,1450,45488,579,991,486,44497,802,57543,1078,1006,410,56537,1176,57813,702,1088,495,56725,834,68876,651,1217,485,67659,771,60964,573,2053,660,58911,825,40223,612,2469,579,37754,811,32332,745,3007,829,29325,1140,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,608165,325,285171,863,21805,955,161,149,21644,976,31651,1049,94,125,31557,1047,36002,693,320,241,35682,734,60367,517,720,583,59647,692,40822,805,550,347,40272,894,37118,717,857,430,36261,776,30338,525,708,324,29630,591,16200,382,896,362,15304,510,10868,549,1376,437,9492,656,322994,788,21186,899,216,147,20970,921,30670,958,253,236,30417,943,45955,307,330,270,45625,403,70487,455,747,448,69740,647,40935,517,158,134,40777,525,37513,520,414,274,37099,599,35621,334,451,291,35170,470,21260,249,753,331,20507,386,19367,539,676,298,18691,607,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18752294,3756,9088985,8711,664588,7751,15892,2810,648696,8091,1375498,8266,37522,4277,1337976,9769,880382,5967,18723,3475,861659,6999,1109896,7423,14539,2693,1095357,7266,1145398,5512,15570,2923,1129828,6102,1311300,5846,37083,3753,1274217,6553,1129107,3351,51562,3667,1077545,4471,821680,3876,67008,4426,754672,6126,651136,2667,64852,3991,586284,4122,9663309,8195,633126,8002,16962,2536,616164,7683,1313734,8552,38230,4809,1275504,9566,864757,5267,22001,2674,842756,6032,1147452,5987,18620,2622,1128832,6473,1209801,4703,21798,2859,1188003,5832,1389317,5047,38063,3619,1351254,5433,1281077,3783,48480,3746,1232597,5352,943420,3543,64142,3956,879278,4862,880625,2977,61509,4143,819116,5126,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
