GEO_ID,C23022_001E,C23022_001M,C23022_002E,C23022_002M,C23022_003E,C23022_003M,C23022_004E,C23022_004M,C23022_005E,C23022_005M,C23022_006E,C23022_006M,C23022_007E,C23022_007M,C23022_008E,C23022_008M,C23022_009E,C23022_009M,C23022_010E,C23022_010M,C23022_011E,C23022_011M,NAME,C23022_001MA,C23022_001EA,C23022_002MA,C23022_002EA,C23022_003MA,C23022_003EA,C23022_004MA,C23022_004EA,C23022_005EA,C23022_005MA,C23022_006EA,C23022_006MA,C23022_007EA,C23022_007MA,C23022_008MA,C23022_008EA,C23022_009MA,C23022_009EA,C23022_010MA,C23022_010EA,C23022_011EA,C23022_011MA,state
0400000US13,6525324,9867,3212032,7908,2383430,16563,1639005,16316,744425,14419,828602,17156,3313292,7196,2188233,20480,1277656,16844,910577,16954,1125059,20800,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,898678,2128,458108,1563,364159,4904,260666,5877,103493,4971,93949,5074,440570,1596,318021,4604,194642,5180,123379,5087,122549,4880,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,996395,3275,503985,2455,407989,5150,258006,6557,149983,6244,95996,4930,492410,2549,354861,6431,171969,5766,182892,5747,137549,6505,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8499085,6815,4223245,5596,3304003,12526,2232778,15424,1071225,14210,919242,12606,4275840,5291,3043886,14656,1730462,14463,1313424,15964,1231954,15448,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4246577,5085,2119615,4264,1670395,9891,1130068,11388,540327,11076,449220,9644,2126962,3565,1522673,9841,817964,10397,704709,10502,604289,10121,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1962821,3249,990548,3031,847200,5557,583934,7512,263266,6301,143348,5171,972273,2318,777539,5854,445075,7117,332464,7244,194734,5809,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1843792,3372,929343,2582,777906,5251,550460,7943,227446,5938,151437,5670,914449,2785,705179,6556,403871,6492,301308,7112,209270,6045,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2862637,4055,1424459,4026,1047316,8815,703854,7817,343462,8058,377143,9050,1438178,3670,966324,9780,537468,8837,428856,9625,471854,9270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3012274,4766,1487024,3451,1102320,8575,758544,11231,343776,11171,384704,8939,1525250,4164,1032448,9308,607007,9995,425441,8417,492802,9173,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,872577,2136,431555,1968,349259,3742,224404,5027,124855,4850,82296,3636,441022,1832,341679,3599,182709,4450,158970,4262,99343,3532,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3911067,4459,1906741,3383,1542659,9152,1098748,11055,443911,10130,364082,9686,2004326,3343,1518924,10685,943938,12670,574986,12690,485402,10606,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4437683,4342,2173869,3036,1779786,8271,1184639,9778,595147,9889,394083,7957,2263814,3484,1729826,10987,920058,11291,809768,10380,533988,11256,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6477343,5243,3218337,4942,2364063,11738,1483489,14224,880574,10999,854274,11784,3259006,3575,2251413,13014,1136341,11276,1115072,12123,1007593,13258,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3509381,3921,1766965,2886,1508490,6801,998492,9763,509998,8365,258475,6318,1742416,3506,1403236,7534,757395,8003,645841,8647,339180,7532,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1922980,3824,940142,3443,663539,7648,452273,8234,211266,6936,276603,7849,982838,3040,621437,8259,375079,7670,246358,8170,361401,7760,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3905303,5113,1934726,3376,1525438,9005,1019296,9694,506142,9455,409288,9147,1970577,4861,1443809,10397,834136,11202,609673,10012,526768,9251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,650198,2007,327989,1736,273581,3479,173551,4868,100030,4619,54408,3627,322209,1969,250892,3318,124219,4293,126673,4515,71317,3296,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1181490,2335,593173,1996,523114,3475,372738,5928,150376,5925,70059,3470,588317,2071,475212,4861,270484,5865,204728,5652,113105,4848,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1794863,3738,910729,3034,698067,8961,456981,10092,241086,8396,212662,8967,884134,2602,600466,10464,356004,11260,244462,8964,283668,10457,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,889664,1893,443557,2085,374124,4225,261879,5523,112245,4979,69433,3884,446107,1648,347464,4790,192971,5008,154493,4571,98643,4700,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5815345,4426,2874688,3570,2275277,9940,1622497,12636,652780,11631,599411,10476,2940657,3151,2078279,12464,1211826,13222,866453,14806,862378,12319,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1336680,3219,669216,2807,498010,6071,328468,7008,169542,5929,171206,6024,667464,2384,447538,5332,256342,6433,191196,6491,219926,5907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13040631,7502,6406518,5524,4903548,15613,3397935,19071,1505613,17471,1502970,15689,6634113,6156,4612532,18701,2707462,20769,1905070,21759,2021581,18307,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6340441,7585,3110395,6243,2384777,13315,1627520,15493,757257,14735,725618,13617,3230046,6051,2227190,18647,1257698,16926,969492,18372,1002856,18251,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,451874,1577,233832,1558,209746,2585,151310,3218,58436,2877,24086,2162,218042,1455,183950,2762,99183,2996,84767,3188,34092,2255,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7518201,5816,3722513,4956,2900067,14148,1951628,14807,948439,13649,822446,13454,3795688,4839,2719783,13431,1510092,15454,1209691,14408,1075905,14324,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2439449,3610,1222664,3065,964953,6567,677293,7755,287660,6343,257711,6064,1216785,2960,843022,7460,499345,8132,343677,7578,373763,7080,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2555342,4378,1275487,3338,991410,7600,601140,9750,390270,8271,284077,7971,1279855,2967,909147,9229,435192,8410,473955,9866,370708,9490,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8341471,6276,4141733,5243,3256416,12841,2199139,14245,1057277,15085,885317,13377,4199738,3876,3045041,13812,1704934,12982,1340107,13998,1154697,13449,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705029,1926,346298,1555,277683,3630,188969,4717,88714,4079,68615,3515,358731,1215,270988,4535,142307,4944,128681,4414,87743,4439,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3060136,4501,1503028,3686,1112909,10187,748861,11385,364048,12505,390119,10558,1557108,3635,1048851,11465,606046,9248,442805,10787,508257,11346,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,524400,1644,266300,1916,232026,2939,166083,4422,65943,3945,34274,2352,258100,1757,211927,3601,126367,4224,85560,4130,46173,3263,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4203276,6407,2066622,6020,1564120,9989,1063357,12355,500763,10361,502502,10001,2136654,5252,1455953,13703,847138,13540,608815,11467,680701,13064,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16747864,12813,8383220,8952,6669906,21721,4729944,22226,1939962,23773,1713314,22045,8364644,9369,5671422,27378,3444226,27883,2227196,24263,2693222,28649,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1762161,3734,889428,3060,755448,6415,503695,7770,251753,7361,133980,5925,872733,3122,618707,7365,289562,7302,329145,7706,254026,7104,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,422455,1338,210295,1186,179042,2664,112828,2400,66214,2708,31253,2265,212160,1136,174512,2546,93588,2828,80924,3096,37648,2285,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5439498,6043,2695050,5995,2196714,11803,1590154,13218,606560,11267,498336,11693,2744448,5571,2008220,13175,1218822,14130,789398,13442,736228,13330,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4572785,5641,2307301,4185,1843764,9968,1218973,11592,624791,11329,463537,10166,2265484,4636,1610822,9655,834755,10285,776067,9501,654662,10695,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1211829,2924,606590,3119,430607,5587,297100,5745,133507,4738,175983,5918,605239,2785,388759,5735,223280,6513,165479,5586,216480,5833,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3751602,3997,1893024,3465,1567183,8665,1038276,10474,528907,10961,325841,8522,1858578,3371,1469670,9432,790017,8969,679653,6920,388908,9675,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,374015,1630,192342,1656,168307,2628,118509,3068,49798,2999,24035,2544,181673,1418,144312,3349,82857,3375,61455,2732,37361,3068,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2377727,3080,1136151,2268,624922,8691,403105,8242,221817,6904,511229,9480,1241576,3098,556786,7672,342894,7898,213892,7030,684790,8397,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
