GEO_ID,C27005_001E,C27005_001M,C27005_002E,C27005_002M,C27005_003E,C27005_003M,C27005_004E,C27005_004M,C27005_005E,C27005_005M,C27005_006E,C27005_006M,C27005_007E,C27005_007M,C27005_008E,C27005_008M,C27005_009E,C27005_009M,C27005_010E,C27005_010M,C27005_011E,C27005_011M,C27005_012E,C27005_012M,C27005_013E,C27005_013M,C27005_014E,C27005_014M,C27005_015E,C27005_015M,C27005_016E,C27005_016M,C27005_017E,C27005_017M,C27005_018E,C27005_018M,C27005_019E,C27005_019M,C27005_020E,C27005_020M,C27005_021E,C27005_021M,NAME,C27005_001EA,C27005_001MA,C27005_002EA,C27005_002MA,C27005_003MA,C27005_003EA,C27005_004MA,C27005_004EA,C27005_005MA,C27005_005EA,C27005_006EA,C27005_006MA,C27005_007EA,C27005_007MA,C27005_008EA,C27005_008MA,C27005_009MA,C27005_009EA,C27005_010MA,C27005_010EA,C27005_011MA,C27005_011EA,C27005_012EA,C27005_012MA,C27005_013EA,C27005_013MA,C27005_014MA,C27005_014EA,C27005_015MA,C27005_015EA,C27005_016MA,C27005_016EA,C27005_017EA,C27005_017MA,C27005_018EA,C27005_018MA,C27005_019MA,C27005_019EA,C27005_020MA,C27005_020EA,C27005_021MA,C27005_021EA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,82592,6574,1196216,8833,2927425,4689,259153,10381,2668272,10720,447734,3059,129684,4135,318050,4939,4965773,7238,1205907,6681,73968,5619,1131939,8638,3161513,4850,281215,10849,2880298,12169,598353,3153,183234,5752,415119,6665,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,15601,2532,139236,3024,405415,2400,59861,4930,345554,4819,87831,795,20697,1588,67134,1677,677982,1697,149240,1289,14791,2057,134449,2059,418293,1442,56322,3632,361971,4005,110449,862,30304,1927,80145,2104,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,23743,3221,195643,3887,469860,2439,65951,4331,403909,4876,92317,1051,39183,2239,53134,2290,784082,2928,207678,2030,22724,3737,184954,4381,468671,2378,67377,4537,401294,4362,107733,1470,48031,2763,59702,2881,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,84972,5858,1488968,7089,3938823,4767,354873,11267,3583950,12222,676160,2302,232630,5491,443530,5819,6499083,5643,1517947,3778,81965,5840,1435982,7373,4075272,4311,357667,9057,3717605,9528,905864,2673,350273,6597,555591,6517,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,46394,5042,767325,6680,1974747,3330,164049,6226,1810698,6838,355405,1738,136829,3846,218576,4070,3273773,4020,779917,3375,38666,3518,741251,4291,2029923,2898,173369,6334,1856554,6716,463933,1865,199403,4871,264530,4607,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,33527,2888,333658,3684,933898,2372,122231,4791,811667,5156,188987,1222,95042,2646,93945,2384,1527395,3237,354376,2608,31982,3240,322394,3580,927513,2142,111726,4496,815787,4828,245506,1490,132824,3115,112682,3244,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,28308,3134,340751,4018,854325,2376,95491,5200,758834,5664,159530,1374,71301,2089,88229,2180,1430616,2615,352152,2316,28687,2668,323465,3326,874124,2119,96171,4543,777953,4458,204340,1529,104372,2935,99968,2934,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,27826,2987,494559,3988,1314390,3622,127693,5698,1186697,5774,249639,1672,84747,3182,164892,3275,2197943,4284,500563,3430,30553,3362,470010,4141,1375640,2700,125966,4926,1249674,5275,321740,2167,118550,4182,203190,4359,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,38329,3563,532331,4885,1351449,3301,141720,5918,1209729,6786,236890,1371,69538,2889,167352,2875,2314069,4598,546633,3673,35702,3635,510931,5289,1453631,2778,153599,6488,1300032,6726,313805,1603,102918,3234,210887,3559,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,7345,1186,132337,1757,409496,1432,36385,2537,373111,3015,93883,903,33035,2199,60848,2253,671060,2018,130219,1149,6831,1350,123388,1615,424525,1389,36510,2679,388015,3223,116316,1011,43377,2177,72939,2290,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,50425,4192,633927,4635,1767349,3001,173370,7088,1593979,7421,303147,1740,86311,3840,216836,4380,2981740,3865,660146,2478,52634,4989,607512,5253,1917189,2589,196510,7765,1720679,8013,404405,1788,127941,4367,276464,4487,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,51536,4666,663957,4947,2051709,2075,221168,7286,1830541,7315,374628,1583,123603,4135,251025,3944,3365766,2676,686380,1555,48334,4123,638046,3895,2171430,1380,230456,8165,1940974,8112,507956,1760,181011,4998,326945,4950,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,69802,4416,1102750,5152,3006529,3249,263044,8480,2743485,9447,590208,1578,212576,4664,377632,4503,4993017,3459,1116979,2849,64190,4845,1052789,5582,3116224,2316,286109,8199,2830115,8463,759814,1926,298244,4835,461570,4868,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,54848,3305,598521,4289,1671781,2675,190623,5472,1481158,6093,297567,1342,145064,3628,152503,3738,2664011,3589,622666,2908,51372,3189,571294,4096,1668552,2448,185993,6176,1482559,6615,372793,1634,200975,3662,171818,3850,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,25852,3541,357739,5162,852684,2888,75956,4829,776728,5322,159509,1272,53775,3205,105734,3144,1516027,4544,365981,3740,26669,3070,339312,4344,935528,2210,83329,4933,852199,5052,214518,1415,74110,3703,140408,3764,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,56244,4109,665030,6492,1791555,3545,179083,5165,1612472,6382,358169,2147,127971,4261,230198,4348,3027970,4474,687981,3310,56729,4088,631252,4966,1879520,3731,183849,6125,1695671,6934,460469,2109,186651,4346,273818,4670,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,11946,1912,102278,2172,307118,1691,44480,2832,262638,3248,68892,823,30488,1592,38404,1620,492980,2079,107878,1313,11046,1460,96832,1942,307688,1749,41706,3141,265982,3231,77414,840,37447,1819,39967,1803,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,19925,1987,214561,2856,556403,2107,78057,4140,478346,4305,104118,896,49851,2012,54267,1984,919381,2970,224705,2262,20682,2184,204023,2853,560897,1716,72802,3580,488095,3767,133779,1113,70595,1914,63184,1984,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,22919,4363,314794,4566,846310,2703,64988,6027,781322,6651,159022,1042,36663,2681,122359,2764,1343944,2668,324646,1944,19524,3743,305122,4348,842156,1886,71751,6314,770405,6740,177142,1025,46911,2984,130231,3009,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,6888,1406,136167,1936,419863,1462,31167,2561,388696,2790,79771,666,25710,2006,54061,1921,661179,1916,136155,1318,7617,1578,128538,1950,427871,1381,34660,2619,393211,3033,97153,885,37837,1935,59316,2302,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,67470,4386,973516,4919,2692258,2068,222592,7979,2469666,7832,494084,1545,139814,4419,354270,4587,4485654,2739,997181,2184,67792,4867,929389,5370,2814680,2047,242525,8036,2572155,8325,673793,1775,224787,5027,449006,5081,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,12463,2227,255770,3112,613238,2387,51504,4147,561734,4526,125862,1130,30359,2170,95503,2473,1039909,2929,248554,2440,11038,1935,237516,2995,639011,1634,57807,4051,581204,3983,152344,1101,39794,2558,112550,2582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,191394,8588,1994486,9114,6010741,4944,530330,13403,5480411,14369,1074069,2291,266001,5359,808068,5627,9937729,4336,2084230,3065,184548,7840,1899682,8540,6363833,3326,593598,14711,5770235,15086,1489666,2786,412627,7703,1077039,8412,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,88116,5730,1067850,8046,2851076,6828,321556,9534,2529520,11390,532862,2520,191521,5442,341341,5561,4921114,7089,1130906,6585,88750,6675,1042156,8985,3088412,4665,324598,11287,2763814,12115,701796,2554,269702,7057,432094,6848,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,9299,1444,66225,1708,218238,1669,33759,2520,184479,2923,41789,463,23174,1151,18615,1153,333874,1741,75329,1307,7067,1088,68262,1578,207927,1469,32166,2427,175761,2524,50618,580,30788,1481,19830,1521,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,82371,6592,1293053,7216,3476121,3790,297593,8770,3178528,9686,680607,2449,215550,5357,465057,5364,5836950,4795,1312916,4189,78352,4999,1234564,6384,3624965,3414,306587,8433,3318378,9291,899069,2439,317137,5151,581932,6016,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,32068,2893,446551,3530,1119457,2808,103166,4310,1016291,5443,220080,1210,75615,2690,144465,3044,1892212,3734,455274,2948,27154,2906,428120,4212,1158279,2271,101010,4283,1057269,5097,278659,1612,102076,3095,176583,3466,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,33359,3718,407568,4617,1200443,2573,126047,6055,1074396,6175,242578,1514,92898,3181,149680,3212,1948692,3419,420132,3249,35863,3846,384269,5413,1227937,2609,144085,5317,1083852,5151,300623,1503,137908,3829,162715,4103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,102242,6217,1308560,7105,3860832,3301,388633,10385,3472199,10858,812274,2259,338135,4982,474139,4989,6455849,4779,1343939,2898,94350,5050,1249589,5340,4022534,3041,398081,9890,3624453,10305,1089376,2261,489975,6422,599401,6219,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,5129,1276,106633,1559,325451,1275,32393,2665,293058,2874,61620,818,22319,1596,39301,1862,536284,1199,106862,905,6237,1403,100625,1464,344983,887,33170,2774,311813,3011,84439,732,33572,1796,50867,1936,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,34578,4688,513956,6455,1369762,3746,123641,6781,1246121,7643,279644,1917,90729,3864,188915,3995,2381291,5395,530942,4886,32677,3703,498265,5739,1492814,2738,139710,6608,1353104,7225,357535,2085,124834,4106,232701,4410,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,13027,1894,88289,2398,247393,1792,38677,2846,208716,3165,50620,787,22577,1472,28043,1470,406176,2315,99388,1423,11208,1556,88180,2154,244121,1350,35855,2681,208266,2836,62667,984,29447,1567,33220,1798,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,51192,4689,707576,6151,1919354,5584,179243,6629,1740111,7788,371379,1814,125871,3679,245508,3901,3252850,5528,729011,4788,49923,4581,679088,6142,2043501,3488,189862,6824,1853639,7691,480338,2246,181105,4978,299233,5230,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,195651,9626,3355257,11216,7657968,7559,587990,15138,7069978,16826,1159949,3783,304401,6938,855548,7839,12828628,8404,3396061,6679,195133,11144,3200928,13786,7965935,6195,632886,17614,7333049,18385,1466632,3842,422485,8430,1044147,8196,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,35868,4080,414858,4808,829388,2458,83647,4787,745741,5239,116620,998,38762,2156,77858,2130,1392914,2903,427086,2240,37874,3968,389212,3736,828356,2279,85201,3854,743155,4303,137472,997,51696,2441,85776,2422,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,3037,785,61102,1154,199868,975,19885,1785,179983,1817,40945,522,12704,1023,28241,994,315207,1148,61460,757,3452,857,58008,1141,204295,802,20393,1982,183902,2118,49452,389,18882,1277,30570,1214,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,76074,5513,873315,7219,2435829,6019,245430,9197,2190399,10743,428725,2403,139243,5032,289482,5009,4073221,7383,899692,5775,70039,5333,829653,8166,2620133,4853,271233,8798,2348900,8861,553396,2886,198896,5584,354500,5606,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,60262,4481,747351,5590,2133930,4308,211191,7025,1922739,8248,378679,1924,127551,4332,251128,4667,3396600,4920,770566,3438,61167,4531,709399,6128,2163969,3806,236581,8082,1927388,8928,462065,2315,178466,4622,283599,4515,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,9594,1563,188474,2786,568091,2966,40851,3449,527240,3937,129046,1176,37339,2389,91707,2481,931280,3467,187234,2479,9322,1591,177912,2757,580463,2419,39407,3034,541056,4300,163583,1220,52219,2665,111364,2944,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,37510,3228,639044,3812,1770176,3201,156771,5313,1613405,6387,335845,1539,137228,3485,198617,3307,2851488,3662,646367,2579,35765,3339,610602,4052,1779475,2421,155886,4543,1623589,4727,425646,1864,193601,4713,232045,4568,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,5622,1231,63327,1984,181644,1506,16107,1950,165537,2362,32660,388,11470,1296,21190,1359,275579,2027,65645,1497,4843,980,60802,1510,172954,1374,18175,1963,154779,2230,36980,650,15556,1265,21424,1354,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,51314,4740,392607,5538,1062796,796,137906,6767,924890,6858,242345,609,30680,2445,211665,2585,1931277,2889,431568,2800,52199,3946,379369,4867,1183616,446,167762,7434,1015854,7532,316093,511,46140,2816,269953,2865,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
