GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001EA,B05003H_001MA,B05003H_002MA,B05003H_002EA,B05003H_003MA,B05003H_003EA,B05003H_004EA,B05003H_004MA,B05003H_005EA,B05003H_005MA,B05003H_006EA,B05003H_006MA,B05003H_007EA,B05003H_007MA,B05003H_008EA,B05003H_008MA,B05003H_009EA,B05003H_009MA,B05003H_010EA,B05003H_010MA,B05003H_011MA,B05003H_011EA,B05003H_012EA,B05003H_012MA,B05003H_013EA,B05003H_013MA,B05003H_014MA,B05003H_014EA,B05003H_015EA,B05003H_015MA,B05003H_016EA,B05003H_016MA,B05003H_017EA,B05003H_017MA,B05003H_018EA,B05003H_018MA,B05003H_019EA,B05003H_019MA,B05003H_020MA,B05003H_020EA,B05003H_021EA,B05003H_021MA,B05003H_022EA,B05003H_022MA,B05003H_023EA,B05003H_023MA,state
0400000US13,5441439,2693,2683588,3872,600592,3516,596766,3880,3826,1492,1548,921,2278,1278,2082996,1344,2024160,6626,58836,6701,34632,4943,24204,3697,2757851,3777,561014,3604,556631,3883,4383,1471,2258,1096,2125,1136,2196837,1440,2133312,5370,63525,5139,39742,4322,23783,2607,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314810,420,170038,828,21399,763,21245,785,154,169,32,48,122,159,148639,358,140129,1683,8510,1606,4613,978,3897,1232,144772,795,20647,777,20221,854,426,410,38,65,388,403,124125,109,114282,1462,9843,1466,4683,1065,5160,1274,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1323093,2327,659270,1492,167973,861,167731,909,242,193,108,101,134,164,491297,1296,484074,1962,7223,1639,3560,929,3663,1183,663823,1435,158327,879,157728,962,599,474,40,70,559,467,505496,1058,492591,2300,12905,2086,7002,1432,5903,1654,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8123890,5060,3977646,4190,834027,1349,825016,2454,9011,1987,3507,1088,5504,1503,3143619,3848,2932997,8396,210622,7576,131430,6058,79192,6039,4146244,2548,793820,1307,784898,2405,8922,1931,3595,1110,5327,1547,3352424,2078,3110550,9801,241874,9402,163181,7859,78693,5310,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5295511,2567,2601343,1931,604332,1498,602048,1955,2284,1093,1161,737,1123,779,1997011,1020,1969178,3110,27833,2817,16683,2350,11150,1859,2694168,1698,572171,1403,568368,2208,3803,1899,1088,513,2715,1802,2121997,741,2092579,2847,29418,2786,17497,2046,11921,1769,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2706524,982,1333780,1043,302410,793,300987,1037,1423,755,526,309,897,711,1031370,502,1019968,1819,11402,1714,6492,1471,4910,1040,1372744,857,285497,754,284444,1005,1053,662,141,132,912,648,1087247,529,1072679,2070,14568,1972,9170,1686,5398,1073,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2231358,1492,1098462,1688,251776,1518,250905,1539,871,373,152,154,719,357,846686,568,833309,2693,13377,2714,7182,1680,6195,1777,1132896,1621,240138,1453,239065,1485,1073,545,178,176,895,492,892758,608,877554,2225,15204,2290,8716,1540,6488,1458,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3761039,2852,1842225,2324,422143,1430,420578,1608,1565,929,462,490,1103,793,1420082,1393,1405186,2788,14896,2366,7029,1254,7867,1861,1918814,1831,400931,1437,399675,1601,1256,530,511,313,745,407,1517883,870,1502116,2075,15767,1951,8419,1387,7348,1358,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2743421,2146,1349773,1974,298818,1808,297262,2042,1556,813,396,346,1160,789,1050955,795,1038245,2319,12710,2158,6052,1252,6658,1693,1393648,2302,285836,1748,284696,1676,1140,491,479,286,661,410,1107812,1240,1094810,2185,13002,2015,6384,1263,6618,1607,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251992,380,612667,489,124999,464,124546,517,453,332,142,157,311,289,487668,151,478776,1360,8892,1367,5564,1016,3328,812,639325,578,116630,490,116239,556,391,256,220,195,171,174,522695,321,508451,1858,14244,1879,8938,1428,5306,1235,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3161062,2576,1544909,1581,316798,1106,312857,1523,3941,1053,1228,547,2713,961,1228111,927,1174375,4259,53736,4011,33817,3043,19919,2380,1616153,1564,301991,1034,297970,1423,4021,977,1324,502,2697,901,1314162,876,1250860,4454,63302,4233,40650,3386,22652,2917,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4993834,6623,2415036,3456,481158,1459,474078,2174,7080,1593,2302,877,4778,1348,1933878,2572,1770656,7520,163222,7206,96956,4738,66266,5477,2578798,3669,457358,1392,449853,1920,7505,1385,3324,1210,4181,971,2121440,2770,1946067,8140,175373,7293,108510,5715,66863,4619,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7536325,2044,3713280,1201,805730,853,796641,2010,9089,1942,2792,848,6297,1892,2907550,958,2782888,5678,124662,5771,72822,3780,51840,4281,3823045,1137,763029,770,754357,1545,8672,1505,3939,1003,4733,1193,3060016,763,2918725,5635,141291,5514,87426,4649,53865,3438,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4421685,1434,2188070,991,478399,388,475726,795,2673,769,1656,582,1017,444,1709671,783,1681739,2528,27932,2448,14962,1568,12970,1751,2233615,696,454267,404,451754,838,2513,742,1357,516,1156,489,1779348,587,1745290,2790,34058,2675,20851,2211,13207,1688,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1718213,687,843071,2224,189344,2211,188659,2265,685,564,208,231,477,496,653727,281,649494,1315,4233,1323,2209,805,2024,840,875142,2326,180101,2264,179732,2266,369,323,212,270,157,193,695041,357,689053,1138,5988,1146,3743,899,2245,709,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4855958,2694,2382717,2043,537802,1016,534829,1444,2973,994,1501,582,1472,716,1844915,1684,1812702,4316,32213,3939,15561,2269,16652,2837,2473241,1599,511725,1195,508582,1571,3143,932,1370,540,1773,765,1961516,1004,1924309,4989,37207,4870,20134,2382,17073,3674,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,872628,385,438935,523,91531,417,91256,476,275,211,41,70,234,217,347404,257,342939,1007,4465,978,2217,646,2248,810,433693,480,85811,420,85751,437,60,75,44,71,16,29,347882,230,340813,1320,7069,1262,3491,938,3578,944,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1506826,1340,743179,957,169400,757,168262,1044,1138,889,386,409,752,832,573779,508,567684,1531,6095,1427,3166,955,2929,1090,763647,1151,161537,778,160652,1074,885,790,94,118,791,785,602110,590,594075,1552,8035,1478,5242,1403,2793,752,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1455998,1153,739844,1365,131230,1139,129939,1274,1291,669,363,364,928,583,608614,669,576387,4458,32227,4171,19268,3230,12959,2254,716154,1240,126910,1104,125342,1701,1568,1272,130,162,1438,1261,589244,584,552616,4432,36628,4321,20844,3132,15784,2880,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1212569,1548,597792,746,125036,374,124495,519,541,371,226,277,315,278,472756,419,459022,2060,13734,1968,8422,1595,5312,1123,614777,841,118716,424,118145,445,571,271,306,240,265,153,496061,503,478695,2051,17366,1960,10417,1475,6949,1217,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5164950,5467,2510691,2978,531445,1142,521872,1987,9573,1685,3437,834,6136,1396,1979246,2486,1773034,7566,206212,7390,133027,6204,73185,4281,2654259,3082,502629,1628,496546,1952,6083,1227,2353,721,3730,1007,2151630,2278,1929554,7513,222076,7643,152194,5341,69882,4593,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,834209,1334,412505,2000,70569,1685,69469,1673,1100,577,349,329,751,507,341936,1286,333138,1914,8798,1628,4692,1116,4106,1166,421704,1635,64731,1551,64064,1605,667,378,325,277,342,266,356973,625,344435,1761,12538,1725,7341,1075,5197,1292,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11255045,6416,5489260,3399,1106770,1771,1089939,3106,16831,2472,4877,1140,11954,2091,4382490,2189,3918292,9781,464198,9693,299570,8148,164628,6730,5765785,3818,1049063,1925,1032652,3019,16411,2104,4887,1268,11524,2097,4716722,2363,4192140,9672,524582,9414,349546,9158,175036,7238,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6267132,3244,3053119,3292,639382,2817,634042,3391,5340,1722,2012,841,3328,1405,2413737,1535,2362947,4712,50790,4384,28453,3062,22337,2655,3214013,3203,613466,2831,609518,2993,3948,1356,2040,910,1908,1118,2600547,1371,2537972,5700,62575,5432,35489,3854,27086,3358,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605465,273,305807,411,62343,411,61982,621,361,398,26,32,335,406,243464,60,241219,936,2245,954,1118,616,1127,664,299658,406,60082,407,59821,529,261,263,7,12,254,265,239576,10,236495,693,3081,693,1432,385,1649,615,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9341867,2443,4570608,1876,1023342,1282,1016931,2015,6411,1756,2656,1074,3755,1159,3547266,1159,3475348,3920,71918,3700,46482,2860,25436,2556,4771259,1517,972962,1148,966900,1738,6062,1427,3371,1043,2691,799,3798297,841,3716120,4617,82177,4403,54533,3522,27644,2997,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2584748,1092,1269883,1057,266574,961,265450,1266,1124,671,412,302,712,584,1003309,589,990714,2263,12595,2117,6435,1315,6160,1737,1314865,1144,252837,1027,252473,1069,364,241,134,107,230,213,1062028,434,1048703,1587,13325,1576,6985,1226,6340,1278,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3016321,3305,1482500,1850,289896,1064,286215,1360,3681,820,1291,641,2390,717,1192604,1191,1155868,3580,36736,3364,19638,2553,17098,2117,1533821,1859,273535,1085,269933,1742,3602,1285,712,395,2890,1248,1260286,1151,1216534,3938,43752,3978,26119,3067,17633,2502,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10075797,4364,4910993,3192,998028,1317,989962,2220,8066,1975,3887,1145,4179,1470,3912965,2723,3809870,5511,103095,4771,66288,3962,36807,3275,5164804,2020,948835,1090,941739,2172,7096,1769,4037,1234,3059,1166,4215969,1290,4095344,6892,120625,6797,81118,4877,39507,3863,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,797346,2174,383368,1394,71103,870,70371,979,732,470,138,153,594,448,312265,839,292394,2218,19871,2261,12930,1796,6941,1691,413978,1097,67109,647,66248,869,861,622,93,113,768,611,346869,845,324792,2415,22077,2193,15677,1975,6400,1323,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2990361,2458,1463303,1858,305850,1490,304031,1729,1819,932,732,635,1087,645,1157453,1122,1132280,3712,25173,3870,12962,3092,12211,2503,1527058,2062,289244,1779,288417,1818,827,434,255,207,572,413,1237814,640,1208023,3130,29791,3143,16123,2096,13668,2436,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,696791,1186,346940,1175,78054,798,77749,862,305,285,166,267,139,163,268886,804,267072,1105,1814,735,992,577,822,438,349851,725,75121,658,75016,679,105,111,0,155,105,111,274730,255,271655,746,3075,689,1663,560,1412,556,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4823953,1719,2352514,1811,514874,1734,510801,2348,4073,1477,1508,760,2565,1131,1837640,882,1810743,3223,26897,3226,13971,2328,12926,2481,2471439,1921,489332,1794,485679,2076,3653,1404,768,518,2885,1256,1982107,555,1947649,3185,34458,3002,17981,2597,16477,2238,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11484230,6080,5675818,4596,1192029,3112,1175381,4485,16648,3515,5498,1725,11150,3169,4483789,3181,4337321,8026,146468,7911,79667,5375,66801,5287,5808412,4928,1125430,4140,1109966,5221,15464,2969,4247,1366,11217,2475,4682982,2071,4512946,9974,170036,9680,90871,6453,79165,6363,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2250227,2586,1124561,1866,337629,1275,336256,1334,1373,474,464,353,909,347,786932,799,767177,3225,19755,3253,10410,1829,9345,2526,1125666,1163,321102,728,319621,1038,1481,643,674,473,807,438,804564,796,781829,2829,22735,2960,12981,2114,9754,1880,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589122,522,290187,299,58527,224,58336,290,191,162,170,159,21,35,231660,202,226126,913,5534,873,3603,751,1931,528,298935,344,55451,189,55301,238,150,158,150,158,0,145,243484,280,235417,1212,8067,1154,5162,957,2905,546,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5209830,2940,2569649,2952,535497,2724,530798,3013,4699,1246,1867,754,2832,1118,2034152,1347,1969565,5481,64587,5070,38042,3468,26545,2965,2640181,2979,504806,2688,499975,2951,4831,1408,1294,625,3537,1377,2135375,1055,2044658,5307,90717,5137,52100,3730,38617,3563,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4913649,3263,2444370,1682,485261,1023,474819,2218,10442,1866,3089,887,7353,1544,1959109,967,1864218,4648,94891,4516,52719,4201,42172,3101,2469279,2138,460730,1282,451966,2252,8764,1762,2610,952,6154,1463,2008549,1327,1890251,6777,118298,6670,67184,4269,51114,4157,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1726474,1280,848254,1952,178941,1726,178633,1795,308,277,110,144,198,228,669313,1218,663936,1696,5377,1161,2384,733,2993,955,878220,1994,168659,1873,168340,1899,319,251,225,193,94,157,709561,741,706615,1134,2946,774,1515,542,1431,519,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4741024,1854,2347640,1090,497690,465,495108,894,2582,802,1484,605,1098,560,1849950,882,1819361,3248,30589,3039,18825,2149,11764,1721,2393384,1061,473153,526,470675,906,2478,763,1676,643,802,477,1920231,752,1885485,3631,34746,3583,21474,2653,13272,1921,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,486070,758,246562,834,54060,799,53835,839,225,217,0,189,225,217,192502,206,190844,672,1658,611,727,391,931,488,239508,868,51880,850,51829,850,51,82,0,189,51,82,187628,212,185566,693,2062,684,1100,439,962,436,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28436,3837,15816,2442,3417,1336,3257,1218,160,258,0,210,160,258,12399,1922,10363,1668,2036,768,1287,653,749,344,12620,2213,2097,865,1989,840,108,182,0,210,108,182,10523,1743,8787,1611,1736,635,488,341,1248,533,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
