GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015EA,B25093_015MA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US13,2256703,18001,23316,3226,8404,1758,3230,1401,2266,943,1824,956,6630,1749,962,609,229595,7910,86918,4981,41466,4151,29514,3200,22055,3192,47412,4984,2230,823,1474709,15561,663867,13171,207702,8325,146377,7254,102895,6526,334296,13355,19572,3215,529083,7376,279038,6958,48796,3700,41663,3140,30785,2794,123964,5605,4837,1394,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254700,5244,1140,542,140,177,164,223,35,57,53,98,622,409,126,138,16065,2066,3545,992,2829,897,1722,603,1720,703,6249,1397,0,187,153040,4236,54406,2986,18019,2209,18173,2042,13878,1968,47265,3180,1299,596,84455,2659,45869,2064,6881,1066,7193,1144,4433,823,19761,1668,318,343,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398816,6649,5607,1674,1217,594,1003,840,789,420,121,148,2455,1253,22,49,45408,3160,16535,2477,7602,1573,5882,1520,4299,1186,11029,1638,61,67,240818,5774,116929,5131,31145,2570,22878,2578,17447,2425,50565,3843,1854,643,106983,2608,63652,2737,10331,1450,7554,1105,5739,950,19176,1938,531,275,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,21772,2177,8069,1250,3528,911,2366,857,1301,491,6458,1340,50,94,332466,8079,109737,4582,58613,3653,46208,3765,31743,2904,84228,5174,1937,847,2020752,14073,866957,10776,284324,7002,216326,8052,145215,6005,494048,11236,13882,1802,815292,7905,402693,7767,89497,4040,62379,3271,54490,2849,201110,5601,5123,1095,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,19368,2880,7088,1524,3535,902,1197,482,1626,519,5745,1847,177,160,194578,5865,93410,4645,37912,3728,20682,2338,12773,1764,27855,2830,1946,797,1070842,9182,590656,10127,155144,6326,87920,3756,63091,3535,165771,7258,8260,1617,435274,5392,256895,5438,42869,3038,32373,2422,25154,2096,75699,3343,2284,632,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,11905,1730,4151,759,2953,1090,1423,468,1075,418,2200,622,103,124,111184,4081,48973,3128,23127,2893,12911,1274,9058,1544,16914,2227,201,191,523510,5759,312518,6212,72988,3337,46011,2924,25059,2320,64676,3184,2258,618,233769,3271,141819,3404,25061,1657,17984,1520,12838,1306,35124,2119,943,286,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,9071,1379,3134,775,1667,610,752,355,490,288,2616,854,412,330,87448,3518,38968,2523,15971,1915,10178,1383,8181,1622,13781,2009,369,254,457569,6413,251021,6323,62736,3287,46625,3116,26144,2178,68558,3602,2485,699,192991,3803,112356,3651,21914,1956,16033,1383,10468,1247,31332,2183,888,329,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,12857,1818,5555,1256,1780,549,1858,834,707,352,2562,731,395,315,120263,4732,55692,3226,19763,2374,13446,1881,9218,1566,21429,2307,715,336,704934,8476,400690,7989,93198,4766,56441,3509,37958,2996,110643,5509,6004,1090,313425,4470,187849,4140,32795,2876,22648,1915,16525,1649,51280,3364,2328,683,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,15311,1971,6710,1393,1916,853,1433,660,1108,526,3635,1167,509,331,122698,5312,62376,4031,18365,2541,12407,1677,7683,1420,20679,2385,1188,589,692515,8449,407073,8051,76535,4498,50451,4240,34789,3141,113594,5168,10073,1948,300170,4518,189273,4187,27223,1934,19518,2048,12201,1667,49226,2936,2729,719,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,2440,648,1185,467,244,205,260,188,234,178,500,220,17,31,30840,2444,11308,1495,5653,939,4013,796,3019,852,6847,1134,0,157,255295,3500,120338,3185,32389,2161,26866,2150,18495,1932,55415,3151,1792,677,103122,2851,50219,2440,14241,1936,8707,1116,6905,1120,22598,1968,452,220,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,8488,1649,2092,771,1630,512,697,413,1313,703,2674,956,82,135,127793,5314,31695,2800,26174,2625,20730,2210,14293,2240,34202,3862,699,588,950611,9577,397983,7565,150918,6073,103386,5076,75441,4104,218241,5765,4642,1247,350555,5464,169871,4815,35802,2339,29567,2602,22053,1761,91477,4569,1785,466,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,5951,1185,1345,627,688,418,724,425,444,269,2538,830,212,166,120706,5374,33730,2816,25767,2233,18181,2336,12269,1642,30238,2678,521,375,1041139,11531,415366,8425,156965,5155,125214,5132,87932,4511,250209,8152,5453,1119,405483,5450,167690,5164,45733,2785,35954,2511,29148,2333,124604,4927,2354,780,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,25490,2292,7713,1332,3104,1000,3356,774,2532,728,8310,1344,475,335,247715,5771,100920,4195,43969,3119,29152,2276,18496,2324,53320,3308,1858,676,1697685,11914,810071,10793,243257,6620,165867,5840,116679,5321,347028,7825,14783,1577,735390,6498,373755,5596,81059,3398,63245,2994,48055,2792,164615,5011,4661,863,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,14860,1468,4328,799,2563,666,2321,691,2047,601,3586,799,15,27,192460,4730,74546,3853,37339,2714,25508,2005,17141,1538,37294,3087,632,287,969611,6713,471396,7197,142919,4175,99013,3989,66034,3633,185691,5025,4558,898,348518,4654,187988,3892,37482,2012,28945,1966,19653,1544,72794,2938,1656,412,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,7185,1387,3567,988,403,320,675,436,146,210,2192,939,202,165,74395,4402,32311,3065,12949,2052,6099,1403,6525,1490,15058,2110,1453,666,465738,7397,252155,6956,53347,4002,38173,3237,25011,2547,90830,5153,6222,1497,207345,3889,120622,3586,21083,2037,17199,1845,11267,1842,36022,3070,1152,528,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,16789,1913,6352,1167,2227,699,2229,811,1020,461,4760,1027,201,177,176382,5215,80160,3813,29842,2806,22988,2700,12880,1933,30186,2649,326,249,962168,9724,506968,9014,134067,4873,88972,4338,59177,4054,165453,5886,7531,1331,437692,5739,244859,5273,50023,2823,34736,2341,26503,2429,79438,3167,2133,837,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,3160,1436,1046,513,168,212,1329,1172,19,37,598,405,0,165,25853,2094,10095,1444,3499,1086,3160,850,2116,753,6953,1437,30,40,168290,3706,86888,3418,19322,2200,15039,1621,10765,1662,35525,2657,751,450,77267,2378,44833,2335,8175,1218,5851,1110,3681,730,14332,1446,395,210,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,5275,968,2614,691,285,161,730,391,396,310,1207,510,43,74,57781,2965,26605,2348,11134,1352,7244,1143,4630,1157,8088,1430,80,116,296697,4376,171335,3710,44182,2920,22997,2119,16470,1620,40161,2864,1552,556,124555,2831,73399,2258,13754,1218,8495,1031,6863,977,21608,1778,436,210,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,6607,1256,1927,714,937,453,704,441,750,493,1947,882,342,435,54975,5050,19771,3429,8271,1675,8344,2398,4664,1142,13707,2612,218,231,338169,8065,128520,6017,46278,4126,35303,3777,27674,3110,96055,5750,4339,1416,153240,3592,73619,4059,17708,2157,12242,2266,9458,1559,39237,2862,976,446,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,1409,639,68,113,333,315,162,170,285,202,548,449,13,23,31449,2054,6910,1181,7291,1442,4534,922,4233,1102,8481,1456,0,184,247683,5306,94904,3953,37356,2825,31586,2875,22740,2331,60144,3748,953,395,88529,2517,35465,2334,10793,1470,9259,1316,6807,1003,25796,2433,409,253,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,6831,1436,1376,584,500,253,622,393,569,304,3072,992,692,524,148600,4921,32077,2663,26288,2229,21141,1795,19904,2417,48394,3394,796,487,1354573,12420,447426,8934,188532,5688,164266,5464,123192,5464,424184,8308,6973,1409,550476,6761,187564,5221,63745,3040,50513,3000,41673,2619,202501,5243,4480,966,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,7316,1524,2635,854,1190,700,557,391,462,307,2094,943,378,438,53452,3663,20651,2615,9765,1874,5912,1579,3604,1073,12520,1957,1000,524,314511,5607,169785,5663,35463,3181,24771,2331,19201,2099,61348,3680,3943,917,147725,3313,88850,3309,15006,2211,11777,1794,7588,1299,23727,2214,777,380,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,18739,2148,7224,1522,1842,636,2073,752,809,323,6107,988,684,422,286375,7317,101345,4729,49464,2745,32328,2554,25125,2825,76125,3874,1988,804,2499867,15339,1075540,11829,323318,6739,248727,7709,179747,6316,657717,9164,14818,1954,1046706,9783,463200,7520,111593,4114,86882,3887,64057,3220,313865,7803,7109,1150,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,23252,3112,9238,2219,2920,1029,1893,888,1682,778,7229,1374,290,239,241451,8871,98772,5810,44043,4266,29660,2687,19250,2762,47041,4693,2685,1165,1534135,13810,748770,15503,209836,8853,145406,7318,102821,5942,311142,9445,16160,2358,651064,8774,346770,7236,72826,3968,46799,3771,37341,2482,142133,5655,5195,1154,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,4062,1078,2113,682,636,356,415,214,192,189,706,440,0,143,22820,1623,13570,1497,3726,998,1899,579,1923,645,1702,475,0,143,114437,2595,75301,2464,14050,1814,7994,1055,5403,1160,10881,1485,808,580,44935,1520,28962,1335,4235,716,3090,541,1860,481,6469,755,319,179,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,22480,2430,8997,1464,3450,941,1977,610,1445,640,6404,1158,207,154,298248,6623,126957,4787,57780,3370,36969,3308,21809,2508,53324,3690,1409,546,1883720,11899,942792,12778,279607,7268,182165,6549,121466,5543,345732,7752,11958,1750,835265,7267,448058,7193,92059,3767,70977,3518,50741,3053,168489,5525,4941,875,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,14538,1617,5647,1105,2307,789,2025,908,985,409,3465,739,109,138,110447,4327,52799,3179,16565,1782,13319,1739,9255,1634,17620,2015,889,471,567957,6119,323946,6561,74697,4379,46794,2748,29068,2151,87796,3597,5656,1004,274056,4065,164661,3977,29743,2280,18954,1763,13907,1421,45651,2399,1140,396,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,5560,1256,1478,690,493,364,900,591,350,207,2159,751,180,179,74081,4291,20050,2176,13013,1768,11577,1410,8034,1339,20973,2598,434,342,571735,8633,226045,7012,81772,4677,65096,3849,50165,3933,143553,5485,5104,1383,270636,5463,135602,4428,29328,2595,24010,2244,18044,1869,62447,3523,1205,494,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,22032,2093,7672,1304,2609,655,2596,641,1593,525,7189,1317,373,311,302290,6845,114844,4612,57968,2825,40626,3157,27252,2976,59247,4090,2353,874,2157103,13649,1071896,12154,301904,7977,210642,5639,142951,5409,416548,8930,13162,1890,949598,8196,472468,6456,109476,3678,83469,3650,63828,2923,214812,6218,5545,937,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,1980,927,121,113,90,111,239,334,320,371,1061,694,149,242,20403,1870,4902,1009,3962,963,2686,836,2243,639,6547,1456,63,103,161435,4243,57361,2909,26227,2449,20707,2092,13551,1653,42521,3231,1068,497,65936,2232,26887,1820,7198,1047,6428,1121,4403,1036,20589,1779,431,223,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,13778,2379,4692,1151,2414,895,1732,655,745,392,3940,1221,255,211,119024,6184,52067,4230,21289,3003,12753,2136,9330,1935,22535,3204,1050,544,741008,10465,382763,8457,91502,5121,64643,5115,44842,3826,149092,7696,8166,1668,349664,5673,195788,5154,35449,2920,24395,2498,18271,2027,73702,4295,2059,670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
