GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005EA,B27001H_005MA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010EA,B27001H_010MA,B27001H_011EA,B27001H_011MA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016EA,B27001H_016MA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019EA,B27001H_019MA,B27001H_020MA,B27001H_020EA,B27001H_021EA,B27001H_021MA,B27001H_022EA,B27001H_022MA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025MA,B27001H_025EA,B27001H_026MA,B27001H_026EA,B27001H_027EA,B27001H_027MA,B27001H_028EA,B27001H_028MA,state
0400000US22,2700216,2999,188884,2949,179583,3489,9301,2011,394996,2939,373201,4907,21795,3878,249868,2023,194916,4238,54952,3836,351822,1795,262684,5915,89138,5697,334317,1406,262946,4736,71371,4580,405586,1128,333933,4149,71653,3952,370303,990,323192,3668,47111,3754,227702,848,226667,906,1035,442,176738,1242,176053,1301,685,646,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1238847,696,71916,1319,68593,1734,3323,1018,169338,1331,159681,1989,9657,1813,104567,558,87068,1877,17499,1854,134173,782,106784,2425,27389,2426,155437,715,134144,2410,21293,2327,205420,344,176105,2351,29315,2315,193139,369,171204,2169,21935,2176,112571,423,112240,433,331,202,92286,523,92286,523,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3116067,3181,184754,2826,180496,3324,4258,1469,433230,3103,417885,4577,15345,3781,268245,1180,242940,2655,25305,2446,367047,1797,316990,4696,50057,4488,382514,2043,348903,4104,33611,3596,520361,822,477752,3466,42609,3270,462392,667,431771,2596,30621,2467,268153,745,267158,820,995,475,229371,1162,229019,1197,352,262,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4932959,6534,275552,3631,270506,3882,5046,1457,660888,3914,651521,4093,9367,1888,462637,1762,436515,3244,26122,2932,591515,2335,551300,4744,40215,4215,630861,1926,602810,3662,28051,2865,815743,1794,785348,3585,30395,3126,711262,1469,691039,2469,20223,2216,407669,1064,406898,1169,771,530,376832,1642,376667,1670,165,146,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7469666,2740,460864,3841,445426,4657,15438,2428,1106407,3849,1065289,5736,41118,3909,698369,1263,568351,6068,130018,6095,848336,1313,658035,6515,190301,6281,921037,1209,782157,6083,138880,5880,1190577,995,1031200,6545,159377,6344,1076393,795,974918,4896,101475,4631,630304,863,628222,1047,2082,679,537379,1266,535674,1489,1705,964,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4378122,2144,293584,2824,279640,3425,13944,2114,638040,2782,608181,4304,29859,2873,384323,841,336525,3628,47798,3435,567910,870,496629,4246,71281,4278,541436,666,499404,2882,42032,2706,707946,666,652929,3566,55017,3605,607156,653,569356,2675,37800,2557,342064,552,341629,567,435,196,295663,958,295444,977,219,153,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1688456,2157,114361,2803,105828,3154,8533,2271,253625,2972,233705,4502,19920,3342,154182,2668,119288,3682,34894,2998,196958,3415,139715,4536,57243,4418,215697,2807,166289,4577,49408,4098,243133,2097,200635,3557,42498,3126,233493,779,202155,3477,31338,3347,157651,721,157122,794,529,420,119356,959,119217,979,139,178,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4778328,4048,340274,3725,322868,4478,17406,2404,706536,3930,657764,6163,48772,5238,438645,1728,347702,4687,90943,4617,604230,1912,470742,6284,133488,6337,580699,1684,474848,5683,105851,5725,725249,1871,622241,5970,103008,5660,647328,889,577719,3585,69609,3584,404358,968,403601,1057,757,332,331009,1480,329905,1726,1104,784,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,860817,889,60059,1832,55862,2015,4197,1304,116844,1877,105537,2877,11307,2438,78895,734,59106,2403,19789,2477,103931,769,73027,2976,30904,2968,97783,468,77100,2678,20683,2660,130030,407,100137,2063,29893,1984,133798,350,114225,2112,19573,2106,78487,283,77979,429,508,400,60990,397,60671,444,319,284,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1484620,1817,107663,1824,103951,2114,3712,958,222626,1724,211997,2692,10629,2020,141526,869,119955,2307,21571,2234,191601,909,159273,2709,32328,2611,173952,658,150534,2471,23418,2408,219776,620,195599,2491,24177,2358,202945,352,188300,1496,14645,1474,116105,398,116016,403,89,80,108426,674,108371,669,55,83,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1437756,1966,83932,2173,74462,2991,9470,2679,174127,2144,153020,3563,21107,3153,105738,1656,79348,3859,26390,3508,180335,1644,131515,4567,48820,4631,187900,1143,150531,4504,37369,4500,224109,1001,180154,4518,43955,4410,226679,426,195855,3991,30824,3888,152085,619,149893,1937,2192,1804,102851,477,102600,574,251,288,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1199700,1696,68832,1745,67232,1832,1600,729,174532,1618,167987,2337,6545,1609,110509,635,92305,2136,18204,2140,129700,300,102941,2696,26759,2632,155211,824,132722,2115,22489,2224,210343,214,183459,2556,26884,2552,178396,297,162101,1632,16295,1627,97054,385,96783,402,271,214,75123,463,74857,548,266,343,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5113217,5854,300497,3515,291322,3580,9175,2175,732368,3770,705952,5609,26416,3668,387330,1363,341614,3883,45716,3701,537252,1819,446952,6071,90300,5678,640823,1908,573150,5377,67673,5002,870104,1243,786304,5486,83800,5157,754145,1263,694604,4302,59541,3925,448649,990,445857,1401,2792,811,442049,1922,441415,1932,634,408,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,819725,2045,44567,1804,43315,1933,1252,728,90489,1774,85668,2483,4821,1405,58884,1918,49571,2359,9313,1789,92732,2240,69947,2932,22785,2540,87300,2286,72652,3099,14648,2638,130553,1590,110087,2588,20466,2600,147867,813,129853,2333,18014,2274,96125,1058,95762,1091,363,316,71208,1094,71125,1125,83,136,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11122773,7262,661571,4948,642103,4765,19468,2227,1491772,5369,1443170,6538,48602,4911,1008753,1896,893029,5870,115724,5473,1395263,2450,1176713,8513,218550,7912,1381442,1893,1243288,8250,138154,8422,1741260,1807,1594446,6947,146814,6672,1590362,1322,1489637,5178,100725,4879,948953,1663,942639,2443,6314,1797,903397,2465,901419,2575,1978,794,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6152740,4667,388667,4678,373262,5468,15405,2845,863444,4743,809054,8674,54390,7196,535340,3610,427729,5906,107611,5781,715508,4687,550911,9133,164597,9087,831403,3614,686182,9313,145221,9154,941471,2348,788844,8023,152627,7837,878511,1379,776375,6324,102136,5981,571649,1296,570511,1319,1138,373,426747,1507,426447,1556,300,231,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,593479,797,41510,1073,39953,1266,1557,618,80518,1130,77071,1367,3447,1227,68367,664,59665,1513,8702,1383,80005,646,68060,2066,11945,2072,65822,262,59698,1320,6124,1284,86754,179,79056,991,7698,989,81003,234,74790,1190,6213,1132,45414,221,45313,239,101,90,44086,334,44057,337,29,46,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9225534,3664,612881,5412,581952,6459,30929,3388,1381512,5426,1298401,9166,83111,6829,835802,1485,686399,5527,149403,5343,1100573,2068,889393,7181,211180,7154,1159436,1150,982583,7524,176853,7452,1426986,1579,1225689,6991,201297,6829,1301486,1479,1165060,6589,136426,6222,756019,1337,752865,1725,3154,924,650839,2232,649259,2246,1580,610,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2536374,2209,168624,2247,158074,3083,10550,2046,350079,2197,321891,3371,28188,2622,230805,1221,169334,3794,61471,3887,320070,1382,238519,4618,81551,4485,304601,1138,241147,3594,63454,3645,378097,698,307484,3409,70613,3491,359532,707,309984,3970,49548,3950,236131,672,235380,746,751,335,188435,937,187911,979,524,328,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2988511,3640,176974,2672,165604,3463,11370,2801,385846,2931,363419,4393,22427,3390,255750,1294,199092,3845,56658,3840,387890,1187,281813,6277,106077,6297,373751,1172,303727,5109,70024,4889,436810,1136,366687,4962,70123,4970,469854,837,414055,3347,55799,3249,276921,947,276199,1149,722,373,224715,798,224487,812,228,222,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9954357,5168,590270,4899,555468,5120,34802,3316,1355100,5408,1286779,7005,68321,4457,917312,1286,787017,5490,130295,5471,1137591,2141,939728,8571,197863,7945,1212446,2081,1065067,5119,147379,4839,1579662,1245,1423718,6220,155944,6073,1455514,1502,1343038,6018,112476,5707,871534,1456,867729,1754,3805,1054,834928,2270,832620,2385,2308,783,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,784953,2381,40572,1430,40162,1470,410,240,97457,1695,94271,1970,3186,1039,82812,627,70195,2029,12617,1957,86721,833,72260,2070,14461,1846,96830,941,86408,2209,10422,1899,130109,633,116852,2469,13257,2423,116969,592,107223,1743,9746,1726,67261,459,67017,507,244,264,66222,569,66171,573,51,84,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2938453,3774,187797,3102,177316,3111,10481,2178,406289,3237,376096,5542,30193,4156,264639,2339,210277,5105,54362,4603,341523,3034,253953,5724,87570,5721,375056,1757,301608,5593,73448,5386,436182,1021,356305,5870,79877,5915,430337,536,375518,4300,54819,4258,295403,556,295041,640,362,280,201227,1046,200721,1168,506,487,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682656,1518,52348,1458,51102,1622,1246,588,100395,1804,96819,1897,3576,1000,65149,958,55717,1733,9432,1541,84366,1157,69237,2400,15129,1911,77775,1086,66777,1965,10998,1744,101319,637,91659,1655,9660,1539,94935,296,88429,1044,6506,1026,55529,500,55222,611,307,296,50840,591,50689,607,151,107,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
