GEO_ID,C15010H_001E,C15010H_001M,C15010H_002E,C15010H_002M,C15010H_003E,C15010H_003M,C15010H_004E,C15010H_004M,C15010H_005E,C15010H_005M,C15010H_006E,C15010H_006M,NAME,C15010H_001EA,C15010H_001MA,C15010H_002MA,C15010H_002EA,C15010H_003MA,C15010H_003EA,C15010H_004EA,C15010H_004MA,C15010H_005EA,C15010H_005MA,C15010H_006EA,C15010H_006MA,state
0400000US13,1175906,18235,355979,11872,94677,5065,288477,11199,182054,8438,254719,8966,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,94986,4401,35385,3224,7822,1208,16025,2185,10403,1596,25351,2332,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,233511,8911,79448,4833,23317,2748,44771,4052,41220,3128,44755,3811,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2019485,22303,627875,15260,175204,6767,437131,10328,304400,8075,474875,11474,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,857189,13903,232522,7774,106240,5436,173511,7110,162314,6469,182602,7078,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,487848,10294,133605,5763,47709,3855,103517,4554,103060,4240,99957,5061,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,492425,9589,138131,4834,47580,3162,105494,5004,95848,3949,105372,4465,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,550527,11785,162544,6576,57626,3752,108597,4948,102812,5174,118948,5639,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,474470,12365,135962,6206,53846,3812,93363,5766,88350,5415,102949,6012,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,258578,6091,88497,4402,26699,2379,35923,3008,41527,2626,65932,3757,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,934783,12897,373380,9310,66248,3951,160939,6235,111739,4156,222477,6694,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1489965,18730,556517,11908,116783,4785,274146,7344,160540,6029,381979,9472,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1401014,12530,442392,9417,147371,5322,295986,6763,236686,7500,278579,7569,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1043704,11481,339395,9562,98865,3839,203231,5980,164218,5154,237995,7161,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,274842,9380,71598,4555,31933,3175,62781,4346,61347,4199,47183,3621,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,906436,13637,262989,7643,85615,4629,196233,6449,169804,6732,191795,6757,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,180420,6834,65141,3901,17805,2111,26609,2571,35050,2640,35815,3006,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,306300,6829,81978,4288,31351,2425,69201,3253,62898,2990,60872,3460,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,290607,10825,82001,5614,24611,3413,70048,6183,45405,3759,68542,6132,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,282852,6383,99884,4490,26038,2165,54822,3232,38367,2997,63741,3198,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1449012,17079,499535,10914,98906,5231,325955,7687,200128,5710,324488,9201,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,247219,7550,97068,5305,18933,1972,34335,3166,37718,2673,59165,3951,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3110712,21608,1024054,12865,235171,8907,559442,12434,419942,10386,872103,14458,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1366091,21564,455040,12828,119133,6436,269710,9915,197406,7494,324802,10435,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,111433,3897,29737,2129,14511,1711,19522,1882,25339,2096,22324,2318,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1652465,17748,486834,9885,164972,6704,355215,8715,310322,8605,335122,8878,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,473011,8879,126021,6105,46321,3339,106548,5510,97110,4220,97011,4879,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,677205,11782,256757,8034,55921,2966,100409,5187,87753,4806,176365,6581,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2038246,17802,645240,11042,207360,7338,393443,8621,354839,9312,437364,8957,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,195757,6058,65121,4444,19109,2047,32711,2952,25908,2275,52908,3949,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,603667,13853,200381,7665,48340,3651,135951,6763,95837,5680,123158,6332,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,132315,4967,37706,2738,15227,1988,24238,2827,29613,2472,25531,2625,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,841629,13951,241467,7818,76353,5093,198004,7586,143384,7334,182421,7187,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2842079,32285,914438,18540,228620,9114,658314,14469,444402,12446,596305,15621,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,429348,9387,137597,6064,39198,2897,82266,5137,67707,3617,102580,4765,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,146783,4176,54121,2937,10048,1462,18079,2011,22643,2130,41892,2315,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1408388,14478,550943,10536,100302,4547,254707,9018,155350,7119,347086,9311,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1189447,16740,462340,10947,99613,6048,189069,7313,145720,6011,292705,8763,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,224520,7706,65885,3782,31453,2562,41571,3279,46339,2712,39272,3425,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,926272,12785,281628,7612,104033,4643,179669,6092,166013,5683,194929,5460,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,86167,4473,28679,2553,8455,1166,11314,1737,20975,2027,16744,2063,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,7211,1464,2216,796,584,378,1855,760,833,498,1723,624,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
