GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005MA,B15002_005EA,B15002_006EA,B15002_006MA,B15002_007MA,B15002_007EA,B15002_008EA,B15002_008MA,B15002_009EA,B15002_009MA,B15002_010MA,B15002_010EA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013MA,B15002_013EA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016MA,B15002_016EA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035MA,B15002_035EA,state
0400000US13,6308961,10090,3004726,6945,36116,3527,27269,4094,56138,5503,69599,4701,82720,6260,93550,5951,88217,5796,47701,4336,900697,13408,150757,7501,450586,11704,173252,7764,534645,12865,189062,7469,64503,4008,39914,3494,3304235,5907,39320,3812,20715,2775,48545,4679,71246,4805,68011,5457,94995,6796,91108,6153,54082,4065,948444,19474,190711,7329,519515,13744,246702,9665,585003,15646,246671,9408,49259,3961,29908,3451,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,939512,1375,462509,1232,3343,829,2813,1099,5714,1284,5150,1111,3761,765,6867,924,6900,1613,6554,1575,136408,4244,23256,2284,85813,3555,46021,3224,84684,4420,28077,2485,11063,1517,6085,1121,477003,1168,5569,935,3843,1052,7249,1210,7381,1308,5509,1377,5618,1214,5227,1210,6890,1226,131055,4925,25983,2296,81135,4111,48179,3224,95547,3862,35355,2468,7749,1149,4714,1099,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,998460,2711,494011,2376,4868,1320,4204,1177,6956,1158,8895,1395,6524,1356,9207,1395,10791,2083,7985,1459,131366,5515,37952,3710,93364,5087,40000,3721,86397,4428,29928,3215,9174,1886,6400,1319,504449,2355,5529,1060,3582,1159,5735,1260,5239,1100,7598,1364,9979,1700,9071,1349,7536,1278,143667,5903,44430,3379,92938,5236,48949,3854,88249,5303,25417,2289,3443,981,3087,956,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8521694,5022,4090567,4558,45649,3459,25813,2769,78634,5065,87599,4684,61518,4617,78682,4980,87742,5068,84404,5088,1141164,15090,256988,8438,606737,12805,267384,8162,782695,12550,312895,9030,116345,4435,56318,3448,4431127,3644,45686,3581,30323,2707,72258,4574,94858,4866,58796,4470,82198,4707,88573,4443,68848,3225,1210158,13720,295815,7399,652438,10662,355565,10036,862639,15755,399840,9312,74088,4299,39044,3164,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4255459,5260,2052213,3265,19286,1897,7612,1597,17258,2102,47830,3031,37590,3448,56926,3787,54306,4031,33828,2479,737941,10040,130846,6222,289392,9161,141823,5530,305516,7357,111221,4241,33998,2846,26840,3259,2203246,3731,18256,2112,7843,1461,15866,2163,43792,2936,34813,2982,58495,3892,58306,3963,29800,2593,771832,11190,150178,6290,319437,7924,192987,7648,322657,8339,144482,6006,18159,2235,16343,2140,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2027201,3883,985672,2995,5931,1122,3275,807,7462,1211,21984,2060,10831,1214,15706,1580,19819,1854,14698,1529,340366,6648,68331,3242,135119,4987,92784,4454,167855,5687,49650,3295,20040,1834,11821,1533,1041529,2442,7107,1415,3538,1020,6027,1052,19853,1920,10190,1538,12617,1672,18368,1825,12683,1621,329737,5855,78814,3817,149747,4997,119115,5210,190196,5274,63831,3275,11339,1686,8367,1318,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1852094,3310,899868,2775,8347,1446,5346,1364,11091,1587,15584,1783,10892,1514,15243,1967,16022,2226,12992,1360,262307,6921,69179,3640,147918,4934,56315,3372,171408,5180,63349,3822,21178,2050,12697,1937,952226,2224,6799,1401,3434,822,8874,1629,16997,1863,9788,1385,14793,1701,16165,1772,12355,1542,254176,5996,77796,4009,160838,5374,80736,3889,194133,5900,77846,3846,10323,1307,7173,1498,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2922350,4214,1404490,3663,18270,1846,9818,1678,16243,1808,61344,3163,34796,2867,48253,3188,40140,2984,24485,2529,508375,9249,89642,3690,187804,6772,74208,4345,174749,6322,72670,3687,27648,1934,16045,1767,1517860,3049,15099,1863,8556,1502,15090,1765,59451,3430,34073,2883,44388,3724,45347,3319,19661,1860,488554,9403,110219,5610,223132,7499,129377,6511,185226,7283,110373,5064,18612,1883,10702,1972,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2972737,4320,1421896,3529,20382,2301,10986,1934,20224,2006,46381,3735,37363,3337,50476,3982,61045,4434,27691,2630,500691,8003,73890,4628,221291,7028,63008,4520,191444,6498,54237,4046,27056,2576,15731,1941,1550841,3213,17365,1854,9962,1748,17030,2430,39146,2783,33232,2805,48766,3050,58249,3785,22403,2183,524134,8546,88418,4896,260312,7852,92352,5099,223971,7813,89786,5034,17386,1711,8329,1594,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942537,1811,451592,1458,3663,850,635,327,2745,721,11636,1511,7031,1479,7276,1300,9527,1470,5008,876,158325,4389,26548,2190,60252,3412,35003,2367,77929,3710,28714,2297,10654,1345,6646,1137,490945,1559,3353,843,541,316,1575,596,7897,1045,6219,1051,6928,1162,8064,1321,3468,824,156131,4477,32247,2163,72053,3277,48861,2729,90676,4200,40840,2619,7256,1355,4836,985,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3915657,4054,1843965,2790,18583,2098,11487,2215,25767,3549,29198,2652,31044,3071,36393,3080,39689,2787,28191,2886,482869,10764,107290,5455,257342,7899,96661,6065,373215,9514,185972,7531,64141,3803,56123,3402,2071692,2604,18070,1822,11907,1768,20374,2815,32032,3389,27917,2861,36929,3315,38893,3072,29417,3145,527974,9853,125116,5884,288911,8514,149231,5872,426962,8118,252188,7789,47389,3461,38382,3479,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4502048,2155,2130741,1760,26470,2566,18091,1870,21507,2506,36672,2595,28196,2448,38226,3274,30430,3142,35901,3288,568473,10364,103828,5029,236834,8468,138031,6391,486220,10601,226140,6707,71467,3848,64255,3494,2371307,1615,31525,2511,18991,2384,24713,2566,44960,3578,28344,2787,34978,3224,32308,3224,34060,2751,597218,11996,119379,5077,278656,10242,211747,7522,517913,9943,302711,7495,50730,2738,43074,2879,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6588324,4325,3165493,3336,32193,2596,10319,1433,21019,2107,50720,3242,43470,3244,76948,3372,88347,4924,56322,2836,985791,10733,242832,6453,514013,10574,225709,6906,496360,8093,209278,5803,69854,3415,42318,3039,3422831,3000,35197,2139,10218,1625,18501,2019,50661,2719,41532,3100,73266,4266,80872,4502,48411,2962,1042413,13244,274415,6355,546627,10289,330259,9069,541242,8230,264363,7095,42281,2648,22573,2206,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3560801,3784,1743571,2906,13822,1901,5385,1320,9324,1757,27970,1891,15862,1379,23005,1560,25977,2129,25889,2534,487891,9078,105794,3878,274376,7251,170139,5585,370535,7145,117185,4393,45146,2515,25271,1836,1817230,2588,18806,2008,6319,1373,8622,1251,26297,2082,11978,1555,19544,1754,24027,2405,21082,2171,470352,7635,127931,4684,289665,7039,197893,6136,406804,6755,141214,4176,30635,2310,16061,1600,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912708,4765,903797,3433,15978,1945,7472,1532,13406,1529,30911,3240,23880,2440,39606,3516,38654,3001,21097,2264,284006,7738,50582,3750,149527,6437,58619,4438,107416,4829,35293,3955,15820,1779,11530,1886,1008911,3082,12811,1745,4827,910,8430,1264,31861,2889,21057,2447,38144,2928,35419,2934,17377,2064,294267,7028,61746,3514,172839,6143,100567,5872,133310,5824,60110,4663,9960,1685,6186,1282,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4008554,4585,1925630,3836,13481,1959,6147,1104,12905,1869,44485,3139,34342,2789,52329,3783,53208,3358,30769,2724,619359,10386,128365,5632,296091,9017,125951,5461,320240,8528,119370,5269,41492,3058,27096,2231,2082924,3742,14520,1568,6537,1257,9391,1474,49920,3432,30510,3012,53664,3276,58775,4133,27289,2681,641264,8983,162758,5161,331100,8581,160412,6189,335982,8392,158908,6152,26121,2482,15773,1801,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676793,2419,335111,1919,1074,417,473,291,841,373,5164,864,3807,1048,5483,1091,5459,1091,5165,1336,107178,4471,20915,2094,59053,3972,25944,2195,62388,3940,20049,2005,6825,1263,5293,990,341682,1692,981,413,682,523,445,266,3978,889,2797,906,5842,1292,6437,1200,3619,830,99521,3910,25643,2470,64459,3547,30915,2745,70558,3464,18725,1798,3601,685,3479,949,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196112,2683,582471,2066,5630,1169,3047,813,5999,1189,10182,1473,6806,1294,7720,1215,9657,1380,7602,1035,171513,4756,41517,2450,96876,4061,55125,2707,106821,3923,32993,2236,12257,1417,8726,1172,613641,2395,5470,1220,2894,929,5317,1109,8160,1066,7213,1268,9076,1174,6626,1096,6365,1013,175710,4236,49254,2570,104800,3652,59426,3244,119001,4096,40918,2732,7595,1239,5816,1110,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1810960,2490,907541,1753,11627,1961,7655,1524,22793,2917,14953,2358,17035,2986,19492,3043,26249,3748,28175,3634,268507,9016,60363,4721,166367,7430,63621,5714,132169,7243,41022,4058,17731,2934,9782,1852,903419,2187,12532,2210,11882,2526,21794,3249,12447,2255,18860,2638,17265,2419,28863,3821,18497,2195,259885,9159,66754,5048,162402,7926,66067,4654,137292,7105,49880,3868,14166,2486,4833,1128,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,914207,1652,444745,1428,2650,592,1031,509,1377,512,8701,1289,7460,1723,8408,1490,7320,1676,6028,1015,134978,4587,25777,2274,59532,3737,35198,2812,91181,3733,37837,2854,8580,1099,8687,1313,469462,1432,2667,746,736,394,1622,596,7247,1148,4658,1242,7337,1252,6393,1378,5348,984,132748,3937,28593,2534,61553,4185,51532,3145,100567,4140,46651,2694,6078,1037,5732,1163,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6004613,2513,2852446,2150,34165,3357,25867,2887,45127,4081,52936,3860,35554,3473,49260,3836,52872,3345,49358,3346,816837,14339,137205,5991,364137,9053,148279,6670,632944,11321,264799,6414,85121,3582,57985,3796,3152167,2009,40043,3333,28233,2144,48031,3633,59870,3447,34640,3249,50737,3956,58848,3796,47091,3326,950380,12125,160855,5779,375376,9022,220009,8044,689281,9994,304628,8428,53855,4063,30290,2888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1354186,3246,658821,2761,8821,1644,8927,1543,17094,1979,14819,2006,14794,1926,20519,2400,19132,1994,14067,1846,179850,6157,35508,2814,111825,5517,44515,3452,92392,5183,47605,3893,13134,1741,15819,1592,695365,2045,9900,1572,6968,1554,16075,2056,15739,1918,12656,2161,16528,2073,20525,2531,11161,1830,179778,6319,44254,3539,128071,6189,56665,3611,103135,4534,54974,3745,8659,1437,10277,1787,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
