GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,NAME,B27011_001MA,B27011_001EA,B27011_002EA,B27011_002MA,B27011_003EA,B27011_003MA,B27011_004EA,B27011_004MA,B27011_005EA,B27011_005MA,B27011_006MA,B27011_006EA,B27011_007MA,B27011_007EA,B27011_008MA,B27011_008EA,B27011_009EA,B27011_009MA,B27011_010EA,B27011_010MA,B27011_011MA,B27011_011EA,B27011_012MA,B27011_012EA,B27011_013MA,B27011_013EA,B27011_014EA,B27011_014MA,B27011_015EA,B27011_015MA,B27011_016EA,B27011_016MA,B27011_017MA,B27011_017EA,B27011_018MA,B27011_018EA,B27011_019EA,B27011_019MA,B27011_020EA,B27011_020MA,B27011_021EA,B27011_021MA,B27011_022MA,B27011_022EA,B27011_023MA,B27011_023EA,B27011_024EA,B27011_024MA,B27011_025EA,B27011_025MA,B27011_026EA,B27011_026MA,B27011_027EA,B27011_027MA,B27011_028MA,B27011_028EA,B27011_029MA,B27011_029EA,B27011_030EA,B27011_030MA,B27011_031EA,B27011_031MA,B27011_032EA,B27011_032MA,B27011_033MA,B27011_033EA,B27011_034MA,B27011_034EA,B27011_035EA,B27011_035MA,state
0400000US01,3597942,3382,2215910,16158,1967299,17743,1876490,16972,1560848,18054,1511850,18311,93487,5631,315642,11575,90809,3650,90091,3686,68451,3397,83557,3287,718,576,248611,10066,242067,10005,111025,5951,80086,5166,37219,3334,131042,7379,6544,1295,6476,1305,3703,929,6219,1296,68,101,1382032,15831,825467,15318,659469,13425,415778,10359,320448,10800,165998,7161,556565,4545,555130,4533,353076,5714,551547,4636,1435,677,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,511564,1925,372253,5772,339964,5776,327272,5603,253239,6277,240641,6522,23645,2317,74033,4792,12692,1479,12460,1483,9226,1335,10576,1400,232,156,32289,2893,31988,2879,15129,2179,8302,1291,7469,1605,16859,2022,301,236,301,236,182,175,301,236,0,149,139311,5387,95320,5040,68724,3986,47862,2913,26024,2596,26596,2557,43991,1534,43160,1600,25503,1796,42782,1569,831,525,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4756450,2424,2986230,18360,2664190,18940,2549095,18132,2026994,23062,1831204,24170,255984,11045,522101,17955,115095,6145,112708,6269,79153,5187,101893,6321,2387,1154,322040,12924,312425,12735,188812,8286,85606,5940,111810,5978,123613,8589,9615,1613,9181,1531,4310,1237,9045,1499,434,374,1770220,18450,983914,17054,752726,16626,446108,14108,362876,12352,231188,9774,786306,6211,779438,6246,470467,9036,768843,6387,6868,1397,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2176324,1917,1348900,11212,1226061,12189,1165815,11072,906508,14393,868700,13721,63783,4325,259307,9656,60246,3203,59856,3173,45153,2521,55705,3030,390,325,122839,5964,119563,5700,48342,3101,29437,2724,21663,2812,71221,4760,3276,887,3208,869,1403,476,3198,875,68,110,827424,11269,478350,10351,357427,9508,202159,6871,197983,7424,120923,6368,349074,3756,348623,3710,208729,5050,347198,3801,451,296,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,27909323,5329,18594164,41359,16349776,37801,15699126,34691,12301127,39274,11459755,41223,1088447,17698,3397999,30861,650650,11451,633612,11716,440084,9387,549851,10205,17038,2535,2244388,27687,2179068,27408,1167134,19573,754845,14474,454113,11673,1011934,17606,65320,3268,62338,3274,29893,2285,60358,3218,2982,890,9315159,41144,5729274,38688,4232792,36050,2720091,29985,1765478,24089,1496482,26011,3585885,12145,3531513,12541,1854807,14563,3469725,12796,54372,4505,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3798057,3075,2713078,11220,2469729,12296,2371620,11796,1963812,15589,1874233,15977,138082,6845,407808,12688,98109,4580,96898,4624,69758,4235,86239,4354,1211,625,243349,8727,233698,8226,129745,5544,88338,4907,47389,3910,103953,6212,9651,1486,9630,1485,4958,1011,9450,1480,21,35,1084979,10859,633507,10967,504932,10389,369433,10417,175947,6984,128575,6640,451472,5189,449147,5021,292099,6714,442803,4967,2325,843,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2720359,1220,1918863,9308,1722333,10947,1626852,9929,1451370,11144,1351606,12041,128718,6698,175482,8493,95481,3613,94481,3561,72242,3704,83503,3498,1000,613,196530,7679,187407,7529,131177,5461,76422,4291,59230,4087,56230,4700,9123,1078,8928,1132,5751,962,8561,1075,195,240,801496,9172,413039,8056,363449,7522,250370,6774,135402,5607,49590,3544,388457,3969,385386,3831,256902,5741,380498,3830,3071,1052,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,687837,960,455346,5472,416619,5535,394243,5252,347865,6392,323439,6259,35633,3653,46378,3920,22376,2046,22336,2050,16272,1915,20142,1951,40,68,38727,3012,37599,3032,26302,2495,12960,1872,14475,1800,11297,1916,1128,363,1128,363,600,261,1128,363,0,192,232491,5401,125935,4901,109668,4217,70714,3914,48006,3289,16267,2831,106556,2157,105922,2229,76752,2975,105152,2229,634,514,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,502853,418,349220,4556,310081,5372,295802,5422,275832,5445,253655,5692,31324,3602,19970,2584,14279,1332,14206,1336,12515,1292,11817,1278,73,89,39139,3590,38401,3574,30288,3397,13155,2303,19940,2860,8113,1336,738,348,738,348,584,298,738,348,0,200,153633,4534,100955,4584,91664,3969,55556,3220,42647,3443,9291,1886,52678,1463,52251,1563,37074,1865,49102,1722,427,390,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14765348,4813,9162654,37028,8055880,32925,7628783,31604,5650697,41645,5357002,42077,426054,14285,1978086,31795,427097,9311,418579,9359,265314,8259,380481,8610,8518,2154,1106774,21410,1055133,20677,448422,16767,273966,12006,193309,10609,606711,15684,51641,3852,50083,3835,22359,2653,49030,3908,1558,742,5602694,37086,2784571,34259,1981062,32047,1279825,24846,876617,21885,803509,20890,2818123,11454,2780236,12251,1574041,17255,2746461,12914,37887,4807,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7135025,4919,4722895,25572,4164978,27037,4013420,28058,3103376,29850,3007444,29278,168876,9637,910044,21298,151558,4801,149531,4778,109499,4603,135620,4524,2027,803,557917,16099,545634,15977,238975,10971,171789,8563,76995,6497,306659,13673,12283,1955,11215,1792,6194,1186,11091,1779,1068,951,2412130,24777,1529884,24542,1111787,19350,747794,17173,459834,13781,418097,17173,882246,6297,873951,6862,528704,8379,866388,7078,8295,2028,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1021988,2428,676085,7543,625332,8336,587750,8063,547616,8436,522015,8821,42824,3553,40134,3490,37582,2411,36606,2478,29691,2272,31668,2504,976,720,50753,4256,49539,4109,35516,3753,22282,2292,14373,2685,14023,2307,1214,470,1059,406,392,248,1059,406,155,205,345903,7397,186419,6926,159597,5909,109328,4763,62319,4448,26822,3121,159484,2630,158175,2465,106643,3239,154617,2431,1309,624,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1138581,1394,748898,8897,676306,9265,648887,8455,515032,9604,496530,9372,34595,3745,133855,7691,27419,2433,27128,2451,20446,2163,25393,2440,291,260,72592,4665,69678,4649,35022,2870,26454,2569,10414,1634,34656,3806,2914,852,2887,851,1575,762,2887,851,27,34,389683,8758,219966,7938,169033,6941,122348,5834,62271,4656,50933,3765,169717,3168,169353,3159,114465,4120,168413,3180,364,348,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9596119,2424,6569985,21122,5868918,21429,5614569,20600,4750393,27792,4452216,29660,388737,11598,864176,20643,254349,6681,250173,6488,186327,5357,222698,6351,4176,1290,701067,15076,681371,14920,387956,10070,254282,9639,147783,6461,293415,10628,19696,1794,18838,1690,11197,1431,18337,1681,858,642,3026134,20876,1718155,19169,1349333,16783,913932,14701,517993,13518,368822,11319,1307979,6899,1293462,7046,840946,10815,1278934,7125,14517,2614,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4824008,2611,3215704,15735,2902048,16316,2779300,15170,2322177,20134,2222002,20018,154004,7065,457123,12981,122748,4447,121575,4311,92099,4071,111340,4070,1173,553,313656,9320,305506,8945,157473,5964,103296,5443,60185,4146,148033,7583,8150,1489,7905,1405,4718,1149,7773,1399,245,258,1608304,15826,919864,14153,727348,11735,496775,9311,289125,8261,192516,8197,688440,5312,685426,5161,464320,6067,682389,5091,3014,1296,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2295904,2279,1606811,7734,1512748,8611,1435544,8551,1282331,10625,1219180,11088,97358,4317,153213,6695,77204,3373,76805,3357,58849,2989,72979,3297,399,216,94063,4116,90967,4195,59140,3376,37383,2832,24841,1903,31827,2717,3096,840,3088,841,1914,615,2847,768,8,13,689093,7399,334900,7253,284253,6353,202283,5433,112155,5331,50647,3169,354193,3721,352538,3760,256181,4808,351237,3858,1655,629,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2092319,2123,1474462,9295,1369401,10221,1297238,9416,1109133,12097,1079438,12158,55271,3892,188105,7650,72163,3294,71403,3301,53965,2550,66388,3255,760,373,105061,5362,101960,5247,51322,3431,38672,2961,15480,2028,50638,3602,3101,764,3091,761,1937,589,3072,762,10,17,617857,9377,329251,8600,262943,8396,191496,7034,93367,5332,66308,4481,288606,3609,286142,3902,199636,4338,284850,3852,2464,1119,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3261409,3402,2024676,11711,1819024,13288,1740569,13028,1450600,13388,1400407,13511,89924,4603,289969,9732,78455,3512,77682,3544,58327,3021,73196,3557,773,422,205652,7538,200802,7382,97783,5139,66026,4135,35809,3402,103019,5690,4850,1096,4771,1087,3092,842,4771,1087,79,103,1236733,12015,748659,11171,587675,10519,330343,8639,320854,8668,160984,7462,488074,4527,486884,4523,313389,6253,483761,4578,1190,569,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3355775,2537,2149553,15551,1957626,15846,1868354,14599,1444141,15804,1368111,16118,117097,5410,424213,11739,89272,4378,88510,4377,61767,3015,81441,4259,762,407,191927,7054,187159,6937,84418,4729,50566,3903,37496,3323,102741,5736,4768,970,4638,954,2357,631,4607,965,130,161,1206222,15402,749567,13483,560379,11051,327613,9050,282550,7679,189188,8615,456655,5125,454309,5241,259507,5424,448321,5217,2346,912,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044220,1236,693093,6440,635853,6375,600775,5772,517369,7395,464618,8169,70833,4584,83406,4466,35078,2123,34815,2128,26565,1814,32027,2043,263,174,57240,3864,55405,3746,34021,2730,16340,1824,19507,2262,21384,2374,1835,614,1780,615,689,261,1780,615,55,87,351127,6292,177841,5550,157006,5526,80219,3563,91566,4725,20835,1929,173286,2420,173229,2413,114208,3870,171453,2384,57,83,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4392090,2512,3135864,13588,2866188,15116,2725720,13154,2400610,15876,2297785,16721,153655,6729,325110,11673,140468,4833,137384,4956,115170,4921,120656,4603,3084,1077,269676,9719,259308,9424,163367,7620,100525,5080,69495,5735,95941,5895,10368,1405,9694,1342,6498,1216,9450,1365,674,602,1256226,13160,699510,11015,592353,11005,422458,10123,220620,8239,107157,7076,556716,5513,551724,5455,393326,6983,540737,5920,4992,1245,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5105723,1589,3559293,13225,3244324,14886,3080139,14820,2920725,16322,2632786,19768,361785,12106,159414,9628,164185,5401,163603,5421,132964,4332,144918,5206,582,405,314969,9278,301316,9059,256853,9161,147045,6765,122997,7029,44463,3765,13653,1741,13627,1739,9281,1410,12992,1775,26,47,1546430,13274,841684,13264,796279,12242,500147,10036,357066,10601,45405,3939,704746,5721,701795,5568,459602,7821,688794,5870,2951,1220,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7472775,2458,4747117,16590,4147376,19714,3989211,19372,3404887,20911,3186049,21493,299946,8725,584324,13890,158165,4388,157411,4389,128979,4338,145755,4321,754,324,599741,10426,584381,10044,350725,8111,201928,6361,162617,6898,233656,7581,15360,1593,14910,1533,9465,1062,14618,1499,450,432,2725658,16409,1549161,15876,1316921,14676,854097,11432,601497,12271,232240,6910,1176497,4970,1171820,4994,888673,7190,1165554,5102,4677,1230,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
