GEO_ID,B13002_001E,B13002_001M,B13002_002E,B13002_002M,B13002_003E,B13002_003M,B13002_004E,B13002_004M,B13002_005E,B13002_005M,B13002_006E,B13002_006M,B13002_007E,B13002_007M,B13002_008E,B13002_008M,B13002_009E,B13002_009M,B13002_010E,B13002_010M,B13002_011E,B13002_011M,B13002_012E,B13002_012M,B13002_013E,B13002_013M,B13002_014E,B13002_014M,B13002_015E,B13002_015M,B13002_016E,B13002_016M,B13002_017E,B13002_017M,B13002_018E,B13002_018M,B13002_019E,B13002_019M,NAME,B13002_001MA,B13002_001EA,B13002_002MA,B13002_002EA,B13002_003MA,B13002_003EA,B13002_004MA,B13002_004EA,B13002_005EA,B13002_005MA,B13002_006MA,B13002_006EA,B13002_007EA,B13002_007MA,B13002_008MA,B13002_008EA,B13002_009MA,B13002_009EA,B13002_010MA,B13002_010EA,B13002_011MA,B13002_011EA,B13002_012EA,B13002_012MA,B13002_013MA,B13002_013EA,B13002_014MA,B13002_014EA,B13002_015MA,B13002_015EA,B13002_016EA,B13002_016MA,B13002_017EA,B13002_017MA,B13002_018EA,B13002_018MA,B13002_019MA,B13002_019EA,state
0400000US13,2522295,7833,135886,6729,83469,5349,1680,736,58054,4186,23735,3016,52417,4204,6414,1834,38943,4013,7060,2019,2386409,10520,1047445,15291,3543,1212,327672,8712,716230,13756,1338964,14916,339021,7291,590495,9586,409448,10700,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,320700,1774,22942,2229,16138,1993,108,113,11744,1792,4286,992,6804,1428,1274,556,4840,1226,690,438,297758,3063,140345,4555,642,373,47216,2533,92487,3051,157413,4428,40139,1532,72596,3100,44678,2909,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,369232,2749,27418,3145,19208,2718,63,106,16031,2422,3114,924,8210,1835,1468,724,6180,1412,562,436,341814,4337,175081,5255,1146,718,62107,3779,111828,3902,166733,5946,53798,2274,69416,4091,43519,3486,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3186061,5475,161456,7195,103054,4992,1095,637,73411,4095,28548,2343,58402,4639,9245,1879,42843,3718,6314,1170,3024605,8774,1291049,12295,3585,961,386006,8690,901458,8990,1733556,13678,427785,3395,820286,9919,485485,8976,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1564161,4408,88441,4365,53687,3672,652,372,40869,3017,12166,2161,34754,2793,5577,1533,26865,2431,2312,836,1475720,6680,659786,9665,1895,548,209054,6146,448837,8072,815934,9140,219154,3121,364716,5963,232064,7112,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,708884,3038,37621,2983,25774,2355,133,125,20495,2106,5146,949,11847,1798,1611,573,8902,1558,1334,537,671263,4159,316078,6512,1044,459,105873,4093,209161,4638,355185,6739,103262,2373,162600,4599,89323,4266,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,675447,3264,43443,3262,30204,2924,575,367,23038,2487,6591,1136,13239,1794,2154,777,9254,1432,1831,792,632004,4608,298673,7348,1575,713,100565,4057,196533,4387,333331,6783,95554,3144,151435,4718,86342,3834,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1045111,4414,56213,3774,34866,2964,659,410,28564,2517,5643,1310,21347,2754,2644,943,16876,2518,1827,878,988898,5611,472253,9253,2080,600,156111,5023,314062,6448,516645,8873,140373,3746,225768,6297,150504,5344,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130949,4132,65280,4243,33519,3361,455,274,27119,2875,5945,1444,31761,3842,4040,968,24408,3321,3313,1123,1065669,5708,437510,8502,1964,637,146833,5355,288713,6649,628159,9301,149279,4018,296384,6959,182496,6417,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,302470,2060,13843,1731,9266,1403,88,155,6880,1101,2298,953,4577,1001,523,284,3641,905,413,244,288627,2552,126944,4496,108,127,32875,2495,93961,3437,161683,4493,41213,1119,67196,2407,53274,3264,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474692,4933,78351,4707,48130,3750,236,204,31178,3059,16716,2370,30221,3133,4236,1059,22437,2910,3548,1345,1396341,6153,578181,9004,1542,977,157329,5473,419310,7658,818160,9835,188913,3316,379438,6265,249809,7136,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1662748,3949,79641,4641,53440,4006,476,415,33566,3074,19398,2167,26201,2832,2804,1125,20077,2579,3320,982,1583107,6116,656965,10301,1351,593,173242,6397,482372,8047,926142,9936,224602,2816,449271,7040,252269,7550,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2346515,4324,122324,5410,77020,4547,670,358,57269,3404,19081,2241,45304,3400,6259,1140,35087,3016,3958,1149,2224191,6644,950255,8726,3247,782,271185,5863,675823,6785,1273936,10178,339435,2814,563686,6471,370815,6891,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1280224,4015,74548,4049,51675,3291,203,163,40662,2961,10810,1261,22873,2464,3881,892,17333,2208,1659,560,1205676,5854,564289,8450,1192,454,169634,4981,393463,6151,641387,8804,175323,2313,301090,6100,164974,5298,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,730613,4358,36711,3079,19038,2110,257,179,16520,2026,2261,624,17673,2289,3686,1050,12855,2172,1132,562,693902,4997,281578,8591,971,442,91470,5153,189137,6053,412324,8835,112054,4669,172166,5289,128104,5943,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1436980,4368,78269,4764,49340,3597,532,282,37427,3032,11381,1767,28929,3212,4667,1249,22391,2857,1871,728,1358711,6551,622745,10577,1803,521,209923,7359,411019,7326,735966,11398,196304,3381,328632,7758,211030,6979,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,225927,2358,12558,1567,9570,1331,118,196,7215,1258,2237,619,2988,866,510,288,1967,608,511,315,213369,2735,97985,3879,297,297,32573,2145,65115,2985,115384,4237,32280,1359,52688,3017,30416,2701,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,432881,2046,25777,2129,19268,1895,296,270,15300,1733,3672,737,6509,962,895,445,4783,894,831,512,407104,2927,193471,4820,1052,520,64731,3159,127688,3301,213633,4794,63073,1760,99068,3917,51492,3249,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,667563,3110,35270,3347,23149,2712,199,272,17096,2376,5854,1416,12121,1895,1553,656,9005,1575,1563,611,632293,4514,283487,8261,1003,528,96333,5579,186151,6912,348806,8215,85558,2330,155286,5767,107962,5932,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,314984,2006,14182,2156,11403,1967,0,184,8625,1725,2778,692,2779,837,120,151,1831,588,828,589,300802,2728,139697,3651,524,391,34776,2261,104397,2923,161105,3017,44628,1126,68822,2326,47655,2642,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2162631,4377,108843,5368,77926,4689,324,247,50047,3075,27555,3054,30917,2711,2763,810,23949,2454,4205,1127,2053788,7227,926133,11092,1469,618,233565,6802,691099,8205,1127655,11473,279666,2705,519336,7077,328653,8238,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482571,2754,29765,3335,15584,2533,141,205,12692,2232,2751,934,14181,2371,2255,735,10170,2119,1756,873,452806,4342,188839,5756,1327,572,66392,4035,121120,4157,263967,6301,65754,2282,115200,4527,83013,4155,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4925924,6557,247202,8018,161149,6974,1149,506,102149,4808,57851,4170,86053,5379,8421,1402,64808,4681,12824,1865,4678722,10226,1881198,14432,6413,1332,518590,9932,1356195,10236,2797524,15825,634904,3764,1385409,12523,777211,9569,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2387696,7613,133512,7165,84969,6054,1566,796,62925,5389,20478,2963,48543,4697,6860,1678,36843,3638,4840,1381,2254184,9570,1040606,14154,3416,1087,328080,8534,709110,10652,1213578,15376,316151,6498,532861,9731,364566,10006,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159215,1700,10400,1586,7269,1329,261,316,5787,1165,1221,473,3131,827,414,255,2212,546,505,480,148815,2242,69371,3074,325,222,25359,2159,43687,1957,79444,3793,21651,1039,39145,2619,18648,2154,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2724129,5099,142781,5673,86503,4383,1043,521,63732,3857,21728,1977,56278,3795,8615,1397,41536,3391,6127,1178,2581348,8336,1121419,12636,3108,727,338139,8429,780172,8496,1459929,13549,378635,3585,654715,9503,426579,8119,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,896290,3469,53718,2766,32385,2219,857,424,25924,2070,5604,1211,21333,2265,3104,795,17099,1978,1130,445,842572,4356,417122,6660,2929,836,157316,4121,256877,5378,425450,6814,120007,2872,184259,4572,121184,4781,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,917582,3417,49012,4085,33756,3460,204,206,24867,2991,8685,1701,15256,2214,1530,705,11718,1906,2008,871,868570,5708,400793,8221,1212,504,139349,5765,260232,5101,467777,7878,115573,2690,218414,6083,133790,4689,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3006756,5310,147720,5553,88024,4517,669,471,61116,3712,26239,2144,59696,3515,7644,1411,46065,3042,5987,1326,2859036,8182,1230389,12625,1754,603,334354,8313,894281,10417,1628647,14387,427568,4170,756628,9726,444451,11049,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,260804,1691,13199,1918,7355,1282,15,26,5401,1119,1939,712,5844,1266,886,528,4451,1121,507,381,247605,2166,98873,4277,168,187,27834,2370,70871,3114,148732,4124,38475,1211,66883,2518,43374,2744,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1130039,4598,68937,4391,38662,3353,299,240,29929,3248,8434,1476,30275,3445,4385,1191,23304,2849,2586,1049,1061102,5723,481435,9870,1028,501,149770,6478,330637,6995,579667,11311,150767,4347,262471,7577,166429,7058,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,189125,2010,11258,1892,7048,1492,125,150,5658,1299,1265,562,4210,1061,924,586,2918,886,368,242,177867,2296,82273,3153,35,39,28374,2217,53864,2283,95594,3322,29451,1760,42020,1995,24123,2132,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1562359,6240,85632,4922,53287,3749,917,515,40077,3502,12293,2007,32345,3507,4709,1306,23309,3155,4327,1225,1476727,7576,682141,10451,2919,996,229479,7297,449743,8873,794586,11889,200002,4064,351261,6850,243323,7704,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6462476,11699,384330,12633,246835,9763,6922,1609,183600,8332,56313,5010,137495,7636,30155,3487,93128,5970,14212,2322,6078146,17088,2881004,23120,15483,2174,1004479,14520,1861042,18730,3197142,27473,854871,8208,1451890,16779,890381,18235,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,704892,2940,51272,3509,43713,3064,496,383,36336,2725,6881,1518,7559,1447,1488,687,5490,1320,581,340,653620,4493,343351,6582,2672,961,154232,4734,186447,4789,310269,6247,105243,2613,135987,4534,69039,3970,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148474,1363,6255,1016,4488,924,0,145,3103,819,1385,408,1767,482,134,131,1561,445,72,74,142219,1428,63699,2394,109,120,16553,1379,47037,1822,78520,2353,22079,863,36025,1769,20416,1556,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2035117,5872,110163,5732,75572,4949,1014,482,54248,3893,20310,2358,34591,3114,4092,1179,26544,2836,3955,1342,1924954,7957,902327,11252,3145,1134,271781,8722,627401,8429,1022627,11797,259571,5361,478889,9118,284167,8404,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1662393,4767,92152,4902,66614,3953,513,359,49577,3836,16524,2153,25538,2538,4039,1153,18183,2356,3316,964,1570241,6039,743823,10041,3572,1099,251924,6760,488327,6479,826418,10165,213249,3968,377275,7012,235894,6637,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,421455,3247,18305,2228,11787,1744,380,250,8834,1569,2573,755,6518,1338,1001,558,4985,1212,532,319,403150,4115,187573,4753,1043,579,56802,2941,129728,3473,215577,5765,56460,2221,96354,4056,62763,3403,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1351815,3840,69390,3718,47677,3156,309,230,37969,2685,9399,1385,21713,2089,2886,840,16567,1780,2260,699,1282425,5208,582754,8900,1670,658,172335,5935,408749,6839,699671,9527,190753,2221,319961,6355,188957,6148,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,130765,1540,7011,1344,4798,1000,0,189,3852,820,946,554,2213,792,155,201,1972,733,86,120,123754,2010,59696,2963,208,230,22369,1941,37119,2274,64058,3104,18105,1345,28427,1951,17526,2044,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,929232,3519,39447,2958,18352,1954,1064,551,13779,1733,3509,930,21095,2229,4580,1089,15173,1960,1342,548,889785,4633,307491,7637,1486,666,94687,4110,211318,6486,582294,8477,136083,2968,252470,5390,193741,6487,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
