GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001MA,B18130_001EA,B18130_002MA,B18130_002EA,B18130_003MA,B18130_003EA,B18130_004MA,B18130_004EA,B18130_005MA,B18130_005EA,B18130_006EA,B18130_006MA,B18130_007MA,B18130_007EA,B18130_008EA,B18130_008MA,B18130_009MA,B18130_009EA,B18130_010EA,B18130_010MA,B18130_011EA,B18130_011MA,B18130_012MA,B18130_012EA,B18130_013MA,B18130_013EA,B18130_014MA,B18130_014EA,B18130_015EA,B18130_015MA,B18130_016EA,B18130_016MA,B18130_017EA,B18130_017MA,B18130_018MA,B18130_018EA,B18130_019EA,B18130_019MA,B18130_020MA,B18130_020EA,B18130_021EA,B18130_021MA,B18130_022EA,B18130_022MA,B18130_023MA,B18130_023EA,B18130_024MA,B18130_024EA,B18130_025MA,B18130_025EA,B18130_026EA,B18130_026MA,B18130_027EA,B18130_027MA,B18130_028EA,B18130_028MA,B18130_029MA,B18130_029EA,B18130_030EA,B18130_030MA,B18130_031MA,B18130_031EA,B18130_032EA,B18130_032MA,B18130_033EA,B18130_033MA,B18130_034MA,B18130_034EA,B18130_035EA,B18130_035MA,B18130_036MA,B18130_036EA,B18130_037EA,B18130_037MA,B18130_038EA,B18130_038MA,B18130_039EA,B18130_039MA,B18130_040MA,B18130_040EA,B18130_041EA,B18130_041MA,B18130_042MA,B18130_042EA,B18130_043EA,B18130_043MA,state
0400000US13,9518529,5986,664556,5466,7296,1904,2157,987,5139,1657,657260,5725,195802,9737,461458,9898,1790207,6433,89454,6918,32045,4046,57409,5284,1700753,8566,416820,16097,1283933,16392,2182075,9502,136137,7801,45449,4401,90688,6433,2045938,13020,481934,16228,1564004,17374,3835604,9897,525561,14897,150876,8255,374685,12345,3310043,17485,387357,14026,2922686,20340,634237,4301,179112,6797,26675,2515,152437,6239,455125,7122,36417,3922,418708,7195,411850,4368,220300,5530,31660,3067,188640,5581,191550,5087,19291,2274,172259,5796,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313658,2695,86641,696,802,503,258,310,544,380,85839,900,14229,2399,71610,2644,212529,1120,8786,1480,2339,850,6447,1243,203743,1919,34008,4376,169735,4541,285554,2643,13156,1769,4691,1429,8465,1478,272398,2778,38033,3950,234365,4736,530654,2292,49808,4166,12736,2187,37072,3701,480846,4434,38091,3561,442755,6120,104903,903,21281,2076,3290,1162,17991,1828,83622,2084,4711,1157,78911,2353,93377,721,46724,1710,4591,1086,42133,1830,46653,1825,3762,1207,42891,1960,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1548284,2957,115430,1604,461,476,326,459,135,127,114969,1589,27689,2863,87280,3209,301472,2710,16573,2601,5837,1609,10736,2003,284899,4225,51321,5410,233578,6647,349346,2978,21692,2713,7035,1645,14657,2162,327654,3941,79331,5398,248323,5170,581986,2946,79039,5062,20848,2586,58191,4159,502947,5518,49057,4559,453890,6374,115563,1487,34007,2871,2594,707,31413,2810,81556,2906,3747,871,77809,2909,84487,1129,45685,2811,4597,1127,41088,2739,38802,2698,2613,680,36189,2732,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12558069,4206,814905,3576,6831,1292,1598,621,5233,1213,808074,3723,198649,7918,609425,8740,2239627,4620,93321,5539,31700,3366,61621,4235,2146306,6709,426393,13639,1719913,15092,2883828,4785,132074,5169,37827,3341,94247,5004,2751754,6467,508510,13300,2243244,14946,5037685,5128,524304,11635,138973,4502,385331,10558,4513381,11680,406136,11719,4107245,15092,864563,2758,201874,6166,25150,2244,176724,6053,662689,6480,39955,3559,622734,6779,717461,2492,354266,6747,36961,2828,317305,6338,363195,6265,28017,2286,335178,6526,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6315227,3744,420131,2640,3524,975,1394,604,2130,693,416607,2703,110766,6284,305841,6533,1146219,3879,67867,5257,23902,2902,43965,3857,1078352,5953,224797,11287,853555,12061,1390242,5230,91304,4921,30372,3085,60932,3972,1298938,6662,286465,9109,1012473,10603,2539297,5675,365751,9963,93320,5794,272431,8655,2173546,12433,181260,6344,1992286,14929,455310,1927,125558,4689,12758,1569,112800,4565,329752,4960,18473,2464,311279,5401,364028,1914,184738,4768,15278,1668,169460,4996,179290,4682,12166,1663,167124,4765,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2962043,1834,195511,2035,922,469,174,149,748,443,194589,2053,38918,2942,155671,3457,514984,3003,26565,2729,6947,1636,19618,2242,488419,3727,76789,5498,411630,6365,645988,3002,33790,2645,13076,1796,20714,2106,612198,3836,114079,5395,498119,5599,1171067,3427,133905,4679,32465,2862,101440,4057,1037162,5978,66633,4031,970529,7219,226000,1159,50596,2705,5530,1063,45066,2676,175404,2856,6969,1053,168435,2856,208493,1209,94950,3088,9424,1184,85526,3091,113543,2955,7854,1194,105689,2806,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2774483,2650,198592,2222,1209,427,205,171,1004,389,197383,2221,48640,4047,148743,3988,511214,2495,26996,2743,7313,1507,19683,2370,484218,3731,77398,4826,406820,6545,622104,3084,40630,2999,14756,1663,25874,2663,581474,3717,114118,6322,467356,7278,1078703,3606,140878,5140,32519,2895,108359,4888,937825,6019,62353,4142,875472,6879,192385,1411,48647,2468,4997,822,43650,2398,143738,2620,6367,1172,137371,2726,171485,1574,85512,2989,8913,1326,76599,2939,85973,2964,5872,954,80101,2956,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4229921,3668,274642,2930,2289,672,998,533,1291,501,272353,3078,86862,5612,185491,5670,729416,3481,49878,3752,23299,2829,26579,2964,679538,5509,164235,8893,515303,9756,917453,4808,79358,4327,35289,3089,44069,3362,838095,6390,191338,7936,646757,8819,1737031,4630,340270,8421,100798,4985,239472,7679,1396761,9482,140580,6209,1256181,11597,331213,2068,109681,3717,16857,1703,92824,3724,221532,3848,15740,1829,205792,3698,240166,1973,135444,3926,22139,2266,113305,3684,104722,3584,12958,1923,91764,3601,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4434602,3663,308224,2737,3457,1137,969,512,2488,974,304767,3072,98312,4394,206455,4118,795045,3895,56426,4307,22568,2754,33858,3457,738619,5820,195619,7359,543000,9507,1050162,4997,75747,4633,26997,3290,48750,4336,974415,6948,231265,8367,743150,8965,1730476,5229,307345,9298,90595,5450,216750,7736,1423131,9530,171734,7675,1251397,11014,316473,2194,101470,4106,16600,1602,84870,3782,215003,4064,19148,1862,195855,4527,234222,2407,133676,4151,22278,2329,111398,3745,100546,3758,11895,1406,88651,3694,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290123,1970,64331,1403,664,302,387,240,277,194,63667,1358,15224,1846,48443,2182,198727,1829,15584,2138,4505,1082,11079,1652,183143,2796,29403,2822,153740,3393,240081,1542,22335,2610,9592,1727,12743,1716,217746,2814,43194,3073,174552,3358,576785,1910,85255,4295,24401,2314,60854,3094,491530,4745,38735,3439,452795,5874,115965,818,31072,1944,3667,795,27405,1892,84893,2054,4870,1018,80023,2139,94234,885,46877,1754,4645,1130,42232,1767,47357,1955,3724,668,43633,2143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5668087,4295,355405,2330,4448,1659,215,306,4233,1607,350957,2920,55706,4685,295251,5057,967484,2805,41305,3894,9660,1987,31645,3131,926179,4754,113144,8177,813035,8823,1261833,4187,60479,5268,13445,2112,47034,4260,1201354,6687,148998,7070,1052356,8051,2375813,4291,244407,8208,54312,3818,190095,7347,2131406,8704,123369,6727,2008037,9280,397791,1794,87452,4009,12300,1778,75152,3529,310339,4238,15349,1864,294990,4274,309761,2238,146541,4615,16024,1992,130517,4301,163220,4594,9119,1359,154101,4557,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6362374,2147,359539,1231,2632,1015,434,267,2198,958,356907,1752,62054,4501,294853,4525,1031358,2159,59836,4843,17621,2597,42215,3746,971522,5081,131680,8134,839842,8855,1392497,3010,76763,5083,21232,2364,55531,4396,1315734,6182,201338,9909,1114396,10070,2696396,3115,291688,8657,78940,4399,212748,7341,2404708,8649,142739,7014,2261969,10972,469117,1835,105263,4143,17918,1973,87345,4005,363854,4473,22999,2659,340855,5076,413467,1860,195701,4563,22200,2050,173501,4558,217766,4950,19359,2323,198407,5399,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652460,2990,573433,2771,5182,1447,2107,820,3075,1159,568251,2967,170191,6225,398060,6112,1682172,3436,103996,4608,38892,3373,65104,3797,1578176,5360,348919,12004,1229257,12392,2056130,4101,158949,6536,59518,3806,99431,5644,1897181,7482,455631,9965,1441550,12047,3990703,4123,588817,9333,168479,5507,420338,9440,3401886,10028,338084,9238,3063802,12774,737336,1988,192986,5202,25784,1888,167202,5211,544350,5822,31370,2599,512980,5540,612686,1871,302249,5949,30141,2381,272108,5688,310437,5726,23746,1990,286691,5980,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5220730,2281,348111,2381,2736,754,1081,533,1655,526,345375,2465,63031,4676,282344,4418,912246,3210,44990,3433,12834,1884,32156,3053,867256,4631,117314,6850,749942,7416,1169114,3828,59727,3622,20334,2095,39393,3452,1109387,5091,184605,8277,924782,9323,2120899,3990,207999,6952,56224,3360,151775,5760,1912900,8277,112942,5214,1799958,8641,363348,1444,77800,3308,8840,1321,68960,3009,285548,3370,13258,1769,272290,3707,307012,1423,136490,3741,17279,1685,119211,3827,170522,3716,14228,1419,156294,3953,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2876586,2741,202617,2613,1595,709,572,395,1023,624,201022,2756,72559,4555,128463,4260,537905,3078,31385,3216,14403,2243,16982,2164,506520,4086,148193,6815,358327,7068,637455,5181,50384,4131,18204,2495,32180,3769,587071,5993,160570,7741,426501,8646,1124582,5287,213870,6764,65707,4003,148163,6099,910712,8485,119877,5843,790835,10099,215630,2247,78040,3885,12585,1323,65455,3951,137590,3895,17591,2364,119999,4334,158397,1944,94831,3092,13633,1639,81198,3207,63566,2938,6572,1094,56994,2945,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
