GEO_ID,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B14001_003E,B14001_003M,B14001_004E,B14001_004M,B14001_005E,B14001_005M,B14001_006E,B14001_006M,B14001_007E,B14001_007M,B14001_008E,B14001_008M,B14001_009E,B14001_009M,B14001_010E,B14001_010M,NAME,B14001_001MA,B14001_001EA,B14001_002EA,B14001_002MA,B14001_003EA,B14001_003MA,B14001_004MA,B14001_004EA,B14001_005MA,B14001_005EA,B14001_006MA,B14001_006EA,B14001_007EA,B14001_007MA,B14001_008EA,B14001_008MA,B14001_009MA,B14001_009EA,B14001_010MA,B14001_010EA,state
0400000US18,6271959,5781,1761848,13050,107054,5309,88256,4629,351652,6904,365503,8499,362046,7210,416785,9940,70552,3964,4510111,12572,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2946262,3544,809863,9204,55477,3112,41290,2991,158369,4084,156577,4903,165367,3976,197858,7013,34925,3481,2136399,8749,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2753908,2924,801598,8706,51416,2832,40669,2756,157636,4574,162419,4574,158457,3898,190288,6653,40713,2960,1952310,8326,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206686,4595,1127708,10087,62994,4140,61975,3116,230239,5728,226226,6274,236895,5375,259102,8994,50277,3725,3078978,10324,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4397701,5144,1213228,10531,84369,5273,64857,4381,252875,6751,255880,6553,244360,5832,261514,9025,49373,3278,3184473,10098,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290199,1962,304531,4619,15365,1719,15201,1381,62523,2850,61624,2958,66335,1900,68556,3784,14927,2005,985668,4333,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5614887,5149,1577839,14020,97216,4633,74892,4667,288658,6542,294000,7383,316806,5413,384520,10150,121747,7103,4037048,13238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6376038,4508,1764471,12306,115161,4916,81223,4918,301689,6694,327444,7575,346200,5779,455311,8330,137443,6307,4611567,11410,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9535715,5970,2695641,15565,145290,5110,129698,4985,505210,7529,524860,8913,566119,5595,693884,11685,130580,5681,6840074,16285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5137489,3526,1423499,8561,93785,4306,72448,3338,284681,5312,278107,6269,295125,4163,331440,8144,67913,4011,3713990,9243,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2862804,4160,830815,9677,55300,4217,44214,3396,163224,6259,174997,6053,174839,4917,186994,6951,31247,3314,2031989,9117,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5789094,4166,1569557,12833,105239,4521,81135,4597,306573,6705,308130,6915,323644,5376,362315,9655,82521,4884,4219537,13798,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963796,1739,242981,5130,17521,1873,13763,1756,48405,2309,46096,2811,50108,2149,53575,3597,13513,2947,720815,4926,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765872,2539,515647,5835,33492,2624,26767,2141,104095,3412,97875,3830,102872,2623,125397,4623,25149,2230,1250225,6121,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2616097,3930,684009,9980,32126,3254,37057,3427,153065,6177,134633,6413,154461,4939,145447,7632,27220,2830,1932088,10414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278979,2217,324586,4130,18007,1794,14974,2033,62638,3569,64621,3463,70703,2297,75153,3332,18490,2059,954393,4052,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8513085,5753,2289399,14076,174118,6766,117313,5103,443788,8826,458086,9765,490940,6734,492512,11682,112642,5654,6223686,13278,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1997708,3571,571157,8162,29761,3058,28883,3140,113198,5425,119685,5174,113074,3587,143526,6862,23030,2246,1426551,7976,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18777502,7486,5020940,19566,291114,8175,246261,8561,920674,12119,957837,13364,1054189,9001,1230294,15799,320571,8813,13756562,19203,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9291132,7227,2557304,17973,144526,7152,131822,6840,499959,11029,528836,12885,511762,9228,625178,13609,115221,6424,6733828,17156,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,655499,1392,172936,3451,9265,1509,8922,1282,32586,1905,28656,1664,32621,1515,53737,2956,7149,1351,482563,3604,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11136156,6385,3077214,15551,192254,7019,150554,6248,597206,10593,603383,10154,637527,7505,745083,13113,151207,6919,8058942,16350,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3635095,3670,994523,8803,64268,3604,57492,3797,207743,5573,207780,5522,201985,4283,214599,6910,40656,2986,2640572,9056,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3735547,4652,973213,9180,50362,3346,44891,3269,189046,4654,196150,6323,193091,4949,249462,8144,50211,4211,2762334,9947,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12329010,5777,3177813,15877,196250,6371,145769,5419,595594,9579,625998,9961,672767,8306,764988,12025,176447,6354,9151197,16323,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019489,1801,277923,5007,16888,2055,9852,1523,48497,2815,47791,2699,55145,2785,83137,3984,16613,2552,741566,5117,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4509457,5878,1199462,12222,64773,4514,75316,5032,239354,6965,239650,7329,250915,5788,280419,9187,49035,4866,3309995,11858,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,790983,1999,219022,3562,14459,1314,11414,1577,44447,2360,42771,2656,45103,1921,51918,2940,8910,1541,571961,3743,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6174799,6530,1594654,11552,90073,5425,75411,4764,329011,7009,350420,7158,333601,6028,346467,9263,69671,5019,4580145,11445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24543360,13557,7320055,32401,452096,10408,419037,13223,1584911,15620,1529929,19546,1505432,19445,1546122,24601,282528,10368,17223305,34735,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666272,4088,926365,8532,59178,4162,51342,3273,193254,5963,189281,6748,174277,3855,226026,7430,33007,2603,1739907,8727,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,607819,1024,155911,3352,8258,1020,6155,868,26708,1575,29850,1820,31591,1300,43013,2268,10336,1688,451908,3135,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7796985,5949,2156250,14867,128182,4757,107858,5796,409586,9783,411326,10160,425819,6306,528060,11061,145419,8376,5640735,14471,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6570125,5160,1710462,12977,102700,5690,85895,4694,338228,7633,353540,7742,356539,5339,398813,9917,74747,5237,4859663,13107,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1796185,3114,420204,6790,23105,2567,20046,2380,86983,3424,87815,3598,86487,2897,96147,5188,19621,2484,1375981,6616,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5511248,3869,1506580,9898,77318,3874,87788,4317,287557,6005,304152,6450,314863,5596,368631,8357,66271,3672,4004668,9519,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,545629,1588,145877,3409,9211,1227,7770,1460,29587,2244,31006,2162,29494,1937,32011,2396,6798,1357,399752,3232,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3579292,3943,991812,8957,56486,3749,45657,3206,187216,5101,213223,5158,212136,5047,241812,6811,35282,3179,2587480,8377,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
