GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004MA,C25121_004EA,C25121_005MA,C25121_005EA,C25121_006MA,C25121_006EA,C25121_007MA,C25121_007EA,C25121_008EA,C25121_008MA,C25121_009MA,C25121_009EA,C25121_010EA,C25121_010MA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013EA,C25121_013MA,C25121_014MA,C25121_014EA,C25121_015EA,C25121_015MA,C25121_016MA,C25121_016EA,C25121_017EA,C25121_017MA,C25121_018EA,C25121_018MA,C25121_019EA,C25121_019MA,C25121_020EA,C25121_020MA,C25121_021EA,C25121_021MA,C25121_022MA,C25121_022EA,C25121_023MA,C25121_023EA,C25121_024EA,C25121_024MA,C25121_025EA,C25121_025MA,C25121_026EA,C25121_026MA,C25121_027MA,C25121_027EA,C25121_028MA,C25121_028EA,C25121_029EA,C25121_029MA,C25121_030EA,C25121_030MA,C25121_031EA,C25121_031MA,state
0400000US16,398816,6649,15671,2038,3828,912,3866,1058,4345,1021,3632,1204,34736,2865,8629,1397,7861,1172,13248,1946,4998,1063,65353,4327,10020,1577,14055,1885,28528,2537,12750,1756,69173,4166,6409,1188,10192,1681,37708,3323,14864,1963,87576,4441,3948,896,10431,1726,46378,3142,26819,2770,126307,4791,3594,1059,6991,1327,47253,3603,68469,4149,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,102087,4086,26320,2367,16729,1767,30959,2650,28079,2128,214168,6076,52011,2799,41203,2967,68854,3521,52100,3771,398844,8747,73576,3531,80006,3662,140746,5388,104516,5939,402445,10961,53624,3249,84054,3410,153349,6565,111418,4513,645607,11304,52689,3825,109261,4191,268756,6782,214901,6405,1427131,14357,35729,2743,92702,3744,410724,8921,887976,10546,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,57675,3859,21621,2373,16228,1998,14004,1732,5822,1207,142618,5313,50019,2876,44141,2940,38841,2541,9617,1064,264102,8030,65926,3838,87780,4658,89518,5260,20878,2051,259873,7847,41710,2743,82873,4205,109708,5557,25582,2567,386653,9128,39738,2856,98289,4194,188697,6237,59929,3726,609141,11107,19805,2094,75929,3858,283665,8877,229742,7883,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,23347,1849,8639,1051,6039,764,6008,1100,2661,672,63922,3216,23333,1686,19771,1790,15539,1497,5279,919,130413,4581,36704,2511,39921,2753,44050,2678,9738,1414,132744,4177,25388,1845,38656,2479,52604,2755,16096,1769,201080,5268,24560,1775,50009,2559,95747,3742,30764,2011,328862,6397,16450,1565,37434,2670,143739,4592,131239,4428,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,22448,1743,10021,1162,4363,761,6057,1047,2007,588,56622,2975,25555,2010,14596,1552,11917,1389,4554,937,103821,4115,33356,2117,29132,2314,31868,2163,9465,1409,110249,4629,24555,1842,32432,2272,40297,3099,12965,1847,159739,5482,26422,1847,35281,2349,72976,3786,25060,2187,294200,6206,15405,1531,32023,2316,117951,4419,128821,4696,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,64046,3629,32311,2448,13768,1800,12751,1563,5216,1127,124014,5288,55645,3467,28807,2399,30307,2563,9255,1320,188994,5315,55081,2945,56472,3072,61473,3760,15968,1749,176325,6173,33707,2913,49085,2809,72897,3559,20636,2055,230887,6642,27503,2042,51505,3394,108883,4757,42996,2533,367213,6771,18715,1790,36771,2911,150983,5060,160744,4806,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,71398,4181,28256,2421,12418,1661,19683,2240,11041,1776,120574,5449,46229,3894,28535,2363,33190,2656,12620,1561,178881,6017,52486,3660,39756,2520,62214,3443,24425,2592,153832,6167,31887,2881,32746,2603,64163,3836,25036,2533,200881,6227,29361,2703,34741,2695,89707,4913,47072,3190,405128,9389,28806,2355,36731,2875,149725,6238,189866,6960,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,13803,1647,3217,622,2038,516,4351,970,4197,1022,35484,2363,8625,1171,6826,1003,11647,1633,8386,1305,63639,3077,11475,1225,12445,1425,24289,1696,15430,1491,57795,2699,6649,932,9582,1229,25146,1940,16418,1609,80281,3880,6441,1124,9723,1107,36400,2567,27717,2477,140695,4706,3153,678,6044,923,46347,2976,85151,3237,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,35169,3035,4344,1036,3709,1037,9796,1353,17320,1972,68039,3687,8626,1281,5551,1012,23104,2219,30758,2697,118925,5251,9632,1461,9612,1542,37440,2737,62241,3970,128720,5496,7447,1322,8199,1382,40583,3392,72491,3517,248092,7103,10165,1714,10919,1465,69299,3917,157709,5378,838502,10948,9986,1476,11216,1552,99401,4836,717899,10509,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,37790,2658,2448,726,1248,471,7217,1149,26877,2207,82196,4478,4710,980,4455,1207,20258,2104,52773,3518,147087,4985,7262,1244,4565,975,33493,2469,101767,4021,151185,6167,5385,1048,4333,1069,34291,2980,107176,5007,262602,6862,5882,978,4129,836,53497,3216,199094,5672,892419,11493,8351,1372,5337,937,72670,4051,806061,10344,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,114779,4006,49927,2974,26445,1873,24882,1886,13525,1595,234673,6231,93937,3981,62820,3162,58121,2321,19795,1770,424930,8637,140055,4257,116129,4378,124016,4893,44730,2710,399898,7984,95869,3852,109842,4057,144350,5334,49837,2857,560393,9997,91887,4356,137775,5658,241382,6836,89349,3525,971607,10272,68375,3233,124420,4460,406859,7303,371953,6898,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,42692,2376,11001,1360,7467,984,13277,1530,10947,1280,85713,3191,18136,1449,17664,1455,32314,1912,17599,1518,174327,4984,27742,2139,29769,1851,75877,3494,40939,2474,196748,5126,22724,1999,28734,1806,92183,3857,53107,2912,328586,7111,20858,1692,33640,1699,163023,5245,111065,4310,697383,7923,14911,1440,26161,1819,220766,5739,435545,6620,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,55921,4016,27072,2807,13985,1863,10225,1585,4639,1195,97452,4554,48810,3123,25845,2690,18074,2160,4723,1144,137776,5683,49344,3316,38976,3062,38781,3955,10675,1666,116047,4811,32137,2940,33586,2913,38036,2739,12288,1952,144962,5580,26645,2396,37721,2799,56003,4162,24593,2773,202505,7009,15180,2146,28466,2728,81587,4773,77272,4335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,61934,3493,23052,1882,14038,1715,15608,1757,9236,1673,134876,4838,51708,3117,31740,2152,40076,3163,11352,1511,241649,7215,60073,3513,62311,3831,88154,4457,31111,2623,242883,7395,41750,2810,62887,3691,101184,4532,37062,2832,339425,8478,36821,2795,68243,3836,168117,6465,66244,3476,572264,10658,19850,1637,51676,3615,230943,7498,269795,7172,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,11464,1391,3078,617,1336,468,3501,786,3549,973,26513,2260,8130,1218,4584,961,8414,1436,5385,927,44185,2841,7831,1163,5840,834,16846,1496,13668,1742,45869,3085,5777,1050,4830,949,17682,1895,17580,1787,59976,3245,5529,993,5483,1080,21159,2179,27805,2541,86563,3331,4216,864,4285,900,22241,2041,55821,2858,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,15107,1696,5625,955,4170,897,3741,761,1571,667,35119,2221,13038,1409,9357,1172,10402,1200,2322,468,62306,2773,17499,1329,18064,1738,21114,1565,5629,875,68953,3213,14647,1398,17629,1653,30562,2077,6115,897,103983,3702,12943,1138,24370,2059,52144,2952,14526,1682,198840,3858,7745,941,20713,1606,93518,3357,76864,3367,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,21151,2810,3512,977,3451,859,8190,1918,5998,1610,37471,3524,9453,1765,8443,1562,12302,2056,7273,1705,76267,4820,13309,1968,16955,2284,30362,3433,15641,2508,81103,5832,11032,1914,16884,2094,34654,3649,18533,2884,112069,6467,11419,1873,18695,2417,50834,4390,31121,3576,224930,8498,8773,1546,17179,2494,82861,5677,116117,5619,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,7839,1306,974,419,810,483,2380,628,3675,895,19697,2059,3801,948,2621,800,6303,1120,6972,1070,39292,2833,5114,1060,3572,800,13587,1508,17019,2149,40533,2720,3666,927,3087,826,16277,1594,17503,1774,70623,3254,3120,796,4071,938,22746,1941,40686,2679,191086,5057,2280,697,3352,815,32620,2193,152834,4872,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,47200,3225,3573,915,4055,1068,9694,1233,29878,2755,99827,4760,9674,1378,6785,1141,25808,2348,57560,3747,183845,5499,11646,1621,12966,1997,44230,2718,115003,4331,196925,5975,7111,1175,8864,1254,46108,3106,134842,4944,332594,6787,7526,1140,11610,1281,74081,3780,239377,5837,1200089,12582,10497,1469,10471,1371,105335,4423,1073786,12130,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,32049,3002,10351,1651,5908,1130,9693,1452,6097,1093,55980,3453,20439,2298,10739,1596,14562,1507,10240,1689,86461,4611,21488,2711,16726,2203,29841,3088,18406,2157,73948,4418,10708,1594,12110,1642,31945,2825,19185,2006,99910,4992,11090,1500,13236,1934,43163,2843,32421,3012,174656,5934,7529,1109,10449,1394,52773,4000,103905,5110,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,108080,4571,19767,1897,14294,1594,18295,1841,55724,3879,225966,6437,42681,2856,36038,2066,47008,2813,100239,4647,424915,8904,64233,3615,75926,3384,97386,3762,187370,6212,419377,8090,45786,2818,71307,3922,115147,4655,187137,4732,696603,11828,51598,2780,94565,3933,193260,5731,357180,8642,1976746,18393,47507,2767,98891,4664,339705,7012,1490643,17382,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,114139,6055,37122,3295,27741,3100,31798,2884,17478,2814,228882,8160,67066,3940,59597,4425,72095,4143,30124,2808,380006,10124,82168,5635,88355,4104,146248,7320,63235,4586,361165,10692,47710,3558,74655,4183,161658,7618,77142,4799,496014,13479,41920,3473,76125,4414,242708,9448,135261,6603,869696,15673,22433,2721,55674,3531,290848,10994,500741,12930,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,7080,1077,3269,684,1619,674,1554,554,638,277,11736,1237,5673,752,1952,418,2831,609,1280,481,21466,1696,7805,972,5632,891,5585,814,2444,641,25463,2007,6968,975,4738,803,10675,1460,3082,797,39969,2507,7781,868,7209,926,18420,2210,6559,1104,80540,2842,6582,844,10035,1279,35298,2136,28625,2017,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,106666,4462,37925,2487,27792,2437,29178,2319,11771,1445,238575,6533,75244,3805,71960,3682,71961,3973,19410,1879,459464,8188,98968,3516,142533,4994,173910,5034,44053,2619,446938,8033,68902,3306,133072,4689,191452,5968,53512,3665,662538,9883,61766,3330,167526,4937,328767,8916,104479,4769,1125532,11260,34258,2261,120894,4673,503692,9428,466688,7200,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,45415,2772,20608,1789,11615,1454,9155,1216,4037,817,94356,4189,42390,2423,26121,1765,19651,1992,6194,1193,155355,4484,53348,3335,47071,2609,41758,2649,13178,1484,148937,4884,34371,2220,43650,2694,55097,2974,15819,1683,198953,5516,31843,2005,50736,2795,86822,4156,29552,2556,323982,6212,20728,1737,42789,2373,144580,4956,115885,3519,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,34021,2987,5617,980,2957,850,10903,1875,14544,1872,68519,3565,13436,1653,6160,967,22051,2414,26872,2480,126140,5271,17970,2077,9071,1192,45887,3480,53212,3232,130949,5513,10910,1474,6743,1159,49893,3508,63403,3866,199849,6512,9201,1436,8418,1546,74310,4202,107920,5028,362534,7849,6908,1303,4408,1031,63166,3986,288052,6453,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
