GEO_ID,B19001A_001E,B19001A_001M,B19001A_002E,B19001A_002M,B19001A_003E,B19001A_003M,B19001A_004E,B19001A_004M,B19001A_005E,B19001A_005M,B19001A_006E,B19001A_006M,B19001A_007E,B19001A_007M,B19001A_008E,B19001A_008M,B19001A_009E,B19001A_009M,B19001A_010E,B19001A_010M,B19001A_011E,B19001A_011M,B19001A_012E,B19001A_012M,B19001A_013E,B19001A_013M,B19001A_014E,B19001A_014M,B19001A_015E,B19001A_015M,B19001A_016E,B19001A_016M,B19001A_017E,B19001A_017M,NAME,B19001A_001EA,B19001A_001MA,B19001A_002MA,B19001A_002EA,B19001A_003EA,B19001A_003MA,B19001A_004MA,B19001A_004EA,B19001A_005EA,B19001A_005MA,B19001A_006EA,B19001A_006MA,B19001A_007MA,B19001A_007EA,B19001A_008MA,B19001A_008EA,B19001A_009EA,B19001A_009MA,B19001A_010EA,B19001A_010MA,B19001A_011EA,B19001A_011MA,B19001A_012EA,B19001A_012MA,B19001A_013MA,B19001A_013EA,B19001A_014EA,B19001A_014MA,B19001A_015MA,B19001A_015EA,B19001A_016EA,B19001A_016MA,B19001A_017EA,B19001A_017MA,state
0400000US13,2242220,13717,153258,7035,123110,6711,118265,6241,123149,6888,107768,5810,115016,6224,113619,6146,108142,6532,92787,5337,186455,7449,240435,8274,275018,8037,177316,8564,105223,6340,103334,5823,99325,4998,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,149615,3335,10112,2110,5659,996,5232,1141,6023,1101,5584,1200,6608,1786,5671,1136,7987,1812,7860,1385,13391,1772,17443,2193,19935,1995,12827,1989,7383,1600,9486,1800,8414,1427,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,547153,5924,40865,3783,32573,2861,36248,3150,33984,2910,37761,3721,34863,3403,31564,2765,29663,2798,28006,2461,46332,3701,58809,3931,61138,3977,38107,3764,15492,2029,12662,1901,9086,1584,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3638039,13344,204505,7162,163804,5937,183377,6756,192038,6767,173548,5777,174634,6098,162080,6464,164128,5945,150724,5745,296124,7771,390899,9141,476990,10256,324278,7847,185771,5985,196388,7115,198751,6192,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2146166,9731,141330,6210,123082,5840,120011,5258,125555,4808,122583,4565,130704,5568,113199,5615,111960,4414,102533,5442,197757,7212,244359,6629,267484,7951,155177,6581,78312,4759,59335,3979,52785,3820,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1144189,6133,69704,4275,66903,3455,61432,3391,62329,3550,64398,3133,67801,3596,61075,3137,62482,3099,49148,3194,103683,4080,130971,4460,148702,5098,87692,4174,41610,2475,37230,2481,29029,2262,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,970810,5530,57765,3314,50003,3260,51823,2733,57048,3437,56439,3214,54566,3600,50742,3180,54939,3907,46078,2921,83410,3898,105434,5227,124195,4281,76598,3577,37747,2660,33964,2847,30059,2505,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499418,8349,151314,6306,107903,5143,102935,5516,94864,4166,86985,3452,87630,4300,77038,4423,78305,4107,69991,4283,118026,5325,149621,5434,159553,5637,93329,4492,50612,3255,37414,3093,33898,2644,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1128955,7421,84216,5167,70258,3922,60495,4393,63109,3732,59950,4315,57445,4163,52922,3853,52058,3270,47168,2793,84234,4701,115842,5581,146393,5905,96115,5042,51521,3653,47807,3105,39422,2795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,536015,4941,38488,2796,38594,3025,32523,2357,36999,2313,32884,2751,28010,2029,26431,2138,25836,2369,25514,2078,43690,2197,55169,3166,68274,3531,37237,2769,18041,1828,15221,2038,13104,1620,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1327546,8262,50470,3625,44058,3060,44926,3532,48908,3660,42620,3016,48316,3589,44006,3379,45308,3583,42809,3874,97816,4471,130969,5387,179372,6722,151093,5114,106512,4705,121098,5492,129265,5031,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2123858,9273,120208,4970,104513,5478,93857,5453,93759,5657,81773,4665,83852,4816,77216,4877,79899,4004,75970,4508,146100,6152,203971,5661,275395,8714,215340,7793,140106,4897,164960,5652,166939,5872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3088992,12597,207257,6638,172456,5678,180340,5711,188022,5517,171152,5756,176655,5692,160194,5534,158076,5396,137892,4676,263522,6516,328864,7363,383554,7140,235016,5603,122643,4311,112065,4975,91284,4060,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1881399,7401,100127,4013,83856,3573,85317,3254,87371,3682,86975,4063,87598,3720,88117,3957,87925,3408,80511,3221,163249,4616,218807,5942,266049,6174,175678,5136,101277,3712,89446,3493,79096,3476,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,681076,7020,53175,3374,44722,3389,42235,3935,41706,3386,38689,3686,41104,3286,38626,3386,35142,3304,29421,2885,58123,3971,72806,3886,78226,4170,45916,3531,22267,2614,20839,2343,18079,2232,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1992811,10607,139578,5400,115115,5350,119148,4619,121292,5067,113120,5271,115592,5146,109509,4013,111136,5259,90923,4202,178683,6424,200774,6444,236043,6790,138069,6304,77123,4268,69165,3783,57541,3070,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,374690,4494,23986,1843,25726,2496,23885,2437,25357,2527,24439,2238,21217,1911,19951,1868,20762,2259,20926,1948,33028,3056,40066,2909,44316,3300,22648,2515,11552,1744,9016,1332,7815,1278,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,656444,4793,40653,3195,33352,2422,34911,2315,38614,2688,33448,2202,36807,2800,34131,2439,34196,2682,28913,2121,58613,2656,73143,3423,88131,3319,52434,2581,25015,2218,23055,2118,21028,1992,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,750768,9815,47410,4451,36393,3257,38600,3503,42532,4284,43316,3600,41206,3950,37242,3118,42118,4396,37284,4048,66832,5498,76830,5348,91822,5904,60989,4636,32644,3185,30081,3421,25469,3492,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,492522,4400,23461,2177,22314,2328,19831,2231,23186,2143,23200,2763,23993,2243,22298,2358,19923,2224,19609,2176,35348,3016,55052,3301,70394,3727,49950,3484,30869,2727,29179,2602,23915,2332,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2311885,10724,100874,5557,81668,3809,96664,5807,94895,4421,87293,4133,90101,4832,82082,4127,88559,4674,81330,4201,162602,6009,217478,6405,309452,8456,243133,6620,168653,5196,194498,6254,212603,6800,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,590335,7041,52224,3478,37721,3286,39040,2871,39084,2995,34010,3014,31718,2894,31930,2824,28408,3027,26656,2536,45001,3845,54286,3070,64538,3867,41239,2733,23055,2645,22520,2063,18905,2199,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5068665,16566,317196,9373,247620,6876,245610,6076,246188,7122,219131,6478,218592,6384,200204,6924,210577,7376,178416,5764,377172,10145,502633,10822,645064,13029,458128,11338,287476,6509,330235,8836,384423,8958,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2700445,16195,185977,7627,157045,7743,154714,6229,161308,7295,153417,6717,153993,6881,136633,6672,142060,7025,120719,6447,226280,8397,281551,9747,311834,9193,198496,8467,115860,7317,106746,7473,93812,5025,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,263699,2425,17822,2108,13804,1523,11873,1266,16196,1764,11752,1394,14822,1772,13614,1725,13064,1719,10999,1517,22360,2555,29864,2162,36363,2322,23707,1859,10639,1200,8058,1058,8762,1403,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3833890,13053,263928,8261,222709,6108,220104,5439,229546,7369,215472,7058,219144,6495,200633,7029,192407,6005,171489,6554,331948,7194,421177,7548,465949,7170,282747,7279,150923,5569,137951,5422,107763,4276,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1130297,7157,82419,4092,74499,3994,70701,3911,70657,3810,69931,3361,66260,3537,59263,3797,58079,3697,55807,3102,96912,4450,115599,4428,128766,5326,78911,3787,40755,3378,30814,2454,30924,1934,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1349599,7298,102725,5244,77456,5193,77867,4628,82648,5079,74290,3993,79575,3969,74920,4843,69073,4303,60669,4321,109893,5359,150131,5880,161890,6015,94010,4323,51022,3196,43588,3563,39842,2839,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4213142,12194,249737,7216,227889,5981,234217,6251,238250,6737,221695,6484,216852,6312,207946,6411,207168,7443,184196,5759,367455,9425,450911,8996,528959,9487,339688,7175,189559,5347,181503,5758,167117,5577,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,354489,3824,24041,2438,20305,2171,18442,2306,17603,1731,15187,1806,15934,1857,15136,1942,16684,2178,13018,1612,26292,2450,35852,3027,44512,3116,35423,2973,19580,2072,20687,2341,15793,1847,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243544,9962,86172,4989,72311,4795,70624,4653,69386,4612,68960,3924,66147,3940,66994,4687,64284,4511,56058,3971,113318,6327,132895,6085,148137,6770,98728,5346,51896,3789,42390,3991,35244,3249,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,292718,3207,16489,1915,17011,1933,14669,1603,19320,2251,14390,1841,19233,2212,15414,1780,14148,1580,13290,1794,26206,2063,36151,2543,39313,2835,21622,2415,9340,1327,8655,1346,7467,1133,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1986001,11874,159222,5654,124696,5360,131923,6538,128577,4862,122726,5587,122039,5736,105799,5193,103281,5246,90890,4884,169820,6454,190140,7179,224994,6927,131448,6021,63109,4036,59584,4076,57753,3806,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6776510,19825,470007,11590,364481,9094,355411,10423,396061,11668,352620,11346,352574,10251,327030,11162,326136,10844,289374,9902,537338,14367,685141,14710,799305,16149,560388,13099,306799,10127,324661,9826,329184,10877,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,800109,6025,41216,3248,34883,3098,32724,2633,40926,3558,38201,3349,41097,3054,38915,2890,40591,3278,35425,3131,75565,4220,103936,5374,112386,4412,68668,3591,36366,2740,31686,2698,27524,2766,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,248798,2477,13141,1363,14601,1661,12340,1417,14357,1289,12465,1439,13244,1534,12860,1613,13304,1439,10887,1201,20597,1871,28571,2132,34657,2331,19959,1508,9828,1149,10358,1283,7629,1003,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2188551,12501,103485,4870,85638,4553,86837,4936,91993,4719,91641,5811,95027,5305,90715,4951,89038,5300,83011,4991,167586,6847,221171,7268,296295,9821,213952,6474,136063,5402,161900,6330,174199,5961,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2192292,9698,121731,6009,98464,5000,93161,4791,105830,6117,98570,5223,113588,5005,101536,5025,102677,5133,95998,4873,184365,6840,245782,8868,298201,8180,194714,6808,119839,4737,115484,5723,102352,4347,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,701683,5722,72815,3804,55617,3911,53848,3388,50645,3456,47662,3479,40229,2538,35832,2539,38801,2858,28223,2546,53510,3440,65493,4032,70631,3238,39999,2878,20009,2253,16707,1814,11662,1900,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2057111,8000,115083,4736,105237,4255,108369,5175,116575,4201,106145,3940,112365,3849,109428,3899,105554,4379,95771,3607,187083,5835,243186,6189,280162,6314,164906,4656,80873,4434,71515,4122,54859,2473,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207666,3228,9045,1457,8607,1389,8718,1208,11605,1629,10998,1614,11461,1468,11073,1486,10052,1480,8977,1316,18441,1872,23794,1930,30939,2931,19208,2037,11875,1463,7490,1245,5383,1030,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,857626,9765,246349,6651,106527,4656,88571,3951,73621,3849,52429,3325,50254,3266,37479,2747,33259,2719,26778,2280,40391,3106,39167,2837,28535,2778,13633,1710,8433,1421,6713,1230,5487,963,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
