GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003MA,B18101_003EA,B18101_004MA,B18101_004EA,B18101_005EA,B18101_005MA,B18101_006EA,B18101_006MA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009MA,B18101_009EA,B18101_010EA,B18101_010MA,B18101_011EA,B18101_011MA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014MA,B18101_014EA,B18101_015MA,B18101_015EA,B18101_016EA,B18101_016MA,B18101_017EA,B18101_017MA,B18101_018MA,B18101_018EA,B18101_019MA,B18101_019EA,B18101_020MA,B18101_020EA,B18101_021EA,B18101_021MA,B18101_022EA,B18101_022MA,B18101_023EA,B18101_023MA,B18101_024MA,B18101_024EA,B18101_025EA,B18101_025MA,B18101_026MA,B18101_026EA,B18101_027EA,B18101_027MA,B18101_028EA,B18101_028MA,B18101_029EA,B18101_029MA,B18101_030MA,B18101_030EA,B18101_031MA,B18101_031EA,B18101_032MA,B18101_032EA,B18101_033EA,B18101_033MA,B18101_034EA,B18101_034MA,B18101_035MA,B18101_035EA,B18101_036MA,B18101_036EA,B18101_037MA,B18101_037EA,B18101_038EA,B18101_038MA,B18101_039EA,B18101_039MA,state
0400000US15,1326065,2252,648083,2516,45388,836,324,277,45064,879,109449,879,6606,1296,102843,1524,143679,2414,8327,1537,135352,2529,261736,1834,27548,3205,234188,3471,50729,622,11278,1242,39451,1329,37102,531,18471,1262,18631,1117,677982,1697,42632,789,478,410,42154,780,106608,911,2558,753,104050,1040,149322,1312,4890,977,144432,1610,268971,1521,22260,2381,246711,2575,54174,747,10003,1443,44171,1585,56275,757,28253,1566,28022,1578,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,61479,1360,684,666,60795,1476,157907,1731,10888,1911,147019,2663,180505,2052,12215,1804,168290,2498,289355,2512,39522,3575,249833,3978,56120,855,17867,1639,38253,1882,36197,743,20072,1512,16125,1497,784082,2928,57007,1574,356,465,56651,1492,150671,1568,7799,2174,142872,2409,175915,1912,9564,1991,166351,2671,292756,2063,39517,2961,253239,3415,59443,1187,16140,1986,43303,2063,48290,896,25613,2052,22677,1933,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,418873,2754,4511,1144,414362,2748,1155067,3009,61239,4207,1093828,5367,1483595,4081,74027,4164,1409568,5203,2455228,5073,255846,7509,2199382,7535,396806,1828,92934,3934,303872,4245,279354,1844,131956,3952,147398,3807,6499083,5643,408090,2776,2458,921,405632,3073,1109857,3072,33659,2702,1076198,3750,1492543,3052,60969,3722,1431574,4440,2582729,3863,268458,7523,2314271,8907,467757,1760,108940,4328,358817,4221,438107,2533,222310,5282,215797,5037,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,219170,2073,1347,537,217823,2180,594549,3165,44283,3867,550266,4740,731825,4178,51852,3482,679973,5069,1242922,3760,174790,6263,1068132,7241,211778,1300,60108,2694,151670,2790,143627,1305,68520,2731,75107,2557,3273773,4020,209063,2415,2406,763,206657,2550,570854,2502,25206,2934,545648,3454,733124,3166,41309,3351,691815,4320,1296799,3544,191184,6136,1105615,7609,243532,1361,65450,3198,178082,3404,220401,1792,116218,3659,104183,3738,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,100044,1665,644,429,99400,1623,267141,2022,16529,1940,250612,2673,348282,1954,19849,1910,328433,2853,585616,2343,67042,3429,518574,3987,106158,600,25854,1775,80304,1716,82829,1057,37793,1926,45036,1816,1527395,3237,98158,1786,278,200,97880,1779,256218,2203,10703,1676,245515,2591,341603,2372,15188,1634,326415,2884,585910,1905,66863,3089,519047,3677,119842,917,24742,1897,95100,2018,125664,1334,57157,2327,68507,2160,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,102420,1720,258,164,102162,1690,266639,2551,17901,2065,248738,3317,324159,2349,19550,2231,304609,3010,530166,2492,71564,3871,458602,4359,90962,846,23971,1637,66991,1817,68568,1119,33495,1703,35073,1570,1430616,2615,99620,1571,1043,400,98577,1628,252532,2060,10379,1443,242153,2227,325426,2384,21550,1933,303876,2932,548698,2576,69314,3705,479384,4226,101423,1028,24676,1725,76747,1843,102917,1354,52017,2181,50900,2338,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,141892,2370,1542,537,140350,2506,380493,2471,32752,3077,347741,3620,467503,3575,42638,2975,424865,4614,846887,3253,169680,5758,677207,6837,154210,1484,52376,2648,101834,2837,95429,1107,51608,2460,43821,2406,2197943,4284,137177,1966,848,384,136329,1969,363386,2995,19011,2024,344375,3707,485304,2842,38168,3119,447136,4163,890336,2673,170590,6244,719746,6805,177003,1354,57305,2749,119698,2794,144737,1643,83836,2798,60901,2590,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,159305,2528,2405,943,156900,2809,411355,3275,37187,3178,374168,4312,519487,3606,42871,4188,476616,5123,831962,3618,152866,5317,679096,5900,144957,1524,47611,2890,97346,2770,91933,1327,48753,2233,43180,2179,2314069,4598,153670,2339,1168,581,152502,2344,392963,3361,20295,2552,372668,3823,554938,3754,34156,3306,520782,5020,898693,3346,154479,6057,744214,6116,171516,1531,53859,2491,117657,2659,142289,1913,84923,3158,57366,2768,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,33916,887,376,213,33540,853,105766,1636,10653,1730,95113,1784,129163,1246,12016,1510,117147,1705,280333,1371,44798,2807,235535,2993,55225,556,17443,1326,37782,1388,38658,703,19252,1266,19406,1364,671060,2018,32181,715,288,186,31893,736,98038,1030,5967,1314,92071,1476,128073,1020,10885,1719,117188,2045,296452,1360,40457,2939,255995,2977,60740,677,13629,1333,47111,1391,55576,791,27625,1417,27951,1516,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,185438,1765,2557,1268,182881,1897,498914,2102,26265,2854,472649,3292,643189,3508,34533,3512,608656,4374,1124160,3284,111012,5749,1013148,6065,182353,1312,39534,2522,142819,2525,120794,1423,51720,2374,69074,2529,2981740,3865,177683,1656,1891,1055,175792,2105,482463,1941,15858,2282,466605,3097,665536,2388,26963,3313,638573,4378,1251653,2550,133395,5792,1118258,6453,215438,1392,47918,3051,167520,3268,188967,1738,94821,3938,94146,3657,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,185568,850,1869,924,183699,1341,529925,1796,36841,3575,493084,4060,748576,2224,42406,3440,706170,4104,1303133,2409,137066,4896,1166067,5394,215672,1332,48482,2633,167190,2734,158956,1286,71305,3068,87651,3030,3365766,2676,176947,803,763,334,176184,926,509433,1483,23950,2861,485483,3262,777468,1428,39267,3410,738201,3872,1393962,1946,154622,5992,1239340,5932,253445,1337,56781,2706,196664,3056,254511,1850,124396,3502,130115,4245,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,298547,1937,3355,1277,295192,2081,874005,2712,67857,3576,806148,4373,1061761,3130,88295,4531,973466,5267,1944768,2962,291492,6816,1653276,7515,346914,1509,94850,3462,252064,3644,243294,1236,113053,3369,130241,3371,4993017,3459,284846,2020,1943,747,282903,2133,832133,2053,38255,2910,793878,3726,1069095,2584,72602,3999,996493,4626,2047129,2593,297325,6154,1749804,6137,390422,1267,98136,3552,292286,3772,369392,1769,189196,4435,180196,4492,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,179415,1891,1711,622,177704,1968,473954,2555,30206,2618,443748,3313,615612,2531,32597,2707,583015,3588,1056169,2952,109903,4863,946266,5759,172835,820,42244,2313,130591,2376,124732,1204,55434,2468,69298,2249,2664011,3589,173034,2008,1039,455,171995,2048,449632,2399,15606,1655,434026,2895,603802,2603,29454,2239,574348,3218,1064750,2730,98096,4195,966654,4962,190513,1026,35556,2097,154957,2263,182280,1533,81056,2857,101224,2920,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,106182,3236,1252,635,104930,3380,277409,3818,20727,2426,256682,4478,319473,4342,28352,3564,291121,5141,533211,4545,104690,4367,428521,5952,99318,1681,38299,2647,61019,2744,60191,1469,33740,1626,26451,1773,1516027,4544,99215,2825,343,289,98872,2820,266766,2953,11435,1800,255331,3376,344106,3263,22654,2740,321452,3629,591422,3288,109180,4273,482242,5488,116312,1496,39741,2402,76571,2553,98206,1399,61091,2525,37115,2091,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,194545,2384,2409,891,192136,2580,526729,4035,39434,3378,487295,4972,657455,3696,45551,3115,611904,4839,1134100,3468,176110,6084,957990,7366,211704,1565,60401,3298,151303,3385,146465,1679,73161,2434,73304,2383,3027970,4474,187072,1935,1615,685,185457,2095,500909,2871,20251,2209,480658,3475,678191,3043,40413,3332,637778,3958,1201329,3959,187236,5970,1014093,6843,242563,1285,64958,3448,177605,3530,217906,1759,110931,3504,106975,3308,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,31678,1012,414,346,31264,1090,82546,1496,4471,978,78075,1709,110374,1824,8595,1577,101779,2253,196744,1736,29535,2668,167209,2908,41335,535,12014,1249,29321,1353,27557,564,15170,1070,12387,1177,492980,2079,28771,1092,529,447,28242,1022,79107,1443,2621,869,76486,1581,107533,1695,5357,1424,102176,2086,200155,1679,24353,2549,175802,2713,41660,640,9335,1107,32325,1080,35754,605,18188,1348,17566,1192,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,67374,1665,479,285,66895,1651,167112,1860,8382,1250,158730,2333,212570,2062,9555,1568,203015,2647,343833,1926,38958,2752,304875,2994,59313,608,14837,1230,44476,1334,44805,622,21940,1306,22865,1335,919381,2970,63608,1698,231,169,63377,1687,161097,1330,6871,1368,154226,1717,211489,1761,9125,1302,202364,1804,349408,1871,36295,2268,313113,2847,64764,673,12759,1171,52005,1175,69015,1008,30482,1656,38533,1626,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
