GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002MA,C17001A_002EA,C17001A_003MA,C17001A_003EA,C17001A_004MA,C17001A_004EA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007EA,C17001A_007MA,C17001A_008MA,C17001A_008EA,C17001A_009MA,C17001A_009EA,C17001A_010EA,C17001A_010MA,C17001A_011EA,C17001A_011MA,C17001A_012EA,C17001A_012MA,C17001A_013MA,C17001A_013EA,C17001A_014MA,C17001A_014EA,C17001A_015MA,C17001A_015EA,C17001A_016EA,C17001A_016MA,C17001A_017EA,C17001A_017MA,C17001A_018EA,C17001A_018MA,C17001A_019MA,C17001A_019EA,state
0400000US13,5831345,20465,816035,34003,368580,16819,119577,8415,231542,10887,17461,2419,447455,20198,115544,9152,287716,12817,44195,3027,5015310,38185,2516148,18933,569864,10051,1615133,12428,331151,2626,2499162,22672,523621,11039,1575151,13758,400390,3323,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,329553,3500,37452,3832,17688,2623,3820,1233,12870,2148,998,443,19764,2458,2712,867,14601,1925,2451,810,292101,5213,157706,3473,21102,1762,112431,2851,24173,624,134395,3098,21100,1531,90200,2080,23095,917,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1435081,6025,221822,12363,100928,6699,36303,3906,60668,4994,3957,746,120894,7376,36035,4100,76205,4382,8654,1411,1213259,13662,613061,8037,158068,4195,370557,5861,84436,940,600198,8068,147184,4384,358838,4945,94176,1518,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9135147,27115,1007522,24080,458162,12661,155630,7590,277949,9230,24583,2402,549360,14803,147736,8349,342090,9343,59534,3107,8127625,35089,4038472,20577,879773,10888,2616400,14306,542299,3374,4089153,18822,836461,9486,2568921,12366,683771,3642,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5360355,9780,706682,27302,312778,12818,111855,7409,185930,7060,14993,1818,393904,16940,114376,8605,245260,9595,34268,2915,4653673,26436,2324045,12624,521093,7003,1486776,7741,316176,2253,2329628,17039,492374,8284,1443957,9588,393297,3202,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2717708,5198,303926,11587,135707,6350,45497,4666,81745,3927,8465,1019,168219,7028,42905,3637,105446,4783,19868,1526,2413782,11249,1206527,6450,271816,4347,757696,4379,177015,1406,1207255,7169,257120,3648,730815,4907,219320,1948,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2377075,6824,281756,12056,124209,7150,43031,3672,74371,4992,6807,1080,157547,7267,43245,3964,98306,4728,15996,1666,2095319,12427,1049925,7717,248184,4440,659004,5468,142737,1486,1045394,7314,231728,4471,639647,4838,174019,2100,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3734822,5993,652107,20219,287433,9870,103322,5634,163547,6090,20564,2044,364674,13210,101246,6513,224091,7777,39337,2966,3082715,21016,1541669,9971,325348,5923,1001327,6238,214994,2419,1541046,13900,304616,6993,976391,8222,260039,2932,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2816201,7193,368576,15286,154636,8077,46514,4031,95825,6090,12297,1425,213940,9695,49331,4703,139569,6504,25040,2201,2447625,17866,1230277,10387,265570,5401,795127,7200,169580,1714,1217348,10549,252559,5465,757921,7050,206868,2363,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232270,2441,165547,7685,75605,3724,22505,2238,47437,3073,5663,894,89942,5300,19746,1965,59970,3762,10226,1325,1066723,8508,526114,4255,102546,2303,337394,3497,86174,1048,540609,5841,95783,2544,341074,3808,103752,1430,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3337608,13546,231310,13407,98180,6843,27069,3743,60625,4885,10486,1475,133130,8851,28093,4103,86442,5816,18595,1961,3106298,19281,1530807,10732,322110,5541,995255,6571,213442,1913,1575491,10820,309982,5276,996783,6360,268726,2328,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5135311,12169,461647,18790,196038,9447,57585,5680,120406,5540,18047,1923,265609,11366,57103,5042,164892,7502,43614,3111,4673664,21153,2297183,10668,471440,5798,1503074,7474,322669,2226,2376481,13256,448943,5684,1511513,8552,416025,3766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7681488,9910,1059434,21893,487521,13780,159291,8177,302126,8300,26104,1883,571913,12654,150096,7078,364942,8149,56875,3138,6622054,20659,3296030,13269,692603,7340,2107255,9146,496172,2233,3326024,11947,655487,6834,2068152,8223,602385,3212,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4479720,7348,412188,12560,188613,8133,52708,3657,120768,6238,15137,1300,223575,6792,48843,3629,142918,5047,31814,2080,4067532,13553,2032241,8781,451305,3733,1310693,7039,270243,1696,2035291,7795,430614,3758,1279820,5164,324857,2638,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1724664,5166,234297,13358,102156,7207,32213,4030,60619,4851,9324,1545,132141,8134,30844,3311,84962,6236,16335,1915,1490367,14121,745722,8084,162614,4429,469950,5223,113158,1594,744645,8803,154937,3871,449163,6238,140545,2023,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4858112,8399,644967,19023,286389,10560,100584,6399,167057,6557,18748,1669,358578,11462,92724,6076,228947,7540,36907,2360,4213145,19760,2094593,10929,454314,6785,1332808,6795,307471,2210,2118552,12239,434983,6192,1305070,7726,378499,2836,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,871274,2505,108886,7509,53573,4332,16288,2335,33993,3120,3292,842,55313,4491,12122,2041,35857,3273,7334,1105,762388,7946,383126,4643,78313,2740,242051,3045,62762,931,379262,4664,75343,2259,236992,3376,66927,1328,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1580966,6193,174531,8549,74390,4285,27353,2722,41708,2839,5329,892,100141,5692,26617,2982,61703,3854,11821,1371,1406435,9402,710016,5136,165150,3205,450313,3208,94553,1146,696419,6321,155238,3505,425189,4167,115992,1497,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1924277,15881,272366,15686,128788,8797,45173,4825,75408,6210,8207,1636,143578,9888,43401,5495,86277,6323,13900,2022,1651911,19334,847380,11396,174432,5410,547679,7956,125269,1933,804531,11121,166264,6026,507759,7368,130508,2282,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1205460,2810,101273,7567,45599,4529,14640,2491,27714,3288,3245,765,55674,4638,13620,2397,34793,3009,7261,1237,1104187,8594,551284,4724,113630,2517,362624,3439,75030,1001,552903,5417,108337,2825,356788,3279,87778,1330,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6005866,21662,459264,18968,200899,10114,69911,5692,110989,6127,19999,2122,258365,10712,64650,5709,150558,7022,43157,2853,5546602,24968,2727298,13999,594506,7546,1744802,8942,387990,2648,2819304,14100,565749,6583,1744990,10180,508565,3822,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1467977,15089,262581,14101,122803,7788,44389,4696,70717,5223,7697,1518,139778,8526,43191,4871,83346,4815,13241,1596,1205396,18407,596623,10532,126622,5647,371404,6537,98597,1982,608773,9825,119658,5424,375294,5758,113821,1926,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12397129,29608,1432653,30598,638083,15151,201111,7934,381016,11247,55956,3527,794570,21240,188377,9036,485466,13283,120727,6072,10964476,35767,5426798,19088,1092334,8385,3540141,13176,794323,4369,5537678,22233,1029711,8578,3493411,15471,1014556,5666,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6618276,17878,902104,27142,405518,14368,135203,7956,246073,9625,24242,2426,496586,16513,128533,7594,316886,10554,51167,3536,5716172,29649,2827961,17382,594627,8996,1813083,11936,420251,3182,2888211,17216,574108,8673,1799948,10903,514155,3874,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,593571,1558,56896,4405,25391,2504,5552,1156,16852,1991,2987,573,31505,2808,5806,1229,19516,1911,6183,818,536675,4870,274360,3111,56843,1451,179910,2311,37607,668,262315,2815,55962,1252,163482,2101,42871,977,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9339915,8680,1235643,29633,553088,16703,195472,9665,329616,10304,28000,2657,682555,16393,180284,7966,434615,11247,67656,3688,8104272,32098,4018026,17866,852456,10418,2577348,10549,588222,3130,4086246,17113,819297,8257,2532680,11630,734269,3876,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2719103,8223,387327,13406,174657,7356,57620,4608,104626,4709,12411,1510,212670,8049,55626,4207,134443,5313,22601,2053,2331776,14094,1160287,7672,244571,4787,736565,4846,179151,1528,1171489,8344,231957,4638,721959,5889,217573,2369,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3218246,12718,503493,17455,238786,9442,70869,5656,156408,6692,11509,1424,264707,10073,65316,4901,176170,7017,23221,2288,2714753,19079,1344371,10905,265158,6349,862242,7055,216971,1986,1370382,11023,251786,6091,859275,7145,259321,2445,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10191388,12132,1086711,26365,475533,14436,146780,8568,292161,9358,36592,2298,611178,15409,143182,7041,385232,10981,82764,3665,9104677,28238,4499687,16810,908616,8889,2884415,11383,706656,2829,4604990,16290,862893,7420,2841995,12143,900102,4150,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,828468,5878,93950,8179,40588,4468,12167,2364,24396,3066,4025,890,53362,4812,11504,2056,32720,3434,9138,1259,734518,8827,357929,5602,67232,2515,237129,4258,53568,1036,376589,5289,65600,2413,241149,3593,69840,1441,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3055692,9633,410712,17739,183549,10478,60315,6105,114469,7076,8765,1320,227163,10331,59164,5553,143410,6446,24589,2426,2644980,18062,1312202,10981,267159,6454,827745,7901,217298,1825,1332778,10714,253653,6367,828554,6476,250571,2550,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,684864,2739,67957,5241,30302,2840,8157,1559,18374,2039,3771,722,37655,3350,7326,1273,22736,2443,7593,1306,616907,5629,311418,3647,70206,1841,197036,2624,44176,909,305489,3489,68319,1545,186043,2551,51127,1277,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4887824,10244,736055,24652,329491,14148,113510,7496,194888,8937,21093,2062,406564,14255,105652,6673,251808,8990,49104,3144,4151769,26257,2057170,14840,427295,7978,1317751,10081,312124,2103,2094599,15620,409335,7042,1314592,10306,370672,2994,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18745793,45160,3149203,51473,1423602,27379,629476,19223,716596,15523,77530,5076,1725601,30758,602001,17531,985415,17022,138185,5726,15596590,59001,7837645,32648,1897497,19316,5031413,22061,908735,5683,7758945,33404,1798684,17656,4873384,20222,1086877,6433,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2449343,10224,295834,17732,137416,9623,51923,5235,82172,5827,3321,668,158418,9938,49788,5292,99964,6092,8666,1477,2153509,18734,1085547,10365,328137,6320,649322,5946,108088,1120,1067962,10192,315849,5604,629369,6448,122744,1794,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,574087,1512,63177,4479,27896,2298,7369,1182,18472,1809,2055,513,35281,3198,8545,1617,22605,2021,4131,705,510910,4682,254463,2441,50870,1260,165337,1940,38256,648,256447,3259,46924,1709,164788,2014,44735,775,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5472171,14780,499883,18372,213688,9338,59784,5189,138951,6228,14953,1749,286195,11786,62060,5243,190896,8076,33239,2252,4972288,20346,2485790,11360,539066,7284,1612139,8144,334585,2201,2486498,12148,497817,5675,1583314,8614,405367,2829,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5252021,16548,614648,16202,280533,11449,85178,5737,177839,8007,17516,1954,334115,9261,79442,5507,217929,6955,36744,3100,4637373,21587,2334133,13758,476695,7058,1532520,10374,324918,2433,2303240,12065,450846,6308,1476916,8518,375478,3273,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1700692,3296,301231,13134,135849,7604,42762,3766,84353,5198,8734,1340,165382,7183,41707,3414,106487,5199,17188,1849,1399461,13518,698504,8059,134447,4679,447815,5137,116242,1438,700957,7943,125703,4067,434868,5310,140386,1774,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4859386,9124,507213,17888,229138,10329,74420,5785,138703,6633,16015,1484,278075,10219,66736,5225,176354,6901,34985,2376,4352173,18480,2183118,10583,462327,5531,1415032,7083,305759,1872,2169055,10772,443453,6144,1355955,6824,369647,2770,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,503891,3107,53685,5320,23115,2790,8886,1454,13069,2009,1160,461,30570,3357,7789,1762,19846,2300,2935,649,450206,5678,231094,3241,49665,2008,150847,2208,30582,452,219112,3719,49295,2165,137630,2562,32187,842,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2516981,21676,1109104,22599,505142,12487,164230,6453,276694,8112,64218,3016,603962,13217,155319,6396,351522,8725,97121,3152,1407877,25323,682824,13906,129065,6411,432871,9332,120888,3616,725053,13967,125531,6181,457969,9222,141553,4080,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
