GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001EA,B14006_001MA,B14006_002EA,B14006_002MA,B14006_003MA,B14006_003EA,B14006_004MA,B14006_004EA,B14006_005EA,B14006_005MA,B14006_006EA,B14006_006MA,B14006_007EA,B14006_007MA,B14006_008EA,B14006_008MA,B14006_009MA,B14006_009EA,B14006_010MA,B14006_010EA,B14006_011EA,B14006_011MA,B14006_012EA,B14006_012MA,B14006_013EA,B14006_013MA,B14006_014MA,B14006_014EA,B14006_015MA,B14006_015EA,B14006_016MA,B14006_016EA,B14006_017EA,B14006_017MA,B14006_018EA,B14006_018MA,B14006_019EA,B14006_019MA,B14006_020MA,B14006_020EA,B14006_021MA,B14006_021EA,state
0400000US13,9162366,10276,1712760,38902,682557,23243,44335,4303,43094,4562,141160,7698,143636,9078,127577,8747,158060,8219,24695,3276,1030203,24799,7449606,40666,1998868,27109,132076,7299,109244,6421,402754,11939,421144,13129,425352,12194,402013,12332,106285,7563,5450738,28943,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1288451,2869,152750,11310,52722,4992,2802,1028,3802,971,12858,2477,10288,2084,8771,1446,11898,2078,2303,1207,100028,8338,1135701,11337,271755,7101,16470,1844,12232,1476,51651,2772,53356,3279,59803,3224,63486,4074,14757,1941,863946,8562,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1483483,3403,238755,12641,99563,8152,4482,1112,5094,1286,19514,3032,15579,2679,17102,2425,35557,3982,2235,608,139192,8422,1244728,12677,336064,7785,18898,2343,17677,2438,77038,3495,71093,4703,76395,3183,61456,4531,13507,1785,908664,9886,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12096255,7842,1763445,32375,707917,17265,45909,3261,39636,3773,147206,6629,135418,6479,138006,6252,162499,7598,39243,4150,1055528,21594,10332810,32844,2674502,23085,191123,6212,128824,5422,532038,10048,541946,10713,595408,9542,518885,12714,166278,7049,7658308,23477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6077741,7138,945927,24871,384500,13535,22462,2632,21656,2558,81792,5313,72860,4760,63731,4821,107699,6420,14300,2146,561427,16941,5131814,24622,1271497,15890,82528,4634,64530,4126,262473,7540,283497,8655,292352,6647,231158,8161,54959,3626,3860317,18014,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2849176,3964,355333,11302,150693,6931,8117,1501,8461,1750,30180,2988,22270,2133,20548,2228,54679,4138,6438,1365,204640,7175,2493843,11668,602523,8357,46471,2609,31842,2327,124860,4202,130850,4723,141903,3779,98685,4926,27912,2895,1891320,10434,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2671666,3826,354687,12050,147718,7835,10426,1442,7278,1099,29996,3095,25008,2385,21619,1895,45841,4157,7550,1528,206969,7755,2316979,12804,615869,11369,40317,2512,32701,2925,124462,4731,134317,4378,134463,4114,117077,5734,32532,2574,1701110,10630,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4078297,5204,759418,22510,275034,12547,15231,2231,18915,2279,65021,5073,53348,4245,53562,3822,62818,5802,6139,1308,484384,13883,3318879,23676,798098,12920,46040,3889,41680,2998,159698,5753,167744,5870,180236,5604,158944,6269,43756,3550,2520781,16344,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4270736,5692,849877,20205,316195,11590,22219,2726,19230,3122,76666,4804,66838,4221,56585,4073,65287,5583,9370,1468,533682,13889,3420859,20994,857087,15158,61614,4619,44918,3545,172456,5740,184557,6046,183665,6368,171093,8231,38784,3123,2563772,14691,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1254729,2883,173617,8023,54839,4352,3745,962,2544,796,11199,1666,10347,1713,10431,1417,14290,2464,2283,753,118778,6819,1081112,8478,226853,5537,11394,1750,11424,1367,49392,2911,49750,2692,55303,2303,37012,2883,12578,1805,854259,6767,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5476900,6070,539959,18100,193464,11110,11811,1975,11715,2341,41127,4329,34479,3826,33802,3504,49510,4812,11020,1823,346495,12232,4936941,19176,1310983,15977,84720,4430,61755,4430,242743,5829,253978,7491,278050,5928,279241,9324,110496,6643,3625958,17294,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6157790,4761,703222,22257,266577,12262,14588,2017,15030,2009,47767,4780,42037,3573,47152,3676,75631,5528,24372,3186,436645,13666,5454568,20771,1350619,13174,99840,4684,65349,4634,251788,7655,280942,7160,295236,5507,250002,7626,107462,5772,4103949,18476,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9322728,6326,1591835,26285,630597,15882,34738,2577,34096,2838,124537,5979,114546,6245,120057,4803,179065,7346,23558,2474,961238,16707,7730893,26602,1956762,17251,109064,4914,93493,3828,371303,8314,400616,8938,440298,6513,436990,8700,104998,4764,5774131,21329,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5017156,3921,583195,16372,230024,9943,12462,1521,12080,1429,43751,3248,34161,3544,40681,3364,77059,5892,9830,1764,353171,9346,4433961,16751,1127015,10461,79664,3985,59415,3109,236594,5489,239311,6167,251692,4508,202481,6291,57858,3781,3306946,12274,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2769674,4604,610018,19762,244435,11095,20282,2780,15042,2124,53084,4483,47848,3621,48004,4314,54958,4635,5217,1630,365583,12182,2159656,19271,548368,11371,34483,3089,27885,2695,107851,4927,124331,5469,124442,5573,103900,6012,25476,2581,1611288,14515,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5613086,5024,863151,21137,326635,12770,21736,2490,19873,2109,68964,5122,57666,4297,53030,3764,88440,5571,16926,2178,536516,13317,4749935,21465,1162758,15410,82190,4336,59396,4036,229387,6810,244491,7014,263034,5967,219952,8189,64308,4402,3587177,15013,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,939783,2018,136938,8716,53123,5126,2653,837,3797,1086,10010,1548,7077,1218,8273,1371,18964,3024,2349,1118,83815,5476,802845,8584,177424,5890,14463,1908,9295,1358,36968,2640,38123,2694,41266,2150,26169,2773,11140,2534,625421,6997,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1713901,2787,218728,9663,91577,6525,6358,1334,6358,1142,17629,2148,14178,2151,15038,1781,28510,3254,3506,907,127151,5290,1495173,9831,395369,6951,26354,2470,20121,1823,84311,3825,82045,3676,86192,2709,74992,3848,21354,2162,1099804,7825,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2578627,4609,401975,19406,139767,10684,6030,1408,7833,1663,31928,3654,29166,3505,34063,4146,28164,3958,2583,1047,262208,11465,2176652,19887,531459,14219,26054,3119,28949,3418,118287,6318,102536,6662,118065,5592,112941,7816,24627,2873,1645193,13621,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240294,2332,107601,7891,37266,4478,2083,737,1738,654,7753,1758,7646,1622,5091,1052,10144,1799,2811,1204,70335,4770,1132693,8482,262145,5412,15742,1851,13181,1758,54064,3372,55843,3572,65255,2371,43035,3044,15025,1887,870548,6582,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8343261,5757,841215,23791,293373,13128,26947,3261,22391,2610,66073,4912,55603,4279,55526,4403,54662,4189,12171,2357,547842,15374,7502046,23959,1924079,16954,146237,5793,93720,4184,373736,9118,397886,9880,430192,7189,385096,10244,97212,4864,5577967,19577,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1959100,3720,409325,16160,153470,8475,8176,1504,10865,2039,35536,3695,32727,3705,27633,3364,35607,3651,2926,877,255855,10909,1549775,16462,404375,11330,21180,2464,17802,2475,76535,4642,85844,5013,84203,4193,98774,6311,20037,2116,1145400,10662,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18277277,7881,2855108,40607,1021821,21672,53059,3762,59448,3927,213894,7849,205787,7871,209471,7562,223321,10365,56841,4574,1833287,26176,15422169,41902,3725546,26076,233322,7451,183020,7731,692901,13420,736969,12563,832112,9499,794280,12558,252942,8322,11696623,30136,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9043769,8192,1569848,32982,593011,18589,28407,4009,36421,3189,125942,6795,124784,7121,106205,6052,151689,8440,19563,2899,976837,20129,7473921,34250,1850348,25326,114034,6246,93400,6185,367832,10785,399222,12176,400450,10816,380131,12796,95279,6125,5623573,23333,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,632617,1374,75740,5029,29934,2799,1941,969,1026,318,3172,658,3302,1012,3410,857,16403,2142,680,292,45806,3600,556877,5223,130605,3280,7217,1122,7865,1243,28966,1858,24702,1537,28901,1640,26525,2458,6429,1341,426272,4831,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10830867,7260,1722469,32966,675624,20711,42073,3620,40998,3066,140528,6973,126186,6826,124449,6312,179113,9313,22277,2788,1046845,20338,9108398,33665,2251688,22195,147804,6053,106852,5723,445844,10262,464420,9679,502628,8685,456333,9438,127807,6415,6856710,21552,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3525669,3961,588543,17051,217765,8547,15965,1844,14865,1875,49864,3451,39848,3470,36363,2442,53123,4366,7737,1389,370778,11353,2937126,17832,732954,11224,46869,3249,41312,3136,154604,6034,165255,5471,162942,4061,130012,6386,31960,2702,2204172,13906,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3660674,5363,625072,19615,232498,9980,7319,1497,11976,2078,42449,3730,45335,3997,37865,3716,74913,6365,12641,2182,392574,14010,3035602,19468,701582,11405,41374,3069,32090,3393,140713,5029,147532,6238,151709,4775,150776,6878,37388,3438,2334020,16116,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11919477,5920,1601254,33744,582069,17997,32550,3027,31039,3022,118474,6561,107903,6154,106244,5922,157808,9386,28051,2580,1019185,21933,10318223,34553,2376795,22701,161644,5807,112026,4941,469877,9003,507126,10357,555952,8970,424980,9998,145190,5668,7941428,23710,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,978681,2109,139225,8201,52807,4412,3231,984,2255,862,9706,1802,8331,1691,11114,1550,15680,2480,2490,960,86418,5933,839456,8470,196341,5843,13575,1743,7442,1379,37673,2489,38718,2360,43021,2801,42581,2854,13331,2301,643115,7039,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4370819,6658,804013,21104,291847,12530,15455,2496,22996,2582,63987,4602,62857,6118,55061,4757,63776,4283,7715,1510,512166,13909,3566806,21256,845276,15875,48832,3786,51465,4749,172041,6907,172573,7437,191249,6766,167896,9281,41220,4560,2721530,15461,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,762158,2108,102864,6087,40390,3366,2131,467,2387,818,8573,1336,5879,1122,6071,1129,13834,2031,1515,762,62474,4172,659294,5991,164077,4164,12056,1288,8622,1402,34887,2062,35384,2429,38339,1874,27484,2499,7305,1321,495217,4923,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6019945,7258,1070843,27619,370848,14939,21155,2837,21744,2940,89957,5235,83719,4835,68145,5086,75155,5702,10973,1918,699995,17921,4949102,27657,1151182,17445,67195,4304,52747,4027,233661,6460,260808,7549,260952,7277,218020,9257,57799,4571,3797920,17950,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23952830,15179,4286770,58440,1726890,31286,104481,6662,117174,6528,436444,16017,364756,13579,318348,11082,339944,11534,45743,4737,2559880,41608,19666060,58897,5382598,38575,342274,9835,296666,11531,1128919,17799,1143287,17595,1161685,16664,1076038,23064,233729,9290,14283462,42993,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2621340,4462,346877,18209,151198,9863,6295,1876,9367,1644,31478,3660,25215,3217,22599,3357,52388,5045,3856,1047,195679,12119,2274463,18131,749069,11461,52043,3504,41778,2870,160026,5195,161096,6662,148137,4700,157063,6537,28926,2353,1525394,13236,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,582885,1270,64540,4317,23226,2498,1557,517,1040,421,3629,988,2706,710,4088,897,7711,1425,2495,830,41314,2972,518345,4367,113425,3306,6442,910,5031,804,22033,1530,26206,1745,27292,1414,18639,1736,7782,1420,404920,4168,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7558495,6583,853967,24340,329775,13031,17393,2570,19190,2595,59867,4825,57360,4254,59901,4712,95793,6022,20271,3167,524192,16130,6704528,24372,1719920,17584,108932,4196,87934,5315,345325,9607,347033,9230,361489,6816,346782,10288,122425,7616,4984608,18547,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6432680,5886,876902,22092,320189,13068,13192,1874,15098,1983,60086,4896,58832,4418,62467,4441,99484,6978,11030,2353,556713,13847,5555778,23309,1323658,15876,87359,4928,69018,4277,270222,6903,286148,7731,289910,5424,258045,7805,62956,4629,4232120,19848,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1744790,3767,319506,13455,100537,6855,6352,1347,5600,1284,19658,2531,20262,2359,19414,2376,23510,2876,5741,1583,218969,8913,1425284,14083,293309,7137,16422,2078,13677,1852,64937,3133,65022,3434,65176,3202,54422,4187,13653,1973,1131975,10342,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5358283,5129,682908,19370,280178,11527,11852,1625,18424,2230,49619,3570,49118,4067,51242,4046,89782,5916,10141,1701,402730,11249,4675375,20506,1144180,13389,64219,3636,67481,3659,231124,5457,247390,6239,258321,6024,220435,7256,55210,3185,3531195,14071,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,531804,1865,57449,5062,22770,2893,1176,462,1689,550,4759,1194,4207,1120,3052,1032,7370,1340,517,250,34679,3621,474355,5529,116115,4016,7976,1156,6009,1359,24021,2041,25980,2124,25843,1949,20035,2309,6251,1329,358240,4028,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3545359,4243,1594645,26312,502971,12231,29457,2814,26730,2812,108748,5165,117302,5277,113552,4738,101365,5326,5817,1188,1091674,19042,1950714,26724,477902,13677,26584,2703,18388,2311,76525,4841,92680,5253,96913,4864,137483,5970,29329,2931,1472812,18272,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
