GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001EA,B17006_001MA,B17006_002MA,B17006_002EA,B17006_003MA,B17006_003EA,B17006_004MA,B17006_004EA,B17006_005MA,B17006_005EA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008MA,B17006_008EA,B17006_009MA,B17006_009EA,B17006_010EA,B17006_010MA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013MA,B17006_013EA,B17006_014MA,B17006_014EA,B17006_015EA,B17006_015MA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022EA,B17006_022MA,B17006_023EA,B17006_023MA,B17006_024MA,B17006_024EA,B17006_025MA,B17006_025EA,B17006_026MA,B17006_026EA,B17006_027EA,B17006_027MA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US17,3043163,4732,648592,17882,213686,13307,62669,5601,14049,2384,136968,8785,434906,13915,45011,5438,16935,2850,2608,875,25468,3816,389895,14154,120643,6258,22093,2745,247159,10534,2394571,18269,1832397,19605,484721,9035,99981,5151,1247695,14563,562174,14928,159868,9543,45313,3974,8765,1859,105790,7130,402306,12702,84624,4955,18525,2521,299157,9597,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1555474,4389,350272,15278,100020,10044,29375,4228,7668,1728,62977,6433,250252,12613,35336,4642,13962,2543,2047,953,19327,3132,214916,11705,68823,5665,14074,2072,132019,7890,1205202,15279,925293,16755,246765,6906,48891,3263,629637,13286,279909,11391,77418,7136,19239,2670,3540,894,54639,5653,202491,8868,41967,3251,10733,2051,149791,7067,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,707414,2787,119907,7302,39390,4472,12251,1865,1529,461,25610,3270,80517,6536,10218,2440,3571,849,866,567,5781,1800,70299,5954,23270,2400,4304,1057,42725,4189,587507,7261,463371,8624,127853,3937,26235,2314,309283,7487,124136,6950,36976,4063,9733,1771,1863,589,25380,2921,87160,5507,18833,1975,4809,1166,63518,4638,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,706252,2870,130047,7501,45468,5024,15628,2154,2844,810,26996,3225,84579,6495,8396,1856,3978,915,863,579,3555,1370,76183,6438,29239,3327,3954,860,42990,4233,576205,7772,452694,9713,121049,3841,24789,2267,306856,6756,123511,7820,37822,4589,10487,1719,2192,794,25143,3382,85689,6964,18211,3084,5064,1522,62414,4872,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,997688,3995,269406,12295,85985,7039,28069,3472,5416,1307,52500,4846,183421,10445,26795,3873,7966,1783,1138,633,17691,3141,156626,9671,51825,4567,9152,1787,95649,7038,728282,12054,566457,12643,151512,5252,32252,2832,382693,9407,161825,8902,50207,5065,11920,2172,2128,774,36159,4108,111618,7623,23350,2617,4468,955,83800,6914,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1099414,4213,314203,9617,59017,6300,17256,2800,4165,1400,37596,4269,255186,10853,22526,3345,7255,1674,937,539,14334,2365,232660,10907,74770,4548,14914,2268,142976,8112,785211,10638,559179,9954,149209,4595,31313,2898,378657,8413,226032,11086,54940,5303,16915,2764,2586,870,35439,3711,171092,10050,42819,4026,8243,1518,120030,7385,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,261109,1901,47593,3600,13660,2217,4885,1036,817,317,7958,1757,33933,3435,6307,2203,1304,616,86,101,4917,2071,27626,3305,9422,1794,1839,847,16365,2236,213516,4005,160644,4981,39139,2261,8535,1277,112970,3820,52872,3624,17441,2636,4746,1187,704,380,11991,2126,35431,3559,4835,1004,1744,514,28852,3202,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1318077,3930,174219,10944,38859,6012,12615,2504,3012,977,23232,4107,135360,9820,13390,3428,5097,1717,1021,660,7272,2040,121970,8901,38209,4178,6704,1531,77057,6867,1143858,11340,814476,14522,218438,5226,46497,3787,549541,11098,329382,13075,77932,8997,22895,3891,4961,1356,50076,6727,251450,11078,58151,4245,12909,2344,180390,8531,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1385550,2753,206694,11032,51605,6916,17611,2850,3788,959,30206,4808,155089,9647,12790,3433,5203,1646,657,364,6930,2171,142299,8534,39674,3618,8190,1446,94435,6659,1178856,10702,910317,13524,235815,5234,48676,3454,625826,10419,268539,10478,63141,5512,17336,2260,3090,945,42715,4675,205398,9410,43900,3968,8011,1507,153487,7707,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2243049,3779,548145,16027,178210,11211,51403,4271,10262,1486,116545,8272,369935,13508,55489,6538,19380,2740,3556,999,32553,4947,314446,12556,101515,5101,17531,2164,195400,10174,1694904,15326,1307289,13989,322414,5743,67390,3513,917485,12925,387615,12364,110760,7829,25530,2990,5843,1051,79387,5982,276855,9493,53191,4169,12914,1986,210750,8012,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1254344,3837,188495,8773,62007,6768,18799,2267,4041,936,39167,5242,126488,7422,20656,3095,7163,1871,1684,662,11809,1891,105832,7087,38150,3693,6881,1195,60801,4688,1065849,8773,847946,11062,232735,5028,45868,2645,569343,9019,217903,8063,71038,5224,20221,2485,3681,937,47136,4308,146865,7040,31043,3310,6887,1490,108935,5715,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,736892,3374,232239,9457,46582,5193,16006,2934,3138,837,27438,3702,185657,8290,15677,3463,5950,1887,659,482,9068,2196,169980,7864,51175,3697,10682,2114,108123,6217,504653,8968,351041,9824,91066,4642,16995,2051,242980,6900,153612,8964,32018,3244,8605,1872,1289,669,22124,2823,121594,8613,29815,3281,5049,1218,86730,6947,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1376771,4276,298109,13108,91928,8359,28970,3257,7459,1517,55499,5746,206181,12313,25624,3510,9902,2153,2032,896,13690,2107,180557,11550,60695,4487,11169,1855,108693,8422,1078662,13000,817223,14296,216193,5963,46495,3325,554535,11220,261439,12845,74934,6913,22215,2994,4462,1147,48257,5025,186505,11072,37982,4007,10239,1721,138284,9321,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,217262,2215,41546,3922,14827,2959,3769,1021,1280,584,9778,2288,26719,3265,3983,1158,1303,478,455,381,2225,911,22736,3132,8521,1677,1563,650,12652,2079,175716,4289,138413,4887,38207,2036,9083,1305,91123,4127,37303,3749,13409,2582,2856,1037,815,541,9738,1948,23894,2921,5324,1403,1044,739,17526,2366,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,448711,2263,78831,5743,27693,4383,10683,2356,1678,609,15332,2482,51138,5537,6238,1770,1895,836,730,519,3613,1246,44900,5305,16416,2336,2915,898,25569,3851,369880,5895,293710,6879,78819,3065,14051,1511,200840,5508,76170,5081,25272,2911,7621,1635,1726,709,15925,2363,50898,4144,13018,2061,3322,1070,34558,3143,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,649377,3738,140087,10455,64238,9520,18389,3565,4236,1345,41613,6712,75849,8388,14953,3596,6240,1810,1306,780,7407,2179,60896,7712,17862,3171,4140,1266,38894,5666,509290,10322,359293,13625,103225,5527,22232,3894,233836,9928,149997,11057,49109,6915,13333,3075,2264,838,33512,5764,100888,9051,23946,4078,5719,2100,71223,6882,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,275129,1453,32092,4471,9279,2513,3014,1129,601,379,5664,1658,22813,3990,3007,1906,945,847,20,33,2042,1462,19806,3719,6103,1562,1170,622,12533,2830,243037,4537,188600,5203,45901,2650,9833,1276,132866,4436,54437,4381,16707,3084,4197,1245,402,293,12108,2522,37730,4169,6747,1690,1772,792,29211,3520,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2015956,3425,292593,13605,89695,8680,29798,3291,6573,1417,53324,6184,202898,10013,26707,4419,11253,2400,2379,814,13075,2740,176191,10239,55663,4651,11139,1959,109389,7446,1723363,13601,1324151,14665,342980,7044,76880,3952,904291,10575,399212,12712,96723,7599,25862,3663,3913,978,66948,5870,302489,10104,63068,4530,13687,1890,225734,8246,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511345,2358,156369,9451,54335,7020,16979,2724,3380,1036,33976,5019,102034,8610,15533,3119,6278,1710,1296,608,7959,2025,86501,8306,27681,3362,6329,1747,52491,5576,354976,9668,251354,9831,67033,3905,14605,2013,169716,7728,103622,7448,31079,4096,6683,1740,1570,679,22826,3490,72543,6238,17787,2394,4644,1110,50112,5209,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4195836,6486,934807,20062,318288,14715,97139,6485,20027,2319,201122,10021,616519,19872,80363,7140,25841,3486,5273,1407,49249,5251,536156,18822,159353,8736,32288,3263,344515,12031,3261029,19894,2415443,22290,649678,10930,131007,5349,1634758,17907,845586,18811,200799,11329,59757,5179,10586,1879,130456,7509,644787,18439,144754,7394,31867,2946,468166,14003,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2257298,5677,572095,19279,171123,11406,51956,4341,11104,1663,108063,8414,400972,16753,57265,7567,22889,3545,3204,1076,31172,4976,343707,17264,113197,7378,19568,2743,210942,12027,1685203,19551,1240488,19828,333522,9007,68403,4818,838563,14988,444715,16005,111051,8593,31196,3864,6163,1564,73692,7304,333664,13667,67749,6403,16023,2400,249892,12151,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147915,1240,20816,2675,5618,1530,1846,738,378,214,3394,1018,15198,2240,1881,1070,772,501,0,143,1109,926,13317,2002,6351,1499,694,404,6272,957,127099,2720,104879,3186,30986,1525,5246,969,68647,2345,22220,2385,7957,1506,1964,633,157,115,5836,1291,14263,2156,3576,1078,563,281,10124,1641,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2635694,6090,627908,19381,175906,11469,53436,4973,11141,1524,111329,8058,452002,14750,54287,5870,16800,2688,4228,1213,33259,3933,397715,13919,137577,6742,26348,2517,233790,9034,2007786,20173,1528012,21426,391797,8034,81860,4639,1054355,16630,479774,16142,122370,8513,30395,3591,5906,1624,86069,6141,357404,12892,69445,4589,16897,2808,271062,10436,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,914738,2835,210073,9476,70857,5713,23605,2719,4285,874,42967,3836,139216,7633,19458,2965,6017,1412,1027,431,12414,2026,119758,6992,42197,3475,8399,1430,69162,4964,704665,9598,530696,10650,145180,4769,30408,2412,355108,8227,173969,7529,57987,4711,15844,2194,2922,744,39221,3905,115982,6710,26154,2695,5400,1142,84428,5727,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,838282,4383,194311,10529,79158,8353,26424,3334,4504,1197,48230,5552,115153,9732,20878,2980,6260,1391,1634,663,12984,2478,94275,9408,28202,3972,5404,1670,60669,6117,643971,9932,500774,11862,140754,5657,26324,2687,333696,9368,143197,8098,55808,6428,12132,2066,3110,1073,40566,5412,87389,6356,18216,2408,3566,1177,65607,5389,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2709414,4619,521160,17810,130965,9605,36683,3654,7768,1329,86514,6865,390195,13122,49081,5498,17577,2746,2750,866,28754,4004,341114,13483,110455,5997,20158,1981,210501,10525,2188254,18331,1673525,20406,426627,7450,90736,4790,1156162,16635,514729,16127,143180,9755,38301,4543,6060,1136,98819,7126,371549,14660,81943,5531,16344,2085,273262,12040,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,214705,1367,46391,4142,10907,2960,3582,1549,1102,609,6223,1798,35484,4237,3452,1613,1146,747,283,231,2023,1013,32032,3762,11060,1862,1525,644,19447,2932,168314,4169,123114,4707,28147,2122,7493,1571,87474,3698,45200,4191,12834,2527,3487,1103,1096,626,8251,1762,32366,3990,7360,1392,1199,593,23807,3171,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
