GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001EA,C08412_001MA,C08412_002MA,C08412_002EA,C08412_003EA,C08412_003MA,C08412_004MA,C08412_004EA,C08412_005EA,C08412_005MA,C08412_006EA,C08412_006MA,C08412_007MA,C08412_007EA,C08412_008EA,C08412_008MA,C08412_009EA,C08412_009MA,C08412_010MA,C08412_010EA,C08412_011EA,C08412_011MA,C08412_012MA,C08412_012EA,C08412_013EA,C08412_013MA,C08412_014EA,C08412_014MA,C08412_015MA,C08412_015EA,C08412_016EA,C08412_016MA,C08412_017MA,C08412_017EA,C08412_018MA,C08412_018EA,C08412_019EA,C08412_019MA,C08412_020EA,C08412_020MA,C08412_021MA,C08412_021EA,C08412_022EA,C08412_022MA,C08412_023MA,C08412_023EA,C08412_024EA,C08412_024MA,C08412_025EA,C08412_025MA,C08412_026MA,C08412_026EA,C08412_027EA,C08412_027MA,C08412_028MA,C08412_028EA,C08412_029MA,C08412_029EA,C08412_030EA,C08412_030MA,state
0400000US13,3960961,29001,426599,15074,538963,12039,607186,15985,579384,17013,227225,9231,575846,15923,283060,11145,360833,12805,361865,13130,2080094,18624,207490,9446,266061,9333,298349,10467,290783,10981,116035,7316,318770,11544,158206,7984,205619,8583,218781,11918,1880867,18752,219109,9500,272902,9319,308837,9697,288601,10140,111190,5999,257076,10240,124854,8357,155214,8161,143084,6850,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,620415,8433,75869,4571,82668,4786,89569,5035,92074,4183,29680,2640,113183,5562,37213,3148,50149,3798,50010,4296,334882,5644,37463,3058,43647,3809,47831,3502,52023,3339,18473,2211,59767,3676,21823,2621,26374,2315,27481,3182,285533,5758,38406,2791,39021,3093,41738,3622,40051,2699,11207,1550,53416,3607,15390,1656,23775,2639,22529,2271,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,609506,9141,138768,6044,123780,5807,111234,5904,86497,5478,27150,2854,52887,5046,21368,2871,25255,3001,22567,2137,327822,6512,70853,4248,64175,4017,56059,3800,47643,4191,14410,2195,30892,3695,11367,1744,16346,1883,16077,1868,281684,6694,67915,4272,59605,4118,55175,4208,38854,3424,12740,1779,21995,2775,10001,2013,8909,2021,6490,1024,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5573927,24956,676399,14600,712587,13248,734945,15482,733056,12064,325254,10289,768102,16279,450821,10916,544868,13511,627895,15829,2933930,16508,327795,11448,353884,9948,359687,10792,374241,8951,162084,7275,426488,12577,250297,9336,307045,11328,372409,11127,2639997,15567,348604,8471,358703,8990,375258,9872,358815,9674,163170,6653,341614,9347,200524,6512,237823,8062,255486,8749,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2745486,18757,424000,10400,437483,11117,452091,11541,425802,10921,185031,6896,333289,8698,170282,7242,175732,6722,141776,6290,1444431,13444,208138,6803,214795,7599,224646,8658,218415,7983,100468,5225,184144,6055,94197,5070,105474,5528,94154,5184,1301055,12217,215862,7128,222688,7425,227445,6956,207387,6977,84563,4436,149145,6245,76085,4698,70258,4238,47622,3823,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1446999,11076,355501,8510,283038,7792,234855,7172,199487,6210,84068,4583,125333,4961,59097,3063,52333,3340,53287,3506,757465,8111,180556,6098,144451,4808,118965,5415,102292,4927,44802,3225,66861,4096,32769,2398,32120,2539,34649,2723,689534,6965,174945,5172,138587,5391,115890,4332,97195,4253,39266,3197,58472,3122,26328,2136,20213,1942,18638,1877,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1329029,12988,298957,7793,246472,8568,234492,6821,196617,6495,74187,4555,127026,5421,53377,3396,50462,3598,47439,4060,706958,8933,149280,4258,125668,5397,122980,4801,103483,4592,39514,3451,72571,3594,30480,2326,30545,3006,32437,3465,622071,9073,149677,5210,120804,5410,111512,4592,93134,4513,34673,2724,54455,3520,22897,2090,19917,1995,15002,1579,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1781607,15416,271912,9404,280483,7698,306672,8877,286965,8635,120665,6084,218400,6409,95455,4479,101114,5664,99941,5085,934405,11332,135799,6062,132870,6196,152678,5483,148777,7173,62035,3956,123234,5419,53965,3431,58322,4295,66725,4279,847202,10233,136113,6004,147613,5766,153994,6301,138188,6161,58630,3887,95166,4446,41490,2762,42792,3243,33216,2487,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1912595,17903,278283,8468,302972,10370,330666,10986,285441,11235,95451,5352,257307,8537,91238,5384,122347,5643,148890,6032,999900,11892,136998,5601,142018,6105,162211,7421,146301,7134,49260,4169,139429,5904,47150,3994,68754,4196,107779,4881,912695,11198,141285,5526,160954,7324,168455,7606,139140,7279,46191,3889,117878,5821,44088,3008,53593,3582,41111,3115,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,579472,6614,108167,4837,92386,4084,89232,4715,83748,4311,35848,2753,67387,3841,31834,2670,37055,2838,33815,2591,294367,4828,54156,3256,43544,2658,42740,2936,39905,2797,17440,1950,35806,2776,18200,2058,20514,2103,22062,2080,285105,4482,54011,3016,48842,3225,46492,3100,43843,3238,18408,2065,31581,2260,13634,1419,16541,1720,11753,1525,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2461973,20740,215831,8869,264252,9849,336973,9577,348464,9709,158676,7862,382855,11430,206748,8674,258190,8314,289984,8704,1256782,14228,95857,5666,126922,6574,157023,6351,175808,7077,79784,5094,205522,8772,108407,5813,135442,5922,172017,7596,1205191,14468,119974,5576,137330,6083,179950,6494,172656,6707,78892,5525,177333,7087,98341,5147,122748,5943,117967,6083,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3132019,15163,367375,10440,396939,9741,417140,10235,404113,9838,175907,6214,451766,9748,240488,7858,311827,9394,366464,10482,1608284,11584,168377,6015,187143,6522,201406,7409,198337,7117,88655,4697,240955,7175,132096,5830,176395,6547,214920,7363,1523735,11621,198998,7276,209796,7398,215734,6535,205776,7056,87252,4508,210811,6252,108392,4613,135432,6072,151544,7429,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3909256,19644,562357,12013,596903,11471,627853,13456,603996,12532,263303,7985,489615,12703,265978,7387,265792,7917,233459,7185,2006142,14501,266261,8537,288812,7266,304076,7991,295792,7345,139074,5504,266592,7522,145665,5330,151514,5521,148356,5479,1903114,14478,296096,6776,308091,8352,323777,9677,308204,8715,124229,5429,223023,7711,120313,4562,114278,4921,85103,4163,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2550822,14365,420843,6979,384674,8678,395192,8228,378944,9051,177699,5955,328074,8044,162977,6110,162277,5654,140142,5640,1315533,9283,205885,5256,190639,6187,195349,5851,191160,6751,91154,4280,182465,5951,86324,4670,89428,4015,83129,4157,1235289,9925,214958,5560,194035,6448,199843,5595,187784,5920,86545,3800,145609,4809,76653,3714,72849,3550,57013,3351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090642,12626,185065,7071,177327,8364,183271,6265,150873,8047,66045,5502,143043,7715,56269,4097,63500,4654,65249,4905,562572,8624,89723,5383,88633,5420,90879,4628,75228,5495,33071,3569,77744,5478,28525,2902,33552,3631,45217,4017,528070,9138,95342,4821,88694,5684,92392,4577,75645,5110,32974,3582,65299,4955,27744,2943,29948,3181,20032,2466,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2629191,18620,420727,12241,391981,9801,415819,10634,401554,10648,163231,7133,352416,8308,168316,6841,179395,7731,135752,6341,1352698,13728,207802,7913,185568,6623,211888,7662,195531,7690,83325,4578,192176,6576,90531,4679,102839,5568,83038,4551,1276493,11926,212925,7557,206413,6117,203931,7067,206023,7354,79906,4295,160240,5371,77785,4472,76556,4234,52714,3665,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,442631,7026,118309,5359,96999,5762,77099,4571,58737,3478,15093,2338,33078,3003,11759,2079,13213,1829,18344,1916,230913,5071,59810,3303,50963,3390,39943,3133,28831,2508,6605,1617,18703,2320,7045,1623,6320,1118,12693,1567,211718,4581,58499,3670,46036,3496,37156,3136,29906,2448,8488,1445,14375,1808,4714,1026,6893,1237,5651,1105,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,905909,9201,216289,6051,173799,4664,163475,6303,134591,4943,53227,3526,79607,4461,28441,2309,28525,2049,27955,2687,481882,5866,111647,4692,91257,3513,87209,4419,67984,3526,28697,2671,43565,3118,15995,1713,17575,1736,17953,2160,424027,5794,104642,3566,82542,4012,76266,4184,66607,2955,24530,2191,36042,2811,12446,1481,10950,1471,10002,1364,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1165569,13595,127558,7634,152445,8638,207279,10637,228772,9708,83771,7347,191887,12469,60927,6030,48301,4887,64629,6061,633621,9808,61908,4874,79319,6020,109010,7242,127820,7200,46591,5350,104659,8168,35020,4690,25407,3640,43887,4631,531948,11295,65650,5164,73126,6424,98269,7012,100952,6194,37180,4837,87228,7540,25907,3249,22894,3395,20742,3026,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,587414,8103,91725,4938,85961,4369,85464,4479,86402,4446,44628,3576,75044,4294,40767,3253,40206,2920,37217,3077,300557,5383,43605,3506,40010,2866,40992,3182,42528,3120,22873,2562,40262,2864,22134,2430,24414,2437,23739,2378,286857,6067,48120,3051,45951,3089,44472,2904,43874,3293,21755,2393,34782,2989,18633,1836,15792,1600,13478,1852,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3638445,21581,428676,11731,491501,11291,486507,9877,513384,12762,219061,8076,511815,11206,264290,9469,320006,9394,403205,10681,1906421,15037,200281,8033,229972,8206,232693,7626,261647,9094,109729,4957,278420,8069,145104,6902,189432,7236,259143,8598,1732024,15748,228395,7178,261529,9018,253814,6606,251737,8144,109332,5559,233395,6865,119186,5566,130574,5753,144062,6097,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,816530,10184,145200,5539,145067,7176,140654,6542,128607,6070,37968,3854,100877,5752,34838,4000,40846,3309,42473,4043,436106,7667,73304,3947,73064,4444,72927,4978,68024,4116,21340,2777,54032,3839,21451,2865,24220,2579,27744,2911,380424,7067,71896,4298,72003,4932,67727,4302,60583,4061,16628,1975,46845,4271,13387,2314,16626,2352,14729,2338,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8754899,35304,897490,16975,933835,14082,1022287,18635,1104451,18119,448973,11754,1223437,18637,657605,10628,877296,16312,1589525,23149,4589997,22661,444581,13061,454948,11344,505437,12131,574756,12758,230008,7620,642283,13883,355737,8251,476678,12396,905569,15320,4164902,22780,452909,10552,478887,8417,516850,12137,529695,11693,218965,7874,581154,11826,301868,6816,400618,8644,683956,13708,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3990656,28768,529310,14706,622530,13725,700781,17677,627388,15979,274504,11949,541878,15199,234473,9208,257949,11092,201843,8011,2084721,17323,265363,8506,307695,10259,341867,11031,318742,10533,133467,8178,299991,11026,133479,7188,153545,8534,130572,6079,1905935,18738,263947,10580,314835,9697,358914,11037,308646,11238,141037,7898,241887,10097,100994,5357,104404,6193,71271,4704,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,377954,5704,112596,4620,85145,4691,67177,4011,37947,2484,11838,1804,22256,2015,9539,1476,10005,1463,21451,2242,211258,4058,59348,3063,47253,3207,35708,2819,21212,1915,5876,1000,14298,1410,5775,1215,6408,1116,15380,1965,166696,3762,53248,3186,37892,3181,31469,2612,16735,1874,5962,1158,7958,1004,3764,635,3597,785,6071,1174,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4940783,24925,735053,13566,740574,14670,797492,13667,802071,15961,363739,9045,642802,11459,317600,8556,298882,9073,242570,8109,2554304,16776,348738,8044,361491,9589,395162,10239,407013,9752,189658,6453,347530,8699,176788,6359,175095,7203,152829,6366,2386479,15714,386315,10666,379083,9228,402330,9925,395058,10309,174081,6075,295272,7284,140812,5379,123787,5836,89741,4459,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1595520,12540,304057,7543,263443,7373,277651,8411,247106,7396,96244,3961,194286,6593,68138,4195,71490,3631,73105,4291,863992,8028,154618,5857,131519,5261,146743,5718,137495,5732,48614,2440,112189,5165,38152,2897,43810,2722,50852,3541,731528,8513,149439,4950,131924,4641,130908,4675,109611,4555,47630,2834,82097,4257,29986,2689,27680,2451,22253,2076,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1613604,14685,267401,8865,263243,11663,269853,9135,228073,8212,99502,6312,197413,7562,93106,5569,103114,5615,91899,5544,856856,8299,135648,5955,128711,6489,141017,5847,118777,6530,50741,4383,111608,5341,54408,4288,59452,4200,56494,4411,756748,11086,131753,5697,134532,7139,128836,6042,109296,5015,48761,3706,85805,4985,38698,3335,43662,3112,35405,2976,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
